Date,fee_to_reward3smaUSD
2017/03/01,0.153
2017/03/02,0.163
2017/03/03,0.159
2017/03/04,0.149
2017/03/05,0.137
2017/03/06,0.132
2017/03/07,0.134
2017/03/08,0.131
2017/03/09,0.14
2017/03/10,0.151
2017/03/11,0.159
2017/03/12,0.157
2017/03/13,0.179
2017/03/14,0.207
2017/03/15,0.222
2017/03/16,0.231
2017/03/17,0.24
2017/03/18,0.236
2017/03/19,0.208
2017/03/20,0.18
2017/03/21,0.185
2017/03/22,0.188
2017/03/23,0.193
2017/03/24,0.197
2017/03/25,0.196
2017/03/26,0.193
2017/03/27,0.203
2017/03/28,0.21
2017/03/29,0.222
2017/03/30,0.215
2017/03/31,0.227
2017/04/01,0.215
2017/04/02,0.212
2017/04/03,0.209
2017/04/04,0.217
2017/04/05,0.217
2017/04/06,0.216
2017/04/07,0.224
2017/04/08,0.208
2017/04/09,0.192
2017/04/10,0.184
2017/04/11,0.192
2017/04/12,0.218
2017/04/13,0.215
2017/04/14,0.218
2017/04/15,0.194
2017/04/16,0.187
2017/04/17,0.185
2017/04/18,0.201
2017/04/19,0.228
2017/04/20,0.241
2017/04/21,0.261
2017/04/22,0.256
2017/04/23,0.249
2017/04/24,0.23
2017/04/25,0.232
2017/04/26,0.245
2017/04/27,0.262
2017/04/28,0.266
2017/04/29,0.261
2017/04/30,0.252
2017/05/01,0.282
2017/05/02,0.327
2017/05/03,0.324
2017/05/04,0.31
2017/05/05,0.279
2017/05/06,0.286
2017/05/07,0.299
2017/05/08,0.312
2017/05/09,0.336
2017/05/10,0.336
2017/05/11,0.35
2017/05/12,0.352
2017/05/13,0.356
2017/05/14,0.359
2017/05/15,0.39
2017/05/16,0.426
2017/05/17,0.552
2017/05/18,0.582
2017/05/19,0.626
2017/05/20,0.554
2017/05/21,0.554
2017/05/22,0.561
2017/05/23,0.67
2017/05/24,0.795
2017/05/25,0.834
2017/05/26,0.777
2017/05/27,0.676
2017/05/28,0.647
2017/05/29,0.622
2017/05/30,0.759
2017/05/31,1.096
2017/06/01,1.181
2017/06/02,1.19
2017/06/03,0.903
2017/06/04,0.914
2017/06/05,0.82
2017/06/06,0.863
2017/06/07,0.883
2017/06/08,0.907
2017/06/09,0.888
2017/06/10,0.813
2017/06/11,0.894
2017/06/12,1.15
2017/06/13,1.235
2017/06/14,1.165
2017/06/15,0.935
2017/06/16,0.895
2017/06/17,0.876
2017/06/18,0.841
2017/06/19,0.866
2017/06/20,1.416
2017/06/21,2.19
2017/06/22,2.683
2017/06/23,2.433
2017/06/24,2.068
2017/06/25,1.753
2017/06/26,1.805
2017/06/27,1.512
2017/06/28,1.688
2017/06/29,1.611
2017/06/30,1.625
2017/07/01,1.331
2017/07/02,1.164
2017/07/03,1.245
2017/07/04,1.304
2017/07/05,1.402
2017/07/06,1.268
2017/07/07,1.245
2017/07/08,1.189
2017/07/09,1.132
2017/07/10,1.064
2017/07/11,1.021
2017/07/12,1.155
2017/07/13,1.249
2017/07/14,1.241
2017/07/15,1.181
2017/07/16,1.11
2017/07/17,1.115
2017/07/18,1.296
2017/07/19,1.349
2017/07/20,1.307
2017/07/21,1.107
2017/07/22,0.984
2017/07/23,1.027
2017/07/24,1.072
2017/07/25,1.233
2017/07/26,1.235
2017/07/27,1.178
2017/07/28,1.084
2017/07/29,0.974
2017/07/30,0.896
2017/07/31,0.84
2017/08/01,0.965
2017/08/02,1.055
2017/08/03,1.109
2017/08/04,1.046
2017/08/05,1.046
2017/08/06,1.053
2017/08/07,1.2
2017/08/08,1.339
2017/08/09,1.365
2017/08/10,1.352
2017/08/11,1.366
2017/08/12,1.47
2017/08/13,1.449
2017/08/14,1.434
2017/08/15,1.487
2017/08/16,2.073
2017/08/17,2.357
2017/08/18,2.783
2017/08/19,2.412
2017/08/20,2.055
2017/08/21,1.541
2017/08/22,1.336
2017/08/23,1.354
2017/08/24,1.346
2017/08/25,1.408
2017/08/26,1.465
2017/08/27,1.478
2017/08/28,1.516
2017/08/29,1.849
2017/08/30,2.094
2017/08/31,2.598
2017/09/01,2.59
2017/09/02,2.495
2017/09/03,1.943
2017/09/04,1.927
2017/09/05,2.276
2017/09/06,3.012
2017/09/07,3.375
2017/09/08,3.612
2017/09/09,3.099
2017/09/10,2.597
2017/09/11,2.042
2017/09/12,2.121
2017/09/13,2.206
2017/09/14,2.225
2017/09/15,2.419
2017/09/16,2.717
2017/09/17,2.652
2017/09/18,2.311
2017/09/19,1.881
2017/09/20,2.187
2017/09/21,2.058
2017/09/22,2.039
2017/09/23,1.762
2017/09/24,2.083
2017/09/25,2.261
2017/09/26,2.42
2017/09/27,2.319
2017/09/28,2.29
2017/09/29,2.198
2017/09/30,2.215
2017/10/01,2.155
2017/10/02,2.163
2017/10/03,2.183
2017/10/04,2.274
2017/10/05,2.353
2017/10/06,2.456
2017/10/07,2.336
2017/10/08,2.289
2017/10/09,2.183
2017/10/10,2.334
2017/10/11,2.481
2017/10/12,2.546
2017/10/13,2.652
2017/10/14,2.57
2017/10/15,2.497
2017/10/16,2.232
2017/10/17,1.927
2017/10/18,1.599
2017/10/19,1.373
2017/10/20,1.484
2017/10/21,1.396
2017/10/22,1.272
2017/10/23,1.062
2017/10/24,1.221
2017/10/25,1.355
2017/10/26,1.359
2017/10/27,1.273
2017/10/28,1.185
2017/10/29,1.131
2017/10/30,1.135
2017/10/31,1.245
2017/11/01,1.426
2017/11/02,1.535
2017/11/03,1.491
2017/11/04,1.277
2017/11/05,1.023
2017/11/06,0.976
2017/11/07,1.08
2017/11/08,1.267
2017/11/09,1.362
2017/11/10,1.351
2017/11/11,1.227
2017/11/12,1.192
2017/11/13,1.236
2017/11/14,1.395
2017/11/15,1.558
2017/11/16,1.594
2017/11/17,1.606
2017/11/18,1.4
2017/11/19,1.329
2017/11/20,1.347
2017/11/21,1.496
2017/11/22,1.614
2017/11/23,1.596
2017/11/24,1.524
2017/11/25,1.413
2017/11/26,1.388
2017/11/27,1.487
2017/11/28,1.673
2017/11/29,1.831
2017/11/30,1.878
2017/12/01,1.876
2017/12/02,1.743
2017/12/03,1.738
2017/12/04,2.276
2017/12/05,3.371
2017/12/06,4.847
2017/12/07,6.665
2017/12/08,8.14
2017/12/09,8.969
2017/12/10,8.666
2017/12/11,7.746
2017/12/12,7.001
2017/12/13,6.242
2017/12/14,6.388
2017/12/15,6.236
2017/12/16,6.378
2017/12/17,5.738
2017/12/18,5.374
2017/12/19,5.365
2017/12/20,6.043
2017/12/21,6.832
2017/12/22,7.065
2017/12/23,6.406
2017/12/24,5.458
2017/12/25,4.302
2017/12/26,3.705
2017/12/27,3.43
2017/12/28,3.542
2017/12/29,3.896
2017/12/30,4.083
2017/12/31,4.131
2018/01/01,3.797
2018/01/02,3.899
2018/01/03,4.339
2018/01/04,5.201
2018/01/05,7.38
2018/01/06,9.835
2018/01/07,11.336
2018/01/08,11.285
2018/01/09,10.893
2018/01/10,11.66
2018/01/11,11.74
2018/01/12,10.899
2018/01/13,9.718
2018/01/14,8.87
2018/01/15,8.897
2018/01/16,8.685
2018/01/17,8.552
2018/01/18,8.443
2018/01/19,8.09
2018/01/20,7.722
2018/01/21,6.759
2018/01/22,5.943
2018/01/23,5.539
2018/01/24,5.453
2018/01/25,5.294
2018/01/26,4.745
2018/01/27,4.144
2018/01/28,3.907
2018/01/29,4.276
2018/01/30,4.62
2018/01/31,4.857
2018/02/01,5.195
2018/02/02,5.332
2018/02/03,5.082
2018/02/04,4.21
2018/02/05,3.791
2018/02/06,3.86
2018/02/07,3.856
2018/02/08,3.545
2018/02/09,3.238
2018/02/10,3.11
2018/02/11,3.114
2018/02/12,3.017
2018/02/13,2.845
2018/02/14,2.856
2018/02/15,2.841
2018/02/16,2.803
2018/02/17,2.83
2018/02/18,3.034
2018/02/19,3.106
2018/02/20,3.21
2018/02/21,3.135
2018/02/22,3.081
2018/02/23,2.893
2018/02/24,2.756
2018/02/25,2.671
2018/02/26,2.574
2018/02/27,2.491
2018/02/28,2.752
2018/03/01,2.781
2018/03/02,2.981
2018/03/03,2.652
2018/03/04,2.608
2018/03/05,2.463
2018/03/06,2.472
2018/03/07,2.57
2018/03/08,2.485
2018/03/09,2.467
2018/03/10,2.169
2018/03/11,1.902
2018/03/12,1.921
2018/03/13,1.914
2018/03/14,1.996
2018/03/15,1.816
2018/03/16,1.794
2018/03/17,1.636
2018/03/18,1.599
2018/03/19,1.606
2018/03/20,1.7
2018/03/21,1.818
2018/03/22,1.882
2018/03/23,2.002
2018/03/24,1.904
2018/03/25,1.776
2018/03/26,1.688
2018/03/27,1.662
2018/03/28,1.707
2018/03/29,1.692
2018/03/30,1.677
2018/03/31,1.551
2018/04/01,1.359
2018/04/02,1.296
2018/04/03,1.371
2018/04/04,1.417
2018/04/05,1.67
2018/04/06,1.663
2018/04/07,1.603
2018/04/08,1.314
2018/04/09,1.285
2018/04/10,1.354
2018/04/11,1.421
2018/04/12,1.529
2018/04/13,1.735
2018/04/14,1.716
2018/04/15,1.585
2018/04/16,1.437
2018/04/17,1.496
2018/04/18,1.683
2018/04/19,1.837
2018/04/20,1.966
2018/04/21,1.854
2018/04/22,1.739
2018/04/23,1.656
2018/04/24,1.849
2018/04/25,1.984
2018/04/26,2.075
2018/04/27,2.084
2018/04/28,2.096
2018/04/29,2.22
2018/04/30,2.328
2018/05/01,2.301
2018/05/02,2.191
2018/05/03,2.188
2018/05/04,2.325
2018/05/05,2.267
2018/05/06,2.007
2018/05/07,1.859
2018/05/08,1.926
2018/05/09,2.126
2018/05/10,2.552
2018/05/11,2.895
2018/05/12,2.864
2018/05/13,2.568
2018/05/14,2.51
2018/05/15,2.758
2018/05/16,3.024
2018/05/17,3.173
2018/05/18,3.261
2018/05/19,3.164
2018/05/20,2.912
2018/05/21,2.832
2018/05/22,2.998
2018/05/23,3.226
2018/05/24,3.293
2018/05/25,3.167
2018/05/26,2.931
2018/05/27,2.681
2018/05/28,2.914
2018/05/29,3.228
2018/05/30,3.662
2018/05/31,3.956
2018/06/01,4.038
2018/06/02,3.669
2018/06/03,3.012
2018/06/04,2.797
2018/06/05,2.859
2018/06/06,3.139
2018/06/07,2.991
2018/06/08,2.851
2018/06/09,2.345
2018/06/10,2.089
2018/06/11,1.977
2018/06/12,2.026
2018/06/13,2.095
2018/06/14,2.187
2018/06/15,2.385
2018/06/16,2.234
2018/06/17,1.923
2018/06/18,1.537
2018/06/19,1.662
2018/06/20,1.849
2018/06/21,1.977
2018/06/22,2.208
2018/06/23,2.075
2018/06/24,2.028
2018/06/25,1.862
2018/06/26,1.918
2018/06/27,1.916
2018/06/28,1.714
2018/06/29,1.729
2018/06/30,3.552
2018/07/01,6.956
2018/07/02,12.61
2018/07/03,15.125
2018/07/04,14.984
2018/07/05,12.144
2018/07/06,11.553
2018/07/07,11.654
2018/07/08,10.182
2018/07/09,7.428
2018/07/10,4.594
2018/07/11,3.875
2018/07/12,4.242
2018/07/13,5.346
2018/07/14,7.977
2018/07/15,10.308
2018/07/16,8.993
2018/07/17,5.868
2018/07/18,2.314
2018/07/19,2.089
2018/07/20,2.214
2018/07/21,2.365
2018/07/22,2.257
2018/07/23,2.246
2018/07/24,2.083
2018/07/25,2.194
2018/07/26,1.952
2018/07/27,1.794
2018/07/28,1.794
2018/07/29,1.655
2018/07/30,1.629
2018/07/31,1.508
2018/08/01,1.557
2018/08/02,1.535
2018/08/03,1.522
2018/08/04,1.504
2018/08/05,1.401
2018/08/06,1.517
2018/08/07,2.874
2018/08/08,6.281
2018/08/09,8.975
2018/08/10,9.256
2018/08/11,6.198
2018/08/12,3.415
2018/08/13,2.037
2018/08/14,2.169
2018/08/15,2.506
2018/08/16,2.496
2018/08/17,4.041
2018/08/18,3.793
2018/08/19,3.619
2018/08/20,1.788
2018/08/21,1.728
2018/08/22,2.149
2018/08/23,2.267
2018/08/24,2.799
2018/08/25,2.321
2018/08/26,2.351
2018/08/27,1.803
2018/08/28,1.876
2018/08/29,1.816
2018/08/30,1.908
2018/08/31,2
2018/09/01,1.869
2018/09/02,1.724
2018/09/03,1.62
2018/09/04,1.76
2018/09/05,1.812
2018/09/06,1.996
2018/09/07,2.052
2018/09/08,2.116
2018/09/09,2.027
2018/09/10,1.958
2018/09/11,2.117
2018/09/12,2.235
2018/09/13,2.343
2018/09/14,2.164
2018/09/15,1.969
2018/09/16,1.746
2018/09/17,1.805
2018/09/18,1.905
2018/09/19,2.367
2018/09/20,2.461
2018/09/21,2.711
2018/09/22,2.336
2018/09/23,2.155
2018/09/24,2.026
2018/09/25,2.151
2018/09/26,2.392
2018/09/27,2.455
2018/09/28,2.629
2018/09/29,2.782
2018/09/30,2.712
2018/10/01,2.704
2018/10/02,2.719
2018/10/03,2.608
2018/10/04,2.351
2018/10/05,2.041
2018/10/06,1.806
2018/10/07,1.609
2018/10/08,1.599
2018/10/09,1.748
2018/10/10,1.953
2018/10/11,2.012
2018/10/12,2.107
2018/10/13,1.928
2018/10/14,1.657
2018/10/15,1.595
2018/10/16,1.628
2018/10/17,1.77
2018/10/18,1.698
2018/10/19,1.795
2018/10/20,1.763
2018/10/21,1.718
2018/10/22,1.696
2018/10/23,1.754
2018/10/24,1.965
2018/10/25,2.174
2018/10/26,2.29
2018/10/27,2.106
2018/10/28,1.791
2018/10/29,1.714
2018/10/30,1.824
2018/10/31,1.953
2018/11/01,1.927
2018/11/02,1.967
2018/11/03,1.899
2018/11/04,1.819
2018/11/05,1.896
2018/11/06,2.104
2018/11/07,2.266
2018/11/08,2.268
2018/11/09,2.124
2018/11/10,1.873
2018/11/11,1.533
2018/11/12,1.577
2018/11/13,1.852
2018/11/14,2.311
2018/11/15,2.601
2018/11/16,2.702
2018/11/17,2.454
2018/11/18,2.185
2018/11/19,2.332
2018/11/20,2.695
2018/11/21,2.805
2018/11/22,2.609
2018/11/23,2.425
2018/11/24,2.322
2018/11/25,2.359
2018/11/26,2.351
2018/11/27,2.407
2018/11/28,2.579
2018/11/29,2.881
2018/11/30,3.479
2018/12/01,3.406
2018/12/02,3.117
2018/12/03,2.708
2018/12/04,2.755
2018/12/05,2.96
2018/12/06,2.809
2018/12/07,2.627
2018/12/08,2.168
2018/12/09,1.915
2018/12/10,1.768
2018/12/11,1.819
2018/12/12,1.862
2018/12/13,1.875
2018/12/14,1.914
2018/12/15,1.853
2018/12/16,1.697
2018/12/17,1.691
2018/12/18,1.884
2018/12/19,2.132
2018/12/20,2.222
2018/12/21,2.21
2018/12/22,2.01
2018/12/23,1.874
2018/12/24,1.874
2018/12/25,2.056
2018/12/26,2.085
2018/12/27,1.94
2018/12/28,1.823
2018/12/29,1.72
2018/12/30,2.069
2018/12/31,2.017
2019/01/01,1.986
2019/01/02,1.64
2019/01/03,1.666
2019/01/04,1.797
2019/01/05,1.867
2019/01/06,1.813
2019/01/07,1.734
2019/01/08,1.65
2019/01/09,1.65
2019/01/10,1.738
2019/01/11,1.77
2019/01/12,1.688
2019/01/13,1.516
2019/01/14,1.809
2019/01/15,2.094
2019/01/16,2.303
2019/01/17,2.01
2019/01/18,1.934
2019/01/19,1.838
2019/01/20,1.798
2019/01/21,1.828
2019/01/22,2.065
2019/01/23,2.208
2019/01/24,2.225
2019/01/25,2.046
2019/01/26,1.894
2019/01/27,1.739
2019/01/28,1.865
2019/01/29,1.999
2019/01/30,2.169
2019/01/31,2.193
2019/02/01,2.26
2019/02/02,2.129
2019/02/03,1.871
2019/02/04,1.676
2019/02/05,1.648
2019/02/06,1.706
2019/02/07,1.767
2019/02/08,1.884
2019/02/09,1.897
2019/02/10,1.941
2019/02/11,2.043
2019/02/12,2.191
2019/02/13,2.402
2019/02/14,2.457
2019/02/15,2.689
2019/02/16,2.683
2019/02/17,2.73
2019/02/18,2.897
2019/02/19,3.18
2019/02/20,3.396
2019/02/21,3.308
2019/02/22,3.181
2019/02/23,2.984
2019/02/24,3.007
2019/02/25,3.218
2019/02/26,3.54
2019/02/27,3.562
2019/02/28,3.602
2019/03/01,3.339
2019/03/02,3.054
2019/03/03,2.553
2019/03/04,2.58
2019/03/05,2.73
2019/03/06,2.912
2019/03/07,2.869
2019/03/08,2.822
2019/03/09,2.712
2019/03/10,2.487
2019/03/11,2.371
2019/03/12,2.347
2019/03/13,2.432
2019/03/14,2.361
2019/03/15,2.302
2019/03/16,2.124
2019/03/17,2.018
2019/03/18,2.208
2019/03/19,2.563
2019/03/20,2.808
2019/03/21,3.097
2019/03/22,3.162
2019/03/23,3.077
2019/03/24,2.638
2019/03/25,2.595
2019/03/26,2.826
2019/03/27,3.134
2019/03/28,3.121
2019/03/29,3.206
2019/03/30,2.983
2019/03/31,2.876
2019/04/01,2.857
2019/04/02,3.246
2019/04/03,3.85
2019/04/04,3.892
2019/04/05,3.521
2019/04/06,2.829
2019/04/07,2.499
2019/04/08,2.619
2019/04/09,2.733
2019/04/10,3.383
2019/04/11,5.81
2019/04/12,7.945
2019/04/13,8.896
2019/04/14,7.706
2019/04/15,7.278
2019/04/16,8.057
2019/04/17,9.234
2019/04/18,10.377
2019/04/19,9.233
2019/04/20,6.477
2019/04/21,3.438
2019/04/22,2.217
2019/04/23,2.413
2019/04/24,2.536
2019/04/25,2.447
2019/04/26,2.5
2019/04/27,2.267
2019/04/28,2.177
2019/04/29,1.959
2019/04/30,2.111
2019/05/01,2.24
2019/05/02,2.447
2019/05/03,2.55
2019/05/04,2.49
2019/05/05,2.316
2019/05/06,2.364
2019/05/07,2.733
2019/05/08,2.908
2019/05/09,2.884
2019/05/10,2.781
2019/05/11,2.7
2019/05/12,2.645
2019/05/13,2.698
2019/05/14,3.064
2019/05/15,3.709
2019/05/16,4.69
2019/05/17,5.133
2019/05/18,4.924
2019/05/19,4.01
2019/05/20,3.666
2019/05/21,3.469
2019/05/22,3.812
2019/05/23,3.772
2019/05/24,4.05
2019/05/25,3.621
2019/05/26,3.187
2019/05/27,3.23
2019/05/28,3.581
2019/05/29,4.155
2019/05/30,4.346
2019/05/31,4.373
2019/06/01,4.326
2019/06/02,3.714
2019/06/03,3.535
2019/06/04,3.41
2019/06/05,3.611
2019/06/06,3.512
2019/06/07,3.331
2019/06/08,3.791
2019/06/09,3.492
2019/06/10,4.123
2019/06/11,3.845
2019/06/12,3.926
2019/06/13,3.15
2019/06/14,2.952
2019/06/15,3.517
2019/06/16,3.506
2019/06/17,3.957
2019/06/18,3.578
2019/06/19,3.986
2019/06/20,4.109
2019/06/21,3.972
2019/06/22,3.547
