Date,sentbyaddress7var
2017/04/01,14975165
2017/04/02,12439428
2017/04/03,16711353
2017/04/04,14884207
2017/04/05,12681803
2017/04/06,13072885
2017/04/07,10485226
2017/04/08,14024592
2017/04/09,20330280
2017/04/10,11683558
2017/04/11,11600222
2017/04/12,9838602
2017/04/13,2714520
2017/04/14,2727387
2017/04/15,2494047
2017/04/16,3351333
2017/04/17,3981836
2017/04/18,4160497
2017/04/19,4221472
2017/04/20,3744535
2017/04/21,3588041
2017/04/22,3846886
2017/04/23,2518530
2017/04/24,2247008
2017/04/25,2249988
2017/04/26,2371284
2017/04/27,15959891
2017/04/28,18523876
2017/04/29,15037811
2017/04/30,11138923
2017/05/01,12118432
2017/05/02,9115868
2017/05/03,5575165
2017/05/04,6643782
2017/05/05,8448532
2017/05/06,6055449
2017/05/07,5372502
2017/05/08,14730813
2017/05/09,15500443
2017/05/10,10046357
2017/05/11,10288214
2017/05/12,10639581
2017/05/13,11704826
2017/05/14,14042309
2017/05/15,7953045
2017/05/16,7799173
2017/05/17,19259333
2017/05/18,25556894
2017/05/19,57520210
2017/05/20,42133047
2017/05/21,26029343
2017/05/22,28288610
2017/05/23,26468699
2017/05/24,33468372
2017/05/25,31822140
2017/05/26,30910119
2017/05/27,23900029
2017/05/28,24641527
2017/05/29,26123956
2017/05/30,28990012
2017/05/31,91442329
2017/06/01,120342923
2017/06/02,119566841
2017/06/03,100293746
2017/06/04,70229927
2017/06/05,50203277
2017/06/06,47259076
2017/06/07,22940412
2017/06/08,10113957
2017/06/09,16887443
2017/06/10,17733714
2017/06/11,31433758
2017/06/12,196450432
2017/06/13,240104740
2017/06/14,216049901
2017/06/15,142844487
2017/06/16,116584624
2017/06/17,83048965
2017/06/18,76460420
2017/06/19,29434685
2017/06/20,53430811
2017/06/21,75938067
2017/06/22,90337847
2017/06/23,68985341
2017/06/24,48630327
2017/06/25,59920628
2017/06/26,100720561
2017/06/27,96163254
2017/06/28,952975832
2017/06/29,910334611
2017/06/30,891825401
2017/07/01,881468299
2017/07/02,881902374
2017/07/03,762724864
2017/07/04,784209441
2017/07/05,37210399
2017/07/06,40309553
2017/07/07,62868824
2017/07/08,89912894
2017/07/09,122649425
2017/07/10,111949573
2017/07/11,97406559
2017/07/12,97787564
2017/07/13,111788991
2017/07/14,72568558
2017/07/15,73323964
2017/07/16,71854322
2017/07/17,45151378
2017/07/18,27444281
2017/07/19,21562516
2017/07/20,22379284
2017/07/21,23708864
2017/07/22,45737584
2017/07/23,90521553
2017/07/24,89966850
2017/07/25,93018242
2017/07/26,94367554
2017/07/27,92270768
2017/07/28,91126816
2017/07/29,95111443
2017/07/30,28486043
2017/07/31,71843602
2017/08/01,71867755
2017/08/02,71841103
2017/08/03,72416898
2017/08/04,82929320
2017/08/05,70963051
2017/08/06,38004058
2017/08/07,36798486
2017/08/08,69303222
2017/08/09,64591613
2017/08/10,84224032
2017/08/11,98428020
2017/08/12,84987564
2017/08/13,42699245
2017/08/14,74103471
2017/08/15,109968677
2017/08/16,102438332
2017/08/17,118061799
2017/08/18,156918243
2017/08/19,142958953
2017/08/20,129351004
2017/08/21,127843458
2017/08/22,129262992
2017/08/23,122788276
2017/08/24,125880305
2017/08/25,52220342
2017/08/26,117878963
2017/08/27,137603143
2017/08/28,109145910
2017/08/29,142798277
2017/08/30,160170725
2017/08/31,222336180
2017/09/01,243872702
2017/09/02,163600650
2017/09/03,166022612
2017/09/04,258622978
2017/09/05,287334574
2017/09/06,330126860
2017/09/07,328296105
2017/09/08,329831615
2017/09/09,274521483
2017/09/10,262050341
2017/09/11,213341401
2017/09/12,227801499
2017/09/13,177427852
2017/09/14,204942779
2017/09/15,279207665
2017/09/16,322402636
2017/09/17,437401760
2017/09/18,443403920
2017/09/19,390559269
2017/09/20,393090745
2017/09/21,320909689
2017/09/22,127190089
2017/09/23,137582437
2017/09/24,93983832
2017/09/25,72741965
2017/09/26,47469007
2017/09/27,28848595
2017/09/28,46023974
2017/09/29,40257811
2017/09/30,26184478
2017/10/01,50649963
2017/10/02,47915867
2017/10/03,47922156
2017/10/04,49831715
2017/10/05,38360537
2017/10/06,21871567
2017/10/07,22381678
2017/10/08,8906375
2017/10/09,8977911
2017/10/10,51833843
2017/10/11,91333751
2017/10/12,107091297
2017/10/13,168256970
2017/10/14,130763969
2017/10/15,116642477
2017/10/16,114849981
2017/10/17,227605487
2017/10/18,226316104
2017/10/19,237287344
2017/10/20,212118809
2017/10/21,207144685
2017/10/22,271307382
2017/10/23,187060513
2017/10/24,139483121
2017/10/25,156881086
2017/10/26,144130595
2017/10/27,1559502913
2017/10/28,2527780842
2017/10/29,2547846958
2017/10/30,2449893325
2017/10/31,1870079532
2017/11/01,2744898886
2017/11/02,4002749148
2017/11/03,4316386218
2017/11/04,3877222866
2017/11/05,3079597388
2017/11/06,1951783138
2017/11/07,350782165
2017/11/08,304349728
2017/11/09,130508535
2017/11/10,126880538
2017/11/11,100884859
2017/11/12,51001508
2017/11/13,46988498
2017/11/14,61531585
2017/11/15,154717486
2017/11/16,158963753
2017/11/17,187638289
2017/11/18,124209292
2017/11/19,120847210
2017/11/20,85941176
2017/11/21,105116162
2017/11/22,101661433
2017/11/23,106566992
2017/11/24,102691790
2017/11/25,56041554
2017/11/26,18564323
2017/11/27,133911978
2017/11/28,246862019
2017/11/29,447113710
2017/11/30,430071930
2017/12/01,365383110
2017/12/02,262737122
2017/12/03,178612629
2017/12/04,186749750
2017/12/05,202372429
2017/12/06,571261241
2017/12/07,588032927
2017/12/08,474635757
2017/12/09,352510850
2017/12/10,342682765
2017/12/11,425164529
2017/12/12,932481580
2017/12/13,1457648260
2017/12/14,1392313678
2017/12/15,1217108434
2017/12/16,851095791
2017/12/17,357488109
2017/12/18,161640514
2017/12/19,435545884
2017/12/20,558286608
2017/12/21,831963400
2017/12/22,1670908082
2017/12/23,1362106419
2017/12/24,2180964802
2017/12/25,3223878609
2017/12/26,3227865194
2017/12/27,3107136916
2017/12/28,2649488187
2017/12/29,2045380098
2017/12/30,3656585390
2017/12/31,2954897690
2018/01/01,1956812801
2018/01/02,2449768014
2018/01/03,2440455597
2018/01/04,2645705913
2018/01/05,2852325506
2018/01/06,2893013865
2018/01/07,1769021766
2018/01/08,250630612
2018/01/09,658343737
2018/01/10,627546344
2018/01/11,528112217
2018/01/12,624657582
2018/01/13,623198249
2018/01/14,648175857
2018/01/15,872607313
2018/01/16,1114031674
2018/01/17,1252972488
2018/01/18,1265175130
2018/01/19,1942120004
2018/01/20,4494454467
2018/01/21,4509995725
2018/01/22,5134674568
2018/01/23,4855222888
2018/01/24,4004654177
2018/01/25,3383902368
2018/01/26,3262938738
2018/01/27,3351702656
2018/01/28,741695875
2018/01/29,546643560
2018/01/30,480052888
2018/01/31,472911455
2018/02/01,445744489
2018/02/02,470029706
2018/02/03,652562608
2018/02/04,576200363
2018/02/05,596286537
2018/02/06,595903863
2018/02/07,675887036
2018/02/08,866515026
2018/02/09,517686505
2018/02/10,508072237
2018/02/11,493975055
2018/02/12,439849478
2018/02/13,298106753
2018/02/14,245283739
2018/02/15,127203159
2018/02/16,352733614
2018/02/17,435847103
2018/02/18,458141050
2018/02/19,272607246
2018/02/20,447295452
2018/02/21,430429862
2018/02/22,392179775
2018/02/23,377307551
2018/02/24,608856874
2018/02/25,766473248
2018/02/26,752060953
2018/02/27,435394124
2018/02/28,359266617
2018/03/01,363315293
2018/03/02,368388018
2018/03/03,308652366
2018/03/04,445101814
2018/03/05,402804425
2018/03/06,480728024
2018/03/07,2257038571
2018/03/08,2265895419
2018/03/09,2330992488
2018/03/10,2334048086
2018/03/11,2377276651
2018/03/12,2600310931
2018/03/13,2552869158
2018/03/14,438250694
2018/03/15,399017908
2018/03/16,420631951
2018/03/17,469436790
2018/03/18,383071887
2018/03/19,382070662
2018/03/20,386547864
2018/03/21,229413615
2018/03/22,222470441
2018/03/23,786096971
2018/03/24,650775479
2018/03/25,1061535420
2018/03/26,1092462518
2018/03/27,1147096709
2018/03/28,1246101751
2018/03/29,1243558265
2018/03/30,457550629
2018/03/31,222752060
2018/04/01,235144520
2018/04/02,220493145
2018/04/03,260575453
2018/04/04,248389057
2018/04/05,410166291
2018/04/06,389941270
2018/04/07,381060617
2018/04/08,225372410
2018/04/09,188692284
2018/04/10,193594623
2018/04/11,188327385
2018/04/12,232131867
2018/04/13,352119925
2018/04/14,230270022
2018/04/15,223704637
2018/04/16,227585488
2018/04/17,188286611
2018/04/18,185016679
2018/04/19,222369691
2018/04/20,300401190
2018/04/21,314634662
2018/04/22,472085265
2018/04/23,606085933
2018/04/24,513976205
2018/04/25,293986539
2018/04/26,247699796
2018/04/27,306674536
2018/04/28,411906258
2018/04/29,510822575
2018/04/30,328041701
2018/05/01,170865925
2018/05/02,185311190
2018/05/03,460006886
2018/05/04,10635219547
2018/05/05,10116592636
2018/05/06,9611342702
2018/05/07,9145737557
2018/05/08,7973801220
2018/05/09,7634954804
2018/05/10,7630281503
2018/05/11,187804195
2018/05/12,162273541
2018/05/13,142650402
2018/05/14,134962712
2018/05/15,120214330
2018/05/16,177272136
2018/05/17,300116134
2018/05/18,333273757
2018/05/19,406608178
2018/05/20,161538587
2018/05/21,130780185
2018/05/22,198506630
2018/05/23,193282578
2018/05/24,190528228
2018/05/25,209831345
2018/05/26,179389120
2018/05/27,174105868
2018/05/28,158730926
2018/05/29,99633261
2018/05/30,97141324
2018/05/31,119955751
2018/06/01,258292527
2018/06/02,238113389
2018/06/03,234845229
2018/06/04,223450015
2018/06/05,285326531
2018/06/06,347944340
2018/06/07,223238012
2018/06/08,231852730
2018/06/09,210110660
2018/06/10,239689758
2018/06/11,238594139
2018/06/12,326171246
2018/06/13,414648834
2018/06/14,487335884
2018/06/15,502403931
2018/06/16,702488091
2018/06/17,463556520
2018/06/18,352683710
2018/06/19,471645464
2018/06/20,728211204
2018/06/21,803513876
2018/06/22,915806321
2018/06/23,713931420
2018/06/24,598956152
2018/06/25,2002706513
2018/06/26,1975765204
2018/06/27,2004124244
2018/06/28,2072075808
2018/06/29,2052917228
2018/06/30,3473666688
2018/07/01,6187433955
2018/07/02,4205671002
2018/07/03,3960230090
2018/07/04,3310644582
2018/07/05,2229782207
2018/07/06,236077833
2018/07/07,172272036
2018/07/08,245032444
2018/07/09,429556259
2018/07/10,621863916
2018/07/11,580562438
2018/07/12,581872154
2018/07/13,443801616
2018/07/14,346655116
2018/07/15,432506579
2018/07/16,878309810
2018/07/17,1358821714
2018/07/18,3176631922
2018/07/19,3390096142
2018/07/20,2756215148
2018/07/21,2097900909
2018/07/22,983041113
2018/07/23,1279673339
2018/07/24,1688808410
2018/07/25,1736098632
2018/07/26,1736375771
2018/07/27,1633028331
2018/07/28,793780111
2018/07/29,704754688
2018/07/30,693941711
2018/07/31,502145080
2018/08/01,263085928
2018/08/02,262553086
2018/08/03,169074004
2018/08/04,119697366
2018/08/05,273658188
2018/08/06,288612075
2018/08/07,406336125
2018/08/08,697775585
2018/08/09,1065221882
2018/08/10,570298750
2018/08/11,530294820
2018/08/12,617642470
2018/08/13,635328189
2018/08/14,656992291
2018/08/15,545252902
2018/08/16,172200918
2018/08/17,100150313
2018/08/18,155149367
2018/08/19,210426827
2018/08/20,176090981
2018/08/21,311584911
2018/08/22,333042864
2018/08/23,177300975
2018/08/24,168295186
2018/08/25,164312063
2018/08/26,180126805
2018/08/27,200272370
2018/08/28,150647065
2018/08/29,267490333
2018/08/30,303451652
2018/08/31,295991989
2018/09/01,332955280
2018/09/02,365236430
2018/09/03,329299669
2018/09/04,339561302
2018/09/05,226048416
2018/09/06,165751062
2018/09/07,115511877
2018/09/08,141636934
2018/09/09,123826709
2018/09/10,74183150
2018/09/11,169934069
2018/09/12,158595605
2018/09/13,160897493
2018/09/14,159313607
2018/09/15,349832188
2018/09/16,396081973
2018/09/17,288530961
2018/09/18,291821355
2018/09/19,282819422
2018/09/20,165749413
2018/09/21,162035700
2018/09/22,133678028
2018/09/23,89043108
2018/09/24,45723161
2018/09/25,46612739
2018/09/26,57845291
2018/09/27,55472481
2018/09/28,16081639
2018/09/29,57471334
2018/09/30,81477803
2018/10/01,85626438
2018/10/02,74985233
2018/10/03,316791081
2018/10/04,472281999
2018/10/05,801362375
2018/10/06,794081246
2018/10/07,777969713
2018/10/08,570556655
2018/10/09,240584828
2018/10/10,284531484
2018/10/11,284679928
2018/10/12,190301503
2018/10/13,54254380
2018/10/14,58295097
2018/10/15,68208089
2018/10/16,93565261
2018/10/17,160627979
2018/10/18,161199522
2018/10/19,147769635
2018/10/20,153378332
2018/10/21,111100169
2018/10/22,134051144
2018/10/23,131536041
2018/10/24,85167403
2018/10/25,86052421
2018/10/26,86979980
2018/10/27,95048735
2018/10/28,180167463
2018/10/29,205266747
2018/10/30,286250978
2018/10/31,314342263
2018/11/01,315403033
2018/11/02,427329629
2018/11/03,529629339
2018/11/04,487620105
2018/11/05,402279735
2018/11/06,243937616
2018/11/07,125227680
2018/11/08,97602741
2018/11/09,116786680
2018/11/10,95595326
2018/11/11,128550430
2018/11/12,126105622
2018/11/13,122444624
2018/11/14,108309966
2018/11/15,55899895
2018/11/16,71937006
2018/11/17,132696775
2018/11/18,175715475
2018/11/19,492362256
2018/11/20,535849657
2018/11/21,537754322
2018/11/22,547584263
2018/11/23,549648341
2018/11/24,586843077
2018/11/25,511740120
2018/11/26,164047951
2018/11/27,44426383
2018/11/28,45507289
2018/11/29,51823489
2018/11/30,58135574
2018/12/01,55592257
2018/12/02,83820119
2018/12/03,70436006
2018/12/04,70234345
2018/12/05,81557537
2018/12/06,85239120
2018/12/07,139163935
2018/12/08,282710955
2018/12/09,211420691
2018/12/10,186803301
2018/12/11,145865875
2018/12/12,152062271
2018/12/13,154568452
2018/12/14,152259876
2018/12/15,28579148
2018/12/16,38218070
2018/12/17,35915644
2018/12/18,40441858
2018/12/19,60055734
2018/12/20,65718134
2018/12/21,51499140
2018/12/22,162886314
2018/12/23,157154927
2018/12/24,164509266
2018/12/25,151115604
2018/12/26,136187100
2018/12/27,128110878
2018/12/28,140327152
2018/12/29,55951147
2018/12/30,98295056
2018/12/31,99270163
2019/01/01,161000917
2019/01/02,170850675
2019/01/03,257080555
2019/01/04,253744507
2019/01/05,230811038
2019/01/06,198903237
2019/01/07,212395320
2019/01/08,140312424
2019/01/09,143712258
2019/01/10,79685243
2019/01/11,77241142
2019/01/12,257059841
2019/01/13,368557171
2019/01/14,560383385
2019/01/15,562022879
2019/01/16,569333013
2019/01/17,565994362
2019/01/18,551140994
2019/01/19,453787294
2019/01/20,424978976
2019/01/21,136279713
2019/01/22,23433796
2019/01/23,28093107
2019/01/24,28643242
2019/01/25,27399113
2019/01/26,65947396
2019/01/27,58716872
2019/01/28,121748823
2019/01/29,122571554
2019/01/30,125873125
2019/01/31,125880687
2019/02/01,129785584
2019/02/02,173549815
2019/02/03,318726542
2019/02/04,326447759
2019/02/05,273709049
2019/02/06,243134296
2019/02/07,135213600
2019/02/08,55628832
2019/02/09,45939456
2019/02/10,56355185
2019/02/11,63885067
2019/02/12,67913710
2019/02/13,79977908
2019/02/14,86586747
2019/02/15,99540080
2019/02/16,84682566
2019/02/17,20195633
2019/02/18,137047695
2019/02/19,152579117
2019/02/20,147192971
2019/02/21,146088834
2019/02/22,143568703
2019/02/23,122242028
2019/02/24,75889502
2019/02/25,29544200
2019/02/26,17668476
2019/02/27,42262337
2019/02/28,34925765
2019/03/01,86985851
2019/03/02,61831395
2019/03/03,75811897
2019/03/04,71066949
2019/03/05,94412176
2019/03/06,109683651
2019/03/07,99801725
2019/03/08,92705765
2019/03/09,87120818
2019/03/10,118771952
2019/03/11,138008899
2019/03/12,132130567
2019/03/13,121878930
2019/03/14,115388902
2019/03/15,111619595
2019/03/16,133790784
2019/03/17,102823282
2019/03/18,135292065
2019/03/19,189393158
2019/03/20,236597640
2019/03/21,237043565
2019/03/22,241368164
2019/03/23,140773085
2019/03/24,75754972
2019/03/25,182279573
2019/03/26,220492107
2019/03/27,219496305
2019/03/28,211396990
2019/03/29,207161290
2019/03/30,152200170
2019/03/31,77879913
2019/04/01,163059025
2019/04/02,637914124
2019/04/03,746585800
2019/04/04,697978327
2019/04/05,645959585
2019/04/06,691651002
2019/04/07,607490017
2019/04/08,600011680
2019/04/09,316082642
2019/04/10,166208635
2019/04/11,310160720
2019/04/12,594702880
2019/04/13,430742286
2019/04/14,704798670
2019/04/15,734731585
2019/04/16,765525522
2019/04/17,764805855
2019/04/18,622296811
2019/04/19,329376171
2019/04/20,1325420056
2019/04/21,953728009
2019/04/22,871691716
2019/04/23,726275275
2019/04/24,597316287
2019/04/25,596012662
2019/04/26,723982980
2019/04/27,346144039
2019/04/28,464754652
2019/04/29,451740476
2019/04/30,269741293
2019/05/01,258150236
2019/05/02,267044956
2019/05/03,259325838
2019/05/04,248817695
2019/05/05,215154873
2019/05/06,213183263
2019/05/07,152398833
2019/05/08,61603969
2019/05/09,84997224
2019/05/10,142503679
2019/05/11,112208318
2019/05/12,72074989
2019/05/13,139725697
2019/05/14,337327554
2019/05/15,483995231
2019/05/16,731786312
2019/05/17,639488800
2019/05/18,545196062
2019/05/19,386493580
2019/05/20,348163589
2019/05/21,350235534
2019/05/22,324239968
2019/05/23,114766819
2019/05/24,119695523
2019/05/25,102133959
2019/05/26,78529705
2019/05/27,201181951
2019/05/28,201662312
2019/05/29,213914942
2019/05/30,215194392
2019/05/31,322190974
2019/06/01,1280031673
2019/06/02,947652142
2019/06/03,1026899812
2019/06/04,993027388
2019/06/05,1177707065
2019/06/06,1221920115
2019/06/07,1789288594
2019/06/08,1040833457
2019/06/09,947347811
2019/06/10,950051071
2019/06/11,1348119195
2019/06/12,3853886413
2019/06/13,3704945391
2019/06/14,3244531981
2019/06/15,2569471231
2019/06/16,3174101523
2019/06/17,3164914125
2019/06/18,3414662429
2019/06/19,1578796796
2019/06/20,1786874353
2019/06/21,1836124239
2019/06/22,1807273018
2019/06/23,316475412
2019/06/24,290995299
2019/06/25,291385144
2019/06/26,435819096
2019/06/27,214482724
2019/06/28,281932632
2019/06/29,377205838
2019/06/30,697212016
2019/07/01,715833178
2019/07/02,1000100695
2019/07/03,753828404
2019/07/04,763931283
2019/07/05,754637310
2019/07/06,804341185
2019/07/07,946428549
2019/07/08,916645252
2019/07/09,599806046
2019/07/10,466693463
2019/07/11,389487313
