Date,transactionvalue30stdUSD
2016/05/02,201.563
2016/05/03,202.518
2016/05/04,201.368
2016/05/05,201.553
2016/05/06,220.329
2016/05/07,227.427
2016/05/08,227.28
2016/05/09,238.699
2016/05/10,250.751
2016/05/11,299.391
2016/05/12,341.388
2016/05/13,639.02
2016/05/14,726.387
2016/05/15,721.031
2016/05/16,714.071
2016/05/17,709.918
2016/05/18,705.624
2016/05/19,711.748
2016/05/20,711.586
2016/05/21,701.922
2016/05/22,699.437
2016/05/23,695.498
2016/05/24,681.199
2016/05/25,670.295
2016/05/26,668.179
2016/05/27,658.271
2016/05/28,648.526
2016/05/29,638.843
2016/05/30,644.057
2016/05/31,646.953
2016/06/01,652.931
2016/06/02,661.86
2016/06/03,665.19
2016/06/04,671.017
2016/06/05,681.461
2016/06/06,690.133
2016/06/07,690.922
2016/06/08,698.896
2016/06/09,708.243
2016/06/10,704.358
2016/06/11,703.027
2016/06/12,490.809
2016/06/13,352.571
2016/06/14,356.24
2016/06/15,355.888
2016/06/16,371.18
2016/06/17,449.409
2016/06/18,482.74
2016/06/19,468.917
2016/06/20,476.322
2016/06/21,472.493
2016/06/22,477.143
2016/06/23,477.715
2016/06/24,478.372
2016/06/25,477.228
2016/06/26,478.629
2016/06/27,482.835
2016/06/28,480.383
2016/06/29,479.904
2016/06/30,486.515
2016/07/01,486.471
2016/07/02,488.725
2016/07/03,492.459
2016/07/04,485.121
2016/07/05,513.794
2016/07/06,506.96
2016/07/07,509.588
2016/07/08,503.604
2016/07/09,504.034
2016/07/10,509.894
2016/07/11,508.611
2016/07/12,513.269
2016/07/13,515.618
2016/07/14,517.581
2016/07/15,580.233
2016/07/16,576.661
2016/07/17,519.585
2016/07/18,486.513
2016/07/19,901.374
2016/07/20,1380
2016/07/21,1379
2016/07/22,1384
2016/07/23,1388
2016/07/24,1629
2016/07/25,1744
2016/07/26,2161
2016/07/27,2279
2016/07/28,2304
2016/07/29,2295
2016/07/30,2274
2016/07/31,2256
2016/08/01,2231
2016/08/02,2230
2016/08/03,2215
2016/08/04,2217
2016/08/05,2191
2016/08/06,2179
2016/08/07,2159
2016/08/08,2137
2016/08/09,2107
2016/08/10,2069
2016/08/11,2033
2016/08/12,2012
2016/08/13,1991
2016/08/14,2017
2016/08/15,2008
2016/08/16,2011
2016/08/17,2029
2016/08/18,2019
2016/08/19,1896
2016/08/20,1900
2016/08/21,1898
2016/08/22,1907
2016/08/23,1788
2016/08/24,1748
2016/08/25,1278
2016/08/26,1025
2016/08/27,943.061
2016/08/28,925.793
2016/08/29,923.386
2016/08/30,934.597
2016/08/31,905.005
2016/09/01,714.788
2016/09/02,579.721
2016/09/03,570.567
2016/09/04,533.237
2016/09/05,541.091
2016/09/06,547.446
2016/09/07,553.797
2016/09/08,541.466
2016/09/09,453.313
2016/09/10,408.594
2016/09/11,401.463
2016/09/12,395.765
2016/09/13,394.62
2016/09/14,399.209
2016/09/15,402.923
2016/09/16,404.969
2016/09/17,406.572
2016/09/18,411.595
2016/09/19,410.937
2016/09/20,412.334
2016/09/21,522.442
2016/09/22,462.864
2016/09/23,486.235
2016/09/24,483.165
2016/09/25,510.701
2016/09/26,507.872
2016/09/27,504.679
2016/09/28,521.622
2016/09/29,525.654
2016/09/30,523.7
2016/10/01,528.422
2016/10/02,528.623
2016/10/03,535.186
2016/10/04,542.066
2016/10/05,538.698
2016/10/06,535.515
2016/10/07,532.887
2016/10/08,532.202
2016/10/09,533.814
2016/10/10,532.708
2016/10/11,532.123
2016/10/12,563.588
2016/10/13,559.301
2016/10/14,553.044
2016/10/15,537.2
2016/10/16,537.065
2016/10/17,524.926
2016/10/18,527.731
2016/10/19,525.201
2016/10/20,518.144
2016/10/21,459.157
2016/10/22,473.317
2016/10/23,473.208
2016/10/24,485.181
2016/10/25,466.097
2016/10/26,470.734
2016/10/27,473.73
2016/10/28,454.492
2016/10/29,443.601
2016/10/30,452.68
2016/10/31,448.036
2016/11/01,454.649
2016/11/02,503.732
2016/11/03,903.229
2016/11/04,901.495
2016/11/05,904.013
2016/11/06,908.817
2016/11/07,915.586
2016/11/08,920.199
2016/11/09,917.806
2016/11/10,918.765
2016/11/11,912.514
2016/11/12,913.865
2016/11/13,910.233
2016/11/14,918.093
2016/11/15,920.648
2016/11/16,921.318
2016/11/17,925.724
2016/11/18,927.725
2016/11/19,927.455
2016/11/20,926.793
2016/11/21,927.271
2016/11/22,921.473
2016/11/23,915.533
2016/11/24,917.06
2016/11/25,916.822
2016/11/26,919.563
2016/11/27,925.718
2016/11/28,931.115
2016/11/29,929.421
2016/11/30,930.376
2016/12/01,928.477
2016/12/02,898.002
2016/12/03,444.249
2016/12/04,443.261
2016/12/05,456.313
2016/12/06,492.881
2016/12/07,488.802
2016/12/08,487.161
2016/12/09,486.247
2016/12/10,485.703
2016/12/11,436.818
2016/12/12,439
2016/12/13,441.719
2016/12/14,437.778
2016/12/15,435.199
2016/12/16,435.547
2016/12/17,416.07
2016/12/18,415.444
2016/12/19,414.389
2016/12/20,409.128
2016/12/21,401.534
2016/12/22,400.969
2016/12/23,465.811
2016/12/24,461.488
2016/12/25,463.35
2016/12/26,462.51
2016/12/27,456.791
2016/12/28,447.209
2016/12/29,462.194
2016/12/30,461.224
2016/12/31,534.127
2017/01/01,531.968
2017/01/02,507.634
2017/01/03,537.251
2017/01/04,673.974
2017/01/05,789.166
2017/01/06,890.075
2017/01/07,901.541
2017/01/08,900.955
2017/01/09,904.094
2017/01/10,909.651
2017/01/11,906.118
2017/01/12,891.773
2017/01/13,875.997
2017/01/14,885.382
2017/01/15,894.067
2017/01/16,913.083
2017/01/17,918.292
2017/01/18,920.707
2017/01/19,920.969
2017/01/20,911.728
2017/01/21,922.602
2017/01/22,926.575
2017/01/23,937.698
2017/01/24,940.415
2017/01/25,937.811
2017/01/26,937.802
2017/01/27,947.746
2017/01/28,961.678
2017/01/29,972.093
2017/01/30,954.439
2017/01/31,956.718
2017/02/01,960.976
2017/02/02,951.668
2017/02/03,860.936
2017/02/04,731.49
2017/02/05,570.319
2017/02/06,526.183
2017/02/07,520.997
2017/02/08,465.168
2017/02/09,396.577
2017/02/10,296.603
2017/02/11,210.484
2017/02/12,197.342
2017/02/13,196.649
2017/02/14,253.335
2017/02/15,349.539
2017/02/16,365.713
2017/02/17,382.878
2017/02/18,393.437
2017/02/19,393.393
2017/02/20,402.764
2017/02/21,430.674
2017/02/22,438.036
2017/02/23,442.015
2017/02/24,524.075
2017/02/25,532.553
2017/02/26,560.467
2017/02/27,911.882
2017/02/28,1237
2017/03/01,1506
2017/03/02,1988
2017/03/03,2471
2017/03/04,2606
2017/03/05,2673
2017/03/06,3011
2017/03/07,3038
2017/03/08,3098
2017/03/09,3169
2017/03/10,3200
2017/03/11,3319
2017/03/12,3907
2017/03/13,4082
2017/03/14,4003
2017/03/15,3911
2017/03/16,4992
2017/03/17,5124
2017/03/18,5613
2017/03/19,5528
2017/03/20,5417
2017/03/21,5396
2017/03/22,5306
2017/03/23,5202
2017/03/24,5234
2017/03/25,5127
2017/03/26,4982
2017/03/27,4756
2017/03/28,4540
2017/03/29,4495
2017/03/30,4629
2017/03/31,4567
2017/04/01,4541
2017/04/02,4634
2017/04/03,4592
2017/04/04,4504
2017/04/05,4493
2017/04/06,4404
2017/04/07,4527
2017/04/08,4516
2017/04/09,4500
2017/04/10,4497
2017/04/11,4471
2017/04/12,4516
2017/04/13,4473
2017/04/14,4372
2017/04/15,4100
2017/04/16,4399
2017/04/17,4295
2017/04/18,4156
2017/04/19,4097
2017/04/20,4085
2017/04/21,4091
2017/04/22,4100
2017/04/23,3964
2017/04/24,3897
2017/04/25,3900
2017/04/26,3920
2017/04/27,4063
2017/04/28,4218
2017/04/29,4407
2017/04/30,5020
2017/05/01,6535
2017/05/02,7117
2017/05/03,8279
2017/05/04,9055
2017/05/05,10173
2017/05/06,10523
2017/05/07,10903
2017/05/08,11059
2017/05/09,11143
2017/05/10,11258
2017/05/11,11496
2017/05/12,11497
2017/05/13,11258
2017/05/14,11050
2017/05/15,10664
2017/05/16,10273
2017/05/17,9694
2017/05/18,9593
2017/05/19,9366
2017/05/20,9207
2017/05/21,8839
2017/05/22,9480
2017/05/23,9002
2017/05/24,8602
2017/05/25,7962
2017/05/26,7610
2017/05/27,7368
2017/05/28,7244
2017/05/29,7197
2017/05/30,7179
2017/05/31,7995
2017/06/01,8140
2017/06/02,8181
2017/06/03,8325
2017/06/04,8218
2017/06/05,8645
2017/06/06,9496
2017/06/07,9852
2017/06/08,10057
2017/06/09,10161
2017/06/10,10152
2017/06/11,10159
2017/06/12,11709
2017/06/13,12387
2017/06/14,12292
2017/06/15,12653
2017/06/16,12508
2017/06/17,11764
2017/06/18,11497
2017/06/19,11096
2017/06/20,10777
2017/06/21,11211
2017/06/22,11558
2017/06/23,11738
2017/06/24,11775
2017/06/25,12665
2017/06/26,12920
2017/06/27,12878
2017/06/28,12911
2017/06/29,12905
2017/06/30,12849
2017/07/01,13094
2017/07/02,13504
2017/07/03,13648
2017/07/04,13680
2017/07/05,13987
2017/07/06,13773
2017/07/07,13815
2017/07/08,13918
2017/07/09,14333
2017/07/10,14494
2017/07/11,14565
2017/07/12,12780
2017/07/13,11355
2017/07/14,11349
2017/07/15,10553
2017/07/16,9431
2017/07/17,9463
2017/07/18,9834
2017/07/19,10132
2017/07/20,10192
2017/07/21,10467
2017/07/22,10779
2017/07/23,11031
2017/07/24,11187
2017/07/25,11169
2017/07/26,11142
2017/07/27,11294
2017/07/28,11458
2017/07/29,11732
2017/07/30,11694
2017/07/31,11898
2017/08/01,11781
2017/08/02,11489
2017/08/03,11487
2017/08/04,11491
2017/08/05,11505
2017/08/06,11466
2017/08/07,11350
2017/08/08,10872
2017/08/09,10699
2017/08/10,10820
2017/08/11,13966
2017/08/12,14456
2017/08/13,14977
2017/08/14,14928
2017/08/15,14944
2017/08/16,15027
2017/08/17,15018
2017/08/18,15014
2017/08/19,15094
2017/08/20,15032
2017/08/21,14730
2017/08/22,14519
2017/08/23,14498
2017/08/24,14366
2017/08/25,14384
2017/08/26,14501
2017/08/27,14550
2017/08/28,15085
2017/08/29,15235
2017/08/30,16689
2017/08/31,16605
2017/09/01,16455
2017/09/02,16203
2017/09/03,15944
2017/09/04,15793
2017/09/05,15683
2017/09/06,15609
2017/09/07,15672
2017/09/08,15786
2017/09/09,15666
2017/09/10,12877
2017/09/11,12208
2017/09/12,11241
2017/09/13,11336
2017/09/14,11391
2017/09/15,11437
2017/09/16,11621
2017/09/17,11626
2017/09/18,11560
2017/09/19,11490
2017/09/20,11563
2017/09/21,11642
2017/09/22,11756
2017/09/23,11872
2017/09/24,12029
2017/09/25,11891
2017/09/26,11659
2017/09/27,10460
2017/09/28,10129
2017/09/29,5863
2017/09/30,5583
2017/10/01,5545
2017/10/02,5312
2017/10/03,6468
2017/10/04,6630
2017/10/05,6635
2017/10/06,6634
2017/10/07,6651
2017/10/08,6655
2017/10/09,6294
2017/10/10,5907
2017/10/11,5819
2017/10/12,5767
2017/10/13,5809
2017/10/14,5815
2017/10/15,5815
2017/10/16,5860
2017/10/17,5896
2017/10/18,5541
2017/10/19,5400
2017/10/20,5472
2017/10/21,5517
2017/10/22,5583
2017/10/23,5584
2017/10/24,5545
2017/10/25,5593
2017/10/26,5661
2017/10/27,6448
2017/10/28,7099
2017/10/29,7659
2017/10/30,8143
2017/10/31,8531
2017/11/01,8531
2017/11/02,7129
2017/11/03,6616
2017/11/04,6579
2017/11/05,6544
2017/11/06,6535
2017/11/07,6498
2017/11/08,6404
2017/11/09,6695
2017/11/10,6724
2017/11/11,6760
2017/11/12,6792
2017/11/13,6669
2017/11/14,6598
2017/11/15,6749
2017/11/16,6878
2017/11/17,6917
2017/11/18,6973
2017/11/19,7053
2017/11/20,7248
2017/11/21,7417
2017/11/22,7556
2017/11/23,7744
2017/11/24,7862
2017/11/25,8124
2017/11/26,7818
2017/11/27,7614
2017/11/28,7582
2017/11/29,7633
2017/11/30,7104
2017/12/01,7225
2017/12/02,7454
2017/12/03,7428
2017/12/04,7239
2017/12/05,7149
2017/12/06,6940
2017/12/07,6716
2017/12/08,6906
2017/12/09,7360
2017/12/10,7791
2017/12/11,8233
2017/12/12,8272
2017/12/13,8281
2017/12/14,8214
2017/12/15,8304
2017/12/16,8453
2017/12/17,8578
2017/12/18,8693
2017/12/19,8718
2017/12/20,8710
2017/12/21,8704
2017/12/22,8714
2017/12/23,8745
2017/12/24,8830
2017/12/25,8847
2017/12/26,8768
2017/12/27,8502
2017/12/28,7892
2017/12/29,6864
2017/12/30,6147
2017/12/31,5644
2018/01/01,4733
2018/01/02,4198
2018/01/03,3699
2018/01/04,4373
2018/01/05,4938
2018/01/06,5168
2018/01/07,5173
2018/01/08,5364
2018/01/09,5587
2018/01/10,6336
2018/01/11,6757
2018/01/12,6839
2018/01/13,6833
2018/01/14,10034
2018/01/15,9902
2018/01/16,9778
2018/01/17,9599
2018/01/18,9525
2018/01/19,9561
2018/01/20,9595
2018/01/21,9633
2018/01/22,9547
2018/01/23,9398
2018/01/24,9184
2018/01/25,9369
2018/01/26,9284
2018/01/27,9331
2018/01/28,9336
2018/01/29,9336
2018/01/30,9160
2018/01/31,8978
2018/02/01,9020
2018/02/02,9006
2018/02/03,9133
2018/02/04,9350
2018/02/05,9530
2018/02/06,9673
2018/02/07,9728
2018/02/08,9858
2018/02/09,9460
2018/02/10,9280
2018/02/11,9365
2018/02/12,9497
2018/02/13,5023
2018/02/14,4836
2018/02/15,4452
2018/02/16,4275
2018/02/17,4088
2018/02/18,4134
2018/02/19,4240
2018/02/20,4333
2018/02/21,4362
2018/02/22,4302
2018/02/23,4348
2018/02/24,4499
2018/02/25,4478
2018/02/26,4589
2018/02/27,4636
2018/02/28,4590
2018/03/01,4365
2018/03/02,4151
2018/03/03,4088
2018/03/04,3683
2018/03/05,3660
2018/03/06,3696
2018/03/07,3694
2018/03/08,3641
2018/03/09,3542
2018/03/10,3634
2018/03/11,3673
2018/03/12,3626
2018/03/13,3618
2018/03/14,3610
2018/03/15,3313
2018/03/16,3208
2018/03/17,2952
2018/03/18,2731
2018/03/19,2562
2018/03/20,2374
2018/03/21,2267
2018/03/22,2096
2018/03/23,1923
2018/03/24,1202
2018/03/25,1053
2018/03/26,883.433
2018/03/27,864.198
2018/03/28,755.031
2018/03/29,750.202
2018/03/30,752.51
2018/03/31,764.293
2018/04/01,806.782
2018/04/02,837.608
2018/04/03,859.077
2018/04/04,880.873
2018/04/05,887.715
2018/04/06,907.262
2018/04/07,944.859
2018/04/08,949.062
2018/04/09,957.304
2018/04/10,971.866
2018/04/11,975.543
2018/04/12,833.997
2018/04/13,808.745
2018/04/14,810
2018/04/15,815.759
2018/04/16,817.958
2018/04/17,752.277
2018/04/18,721.221
2018/04/19,706.899
2018/04/20,711.451
2018/04/21,711.663
2018/04/22,698.171
2018/04/23,838.865
2018/04/24,920.787
2018/04/25,957.122
2018/04/26,929.937
2018/04/27,922.225
2018/04/28,904.851
2018/04/29,907.624
2018/04/30,922.86
2018/05/01,926.455
2018/05/02,982.872
2018/05/03,1061
2018/05/04,1073
2018/05/05,1045
2018/05/06,1016
2018/05/07,1065
2018/05/08,1036
2018/05/09,1022
2018/05/10,987.422
2018/05/11,959.635
2018/05/12,963.71
2018/05/13,986.181
2018/05/14,933.68
2018/05/15,893.358
2018/05/16,865.415
2018/05/17,827.812
2018/05/18,822.22
2018/05/19,844.61
2018/05/20,868.43
2018/05/21,863.984
2018/05/22,822.726
2018/05/23,788.821
2018/05/24,768.346
2018/05/25,773.318
2018/05/26,810.55
2018/05/27,813.527
2018/05/28,812.239
2018/05/29,812.342
2018/05/30,814.983
2018/05/31,815.967
2018/06/01,786.947
2018/06/02,758.166
2018/06/03,791.101
2018/06/04,787.743
2018/06/05,784.863
2018/06/06,649.042
2018/06/07,634.635
2018/06/08,630.534
2018/06/09,648.302
2018/06/10,636.58
2018/06/11,635.452
2018/06/12,647.799
2018/06/13,719.4
2018/06/14,814.356
2018/06/15,863.238
2018/06/16,869.733
2018/06/17,898.468
2018/06/18,887.795
2018/06/19,880.335
2018/06/20,882.578
2018/06/21,881.026
2018/06/22,863.34
2018/06/23,892.894
2018/06/24,893.229
2018/06/25,879.204
2018/06/26,886.765
2018/06/27,895.984
2018/06/28,909.517
2018/06/29,913.632
2018/06/30,936.322
2018/07/01,955.341
2018/07/02,943.695
2018/07/03,919.821
2018/07/04,921.822
2018/07/05,920.487
2018/07/06,913.463
2018/07/07,916.782
2018/07/08,907.571
2018/07/09,893.337
2018/07/10,894.416
2018/07/11,905.9
2018/07/12,882.736
2018/07/13,784.619
2018/07/14,629.163
2018/07/15,491.852
2018/07/16,491.15
2018/07/17,482.14
2018/07/18,486.026
2018/07/19,485.521
2018/07/20,480.757
2018/07/21,495.184
2018/07/22,500.191
2018/07/23,495.515
2018/07/24,490.88
2018/07/25,490.574
2018/07/26,500.708
2018/07/27,511.904
2018/07/28,549.81
2018/07/29,582.855
2018/07/30,580.984
2018/07/31,611.339
2018/08/01,609.182
2018/08/02,592.569
2018/08/03,562.366
2018/08/04,559.227
2018/08/05,529.497
2018/08/06,532.995
2018/08/07,533.065
2018/08/08,537.481
2018/08/09,527.85
2018/08/10,529.909
2018/08/11,530.933
2018/08/12,550.863
2018/08/13,553.939
2018/08/14,560.627
2018/08/15,556.578
2018/08/16,555.34
2018/08/17,529.708
2018/08/18,540.299
2018/08/19,552.694
2018/08/20,557.569
2018/08/21,558.863
2018/08/22,556.078
2018/08/23,554.24
2018/08/24,555.846
2018/08/25,565.599
2018/08/26,578.345
2018/08/27,571.335
2018/08/28,562.312
2018/08/29,560.029
2018/08/30,455.647
2018/08/31,454.935
2018/09/01,461.982
2018/09/02,475.772
2018/09/03,470.994
2018/09/04,521.334
2018/09/05,529.158
2018/09/06,545.415
2018/09/07,513.044
2018/09/08,502.328
2018/09/09,491.647
2018/09/10,492.58
2018/09/11,483.023
2018/09/12,488.571
2018/09/13,464.302
2018/09/14,456.369
2018/09/15,455.091
2018/09/16,456.727
2018/09/17,449.116
2018/09/18,426.789
2018/09/19,426.771
2018/09/20,425.017
2018/09/21,454.036
2018/09/22,451.494
2018/09/23,449.671
2018/09/24,439.332
2018/09/25,420.127
2018/09/26,417.196
2018/09/27,415.504
2018/09/28,416.243
2018/09/29,413.838
2018/09/30,417.218
2018/10/01,409.514
2018/10/02,400.475
2018/10/03,407.221
2018/10/04,346.147
2018/10/05,344.928
2018/10/06,340.371
2018/10/07,348.865
2018/10/08,348.082
2018/10/09,351.211
2018/10/10,349.03
2018/10/11,371.105
2018/10/12,334.472
2018/10/13,346.276
2018/10/14,351.04
2018/10/15,403.692
2018/10/16,402.579
2018/10/17,402.494
2018/10/18,405.834
2018/10/19,408.576
2018/10/20,411.606
2018/10/21,365.956
2018/10/22,366.581
2018/10/23,367.054
2018/10/24,356.101
2018/10/25,358.869
2018/10/26,356.053
2018/10/27,368.037
2018/10/28,377.065
2018/10/29,375.415
2018/10/30,377.372
2018/10/31,377.696
2018/11/01,376.318
2018/11/02,376.643
2018/11/03,384.219
2018/11/04,383.149
2018/11/05,380.22
2018/11/06,371.729
2018/11/07,376.49
2018/11/08,375.782
2018/11/09,375.868
2018/11/10,346.294
2018/11/11,352.847
2018/11/12,345.255
2018/11/13,337.647
2018/11/14,289.761
2018/11/15,311.068
2018/11/16,311.693
2018/11/17,307.499
2018/11/18,306.823
2018/11/19,372.691
2018/11/20,427.262
2018/11/21,431.116
2018/11/22,431.278
2018/11/23,430.73
2018/11/24,430.097
2018/11/25,432.639
2018/11/26,419.32
2018/11/27,409.439
2018/11/28,409.699
2018/11/29,405.652
2018/11/30,1027
2018/12/01,1389
2018/12/02,1402
2018/12/03,1401
2018/12/04,1407
2018/12/05,1413
2018/12/06,1413
2018/12/07,1414
2018/12/08,1420
2018/12/09,1426
2018/12/10,1429
2018/12/11,1429
2018/12/12,1438
2018/12/13,1442
2018/12/14,1449
2018/12/15,1460
2018/12/16,1471
2018/12/17,1469
2018/12/18,1471
2018/12/19,1461
2018/12/20,1449
2018/12/21,1449
2018/12/22,1451
2018/12/23,1451
2018/12/24,1451
2018/12/25,1452
2018/12/26,1455
2018/12/27,1453
2018/12/28,1453
2018/12/29,1455
2018/12/30,1091
2018/12/31,351.857
2019/01/01,342.787
2019/01/02,343.762
2019/01/03,341.144
2019/01/04,381.955
2019/01/05,457.525
2019/01/06,458.221
2019/01/07,455.539
2019/01/08,450.017
2019/01/09,442.996
2019/01/10,437.263
2019/01/11,436.348
2019/01/12,440.389
2019/01/13,437.467
2019/01/14,413.177
2019/01/15,390.713
2019/01/16,387.541
2019/01/17,390.13
2019/01/18,403.375
2019/01/19,419.613
2019/01/20,425.51
2019/01/21,433.024
2019/01/22,444.631
2019/01/23,435.322
2019/01/24,436.285
2019/01/25,438.405
2019/01/26,450.565
2019/01/27,454.13
2019/01/28,433.078
2019/01/29,435.616
2019/01/30,437.842
2019/01/31,438.21
2019/02/01,439.889
2019/02/02,450.472
2019/02/03,416.751
2019/02/04,317.756
2019/02/05,313.604
2019/02/06,299.622
2019/02/07,296.073
2019/02/08,292.294
2019/02/09,276.56
2019/02/10,215.687
2019/02/11,219.002
2019/02/12,218.971
2019/02/13,189.521
2019/02/14,182.579
2019/02/15,163.455
2019/02/16,165.144
2019/02/17,168.102
2019/02/18,223.537
2019/02/19,253.98
2019/02/20,260.166
2019/02/21,261.925
2019/02/22,266.124
2019/02/23,264.882
2019/02/24,295.438
2019/02/25,328.303
2019/02/26,327.913
2019/02/27,337.499
2019/02/28,338.403
2019/03/01,338.329
2019/03/02,341.187
2019/03/03,340.246
2019/03/04,331.483
2019/03/05,325.13
2019/03/06,311.968
2019/03/07,296.08
2019/03/08,294.179
2019/03/09,288.282
2019/03/10,288.683
2019/03/11,279.614
2019/03/12,277.413
2019/03/13,278.61
2019/03/14,274.983
2019/03/15,272.542
2019/03/16,268.671
2019/03/17,264.476
2019/03/18,245.962
2019/03/19,250.977
2019/03/20,233
2019/03/21,220.371
2019/03/22,222.335
2019/03/23,223.837
2019/03/24,226.711
2019/03/25,226.317
2019/03/26,202.53
2019/03/27,152.279
2019/03/28,150.707
2019/03/29,129.697
2019/03/30,127.036
2019/03/31,126.408
2019/04/01,114.674
2019/04/02,155.862
2019/04/03,213.72
2019/04/04,218.953
2019/04/05,224.815
2019/04/06,224.036
2019/04/07,229.745
2019/04/08,276.923
2019/04/09,295.77
2019/04/10,300.891
2019/04/11,301.29
2019/04/12,297.194
2019/04/13,304.362
2019/04/14,305.139
2019/04/15,304.819
2019/04/16,302.33
2019/04/17,303.452
2019/04/18,294.218
2019/04/19,294.69
2019/04/20,298.462
2019/04/21,293.386
2019/04/22,293.937
2019/04/23,286.664
2019/04/24,298.777
2019/04/25,299.827
2019/04/26,330.992
2019/04/27,329.485
2019/04/28,328.016
2019/04/29,326.522
2019/04/30,318.214
2019/05/01,313.218
2019/05/02,312.105
2019/05/03,295.08
2019/05/04,298.928
2019/05/05,304.854
2019/05/06,303.557
2019/05/07,316.745
2019/05/08,290.104
2019/05/09,274.802
2019/05/10,271.733
2019/05/11,324.2
2019/05/12,325.876
2019/05/13,336.112
2019/05/14,337.44
2019/05/15,384.02
2019/05/16,604.567
2019/05/17,635.549
2019/05/18,633.808
2019/05/19,628.745
2019/05/20,618.378
2019/05/21,610.49
2019/05/22,603.238
2019/05/23,599.717
2019/05/24,602.211
2019/05/25,609.858
2019/05/26,603.584
2019/05/27,595.483
2019/05/28,590.965
2019/05/29,597.123
2019/05/30,601.324
2019/05/31,596.094
2019/06/01,597.352
2019/06/02,607.897
2019/06/03,593.977
2019/06/04,574.636
2019/06/05,572.598
2019/06/06,582.964
2019/06/07,587.059
2019/06/08,618.368
2019/06/09,622.102
2019/06/10,621.635
2019/06/11,629.412
2019/06/12,628.691
2019/06/13,629.516
2019/06/14,615.477
2019/06/15,435.857
2019/06/16,386.069
2019/06/17,387.916
2019/06/18,390.309
2019/06/19,389.891
2019/06/20,391.828
2019/06/21,410.015
2019/06/22,428.015
2019/06/23,426.469
2019/06/24,419.759
2019/06/25,422.894
2019/06/26,482.046
2019/06/27,522.642
2019/06/28,516.065
2019/06/29,512.35
2019/06/30,508.083
2019/07/01,495.239
2019/07/02,477.556
2019/07/03,477.951
2019/07/04,481.691
2019/07/05,488.082
2019/07/06,501.822
2019/07/07,499.937
2019/07/08,465.544
2019/07/09,551.405
2019/07/10,544.348
2019/07/11,533.331
2019/07/12,534.033
2019/07/13,556.375
2019/07/14,556.056
2019/07/15,554.228
2019/07/16,567.403
2019/07/17,565.218
2019/07/18,566.358
2019/07/19,579.812
2019/07/20,586.264
2019/07/21,594.366
2019/07/22,591.961
2019/07/23,599.79
2019/07/24,618.747
2019/07/25,632.482
2019/07/26,578.309
2019/07/27,535.67
2019/07/28,550.361
2019/07/29,536.809
2019/07/30,536.054
2019/07/31,538.077
2019/08/01,537.791
2019/08/02,537.012
2019/08/03,547.742
2019/08/04,555.525
