Date,difficulty7std
2016/05/08,1339694806883
2016/05/09,613533389241
2016/05/10,1180651597659
2016/05/11,1177421299871
2016/05/12,1035587038181
2016/05/13,1704097864253
2016/05/14,1889992333704
2016/05/15,2005599211190
2016/05/16,2090184556187
2016/05/17,2057208500135
2016/05/18,1931683103424
2016/05/19,1902713258315
2016/05/20,2540448680561
2016/05/21,2998567694381
2016/05/22,2963193228061
2016/05/23,2837059694870
2016/05/24,1909779023892
2016/05/25,1059344278444
2016/05/26,1262737668617
2016/05/27,1290196504873
2016/05/28,1720315075100
2016/05/29,2056328196111
2016/05/30,1936045063837
2016/05/31,1899003901232
2016/06/01,1526157679064
2016/06/02,1393859887289
2016/06/03,1732989447396
2016/06/04,1996006327784
2016/06/05,2175131579501
2016/06/06,2355175005902
2016/06/07,2720035382786
2016/06/08,1952065604756
2016/06/09,2155501079725
2016/06/10,2168794628992
2016/06/11,2042856037000
2016/06/12,1785464659706
2016/06/13,2111181565304
2016/06/14,2515908384967
2016/06/15,2354739429402
2016/06/16,2555841352494
2016/06/17,2209720340134
2016/06/18,2814743979428
2016/06/19,2701749205278
2016/06/20,3173915074929
2016/06/21,3218112747948
2016/06/22,3462123082805
2016/06/23,4522728825029
2016/06/24,4736556325871
2016/06/25,3027938983382
2016/06/26,2794171595143
2016/06/27,3328156398314
2016/06/28,2964697782233
2016/06/29,2087489421866
2016/06/30,2036103539453
2016/07/01,1557059512102
2016/07/02,1549287995510
2016/07/03,1910422935910
2016/07/04,2153200659278
2016/07/05,2661038709214
2016/07/06,2351732022230
2016/07/07,1892106209773
2016/07/08,1085007788347
2016/07/09,1195544787334
2016/07/10,1367180131446
2016/07/11,1765568592163
2016/07/12,2185640132074
2016/07/13,2316674700984
2016/07/14,2393277322573
2016/07/15,2280003540852
2016/07/16,1138456910623
2016/07/17,982918414573
2016/07/18,1015018981792
2016/07/19,1208475668582
2016/07/20,1243836401027
2016/07/21,1230541120286
2016/07/22,1098255693821
2016/07/23,1114293303716
2016/07/24,1316881244664
2016/07/25,1923082590767
2016/07/26,2406080992798
2016/07/27,6112849400737
2016/07/28,6213621967112
2016/07/29,6218576512910
2016/07/30,5559809504776
2016/07/31,4058257266253
2016/08/01,3380178176918
2016/08/02,3534815759123
2016/08/03,4880004545237
2016/08/04,4711592676804
2016/08/05,4338720785639
2016/08/06,4001017457090
2016/08/07,3755161107770
2016/08/08,3891387073549
2016/08/09,4811728543286
2016/08/10,4800536310355
2016/08/11,5285266508230
2016/08/12,5576743955463
2016/08/13,4943629327598
2016/08/14,3782311587463
2016/08/15,2192878367424
2016/08/16,1532232261406
2016/08/17,1554502964676
2016/08/18,1632639555616
2016/08/19,2085045667715
2016/08/20,2532238773245
2016/08/21,2474414394921
2016/08/22,2258265130006
2016/08/23,3028120601050
2016/08/24,3086599136147
2016/08/25,3190030641275
2016/08/26,4465755122532
2016/08/27,4589217577099
2016/08/28,3888768424065
2016/08/29,3144583331361
2016/08/30,2667648608468
2016/08/31,1585845529943
2016/09/01,1671227319230
2016/09/02,1701980083655
2016/09/03,1758739995922
2016/09/04,2860733570078
2016/09/05,2928760338418
2016/09/06,2933388806585
2016/09/07,2907205295665
2016/09/08,2364272571707
2016/09/09,1785350136860
2016/09/10,2171126813275
2016/09/11,2218212414191
2016/09/12,2494234389009
2016/09/13,2707570500400
2016/09/14,3033877915132
2016/09/15,3059792152557
2016/09/16,2137213669056
2016/09/17,2726648112582
2016/09/18,2518078416246
2016/09/19,7363555995790
2016/09/20,7712507494161
2016/09/21,8796435559540
2016/09/22,8838908467629
2016/09/23,8839222030337
2016/09/24,8646172736090
2016/09/25,8926004332834
2016/09/26,3939771957788
2016/09/27,4456107754123
2016/09/28,6391839274265
2016/09/29,8366669474500
2016/09/30,8992513137038
2016/10/01,8617939280443
2016/10/02,8529629551370
2016/10/03,8457165452483
2016/10/04,7177026589983
2016/10/05,7182826972552
2016/10/06,7205478631132
2016/10/07,10361425447971
2016/10/08,10376896160679
2016/10/09,10658270726095
2016/10/10,11440450778115
2016/10/11,12448219023509
2016/10/12,12533022121697
2016/10/13,12461764972879
2016/10/14,9520768388942
2016/10/15,8762627158759
2016/10/16,9705892871843
2016/10/17,9565037000097
2016/10/18,9749609187555
2016/10/19,8233852408231
2016/10/20,2661060878465
2016/10/21,6545108597972
2016/10/22,9158939276825
2016/10/23,10147881766119
2016/10/24,9768205868913
2016/10/25,9533669716372
2016/10/26,7637493230290
2016/10/27,2489088474764
2016/10/28,2626805568251
2016/10/29,13053661052252
2016/10/30,21263170845290
2016/10/31,23259679479341
2016/11/01,25381945483211
2016/11/02,27163030244689
2016/11/03,25052508053790
2016/11/04,19492947132965
2016/11/05,19580507634220
2016/11/06,20325290620478
2016/11/07,13764205435620
2016/11/08,10711026502852
2016/11/09,12078364698281
2016/11/10,12187596818808
2016/11/11,11995270086835
2016/11/12,10436155848310
2016/11/13,6872960844356
2016/11/14,6421081903261
2016/11/15,7148562080159
2016/11/16,6998047171725
2016/11/17,6800579171872
2016/11/18,5541900575471
2016/11/19,4403302601734
2016/11/20,7775066431143
2016/11/21,12602279761371
2016/11/22,13767907398434
2016/11/23,12917262668795
2016/11/24,12366929832760
2016/11/25,12551042764624
2016/11/26,13122512468873
2016/11/27,14094893287625
2016/11/28,10661191230675
2016/11/29,6167070327620
2016/11/30,2801728458482
2016/12/01,3317504890895
2016/12/02,3440026197355
2016/12/03,5115280474167
2016/12/04,5401471060461
2016/12/05,4827333731115
2016/12/06,4286857425886
2016/12/07,3608433544692
2016/12/08,3662350962031
2016/12/09,4736184632005
2016/12/10,6320895491346
2016/12/11,8034962968910
2016/12/12,7961678101146
2016/12/13,6210325304335
2016/12/14,4079785841725
2016/12/15,2301573570068
2016/12/16,2125725125291
2016/12/17,2403117727090
2016/12/18,4296018147404
2016/12/19,5189757306253
2016/12/20,6215816366776
2016/12/21,5873219702336
2016/12/22,4692392308596
2016/12/23,5669819557077
2016/12/24,9290020689352
2016/12/25,10594845180980
2016/12/26,10231318652926
2016/12/27,8985911569367
2016/12/28,6923278417745
2016/12/29,3812344431445
2016/12/30,3353592379412
2016/12/31,2779991144394
2017/01/01,2585108035539
2017/01/02,1836326378279
2017/01/03,1726801274399
2017/01/04,5440251801401
2017/01/05,7904035953757
2017/01/06,9470351920062
2017/01/07,10793515346880
2017/01/08,10733015809629
2017/01/09,10228620722612
2017/01/10,7398163859015
2017/01/11,6458291364861
2017/01/12,5828183761013
2017/01/13,5329916516706
2017/01/14,4868522384891
2017/01/15,4120080352322
2017/01/16,4017030742877
2017/01/17,3681578663564
2017/01/18,2786264045634
2017/01/19,3524904181729
2017/01/20,3685882562922
2017/01/21,4277522658069
2017/01/22,4741145498756
2017/01/23,5685956971088
2017/01/24,5393864357449
2017/01/25,2881301887928
2017/01/26,3062033357747
2017/01/27,2877670524751
2017/01/28,2448675923781
2017/01/29,1844698606379
2017/01/30,1846716139997
2017/01/31,1876990516480
2017/02/01,1455467216516
2017/02/02,2109743377531
2017/02/03,2054390138608
2017/02/04,2081378352261
2017/02/05,4412233304862
2017/02/06,5654667974560
2017/02/07,6430353458912
2017/02/08,6398418835464
2017/02/09,6667016679428
2017/02/10,6578058186130
2017/02/11,4774396027255
2017/02/12,5402881039166
2017/02/13,5870779760715
2017/02/14,6387043169418
2017/02/15,5794718736016
2017/02/16,4469572376861
2017/02/17,5191524027468
2017/02/18,5567535537962
2017/02/19,6398184972702
2017/02/20,6244762986008
2017/02/21,7294321461352
2017/02/22,6984428471102
2017/02/23,5129790234395
2017/02/24,3967469244918
2017/02/25,3752673265205
2017/02/26,5984403304481
2017/02/27,7974155897708
2017/02/28,10794623371935
2017/03/01,11134464898925
2017/03/02,10042965008757
2017/03/03,10108984479969
2017/03/04,8223418928437
2017/03/05,8934092634519
2017/03/06,10088450837333
2017/03/07,10697062377279
2017/03/08,10907788940403
2017/03/09,9950293035757
2017/03/10,9960748126533
2017/03/11,8167453752773
2017/03/12,8204513240068
2017/03/13,8684701790262
2017/03/14,6743543757575
2017/03/15,7405868216197
2017/03/16,8531986252696
2017/03/17,10917609068594
2017/03/18,13558249348194
2017/03/19,12347476790123
2017/03/20,13301892771939
2017/03/21,11721090378114
2017/03/22,10583721770390
2017/03/23,12071863460793
2017/03/24,13402090012858
2017/03/25,14439034077535
2017/03/26,14839618079661
2017/03/27,20459131447458
2017/03/28,20457991082188
2017/03/29,18947864740968
2017/03/30,19613239411775
2017/03/31,18343229321958
2017/04/01,12116409003736
2017/04/02,8731422640117
2017/04/03,11078232609646
2017/04/04,10531575154033
2017/04/05,11814713474266
2017/04/06,13533754229730
2017/04/07,14981098967517
2017/04/08,16495053055406
2017/04/09,17682235584388
2017/04/10,9407866795663
2017/04/11,9186780366793
2017/04/12,9290466729055
2017/04/13,7948019360618
2017/04/14,12372748354180
2017/04/15,14449923373235
2017/04/16,14508758699505
2017/04/17,14637736027286
2017/04/18,17248745110516
2017/04/19,19642051302143
2017/04/20,12682694718529
2017/04/21,14004054790042
2017/04/22,15909570466651
2017/04/23,15115640827172
2017/04/24,11546524879705
2017/04/25,10242862389575
2017/04/26,14177961870540
2017/04/27,14874066893650
2017/04/28,22566811964203
2017/04/29,32488561900663
2017/04/30,33018872373031
2017/05/01,29816420602362
2017/05/02,22761515861429
2017/05/03,17403706527438
2017/05/04,8132165800358
2017/05/05,10588611286256
2017/05/06,12809764749969
2017/05/07,14351668777061
2017/05/08,14967388787478
2017/05/09,17969035492419
2017/05/10,18080131895462
2017/05/11,15059220576504
2017/05/12,19502478827109
2017/05/13,19264998266342
2017/05/14,30242796326042
2017/05/15,36516291076015
2017/05/16,40702666531445
2017/05/17,36217914871719
2017/05/18,30631391425747
2017/05/19,30032419800189
2017/05/20,23391908425740
2017/05/21,29598077595774
2017/05/22,37811203005797
2017/05/23,37055258135839
2017/05/24,31253595017944
2017/05/25,20804777392610
2017/05/26,14471496633100
2017/05/27,14949640104958
2017/05/28,15257757238097
2017/05/29,24219866815348
2017/05/30,38137022245406
2017/05/31,47251932448022
2017/06/01,67339333101092
2017/06/02,76578995412017
2017/06/03,78915909528164
2017/06/04,74633223688813
2017/06/05,64126723326814
2017/06/06,58230039223141
2017/06/07,46457388317790
2017/06/08,47801994516435
2017/06/09,45757890560374
2017/06/10,43922578162108
2017/06/11,51425770203926
2017/06/12,45565974808540
2017/06/13,44781802347596
2017/06/14,50384239337387
2017/06/15,55451338913418
2017/06/16,51578048009926
2017/06/17,57369055351146
2017/06/18,62956503653767
2017/06/19,56271927647986
2017/06/20,81559058142776
2017/06/21,1.0204880525553E+14
2017/06/22,1.061717869911E+14
2017/06/23,1.0106832672575E+14
2017/06/24,93580939556388
2017/06/25,78795764810482
2017/06/26,45501420655340
2017/06/27,43547166964611
2017/06/28,52745088155147
2017/06/29,56310511897886
2017/06/30,56345650072026
2017/07/01,56385392584253
2017/07/02,54797780807035
2017/07/03,54845640570796
2017/07/04,51916831811910
2017/07/05,45731997687960
2017/07/06,41537490057462
2017/07/07,32048326124265
2017/07/08,32850470338331
2017/07/09,36948807079552
2017/07/10,1.1385583019609E+14
2017/07/11,1.4874850979396E+14
2017/07/12,1.4975883326541E+14
2017/07/13,1.4706666099458E+14
2017/07/14,1.2338890212794E+14
2017/07/15,92495748610080
2017/07/16,37843990541416
2017/07/17,37435537484545
2017/07/18,37401140284880
2017/07/19,37322804741189
2017/07/20,54425364955535
2017/07/21,68569662174755
2017/07/22,67392053980778
2017/07/23,80697144794400
2017/07/24,70475202444440
2017/07/25,59021943233067
2017/07/26,42727818587963
2017/07/27,34042559887031
2017/07/28,36248253224605
2017/07/29,20792557193548
2017/07/30,31470760237202
2017/07/31,68260543751424
2017/08/01,1.91110753571E+14
2017/08/02,2.3671940926851E+14
2017/08/03,2.3416479829678E+14
2017/08/04,2.2322493729822E+14
2017/08/05,1.8324261097385E+14
2017/08/06,1.1932860870906E+14
2017/08/07,38138100481835
2017/08/08,47752483749947
2017/08/09,64922292384157
2017/08/10,55346541228355
2017/08/11,50791040538671
2017/08/12,55371741693520
2017/08/13,50995977751421
2017/08/14,62752043917217
2017/08/15,68600544758960
2017/08/16,67834578374089
2017/08/17,64051659783935
2017/08/18,40814983620126
2017/08/19,59863965014161
2017/08/20,59007901410524
2017/08/21,60667223641182
2017/08/22,64796775729935
2017/08/23,66083098505297
2017/08/24,58232818185809
2017/08/25,2.4548027152733E+14
2017/08/26,3.3421650720725E+14
2017/08/27,3.6174215589054E+14
2017/08/28,3.4108774878537E+14
2017/08/29,3.0961212746776E+14
2017/08/30,2.5610174864554E+14
2017/08/31,64095274183299
2017/09/01,64147906084906
2017/09/02,67860061010679
2017/09/03,71346733993891
2017/09/04,29300565748513
2017/09/05,20421752807729
2017/09/06,20338090953007
2017/09/07,17956020497955
2017/09/08,79361916505839
2017/09/09,87736905026211
2017/09/10,87239188849992
2017/09/11,86604148188978
2017/09/12,94076956950588
2017/09/13,73152376079075
2017/09/14,51004507805679
2017/09/15,55715888118986
2017/09/16,56733802119234
2017/09/17,55554626464195
2017/09/18,47189841562040
2017/09/19,48714826377421
2017/09/20,44095775067914
2017/09/21,37703013704547
2017/09/22,3.9478021513725E+14
2017/09/23,5.1382597782940E+14
2017/09/24,5.635636400056E+14
2017/09/25,5.4543915529937E+14
2017/09/26,4.8615938820611E+14
2017/09/27,3.6760957026588E+14
2017/09/28,49813423787199
2017/09/29,94783681691479
2017/09/30,1.1725507871086E+14
2017/10/01,1.0269744127122E+14
2017/10/02,95124879459586
2017/10/03,92518767839359
2017/10/04,85313515628152
2017/10/05,1.1777378040505E+14
2017/10/06,1.1326274885225E+14
2017/10/07,81860460154051
2017/10/08,82281952449040
2017/10/09,81377973195679
2017/10/10,62330639272074
2017/10/11,83048329863415
2017/10/12,76382483471132
2017/10/13,1.0824319726571E+14
2017/10/14,89559501344754
2017/10/15,86575985195812
2017/10/16,7.2815920740235E+14
2017/10/17,1195126487464775
2017/10/18,1.3899405485223E+15
2017/10/19,1436976953754479
2017/10/20,1311869341406451
2017/10/21,1.0598205665184E+15
2017/10/22,3.3302164182667E+14
2017/10/23,42978646438400
2017/10/24,49466250546148
2017/10/25,32041509586023
2017/10/26,39667983954602
2017/10/27,1.0299843434203E+15
2017/10/28,1.3293481128755E+15
2017/10/29,1.4538625337543E+15
2017/10/30,1.4579996894082E+15
2017/10/31,1.3199148724526E+15
2017/11/01,1.3302471688284E+15
2017/11/02,1.3330059648439E+15
2017/11/03,1.442313954872E+15
2017/11/04,1.4300379590746E+15
2017/11/05,1.3049195542126E+15
2017/11/06,1.0104353495644E+15
2017/11/07,62379167159706
2017/11/08,33153964234037
2017/11/09,31614087586435
2017/11/10,31133841152050
2017/11/11,25365709548996
2017/11/12,46288034851054
2017/11/13,47477715571446
2017/11/14,40443682306555
2017/11/15,43046149978868
2017/11/16,52336497730605
2017/11/17,58317239968470
2017/11/18,66783283253941
2017/11/19,48912709782065
2017/11/20,66066752364811
2017/11/21,72862773542451
2017/11/22,77401703690627
2017/11/23,92526885918936
2017/11/24,1.0724556110618E+14
2017/11/25,1.0204852349291E+14
2017/11/26,76209304662969
2017/11/27,74190407642173
2017/11/28,63557808165027
2017/11/29,37544134773961
2017/11/30,35082212443106
2017/12/01,34718295573518
2017/12/02,38179540152678
2017/12/03,41455443477702
2017/12/04,41385369835912
2017/12/05,55075866263121
2017/12/06,69504355647042
2017/12/07,71895470165066
2017/12/08,73641374046050
2017/12/09,66674468979032
2017/12/10,71996591348156
2017/12/11,83205574999963
2017/12/12,76846536458337
2017/12/13,72970624257283
2017/12/14,66548752275265
2017/12/15,1.1373147540183E+14
2017/12/16,1.4116587891809E+14
2017/12/17,1.4921333781951E+14
2017/12/18,1.5554335510739E+14
2017/12/19,1.1524344662309E+14
2017/12/20,82227213599107
2017/12/21,43190655430731
2017/12/22,40464268711096
2017/12/23,53137927676542
2017/12/24,73765071093650
2017/12/25,98519784259397
2017/12/26,1.1394469094754E+14
2017/12/27,1.0730018481518E+14
2017/12/28,1.1375900749646E+14
2017/12/29,72457329578670
2017/12/30,51716463594508
2017/12/31,48872652825560
2018/01/01,55753067743617
2018/01/02,55007632134824
2018/01/03,46166233846794
2018/01/04,45916149456705
2018/01/05,40864579652999
2018/01/06,30108855673848
2018/01/07,38854039264985
2018/01/08,71769176510379
2018/01/09,90095809690450
2018/01/10,93449770504599
2018/01/11,109188659168570
2018/01/12,1.2670167613030E+14
2018/01/13,1.2239403855898E+14
2018/01/14,1.2560091175255E+14
2018/01/15,1.3536602429283E+14
2018/01/16,1.2985447356029E+14
2018/01/17,1.1530130881726E+14
2018/01/18,1.1455740767012E+14
2018/01/19,97883129750370
2018/01/20,1.2296764226474E+14
2018/01/21,1.3203807691788E+14
2018/01/22,1.3377764125392E+14
2018/01/23,1.1704465237567E+14
2018/01/24,1.273509677519E+14
2018/01/25,1.4002776506179E+14
2018/01/26,1.1143622130797E+14
2018/01/27,1.0328846449202E+14
2018/01/28,89387569451813
2018/01/29,1.0673065451221E+14
2018/01/30,97449263975503
2018/01/31,1.0784496076252E+14
2018/02/01,1.3163923365712E+14
2018/02/02,1.5231286717483E+14
2018/02/03,1.6116737526072E+14
2018/02/04,1.3578975599628E+14
2018/02/05,1.3662973202051E+14
2018/02/06,1.1621048889614E+14
2018/02/07,1.0303719023408E+14
2018/02/08,77154955746256
2018/02/09,78678459610417
2018/02/10,73623052376059
2018/02/11,1.0605636091436E+14
2018/02/12,1.1551166856709E+14
2018/02/13,1.1691049208581E+14
2018/02/14,1.1451635718868E+14
2018/02/15,92936768525073
2018/02/16,98739271907812
2018/02/17,58584677320794
2018/02/18,68051697414439
2018/02/19,67113756997601
2018/02/20,70667965768415
2018/02/21,78724034794413
2018/02/22,61130312103815
2018/02/23,58011517063464
2018/02/24,58133429881005
2018/02/25,1.0854949196096E+14
2018/02/26,1.1473447168638E+14
2018/02/27,1.0705498305839E+14
2018/02/28,91054811778834
2018/03/01,1.0635527196023E+14
2018/03/02,97455571565708
2018/03/03,1.2283289244833E+14
2018/03/04,1.3062906631787E+14
2018/03/05,1.2762826218599E+14
2018/03/06,83650570452881
2018/03/07,80196288560956
2018/03/08,1.0049512753229E+14
2018/03/09,77619954219728
2018/03/10,75283893520944
2018/03/11,73935667343605
2018/03/12,71213210053681
2018/03/13,55496422500266
2018/03/14,62557507449044
2018/03/15,33635220292075
2018/03/16,83908820386420
2018/03/17,1.0055199890838E+14
2018/03/18,1.046433557366E+14
2018/03/19,1.160945178128E+14
2018/03/20,1.1535426686945E+14
2018/03/21,79698714469264
2018/03/22,37234011570718
2018/03/23,39349226859312
2018/03/24,51935707780476
2018/03/25,51886195942193
2018/03/26,71782817193980
2018/03/27,71154864557977
2018/03/28,71299461627709
2018/03/29,88727941798661
2018/03/30,91627779032424
2018/03/31,99312298580150
2018/04/01,98038522179821
2018/04/02,66087310137190
2018/04/03,76894494541637
2018/04/04,62245450146962
2018/04/05,67976511496160
2018/04/06,83233877014894
2018/04/07,88686477091621
2018/04/08,82019683296074
2018/04/09,1.0831461894502E+14
2018/04/10,1.0704594146272E+14
2018/04/11,1.0908108557274E+14
2018/04/12,1.1208852932492E+14
2018/04/13,99430053693895
2018/04/14,66353330015854
2018/04/15,45476782940996
2018/04/16,37612330753482
2018/04/17,37222415476260
2018/04/18,45278848716787
2018/04/19,44726256138878
2018/04/20,50816634476489
2018/04/21,64595252242665
2018/04/22,66797748539904
2018/04/23,81004069292579
2018/04/24,80966010214649
2018/04/25,71410225255152
2018/04/26,84283745031219
2018/04/27,55052898667392
2018/04/28,58645025320674
2018/04/29,63124072349368
2018/04/30,66654235085383
2018/05/01,72444609562073
2018/05/02,77787124366453
2018/05/03,64413837796929
2018/05/04,73912797941505
2018/05/05,89050821085329
2018/05/06,1.1253055051154E+14
2018/05/07,1.5050785134624E+14
2018/05/08,1.5684291285812E+14
2018/05/09,1.182827548163E+14
2018/05/10,88908275435345
2018/05/11,65388153560539
2018/05/12,72920995041950
2018/05/13,89866983090518
2018/05/14,89822288694496
2018/05/15,96970420072935
2018/05/16,93130873290793
2018/05/17,92887779332221
2018/05/18,1.0681511924798E+14
2018/05/19,1.0073073754735E+14
2018/05/20,56800011713428
2018/05/21,66319351132323
2018/05/22,70231407103806
2018/05/23,75039007935120
2018/05/24,86528321108495
2018/05/25,97849409208911
2018/05/26,97504019088539
2018/05/27,99631845203641
2018/05/28,73671920416391
2018/05/29,34861392514315
2018/05/30,43857042055315
2018/05/31,49215985675011
2018/06/01,69192471051522
2018/06/02,62067090765031
2018/06/03,61580528941057
2018/06/04,63424352388016
2018/06/05,67265000110549
2018/06/06,70030295967431
2018/06/07,55274451247474
2018/06/08,50510297964285
2018/06/09,96285967182379
2018/06/10,1.0226471676068E+14
2018/06/11,94278416348535
2018/06/12,1.2317524415462E+14
2018/06/13,1.0943972331127E+14
2018/06/14,82475665333609
2018/06/15,61334545117161
2018/06/16,59037208645047
2018/06/17,57618547469842
2018/06/18,88815599835723
2018/06/19,1.2831741654667E+14
2018/06/20,1.2705054773472E+14
2018/06/21,1.4300998025447E+14
2018/06/22,1.2238126582846E+14
2018/06/23,97999327683568
2018/06/24,58520045177272
2018/06/25,58595886522480
2018/06/26,69080939234315
2018/06/27,80349114224898
2018/06/28,76985239963560
2018/06/29,81037976557653
2018/06/30,88827839614854
2018/07/01,93228678579559
2018/07/02,93628608554110
2018/07/03,90357979472607
2018/07/04,75358949496211
2018/07/05,1.2595421569161E+14
2018/07/06,1.2558446061631E+14
2018/07/07,1.3487775558882E+14
2018/07/08,1.0789807322281E+14
2018/07/09,87788021886246
2018/07/10,81396246476345
2018/07/11,1.253992939647E+14
2018/07/12,1.1496128103947E+14
2018/07/13,1.1179790771496E+14
2018/07/14,1.0244934356626E+14
2018/07/15,1.042786459406E+14
2018/07/16,78311941997592
2018/07/17,60611407330602
2018/07/18,34631016864833
2018/07/19,35398185312374
2018/07/20,36762300198014
2018/07/21,1.4867590910387E+14
2018/07/22,1.5562323806147E+14
2018/07/23,1.7349407043653E+14
2018/07/24,1.7122128685125E+14
2018/07/25,1.7058666347398E+14
2018/07/26,1.9046655886136E+14
2018/07/27,1.9880520848385E+14
2018/07/28,1.2956546174325E+14
2018/07/29,83249905446676
2018/07/30,92020386647472
2018/07/31,57262087260806
2018/08/01,40354688141274
2018/08/02,42140599578317
2018/08/03,55998363475551
2018/08/04,59944973752730
2018/08/05,62252234633861
2018/08/06,72645606360413
2018/08/07,73177819871624
2018/08/08,72585087711740
2018/08/09,79117415392026
2018/08/10,29835230943564
2018/08/11,34386271742733
2018/08/12,71980112070250
2018/08/13,82370071226358
2018/08/14,82156523517784
2018/08/15,80850682288814
2018/08/16,89238026301910
2018/08/17,73021678613041
2018/08/18,70072260878726
2018/08/19,70955268686640
2018/08/20,70279983174147
2018/08/21,57089806559172
2018/08/22,99098850936799
2018/08/23,94818085128824
2018/08/24,1.0435114035513E+14
2018/08/25,98163932557090
2018/08/26,1.0831630779464E+14
2018/08/27,108269251512580
2018/08/28,1.0866522813326E+14
2018/08/29,84122358430735
2018/08/30,89512475690226
2018/08/31,81094551266259
2018/09/01,90003934194276
2018/09/02,71641807951505
2018/09/03,66681013696079
2018/09/04,55926377351611
2018/09/05,50815702143790
2018/09/06,51826584114214
2018/09/07,33127355609448
2018/09/08,34698528926911
2018/09/09,1.3861377450658E+14
2018/09/10,1.7114876081126E+14
2018/09/11,1.9451817711821E+14
2018/09/12,2.0652680520068E+14
2018/09/13,2.3098822398246E+14
2018/09/14,1.8677729843511E+14
2018/09/15,1.0909407148083E+14
2018/09/16,1.0122983822894E+14
2018/09/17,80612887001532
2018/09/18,73033297161413
2018/09/19,78043564367692
2018/09/20,36819403239227
2018/09/21,47382643972257
2018/09/22,1.0054295756238E+14
2018/09/23,1.0794027775282E+14
2018/09/24,1.1246580432229E+14
2018/09/25,1.1097521734239E+14
2018/09/26,1.1585804184093E+14
2018/09/27,1.1225996557298E+14
2018/09/28,42349941873076
2018/09/29,41162893379687
2018/09/30,39542569534618
2018/10/01,43264348950877
2018/10/02,49076117674885
2018/10/03,50179638699958
2018/10/04,47019576283093
2018/10/05,43566527283850
2018/10/06,41611602640014
2018/10/07,45477861503031
2018/10/08,61887931171102
2018/10/09,50594232525131
2018/10/10,37203311773995
2018/10/11,56076959611256
2018/10/12,61642253549729
2018/10/13,79852748453088
2018/10/14,83183769714183
2018/10/15,70653846282678
2018/10/16,60159768614602
2018/10/17,29834363232209
2018/10/18,34655378463700
2018/10/19,29439746472932
2018/10/20,47834724277810
