Date,activeaddresses90std
2016/07/09,8506
2016/07/10,8383
2016/07/11,8273
2016/07/12,8189
2016/07/13,8073
2016/07/14,7941
2016/07/15,7795
2016/07/16,7669
2016/07/17,7562
2016/07/18,7424
2016/07/19,7418
2016/07/20,7417
2016/07/21,7314
2016/07/22,7284
2016/07/23,7183
2016/07/24,7414
2016/07/25,7451
2016/07/26,8031
2016/07/27,8259
2016/07/28,8334
2016/07/29,8383
2016/07/30,8316
2016/07/31,8333
2016/08/01,8290
2016/08/02,8210
2016/08/03,8156
2016/08/04,8088
2016/08/05,7970
2016/08/06,7908
2016/08/07,7861
2016/08/08,7790
2016/08/09,7805
2016/08/10,7791
2016/08/11,7836
2016/08/12,7812
2016/08/13,7769
2016/08/14,7682
2016/08/15,7647
2016/08/16,7673
2016/08/17,7665
2016/08/18,7639
2016/08/19,7593
2016/08/20,7491
2016/08/21,7483
2016/08/22,7456
2016/08/23,7449
2016/08/24,7399
2016/08/25,7409
2016/08/26,7001
2016/08/27,6996
2016/08/28,6964
2016/08/29,6958
2016/08/30,6919
2016/08/31,6892
2016/09/01,6860
2016/09/02,6790
2016/09/03,6705
2016/09/04,6651
2016/09/05,6594
2016/09/06,6549
2016/09/07,6485
2016/09/08,6464
2016/09/09,6251
2016/09/10,6219
2016/09/11,6218
2016/09/12,6217
2016/09/13,6201
2016/09/14,6157
2016/09/15,5972
2016/09/16,5892
2016/09/17,5891
2016/09/18,5897
2016/09/19,5897
2016/09/20,6105
2016/09/21,6092
2016/09/22,6128
2016/09/23,6081
2016/09/24,6097
2016/09/25,6085
2016/09/26,6115
2016/09/27,6133
2016/09/28,6123
2016/09/29,6101
2016/09/30,6097
2016/10/01,6066
2016/10/02,6051
2016/10/03,6049
2016/10/04,6206
2016/10/05,6311
2016/10/06,6427
2016/10/07,6403
2016/10/08,6402
2016/10/09,6369
2016/10/10,6354
2016/10/11,6292
2016/10/12,6799
2016/10/13,7560
2016/10/14,7619
2016/10/15,7822
2016/10/16,7919
2016/10/17,7940
2016/10/18,7908
2016/10/19,8084
2016/10/20,8043
2016/10/21,8186
2016/10/22,7980
2016/10/23,7909
2016/10/24,7322
2016/10/25,6963
2016/10/26,6822
2016/10/27,6789
2016/10/28,6790
2016/10/29,6797
2016/10/30,6861
2016/10/31,6861
2016/11/01,6828
2016/11/02,6801
2016/11/03,6799
2016/11/04,7023
2016/11/05,7057
2016/11/06,7167
2016/11/07,7125
2016/11/08,7139
2016/11/09,7085
2016/11/10,7146
2016/11/11,7155
2016/11/12,7188
2016/11/13,7187
2016/11/14,7191
2016/11/15,7203
2016/11/16,7248
2016/11/17,7290
2016/11/18,7309
2016/11/19,7343
2016/11/20,7365
2016/11/21,7354
2016/11/22,7690
2016/11/23,8750
2016/11/24,8825
2016/11/25,8956
2016/11/26,9056
2016/11/27,9093
2016/11/28,9111
2016/11/29,9126
2016/11/30,9096
2016/12/01,9111
2016/12/02,9111
2016/12/03,9106
2016/12/04,9111
2016/12/05,9111
2016/12/06,9105
2016/12/07,9067
2016/12/08,9083
2016/12/09,9081
2016/12/10,9090
2016/12/11,9075
2016/12/12,9057
2016/12/13,9064
2016/12/14,9024
2016/12/15,8958
2016/12/16,8910
2016/12/17,8920
2016/12/18,8942
2016/12/19,8594
2016/12/20,8524
2016/12/21,8525
2016/12/22,8608
2016/12/23,8599
2016/12/24,8612
2016/12/25,8661
2016/12/26,8711
2016/12/27,8728
2016/12/28,8730
2016/12/29,8728
2016/12/30,8715
2016/12/31,8663
2017/01/01,8689
2017/01/02,8684
2017/01/03,8688
2017/01/04,8709
2017/01/05,8717
2017/01/06,8716
2017/01/07,8663
2017/01/08,8586
2017/01/09,8588
2017/01/10,8429
2017/01/11,8072
2017/01/12,8068
2017/01/13,7953
2017/01/14,7939
2017/01/15,7949
2017/01/16,7869
2017/01/17,7820
2017/01/18,7748
2017/01/19,7376
2017/01/20,7366
2017/01/21,7365
2017/01/22,7345
2017/01/23,7329
2017/01/24,7310
2017/01/25,7294
2017/01/26,7276
2017/01/27,7277
2017/01/28,7273
2017/01/29,7194
2017/01/30,7144
2017/01/31,7085
2017/02/01,7060
2017/02/02,6986
2017/02/03,6986
2017/02/04,6966
2017/02/05,6964
2017/02/06,6966
2017/02/07,6964
2017/02/08,6962
2017/02/09,6963
2017/02/10,6979
2017/02/11,6970
2017/02/12,6965
2017/02/13,7027
2017/02/14,7091
2017/02/15,7160
2017/02/16,7195
2017/02/17,7215
2017/02/18,7264
2017/02/19,7272
2017/02/20,6793
2017/02/21,4912
2017/02/22,4912
2017/02/23,4465
2017/02/24,4559
2017/02/25,4603
2017/02/26,4675
2017/02/27,4808
2017/02/28,5304
2017/03/01,5769
2017/03/02,7118
2017/03/03,7738
2017/03/04,8041
2017/03/05,8240
2017/03/06,8543
2017/03/07,8652
2017/03/08,8783
2017/03/09,9128
2017/03/10,9387
2017/03/11,9701
2017/03/12,10199
2017/03/13,11699
2017/03/14,12422
2017/03/15,13249
2017/03/16,15851
2017/03/17,17878
2017/03/18,18716
2017/03/19,19174
2017/03/20,19665
2017/03/21,20134
2017/03/22,20480
2017/03/23,20770
2017/03/24,21382
2017/03/25,21731
2017/03/26,21855
2017/03/27,22161
2017/03/28,22400
2017/03/29,22695
2017/03/30,23415
2017/03/31,24518
2017/04/01,24569
2017/04/02,24877
2017/04/03,25655
2017/04/04,25961
2017/04/05,26257
2017/04/06,26886
2017/04/07,26969
2017/04/08,26903
2017/04/09,26860
2017/04/10,26845
2017/04/11,26818
2017/04/12,26850
2017/04/13,26892
2017/04/14,26847
2017/04/15,26738
2017/04/16,26617
2017/04/17,26510
2017/04/18,26486
2017/04/19,26467
2017/04/20,26548
2017/04/21,26399
2017/04/22,26219
2017/04/23,26051
2017/04/24,25993
2017/04/25,25843
2017/04/26,25860
2017/04/27,26360
2017/04/28,26473
2017/04/29,26402
2017/04/30,26448
2017/05/01,26869
2017/05/02,27121
2017/05/03,27091
2017/05/04,27675
2017/05/05,28141
2017/05/06,28118
2017/05/07,28353
2017/05/08,29084
2017/05/09,29464
2017/05/10,29638
2017/05/11,30052
2017/05/12,29958
2017/05/13,29647
2017/05/14,29563
2017/05/15,29829
2017/05/16,30046
2017/05/17,29972
2017/05/18,30661
2017/05/19,32562
2017/05/20,32569
2017/05/21,33084
2017/05/22,34886
2017/05/23,37142
2017/05/24,39074
2017/05/25,40891
2017/05/26,41980
2017/05/27,42175
2017/05/28,42296
2017/05/29,42783
2017/05/30,43716
2017/05/31,45364
2017/06/01,47800
2017/06/02,48686
2017/06/03,49424
2017/06/04,50188
2017/06/05,51215
2017/06/06,52795
2017/06/07,54068
2017/06/08,54850
2017/06/09,56484
2017/06/10,58396
2017/06/11,61554
2017/06/12,67683
2017/06/13,72343
2017/06/14,75526
2017/06/15,78909
2017/06/16,80831
2017/06/17,82354
2017/06/18,84052
2017/06/19,86686
2017/06/20,89043
2017/06/21,89800
2017/06/22,92851
2017/06/23,95402
2017/06/24,96668
2017/06/25,97107
2017/06/26,101119
2017/06/27,102213
2017/06/28,103622
2017/06/29,104845
2017/06/30,105434
2017/07/01,105895
2017/07/02,106556
2017/07/03,107880
2017/07/04,108803
2017/07/05,109406
2017/07/06,109555
2017/07/07,110316
2017/07/08,109727
2017/07/09,109043
2017/07/10,109475
2017/07/11,109677
2017/07/12,109669
2017/07/13,109008
2017/07/14,108192
2017/07/15,106988
2017/07/16,105899
2017/07/17,105037
2017/07/18,104360
2017/07/19,103765
2017/07/20,102662
2017/07/21,101248
2017/07/22,99598
2017/07/23,98619
2017/07/24,97225
2017/07/25,95938
2017/07/26,94919
2017/07/27,93649
2017/07/28,92217
2017/07/29,90687
2017/07/30,89492
2017/07/31,88583
2017/08/01,86880
2017/08/02,85771
2017/08/03,84513
2017/08/04,82875
2017/08/05,81508
2017/08/06,80460
2017/08/07,79354
2017/08/08,78804
2017/08/09,77714
2017/08/10,77192
2017/08/11,76226
2017/08/12,74754
2017/08/13,73556
2017/08/14,75180
2017/08/15,75861
2017/08/16,77269
2017/08/17,79633
2017/08/18,81345
2017/08/19,80711
2017/08/20,79940
2017/08/21,80875
2017/08/22,80768
2017/08/23,81371
2017/08/24,80844
2017/08/25,79837
2017/08/26,77716
2017/08/27,75894
2017/08/28,75069
2017/08/29,75659
2017/08/30,76947
2017/08/31,77726
2017/09/01,77623
2017/09/02,76371
2017/09/03,75139
2017/09/04,77620
2017/09/05,79180
2017/09/06,81321
2017/09/07,81991
2017/09/08,83048
2017/09/09,83272
2017/09/10,83262
2017/09/11,83695
2017/09/12,85201
2017/09/13,85557
2017/09/14,86268
2017/09/15,88498
2017/09/16,88332
2017/09/17,88337
2017/09/18,88772
2017/09/19,88238
2017/09/20,88263
2017/09/21,88256
2017/09/22,88308
2017/09/23,87965
2017/09/24,87927
2017/09/25,87778
2017/09/26,87749
2017/09/27,87610
2017/09/28,87376
2017/09/29,87024
2017/09/30,86782
2017/10/01,87043
2017/10/02,86997
2017/10/03,86777
2017/10/04,86586
2017/10/05,86615
2017/10/06,86030
2017/10/07,85280
2017/10/08,85371
2017/10/09,85332
2017/10/10,85303
2017/10/11,84748
2017/10/12,84211
2017/10/13,83887
2017/10/14,83190
2017/10/15,82575
2017/10/16,82237
2017/10/17,82520
2017/10/18,82172
2017/10/19,81471
2017/10/20,80127
2017/10/21,79909
2017/10/22,79560
2017/10/23,78871
2017/10/24,77804
2017/10/25,76644
2017/10/26,75749
2017/10/27,73662
2017/10/28,85984
2017/10/29,97574
2017/10/30,107054
2017/10/31,106818
2017/11/01,106781
2017/11/02,108226
2017/11/03,108111
2017/11/04,107556
2017/11/05,107307
2017/11/06,107385
2017/11/07,107268
2017/11/08,107702
2017/11/09,108250
2017/11/10,108676
2017/11/11,108630
2017/11/12,108660
2017/11/13,108586
2017/11/14,109000
2017/11/15,110706
2017/11/16,110805
2017/11/17,112177
2017/11/18,112339
2017/11/19,112678
2017/11/20,114079
2017/11/21,115579
2017/11/22,117281
2017/11/23,118903
2017/11/24,119774
2017/11/25,120592
2017/11/26,121727
2017/11/27,125432
2017/11/28,130085
2017/11/29,136716
2017/11/30,141622
2017/12/01,144459
2017/12/02,147228
2017/12/03,151496
2017/12/04,155998
2017/12/05,159558
2017/12/06,174837
2017/12/07,177596
2017/12/08,182926
2017/12/09,186372
2017/12/10,189212
2017/12/11,196543
2017/12/12,206851
2017/12/13,219754
2017/12/14,234896
2017/12/15,244754
2017/12/16,252455
2017/12/17,260313
2017/12/18,273679
2017/12/19,292434
2017/12/20,306790
2017/12/21,324073
2017/12/22,340376
2017/12/23,345949
2017/12/24,346877
2017/12/25,347604
2017/12/26,349821
2017/12/27,354311
2017/12/28,359842
2017/12/29,371222
2017/12/30,385914
2017/12/31,389241
2018/01/01,391972
2018/01/02,403231
2018/01/03,420053
2018/01/04,444734
2018/01/05,461678
2018/01/06,473527
2018/01/07,480522
2018/01/08,490503
2018/01/09,502423
2018/01/10,510730
2018/01/11,519267
2018/01/12,523199
2018/01/13,527509
2018/01/14,528859
2018/01/15,535663
2018/01/16,543893
2018/01/17,551057
2018/01/18,555812
2018/01/19,554847
2018/01/20,552632
2018/01/21,551863
2018/01/22,550136
2018/01/23,547061
2018/01/24,543801
2018/01/25,539992
2018/01/26,528098
2018/01/27,514891
2018/01/28,501080
2018/01/29,497478
2018/01/30,493880
2018/01/31,490989
2018/02/01,487505
2018/02/02,481789
2018/02/03,474991
2018/02/04,469428
2018/02/05,463633
2018/02/06,458394
2018/02/07,453264
2018/02/08,449220
2018/02/09,442516
2018/02/10,436754
2018/02/11,431004
2018/02/12,425392
2018/02/13,421907
2018/02/14,416849
2018/02/15,412207
2018/02/16,407046
2018/02/17,401839
2018/02/18,397854
2018/02/19,393019
2018/02/20,387740
2018/02/21,382821
2018/02/22,378074
2018/02/23,373865
2018/02/24,371345
2018/02/25,370957
2018/02/26,369105
2018/02/27,369033
2018/02/28,367849
2018/03/01,366333
2018/03/02,364906
2018/03/03,366125
2018/03/04,368549
2018/03/05,368016
2018/03/06,370312
2018/03/07,367532
2018/03/08,368625
2018/03/09,369469
2018/03/10,370953
2018/03/11,375652
2018/03/12,379019
2018/03/13,382319
2018/03/14,384516
2018/03/15,387365
2018/03/16,390807
2018/03/17,395234
2018/03/18,398041
2018/03/19,398450
2018/03/20,400425
2018/03/21,400198
2018/03/22,400208
2018/03/23,401331
2018/03/24,403087
2018/03/25,407328
2018/03/26,409814
2018/03/27,412850
2018/03/28,416116
2018/03/29,416101
2018/03/30,413132
2018/03/31,416031
2018/04/01,419527
2018/04/02,417565
2018/04/03,410278
2018/04/04,395087
2018/04/05,382624
2018/04/06,373625
2018/04/07,369329
2018/04/08,360790
2018/04/09,347743
2018/04/10,338121
2018/04/11,327115
2018/04/12,319225
2018/04/13,309131
2018/04/14,303664
2018/04/15,289235
2018/04/16,268114
2018/04/17,244609
2018/04/18,224302
2018/04/19,216605
2018/04/20,213179
2018/04/21,203323
2018/04/22,196137
2018/04/23,191408
2018/04/24,187746
2018/04/25,187506
2018/04/26,181309
2018/04/27,179322
2018/04/28,176128
2018/04/29,170049
2018/04/30,165313
2018/05/01,160747
2018/05/02,148913
2018/05/03,138054
2018/05/04,150823
2018/05/05,149708
2018/05/06,145335
2018/05/07,140231
2018/05/08,138955
2018/05/09,140632
2018/05/10,140838
2018/05/11,138919
2018/05/12,139988
2018/05/13,137873
2018/05/14,138970
2018/05/15,139394
2018/05/16,140260
2018/05/17,143125
2018/05/18,145557
2018/05/19,149661
2018/05/20,149834
2018/05/21,147821
2018/05/22,148587
2018/05/23,150538
2018/05/24,152247
2018/05/25,152770
2018/05/26,153268
2018/05/27,154460
2018/05/28,157641
2018/05/29,159071
2018/05/30,160383
2018/05/31,161479
2018/06/01,161048
2018/06/02,160242
2018/06/03,161435
2018/06/04,161956
2018/06/05,161197
2018/06/06,161251
2018/06/07,161273
2018/06/08,160265
2018/06/09,173877
2018/06/10,197935
2018/06/11,197907
2018/06/12,197897
2018/06/13,197764
2018/06/14,197260
2018/06/15,196129
2018/06/16,196165
2018/06/17,196192
2018/06/18,195703
2018/06/19,195525
2018/06/20,195051
2018/06/21,195097
2018/06/22,194888
2018/06/23,192412
2018/06/24,191807
2018/06/25,192006
2018/06/26,190157
2018/06/27,189010
2018/06/28,188287
2018/06/29,186218
2018/06/30,186189
2018/07/01,190618
2018/07/02,193687
2018/07/03,196188
2018/07/04,199784
2018/07/05,201639
2018/07/06,203899
2018/07/07,207064
2018/07/08,208314
2018/07/09,208183
2018/07/10,208169
2018/07/11,209393
2018/07/12,211399
2018/07/13,213427
2018/07/14,216288
2018/07/15,219175
2018/07/16,219080
2018/07/17,218802
2018/07/18,219214
2018/07/19,219252
2018/07/20,219343
2018/07/21,219946
2018/07/22,219571
2018/07/23,219212
2018/07/24,219617
2018/07/25,220142
2018/07/26,220149
2018/07/27,220541
2018/07/28,220361
2018/07/29,220411
2018/07/30,220439
2018/07/31,220519
2018/08/01,220337
2018/08/02,211511
2018/08/03,211609
2018/08/04,211603
2018/08/05,211411
2018/08/06,210909
2018/08/07,210360
2018/08/08,210517
2018/08/09,210799
2018/08/10,229777
2018/08/11,247159
2018/08/12,262572
2018/08/13,261887
2018/08/14,260732
2018/08/15,258955
2018/08/16,257321
2018/08/17,254596
2018/08/18,253682
2018/08/19,253004
2018/08/20,251386
2018/08/21,249687
2018/08/22,248175
2018/08/23,247270
2018/08/24,246327
2018/08/25,244812
2018/08/26,241588
2018/08/27,239611
2018/08/28,237691
2018/08/29,236403
2018/08/30,235862
2018/08/31,234734
2018/09/01,232546
2018/09/02,231158
2018/09/03,230127
2018/09/04,229164
2018/09/05,227883
2018/09/06,227460
2018/09/07,219929
2018/09/08,203845
2018/09/09,202894
2018/09/10,202806
2018/09/11,202552
2018/09/12,202354
2018/09/13,201531
2018/09/14,202101
2018/09/15,203361
2018/09/16,204541
2018/09/17,204030
2018/09/18,203641
2018/09/19,203638
2018/09/20,202816
2018/09/21,202633
2018/09/22,203099
2018/09/23,199540
2018/09/24,199682
2018/09/25,199045
2018/09/26,198211
2018/09/27,197423
2018/09/28,197590
2018/09/29,197256
2018/09/30,197048
2018/10/01,197135
2018/10/02,197258
2018/10/03,197103
2018/10/04,196250
2018/10/05,195225
2018/10/06,195193
2018/10/07,195572
2018/10/08,195715
2018/10/09,195798
2018/10/10,195904
2018/10/11,195398
2018/10/12,194632
2018/10/13,193894
2018/10/14,193593
2018/10/15,192874
2018/10/16,189909
2018/10/17,188337
2018/10/18,187873
2018/10/19,187873
2018/10/20,187169
2018/10/21,185281
2018/10/22,182060
2018/10/23,178355
2018/10/24,176360
2018/10/25,172601
2018/10/26,170681
2018/10/27,168493
2018/10/28,165256
2018/10/29,162579
2018/10/30,159771
2018/10/31,157706
2018/11/01,153742
2018/11/02,152258
2018/11/03,151179
2018/11/04,149423
2018/11/05,148677
2018/11/06,148591
2018/11/07,148514
2018/11/08,130990
2018/11/09,110126
2018/11/10,83931
2018/11/11,81013
2018/11/12,79171
2018/11/13,78015
2018/11/14,74387
2018/11/15,73952
2018/11/16,73612
2018/11/17,73837
2018/11/18,72599
2018/11/19,72861
2018/11/20,72542
2018/11/21,72347
2018/11/22,72100
2018/11/23,71835
2018/11/24,72159
2018/11/25,70675
2018/11/26,69373
2018/11/27,69738
2018/11/28,69456
2018/11/29,69626
2018/11/30,67829
2018/12/01,65662
2018/12/02,63702
2018/12/03,62800
2018/12/04,61410
2018/12/05,60420
2018/12/06,59429
2018/12/07,59019
2018/12/08,58717
2018/12/09,58384
2018/12/10,58377
2018/12/11,58523
2018/12/12,58480
2018/12/13,58645
2018/12/14,58024
2018/12/15,57160
2018/12/16,57126
2018/12/17,56872
2018/12/18,56560
2018/12/19,56466
2018/12/20,56482
2018/12/21,55856
2018/12/22,56412
2018/12/23,56065
2018/12/24,55973
2018/12/25,55583
2018/12/26,55384
2018/12/27,55277
2018/12/28,53487
2018/12/29,53255
2018/12/30,53309
2018/12/31,52582
2019/01/01,53651
2019/01/02,53470
2019/01/03,52655
2019/01/04,50785
2019/01/05,51248
2019/01/06,51676
2019/01/07,51607
2019/01/08,51631
2019/01/09,51558
2019/01/10,51558
2019/01/11,51616
2019/01/12,53685
2019/01/13,54182
2019/01/14,53632
2019/01/15,52584
2019/01/16,52431
2019/01/17,52480
2019/01/18,52532
2019/01/19,53269
2019/01/20,53345
2019/01/21,53104
2019/01/22,53252
2019/01/23,53121
2019/01/24,52878
2019/01/25,53049
2019/01/26,53971
2019/01/27,52092
2019/01/28,49963
2019/01/29,48180
2019/01/30,47509
2019/01/31,47727
2019/02/01,48280
2019/02/02,50197
2019/02/03,52461
2019/02/04,55463
2019/02/05,58271
2019/02/06,60483
2019/02/07,62531
2019/02/08,63662
2019/02/09,64888
2019/02/10,67182
2019/02/11,68140
2019/02/12,68388
2019/02/13,68494
2019/02/14,68855
2019/02/15,69205
2019/02/16,69947
2019/02/17,68494
2019/02/18,66817
2019/02/19,66555
2019/02/20,66593
2019/02/21,66758
2019/02/22,66904
2019/02/23,67291
2019/02/24,67202
2019/02/25,67201
2019/02/26,66578
2019/02/27,66562
2019/02/28,66121
2019/03/01,66129
2019/03/02,66114
2019/03/03,66456
2019/03/04,66523
2019/03/05,66354
2019/03/06,66254
2019/03/07,65668
2019/03/08,64626
2019/03/09,64481
2019/03/10,64086
2019/03/11,64021
2019/03/12,64096
2019/03/13,64081
2019/03/14,64100
2019/03/15,63841
2019/03/16,63242
2019/03/17,62836
2019/03/18,63083
2019/03/19,63007
2019/03/20,63252
2019/03/21,63055
2019/03/22,63419
2019/03/23,63354
2019/03/24,62439
2019/03/25,64273
2019/03/26,65533
2019/03/27,66276
2019/03/28,66955
2019/03/29,67630
2019/03/30,68583
2019/03/31,68730
2019/04/01,72735
2019/04/02,78635
2019/04/03,82332
2019/04/04,83683
2019/04/05,84492
2019/04/06,84602
2019/04/07,84725
2019/04/08,86211
2019/04/09,87489
2019/04/10,88246
2019/04/11,91058
2019/04/12,93232
2019/04/13,93572
2019/04/14,92905
2019/04/15,93543
2019/04/16,94329
2019/04/17,95150
2019/04/18,96129
2019/04/19,97919
2019/04/20,101534
2019/04/21,103030
2019/04/22,105237
2019/04/23,107608
2019/04/24,108627
2019/04/25,109284
2019/04/26,109514
2019/04/27,109422
2019/04/28,109364
2019/04/29,109562
2019/04/30,110290
2019/05/01,111375
2019/05/02,111129
2019/05/03,110381
2019/05/04,108750
2019/05/05,106773
2019/05/06,105235
2019/05/07,103793
2019/05/08,102238
2019/05/09,101620
2019/05/10,100647
2019/05/11,98386
2019/05/12,96954
2019/05/13,97395
2019/05/14,99958
2019/05/15,103466
2019/05/16,108727
2019/05/17,109647
2019/05/18,108414
2019/05/19,108612
2019/05/20,109735
2019/05/21,111768
2019/05/22,111967
2019/05/23,112535
2019/05/24,113221
2019/05/25,113405
2019/05/26,112858
2019/05/27,116142
2019/05/28,118672
2019/05/29,122735
2019/05/30,124303
2019/05/31,126112
2019/06/01,134739
2019/06/02,138439
2019/06/03,139982
2019/06/04,140190
2019/06/05,139396
2019/06/06,140486
2019/06/07,139392
2019/06/08,136867
2019/06/09,135373
2019/06/10,134353
2019/06/11,134129
2019/06/12,138222
2019/06/13,137294
2019/06/14,134945
2019/06/15,133598
2019/06/16,138058
2019/06/17,137276
2019/06/18,137225
2019/06/19,136022
2019/06/20,134883
2019/06/21,133308
2019/06/22,131549
2019/06/23,131135
2019/06/24,130812
2019/06/25,130107
2019/06/26,130706
2019/06/27,130182
2019/06/28,129272
2019/06/29,127577
2019/06/30,128063
2019/07/01,128052
2019/07/02,128321
2019/07/03,127965
2019/07/04,127146
2019/07/05,125358
2019/07/06,124789
2019/07/07,125943
2019/07/08,125699
2019/07/09,125078
2019/07/10,125069
2019/07/11,125357
2019/07/12,124382
2019/07/13,123370
2019/07/14,123679
2019/07/15,122969
2019/07/16,123818
2019/07/17,123406
2019/07/18,123767
2019/07/19,124323
2019/07/20,125843
2019/07/21,128534
2019/07/22,128932
2019/07/23,129870
2019/07/24,131313
2019/07/25,132490
2019/07/26,131079
2019/07/27,130604
2019/07/28,131083
2019/07/29,131436
2019/07/30,131356
2019/07/31,130728
2019/08/01,131025
2019/08/02,129963
2019/08/03,130861
2019/08/04,134372
2019/08/05,133827
2019/08/06,133492
2019/08/07,133452
2019/08/08,133685
2019/08/09,133619
2019/08/10,133734
2019/08/11,134852
2019/08/12,134477
2019/08/13,133732
2019/08/14,132124
2019/08/15,132113
2019/08/16,132144
2019/08/17,132863
2019/08/18,133849
2019/08/19,133336
2019/08/20,133172
2019/08/21,132889
2019/08/22,132342
2019/08/23,132140
2019/08/24,132453
2019/08/25,131171
2019/08/26,129629
2019/08/27,126865
2019/08/28,125804
2019/08/29,123921
2019/08/30,114516
2019/08/31,110820
2019/09/01,109418
2019/09/02,108484
2019/09/03,108367
2019/09/04,106129
2019/09/05,106190
2019/09/06,105978
2019/09/07,105976
2019/09/08,106278
2019/09/09,105017
2019/09/10,97804
2019/09/11,96632
2019/09/12,95748
2019/09/13,94422
2019/09/14,84592
2019/09/15,84363
2019/09/16,82478
2019/09/17,81813
2019/09/18,81700
2019/09/19,79642
2019/09/20,77943
2019/09/21,78870
2019/09/22,79245
2019/09/23,78974
2019/09/24,74235
2019/09/25,71986
2019/09/26,71618
2019/09/27,71763
2019/09/28,72660
2019/09/29,74092
2019/09/30,71700
2019/10/01,69948
2019/10/02,69060
2019/10/03,69950
2019/10/04,71330
2019/10/05,71824
2019/10/06,72607
2019/10/07,71399
2019/10/08,70728
2019/10/09,70729
2019/10/10,69962
2019/10/11,69580
2019/10/12,70124
2019/10/13,70569
2019/10/14,70649
2019/10/15,70172
2019/10/16,70273
2019/10/17,70406
2019/10/18,70182
2019/10/19,69161
2019/10/20,69973
2019/10/21,69950
2019/10/22,69512
2019/10/23,69222
2019/10/24,69342
2019/10/25,69221
2019/10/26,69036
2019/10/27,69830
