Date,sentbyaddress30sma
2017/05/29,35134
2017/05/30,35989
2017/05/31,37299
2017/06/01,38458
2017/06/02,39302
2017/06/03,39911
2017/06/04,40523
2017/06/05,41546
2017/06/06,42423
2017/06/07,43020
2017/06/08,43591
2017/06/09,44622
2017/06/10,45551
2017/06/11,46876
2017/06/12,49213
2017/06/13,51195
2017/06/14,52641
2017/06/15,54174
2017/06/16,55164
2017/06/17,56228
2017/06/18,57015
2017/06/19,58436
2017/06/20,60256
2017/06/21,61727
2017/06/22,63089
2017/06/23,64156
2017/06/24,65090
2017/06/25,65811
2017/06/26,67934
2017/06/27,69433
2017/06/28,68038
2017/06/29,68921
2017/06/30,69188
2017/07/01,69500
2017/07/02,70199
2017/07/03,71473
2017/07/04,72730
2017/07/05,73378
2017/07/06,73951
2017/07/07,75166
2017/07/08,75636
2017/07/09,75651
2017/07/10,76417
2017/07/11,76769
2017/07/12,76170
2017/07/13,75473
2017/07/14,75051
2017/07/15,74552
2017/07/16,74303
2017/07/17,74199
2017/07/18,74195
2017/07/19,74072
2017/07/20,73339
2017/07/21,72402
2017/07/22,71208
2017/07/23,71333
2017/07/24,70986
2017/07/25,70798
2017/07/26,69346
2017/07/27,68701
2017/07/28,70829
2017/07/29,70004
2017/07/30,69241
2017/07/31,69490
2017/08/01,69154
2017/08/02,68412
2017/08/03,67683
2017/08/04,67558
2017/08/05,67614
2017/08/06,66911
2017/08/07,67436
2017/08/08,68423
2017/08/09,68429
2017/08/10,69008
2017/08/11,69689
2017/08/12,70572
2017/08/13,71248
2017/08/14,72803
2017/08/15,74460
2017/08/16,75942
2017/08/17,77295
2017/08/18,78869
2017/08/19,79695
2017/08/20,80475
2017/08/21,82257
2017/08/22,82681
2017/08/23,83963
2017/08/24,84889
2017/08/25,86243
2017/08/26,86639
2017/08/27,87161
2017/08/28,88544
2017/08/29,90425
2017/08/30,91444
2017/08/31,93348
2017/09/01,94880
2017/09/02,95733
2017/09/03,95978
2017/09/04,97887
2017/09/05,99625
2017/09/06,101228
2017/09/07,102090
2017/09/08,103144
2017/09/09,103317
2017/09/10,102754
2017/09/11,103147
2017/09/12,104562
2017/09/13,104531
2017/09/14,104966
2017/09/15,105694
2017/09/16,104974
2017/09/17,103199
2017/09/18,103355
2017/09/19,103794
2017/09/20,103379
2017/09/21,102980
2017/09/22,101886
2017/09/23,101415
2017/09/24,100853
2017/09/25,101380
2017/09/26,101503
2017/09/27,101145
2017/09/28,100656
2017/09/29,100147
2017/09/30,99056
2017/10/01,97800
2017/10/02,97623
2017/10/03,97936
2017/10/04,96258
2017/10/05,95094
2017/10/06,93595
2017/10/07,92399
2017/10/08,91283
2017/10/09,90719
2017/10/10,91453
2017/10/11,91524
2017/10/12,90700
2017/10/13,90973
2017/10/14,89946
2017/10/15,88326
2017/10/16,88145
2017/10/17,90138
2017/10/18,90248
2017/10/19,90043
2017/10/20,90577
2017/10/21,91166
2017/10/22,93200
2017/10/23,94212
2017/10/24,95048
2017/10/25,95229
2017/10/26,95642
2017/10/27,92871
2017/10/28,89717
2017/10/29,86553
2017/10/30,83733
2017/10/31,81293
2017/11/01,82874
2017/11/02,84832
2017/11/03,85965
2017/11/04,86162
2017/11/05,86465
2017/11/06,87368
2017/11/07,88297
2017/11/08,89466
2017/11/09,90143
2017/11/10,90417
2017/11/11,90416
2017/11/12,90424
2017/11/13,91012
2017/11/14,92407
2017/11/15,94331
2017/11/16,94245
2017/11/17,95407
2017/11/18,96142
2017/11/19,96418
2017/11/20,97209
2017/11/21,97425
2017/11/22,98594
2017/11/23,99609
2017/11/24,100916
2017/11/25,102213
2017/11/26,106836
2017/11/27,112519
2017/11/28,118308
2017/11/29,124619
2017/11/30,130336
2017/12/01,130829
2017/12/02,131093
2017/12/03,133270
2017/12/04,136091
2017/12/05,139112
2017/12/06,143118
2017/12/07,144978
2017/12/08,147549
2017/12/09,150072
2017/12/10,152864
2017/12/11,157014
2017/12/12,162074
2017/12/13,167608
2017/12/14,172914
2017/12/15,177010
2017/12/16,181113
2017/12/17,184802
2017/12/18,190034
2017/12/19,196522
2017/12/20,202384
2017/12/21,208485
2017/12/22,216074
2017/12/23,220792
2017/12/24,223217
2017/12/25,225508
2017/12/26,229181
2017/12/27,232359
2017/12/28,235397
2017/12/29,240697
2017/12/30,247430
2017/12/31,251678
2018/01/01,255667
2018/01/02,262377
2018/01/03,268878
2018/01/04,276850
2018/01/05,282295
2018/01/06,289480
2018/01/07,295385
2018/01/08,301247
2018/01/09,309462
2018/01/10,314567
2018/01/11,319007
2018/01/12,321917
2018/01/13,325668
2018/01/14,329118
2018/01/15,335462
2018/01/16,342515
2018/01/17,348425
2018/01/18,352244
2018/01/19,353051
2018/01/20,351168
2018/01/21,352948
2018/01/22,353869
2018/01/23,356532
2018/01/24,358798
2018/01/25,358014
2018/01/26,359097
2018/01/27,358872
2018/01/28,355481
2018/01/29,352364
2018/01/30,352232
2018/01/31,351932
2018/02/01,349595
2018/02/02,347230
2018/02/03,341034
2018/02/04,336643
2018/02/05,332630
2018/02/06,329248
2018/02/07,325000
2018/02/08,316871
2018/02/09,311852
2018/02/10,306523
2018/02/11,301975
2018/02/12,296953
2018/02/13,291609
2018/02/14,284621
2018/02/15,276935
2018/02/16,268244
2018/02/17,260264
2018/02/18,255884
2018/02/19,254224
2018/02/20,248317
2018/02/21,245585
2018/02/22,242782
2018/02/23,240089
2018/02/24,238023
2018/02/25,233757
2018/02/26,232276
2018/02/27,230846
2018/02/28,228670
2018/03/01,226487
2018/03/02,224395
2018/03/03,219678
2018/03/04,214812
2018/03/05,213736
2018/03/06,212423
2018/03/07,214266
2018/03/08,211860
2018/03/09,209850
2018/03/10,208865
2018/03/11,206366
2018/03/12,203775
2018/03/13,202517
2018/03/14,201572
2018/03/15,200924
2018/03/16,198828
2018/03/17,196447
2018/03/18,195901
2018/03/19,196280
2018/03/20,195572
2018/03/21,194953
2018/03/22,192416
2018/03/23,193169
2018/03/24,193319
2018/03/25,191488
2018/03/26,191717
2018/03/27,191502
2018/03/28,189376
2018/03/29,188295
2018/03/30,187191
2018/03/31,185289
2018/04/01,182981
2018/04/02,182394
2018/04/03,183059
2018/04/04,181767
2018/04/05,181028
2018/04/06,176412
2018/04/07,174722
2018/04/08,174080
2018/04/09,174423
2018/04/10,174844
2018/04/11,175310
2018/04/12,175761
2018/04/13,175317
2018/04/14,174729
2018/04/15,174803
2018/04/16,175417
2018/04/17,175680
2018/04/18,175237
2018/04/19,176360
2018/04/20,176953
2018/04/21,178289
2018/04/22,178079
2018/04/23,179566
2018/04/24,183345
2018/04/25,185066
2018/04/26,186964
2018/04/27,188817
2018/04/28,189622
2018/04/29,189927
2018/04/30,192003
2018/05/01,193759
2018/05/02,196153
2018/05/03,198726
2018/05/04,209863
2018/05/05,212104
2018/05/06,213601
2018/05/07,217122
2018/05/08,220422
2018/05/09,222711
2018/05/10,225641
2018/05/11,227990
2018/05/12,229317
2018/05/13,229944
2018/05/14,232415
2018/05/15,235562
2018/05/16,238627
2018/05/17,242017
2018/05/18,244850
2018/05/19,247481
2018/05/20,248984
2018/05/21,250371
2018/05/22,252152
2018/05/23,252930
2018/05/24,253601
2018/05/25,254906
2018/05/26,256143
2018/05/27,258194
2018/05/28,261239
2018/05/29,264299
2018/05/30,266221
2018/05/31,269480
2018/06/01,269935
2018/06/02,270644
2018/06/03,263069
2018/06/04,262766
2018/06/05,263270
2018/06/06,262622
2018/06/07,262287
2018/06/08,261860
2018/06/09,262429
2018/06/10,263324
2018/06/11,263692
2018/06/12,263632
2018/06/13,262791
2018/06/14,261371
2018/06/15,261020
2018/06/16,258071
2018/06/17,256013
2018/06/18,253274
2018/06/19,252869
2018/06/20,253434
2018/06/21,252184
2018/06/22,252030
2018/06/23,250148
2018/06/24,249078
2018/06/25,252585
2018/06/26,252279
2018/06/27,251043
2018/06/28,249608
2018/06/29,249203
2018/06/30,244583
2018/07/01,240019
2018/07/02,234878
2018/07/03,230116
2018/07/04,225663
2018/07/05,222716
2018/07/06,218716
2018/07/07,214203
2018/07/08,211685
2018/07/09,208452
2018/07/10,205310
2018/07/11,202551
2018/07/12,200049
2018/07/13,197086
2018/07/14,194137
2018/07/15,189863
2018/07/16,190584
2018/07/17,191011
2018/07/18,193644
2018/07/19,193419
2018/07/20,191515
2018/07/21,188718
2018/07/22,187137
2018/07/23,189301
2018/07/24,191507
2018/07/25,189042
2018/07/26,188709
2018/07/27,189662
2018/07/28,189086
2018/07/29,188332
2018/07/30,191722
2018/07/31,196306
2018/08/01,200639
2018/08/02,204598
2018/08/03,209411
2018/08/04,212209
2018/08/05,215302
2018/08/06,218866
2018/08/07,220435
2018/08/08,220636
2018/08/09,219900
2018/08/10,220734
2018/08/11,223399
2018/08/12,226592
2018/08/13,229858
2018/08/14,232787
2018/08/15,232719
2018/08/16,233276
2018/08/17,230747
2018/08/18,229355
2018/08/19,228804
2018/08/20,230288
2018/08/21,228787
2018/08/22,225965
2018/08/23,222146
2018/08/24,219397
2018/08/25,217621
2018/08/26,215235
2018/08/27,215206
2018/08/28,213866
2018/08/29,211242
2018/08/30,209070
2018/08/31,206791
2018/09/01,205511
2018/09/02,203746
2018/09/03,203209
2018/09/04,203009
2018/09/05,202230
2018/09/06,201404
2018/09/07,201875
2018/09/08,202768
2018/09/09,202469
2018/09/10,200927
2018/09/11,198603
2018/09/12,196305
2018/09/13,194772
2018/09/14,192876
2018/09/15,189096
2018/09/16,186264
2018/09/17,184924
2018/09/18,183094
2018/09/19,180296
2018/09/20,179172
2018/09/21,177893
2018/09/22,176394
2018/09/23,174077
2018/09/24,172093
2018/09/25,169971
2018/09/26,166912
2018/09/27,164977
2018/09/28,163727
2018/09/29,161832
2018/09/30,160667
2018/10/01,157970
2018/10/02,154977
2018/10/03,153588
2018/10/04,152573
2018/10/05,152330
2018/10/06,152785
2018/10/07,151351
2018/10/08,150597
2018/10/09,150079
2018/10/10,149253
2018/10/11,149698
2018/10/12,149729
2018/10/13,149633
2018/10/14,149443
2018/10/15,150986
2018/10/16,152846
2018/10/17,153927
2018/10/18,155034
2018/10/19,156405
2018/10/20,157076
2018/10/21,157164
2018/10/22,158911
2018/10/23,160240
2018/10/24,161721
2018/10/25,162655
2018/10/26,164223
2018/10/27,165140
2018/10/28,165550
2018/10/29,168078
2018/10/30,169765
2018/10/31,171843
2018/11/01,173393
2018/11/02,172432
2018/11/03,171428
2018/11/04,169858
2018/11/05,168948
2018/11/06,169391
2018/11/07,168790
2018/11/08,167854
2018/11/09,168198
2018/11/10,167515
2018/11/11,167931
2018/11/12,167924
2018/11/13,168187
2018/11/14,168120
2018/11/15,167514
2018/11/16,166146
2018/11/17,164982
2018/11/18,163576
2018/11/19,164919
2018/11/20,165664
2018/11/21,164480
2018/11/22,163614
2018/11/23,162672
2018/11/24,161395
2018/11/25,160417
2018/11/26,160140
2018/11/27,160304
2018/11/28,158991
2018/11/29,157077
2018/11/30,155903
2018/12/01,154670
2018/12/02,154214
2018/12/03,154262
2018/12/04,153850
2018/12/05,153418
2018/12/06,152928
2018/12/07,153626
2018/12/08,154986
2018/12/09,154541
2018/12/10,154795
2018/12/11,153842
2018/12/12,153291
2018/12/13,152986
2018/12/14,152267
2018/12/15,152262
2018/12/16,152572
2018/12/17,153184
2018/12/18,153547
2018/12/19,152237
2018/12/20,151832
2018/12/21,152048
2018/12/22,151308
2018/12/23,151262
2018/12/24,152218
2018/12/25,152347
2018/12/26,152564
2018/12/27,153117
2018/12/28,153493
2018/12/29,154596
2018/12/30,154102
2018/12/31,154838
2019/01/01,154958
2019/01/02,155693
2019/01/03,157235
2019/01/04,157262
2019/01/05,157181
2019/01/06,156657
2019/01/07,156076
2019/01/08,156698
2019/01/09,157039
2019/01/10,157665
2019/01/11,158039
2019/01/12,157170
2019/01/13,156486
2019/01/14,157600
2019/01/15,157967
2019/01/16,157544
2019/01/17,157577
2019/01/18,156931
2019/01/19,155961
2019/01/20,155092
2019/01/21,155572
2019/01/22,155124
2019/01/23,154665
2019/01/24,154480
2019/01/25,153997
2019/01/26,152627
2019/01/27,151814
2019/01/28,151477
2019/01/29,151899
2019/01/30,151369
2019/01/31,151602
2019/02/01,150655
2019/02/02,148422
2019/02/03,146766
2019/02/04,145260
2019/02/05,143723
2019/02/06,141635
2019/02/07,139398
2019/02/08,137892
2019/02/09,135983
2019/02/10,133835
2019/02/11,133662
2019/02/12,133280
2019/02/13,130889
2019/02/14,129361
2019/02/15,128845
2019/02/16,128001
2019/02/17,127016
2019/02/18,127526
2019/02/19,127909
2019/02/20,127681
2019/02/21,127381
2019/02/22,126890
2019/02/23,126276
2019/02/24,125911
2019/02/25,126180
2019/02/26,126158
2019/02/27,125632
2019/02/28,125152
2019/03/01,125751
2019/03/02,125708
2019/03/03,125446
2019/03/04,126566
2019/03/05,128269
2019/03/06,130120
2019/03/07,131795
2019/03/08,133406
2019/03/09,135138
2019/03/10,135175
2019/03/11,136206
2019/03/12,138121
2019/03/13,139243
2019/03/14,140377
2019/03/15,141259
2019/03/16,141281
2019/03/17,141408
2019/03/18,142815
2019/03/19,144538
2019/03/20,145036
2019/03/21,145346
2019/03/22,146080
2019/03/23,146783
2019/03/24,147183
2019/03/25,149177
2019/03/26,150670
2019/03/27,151864
2019/03/28,152936
2019/03/29,153775
2019/03/30,154646
2019/03/31,154683
2019/04/01,156669
2019/04/02,160193
2019/04/03,162437
2019/04/04,163572
2019/04/05,164515
2019/04/06,164656
2019/04/07,165166
2019/04/08,166347
2019/04/09,168736
2019/04/10,170053
2019/04/11,172067
2019/04/12,174819
2019/04/13,176011
2019/04/14,175787
2019/04/15,177435
2019/04/16,178740
2019/04/17,179280
2019/04/18,179944
2019/04/19,181248
2019/04/20,185075
2019/04/21,186553
2019/04/22,188244
2019/04/23,190679
2019/04/24,191069
2019/04/25,191379
2019/04/26,191788
2019/04/27,191226
2019/04/28,190695
2019/04/29,190880
2019/04/30,192061
2019/05/01,191920
2019/05/02,189375
2019/05/03,187908
2019/05/04,186720
2019/05/05,186081
2019/05/06,186648
2019/05/07,186842
2019/05/08,186354
2019/05/09,186105
2019/05/10,186678
2019/05/11,186002
2019/05/12,184508
2019/05/13,185373
2019/05/14,188520
2019/05/15,190834
2019/05/16,193901
2019/05/17,195747
2019/05/18,196465
2019/05/19,196423
2019/05/20,194904
2019/05/21,196105
2019/05/22,196817
2019/05/23,197045
2019/05/24,198255
2019/05/25,199187
2019/05/26,200247
2019/05/27,203635
2019/05/28,206391
2019/05/29,208887
2019/05/30,210554
2019/05/31,212832
2019/06/01,218727
2019/06/02,221548
2019/06/03,224242
2019/06/04,226872
2019/06/05,228358
2019/06/06,232079
2019/06/07,232685
2019/06/08,232597
2019/06/09,234080
2019/06/10,234837
2019/06/11,238059
2019/06/12,243611
2019/06/13,244052
2019/06/14,243884
2019/06/15,242860
2019/06/16,246535
2019/06/17,246833
2019/06/18,247696
2019/06/19,247770
2019/06/20,246737
2019/06/21,248175
2019/06/22,249109
2019/06/23,248989
2019/06/24,249825
2019/06/25,250849
2019/06/26,251556
2019/06/27,251616
2019/06/28,250773
2019/06/29,249729
2019/06/30,247143
2019/07/01,243042
2019/07/02,243641
2019/07/03,244131
2019/07/04,244074
2019/07/05,244167
2019/07/06,241450
2019/07/07,240808
2019/07/08,242039
2019/07/09,242162
2019/07/10,242344
2019/07/11,239659
2019/07/12,234581
2019/07/13,232063
2019/07/14,230095
2019/07/15,229787
2019/07/16,223919
2019/07/17,223685
2019/07/18,222691
2019/07/19,222138
2019/07/20,221044
2019/07/21,217549
2019/07/22,215321
2019/07/23,213460
2019/07/24,210848
2019/07/25,208486
2019/07/26,205693
2019/07/27,203785
2019/07/28,202322
2019/07/29,201709
2019/07/30,203187
2019/07/31,202506
2019/08/01,199173
2019/08/02,197500
2019/08/03,194783
2019/08/04,193160
2019/08/05,194035
2019/08/06,196171
2019/08/07,195700
2019/08/08,194690
2019/08/09,194585
2019/08/10,194638
2019/08/11,193145
2019/08/12,195353
2019/08/13,196306
2019/08/14,196187
2019/08/15,197082
2019/08/16,197327
2019/08/17,196550
2019/08/18,195590
2019/08/19,196765
2019/08/20,198763
2019/08/21,199897
2019/08/22,201139
2019/08/23,203224
2019/08/24,204346
2019/08/25,204444
2019/08/26,205742
2019/08/27,207402
2019/08/28,207998
2019/08/29,207419
2019/08/30,207918
2019/08/31,208508
2019/09/01,208145
2019/09/02,210418
2019/09/03,212031
2019/09/04,211710
2019/09/05,211743
2019/09/06,212455
2019/09/07,212287
2019/09/08,211733
2019/09/09,212672
2019/09/10,213619
2019/09/11,212728
2019/09/12,213079
2019/09/13,212174
2019/09/14,212207
2019/09/15,211556
2019/09/16,213275
2019/09/17,214591
2019/09/18,214945
2019/09/19,214889
2019/09/20,215051
2019/09/21,213762
2019/09/22,211603
2019/09/23,210396
2019/09/24,210354
2019/09/25,208995
2019/09/26,207606
2019/09/27,206629
2019/09/28,205397
2019/09/29,203731
2019/09/30,203590
2019/10/01,203770
2019/10/02,202520
2019/10/03,200642
2019/10/04,198762
2019/10/05,196427
2019/10/06,194271
2019/10/07,193284
2019/10/08,192747
2019/10/09,192284
2019/10/10,192249
2019/10/11,192149
2019/10/12,190841
2019/10/13,189896
2019/10/14,189601
2019/10/15,189407
2019/10/16,188053
2019/10/17,187046
2019/10/18,186632
2019/10/19,185690
2019/10/20,183876
2019/10/21,184379
2019/10/22,185374
2019/10/23,186033
2019/10/24,185805
2019/10/25,186435
2019/10/26,186918
2019/10/27,186540
2019/10/28,187215
