Date,activeaddresses3std
2016/10/15,8372
2016/10/16,4286
2016/10/17,5283
2016/10/18,7004
2016/10/19,7832
2016/10/20,8890
2016/10/21,12622
2016/10/22,7734
2016/10/23,9407
2016/10/24,1484
2016/10/25,1570
2016/10/26,237.438
2016/10/27,190.699
2016/10/28,160.103
2016/10/29,1855
2016/10/30,3610
2016/10/31,5902
2016/11/01,6136
2016/11/02,1217
2016/11/03,1423
2016/11/04,8111
2016/11/05,6338
2016/11/06,4051
2016/11/07,3629
2016/11/08,3695
2016/11/09,1047
2016/11/10,2125
2016/11/11,2443
2016/11/12,2175
2016/11/13,1696
2016/11/14,2550
2016/11/15,2530
2016/11/16,1679
2016/11/17,1636
2016/11/18,951.912
2016/11/19,930.357
2016/11/20,826.792
2016/11/21,657.876
2016/11/22,13027
2016/11/23,19282
2016/11/24,21324
2016/11/25,21083
2016/11/26,12986
2016/11/27,12759
2016/11/28,2416
2016/11/29,1474
2016/11/30,1459
2016/12/01,1481
2016/12/02,2023
2016/12/03,2624
2016/12/04,860.317
2016/12/05,1250
2016/12/06,3278
2016/12/07,4131
2016/12/08,4427
2016/12/09,1551
2016/12/10,1458
2016/12/11,1330
2016/12/12,1308
2016/12/13,1493
2016/12/14,1958
2016/12/15,2811
2016/12/16,1212
2016/12/17,2279
2016/12/18,2391
2016/12/19,3359
2016/12/20,4029
2016/12/21,579.251
2016/12/22,5780
2016/12/23,5935
2016/12/24,7091
2016/12/25,3494
2016/12/26,1945
2016/12/27,926.431
2016/12/28,1608
2016/12/29,1524
2016/12/30,781.964
2016/12/31,873.38
2017/01/01,2597
2017/01/02,2570
2017/01/03,1834
2017/01/04,5055
2017/01/05,5191
2017/01/06,1725
2017/01/07,2924
2017/01/08,2413
2017/01/09,2193
2017/01/10,2215
2017/01/11,1367
2017/01/12,911.747
2017/01/13,1536
2017/01/14,2309
2017/01/15,904.59
2017/01/16,2621
2017/01/17,2351
2017/01/18,1558
2017/01/19,1276
2017/01/20,1480
2017/01/21,1332
2017/01/22,1545
2017/01/23,135.479
2017/01/24,1305
2017/01/25,1580
2017/01/26,1701
2017/01/27,163.335
2017/01/28,512.527
2017/01/29,700.183
2017/01/30,1193
2017/01/31,1180
2017/02/01,579.961
2017/02/02,828.625
2017/02/03,569.281
2017/02/04,1118
2017/02/05,1613
2017/02/06,616.227
2017/02/07,729.455
2017/02/08,521.743
2017/02/09,546.002
2017/02/10,959.642
2017/02/11,2194
2017/02/12,2192
2017/02/13,4201
2017/02/14,3766
2017/02/15,502.156
2017/02/16,1259
2017/02/17,1595
2017/02/18,918.681
2017/02/19,1670
2017/02/20,1859
2017/02/21,1616
2017/02/22,717.735
2017/02/23,757.475
2017/02/24,2906
2017/02/25,2700
2017/02/26,1690
2017/02/27,2046
2017/02/28,5738
2017/03/01,4851
2017/03/02,8547
2017/03/03,7127
2017/03/04,7270
2017/03/05,4350
2017/03/06,1631
2017/03/07,2393
2017/03/08,2487
2017/03/09,4137
2017/03/10,3568
2017/03/11,943.512
2017/03/12,3677
2017/03/13,13748
2017/03/14,10424
2017/03/15,6116
2017/03/16,19852
2017/03/17,18178
2017/03/18,11726
2017/03/19,15401
2017/03/20,6029
2017/03/21,1274
2017/03/22,2831
2017/03/23,3101
2017/03/24,7822
2017/03/25,6890
2017/03/26,7592
2017/03/27,4904
2017/03/28,4168
2017/03/29,1539
2017/03/30,10261
2017/03/31,14034
2017/04/01,16917
2017/04/02,16914
2017/04/03,14614
2017/04/04,10472
2017/04/05,10832
2017/04/06,8922
2017/04/07,11440
2017/04/08,16275
2017/04/09,6273
2017/04/10,3662
2017/04/11,3760
2017/04/12,2850
2017/04/13,4850
2017/04/14,2153
2017/04/15,4366
2017/04/16,7681
2017/04/17,4883
2017/04/18,9200
2017/04/19,7458
2017/04/20,3388
2017/04/21,7226
2017/04/22,9042
2017/04/23,1436
2017/04/24,5900
2017/04/25,4518
2017/04/26,6431
2017/04/27,16654
2017/04/28,10492
2017/04/29,9811
2017/04/30,3658
2017/05/01,11472
2017/05/02,8615
2017/05/03,8541
2017/05/04,12961
2017/05/05,14113
2017/05/06,12091
2017/05/07,9943
2017/05/08,16079
2017/05/09,8985
2017/05/10,7747
2017/05/11,4726
2017/05/12,7545
2017/05/13,14223
2017/05/14,6803
2017/05/15,13081
2017/05/16,9870
2017/05/17,5525
2017/05/18,15512
2017/05/19,30551
2017/05/20,24285
2017/05/21,24184
2017/05/22,27675
2017/05/23,26013
2017/05/24,7915
2017/05/25,995.19
2017/05/26,7802
2017/05/27,20734
2017/05/28,17108
2017/05/29,5968
2017/05/30,14635
2017/05/31,17814
2017/06/01,22497
2017/06/02,18521
2017/06/03,20838
2017/06/04,932.295
2017/06/05,8996
2017/06/06,17010
2017/06/07,9701
2017/06/08,10485
2017/06/09,14840
2017/06/10,20492
2017/06/11,20991
2017/06/12,52233
2017/06/13,37268
2017/06/14,24847
2017/06/15,16222
2017/06/16,17286
2017/06/17,21551
2017/06/18,4887
2017/06/19,23401
2017/06/20,19867
2017/06/21,32216
2017/06/22,41353
2017/06/23,44907
2017/06/24,22980
2017/06/25,38220
2017/06/26,68343
2017/06/27,67964
2017/06/28,49276
2017/06/29,5465
2017/06/30,8871
2017/07/01,9981
2017/07/02,5767
2017/07/03,27820
2017/07/04,23869
2017/07/05,17622
2017/07/06,14387
2017/07/07,23803
2017/07/08,35852
2017/07/09,46236
2017/07/10,43352
2017/07/11,44266
2017/07/12,10956
2017/07/13,25635
2017/07/14,21721
2017/07/15,6923
2017/07/16,6462
2017/07/17,6960
2017/07/18,13936
2017/07/19,13685
2017/07/20,4954
2017/07/21,13251
2017/07/22,28617
2017/07/23,35250
2017/07/24,35785
2017/07/25,17507
2017/07/26,14991
2017/07/27,9643
2017/07/28,11525
2017/07/29,21843
2017/07/30,21448
2017/07/31,40382
2017/08/01,34052
2017/08/02,29024
2017/08/03,7301
2017/08/04,14881
2017/08/05,16164
2017/08/06,2390
2017/08/07,12888
2017/08/08,36442
2017/08/09,25148
2017/08/10,28795
2017/08/11,34509
2017/08/12,13304
2017/08/13,16676
2017/08/14,56649
2017/08/15,55694
2017/08/16,5172
2017/08/17,7834
2017/08/18,17202
2017/08/19,44975
2017/08/20,72596
2017/08/21,43035
2017/08/22,42054
2017/08/23,23619
2017/08/24,22097
2017/08/25,18946
2017/08/26,39733
2017/08/27,40483
2017/08/28,35276
2017/08/29,50691
2017/08/30,31365
2017/08/31,11804
2017/09/01,12874
2017/09/02,44381
2017/09/03,50035
2017/09/04,86608
2017/09/05,91570
2017/09/06,15175
2017/09/07,30603
2017/09/08,32284
2017/09/09,30396
2017/09/10,57292
2017/09/11,31545
2017/09/12,57905
2017/09/13,36175
2017/09/14,31447
2017/09/15,53364
2017/09/16,61940
2017/09/17,96366
2017/09/18,50295
2017/09/19,49804
2017/09/20,27903
2017/09/21,16002
2017/09/22,35178
2017/09/23,32964
2017/09/24,8431
2017/09/25,24308
2017/09/26,15576
2017/09/27,7553
2017/09/28,18116
2017/09/29,16201
2017/09/30,24185
2017/10/01,34276
2017/10/02,20102
2017/10/03,27469
2017/10/04,13803
2017/10/05,14042
2017/10/06,4651
2017/10/07,11609
2017/10/08,9238
2017/10/09,12243
2017/10/10,36245
2017/10/11,27518
2017/10/12,7551
2017/10/13,30424
2017/10/14,36101
2017/10/15,45852
2017/10/16,7982
2017/10/17,53727
2017/10/18,45110
2017/10/19,29521
2017/10/20,18326
2017/10/21,18178
2017/10/22,13019
2017/10/23,12930
2017/10/24,5511
2017/10/25,20770
2017/10/26,20191
2017/10/27,7580
2017/10/28,224944
2017/10/29,223475
2017/10/30,0
2017/10/31,253143
2017/11/01,260681
2017/11/02,42417
2017/11/03,42743
2017/11/04,87308
2017/11/05,55090
2017/11/06,35491
2017/11/07,38886
2017/11/08,22352
2017/11/09,24650
2017/11/10,5292
2017/11/11,39119
2017/11/12,37068
2017/11/13,32641
2017/11/14,21462
2017/11/15,57594
2017/11/16,39101
2017/11/17,31861
2017/11/18,33663
2017/11/19,36400
2017/11/20,39674
2017/11/21,39647
2017/11/22,9653
2017/11/23,5313
2017/11/24,9616
2017/11/25,11536
2017/11/26,3475
2017/11/27,65229
2017/11/28,76091
2017/11/29,49745
2017/11/30,31581
2017/12/01,50513
2017/12/02,31721
2017/12/03,37547
2017/12/04,36001
2017/12/05,8665
2017/12/06,158345
2017/12/07,170295
2017/12/08,156115
2017/12/09,49655
2017/12/10,38813
2017/12/11,85500
2017/12/12,128854
2017/12/13,86943
2017/12/14,77975
2017/12/15,51827
2017/12/16,66698
2017/12/17,16572
2017/12/18,100668
2017/12/19,165374
2017/12/20,78259
2017/12/21,56962
2017/12/22,70525
2017/12/23,167327
2017/12/24,267870
2017/12/25,135140
2017/12/26,57342
2017/12/27,103333
2017/12/28,84461
2017/12/29,153473
2017/12/30,183455
2017/12/31,194251
2018/01/01,227317
2018/01/02,199760
2018/01/03,274085
2018/01/04,206853
2018/01/05,116090
2018/01/06,126261
2018/01/07,133825
2018/01/08,77989
2018/01/09,104440
2018/01/10,58294
2018/01/11,56761
2018/01/12,78834
2018/01/13,71959
2018/01/14,69910
2018/01/15,117813
2018/01/16,172635
2018/01/17,56703
2018/01/18,61338
2018/01/19,219226
2018/01/20,244149
2018/01/21,104099
2018/01/22,97657
2018/01/23,79677
2018/01/24,58015
2018/01/25,147732
2018/01/26,154573
2018/01/27,146394
2018/01/28,84239
2018/01/29,72988
2018/01/30,47063
2018/01/31,34969
2018/02/01,92071
2018/02/02,88283
2018/02/03,155747
2018/02/04,154203
2018/02/05,58979
2018/02/06,74540
2018/02/07,58257
2018/02/08,158163
2018/02/09,103870
2018/02/10,113309
2018/02/11,61619
2018/02/12,70616
2018/02/13,76125
2018/02/14,74537
2018/02/15,23050
2018/02/16,59179
2018/02/17,60599
2018/02/18,12888
2018/02/19,62019
2018/02/20,96204
2018/02/21,51569
2018/02/22,77556
2018/02/23,64193
2018/02/24,80044
2018/02/25,53053
2018/02/26,84836
2018/02/27,70455
2018/02/28,29082
2018/03/01,27206
2018/03/02,28461
2018/03/03,51073
2018/03/04,73449
2018/03/05,73287
2018/03/06,84581
2018/03/07,92556
2018/03/08,102994
2018/03/09,119455
2018/03/10,43318
2018/03/11,57716
2018/03/12,47353
2018/03/13,58212
2018/03/14,39797
2018/03/15,32223
2018/03/16,45268
2018/03/17,51889
2018/03/18,38085
2018/03/19,67639
2018/03/20,40016
2018/03/21,37024
2018/03/22,26687
2018/03/23,59831
2018/03/24,61702
2018/03/25,120150
2018/03/26,79515
2018/03/27,61407
2018/03/28,40267
2018/03/29,24714
2018/03/30,39466
2018/03/31,40844
2018/04/01,60766
2018/04/02,32257
2018/04/03,59572
2018/04/04,27709
2018/04/05,49690
2018/04/06,48945
2018/04/07,68850
2018/04/08,43817
2018/04/09,46828
2018/04/10,31186
2018/04/11,31713
2018/04/12,55523
2018/04/13,54892
2018/04/14,59283
2018/04/15,58874
2018/04/16,21782
2018/04/17,34197
2018/04/18,21207
2018/04/19,29889
2018/04/20,49737
2018/04/21,27222
2018/04/22,17928
2018/04/23,39592
2018/04/24,34788
2018/04/25,49795
2018/04/26,56997
2018/04/27,28372
2018/04/28,23500
2018/04/29,20335
2018/04/30,38542
2018/05/01,42898
2018/05/02,46181
2018/05/03,77785
2018/05/04,247254
2018/05/05,232340
2018/05/06,252779
2018/05/07,29589
2018/05/08,44586
2018/05/09,28842
2018/05/10,13893
2018/05/11,16605
2018/05/12,17187
2018/05/13,22749
2018/05/14,23190
2018/05/15,17460
2018/05/16,19807
2018/05/17,42203
2018/05/18,23187
2018/05/19,35943
2018/05/20,60610
2018/05/21,75757
2018/05/22,26794
2018/05/23,36624
2018/05/24,12271
2018/05/25,34307
2018/05/26,27267
2018/05/27,21699
2018/05/28,63963
2018/05/29,46136
2018/05/30,44548
2018/05/31,9593
2018/06/01,54975
2018/06/02,44376
2018/06/03,51067
2018/06/04,29767
2018/06/05,39447
2018/06/06,20698
2018/06/07,10813
2018/06/08,40627
2018/06/09,347985
2018/06/10,388411
2018/06/11,424874
2018/06/12,445748
2018/06/13,42866
2018/06/14,23309
2018/06/15,18873
2018/06/16,83401
2018/06/17,80489
2018/06/18,39467
2018/06/19,37510
2018/06/20,44729
2018/06/21,15802
2018/06/22,12750
2018/06/23,39629
2018/06/24,45507
2018/06/25,121733
2018/06/26,119527
2018/06/27,108560
2018/06/28,30607
2018/06/29,16319
2018/06/30,157826
2018/07/01,192668
2018/07/02,58540
2018/07/03,41045
2018/07/04,4306
2018/07/05,31337
2018/07/06,37033
2018/07/07,42435
2018/07/08,60491
2018/07/09,81524
2018/07/10,31865
2018/07/11,21597
2018/07/12,43358
2018/07/13,45425
2018/07/14,38122
2018/07/15,16352
2018/07/16,151439
2018/07/17,153829
2018/07/18,78701
2018/07/19,64634
2018/07/20,80813
2018/07/21,84404
2018/07/22,55914
2018/07/23,95284
2018/07/24,66008
2018/07/25,31815
2018/07/26,42692
2018/07/27,43937
2018/07/28,45790
2018/07/29,45261
2018/07/30,27664
2018/07/31,19264
2018/08/01,13244
2018/08/02,21747
2018/08/03,33143
2018/08/04,52018
2018/08/05,65956
2018/08/06,14967
2018/08/07,35505
2018/08/08,75046
2018/08/09,44000
2018/08/10,337385
2018/08/11,339313
2018/08/12,0
2018/08/13,419839
2018/08/14,409148
2018/08/15,33108
2018/08/16,36893
2018/08/17,60345
2018/08/18,68925
2018/08/19,8091
2018/08/20,44701
2018/08/21,50969
2018/08/22,48591
2018/08/23,10515
2018/08/24,8553
2018/08/25,6706
2018/08/26,10941
2018/08/27,29018
2018/08/28,18220
2018/08/29,69670
2018/08/30,56852
2018/08/31,27747
2018/09/01,43141
2018/09/02,54585
2018/09/03,15537
2018/09/04,35280
2018/09/05,30586
2018/09/06,16182
2018/09/07,18613
2018/09/08,19151
2018/09/09,18640
2018/09/10,1986
2018/09/11,22716
2018/09/12,20471
2018/09/13,13323
2018/09/14,22670
2018/09/15,58644
2018/09/16,42464
2018/09/17,56482
2018/09/18,50624
2018/09/19,42244
2018/09/20,16826
2018/09/21,31236
2018/09/22,33548
2018/09/23,37949
2018/09/24,1483
2018/09/25,18163
2018/09/26,19051
2018/09/27,17672
2018/09/28,16930
2018/09/29,40165
2018/09/30,41340
2018/10/01,35093
2018/10/02,19102
2018/10/03,54197
2018/10/04,61893
2018/10/05,26096
2018/10/06,36400
2018/10/07,68900
2018/10/08,69340
2018/10/09,21777
2018/10/10,19881
2018/10/11,22759
2018/10/12,20671
2018/10/13,10512
2018/10/14,7324
2018/10/15,31992
2018/10/16,39875
2018/10/17,9826
2018/10/18,14418
2018/10/19,18198
2018/10/20,11518
2018/10/21,25668
2018/10/22,41093
2018/10/23,41906
2018/10/24,16503
2018/10/25,9040
2018/10/26,7643
2018/10/27,26819
2018/10/28,29041
2018/10/29,60267
2018/10/30,58749
2018/10/31,8544
2018/11/01,25030
2018/11/02,53303
2018/11/03,46223
2018/11/04,8785
2018/11/05,46024
2018/11/06,38866
2018/11/07,25770
2018/11/08,20462
2018/11/09,19932
2018/11/10,23748
2018/11/11,33647
2018/11/12,34970
2018/11/13,17688
2018/11/14,12979
2018/11/15,12001
2018/11/16,19398
2018/11/17,28618
2018/11/18,29003
2018/11/19,84156
2018/11/20,83588
2018/11/21,50873
2018/11/22,47440
2018/11/23,8656
2018/11/24,34347
2018/11/25,33852
2018/11/26,33330
2018/11/27,11739
2018/11/28,27356
2018/11/29,32606
2018/11/30,30411
2018/12/01,33740
2018/12/02,43853
2018/12/03,20990
2018/12/04,21397
2018/12/05,21308
2018/12/06,22040
2018/12/07,15699
2018/12/08,26357
2018/12/09,27977
2018/12/10,28277
2018/12/11,27332
2018/12/12,31205
2018/12/13,1964
2018/12/14,2910
2018/12/15,10682
2018/12/16,24128
2018/12/17,15444
2018/12/18,26126
2018/12/19,23373
2018/12/20,27405
2018/12/21,7443
2018/12/22,52796
2018/12/23,41918
2018/12/24,53916
2018/12/25,35027
2018/12/26,31492
2018/12/27,12105
2018/12/28,19032
2018/12/29,16247
2018/12/30,40485
2018/12/31,29159
2019/01/01,24737
2019/01/02,35099
2019/01/03,51689
2019/01/04,25676
2019/01/05,38930
2019/01/06,14279
2019/01/07,34516
2019/01/08,38640
2019/01/09,7447
2019/01/10,7445
2019/01/11,19045
2019/01/12,63102
2019/01/13,47377
2019/01/14,84233
2019/01/15,65093
2019/01/16,47070
2019/01/17,28910
2019/01/18,6060
2019/01/19,14994
2019/01/20,25073
2019/01/21,19838
2019/01/22,19839
2019/01/23,14489
2019/01/24,14221
2019/01/25,6594
2019/01/26,23283
2019/01/27,23302
2019/01/28,50782
2019/01/29,33646
2019/01/30,31650
2019/01/31,9919
2019/02/01,14337
2019/02/02,37005
2019/02/03,40964
2019/02/04,23388
2019/02/05,6472
2019/02/06,9234
2019/02/07,6555
2019/02/08,20494
2019/02/09,21555
2019/02/10,31260
2019/02/11,24136
2019/02/12,31754
2019/02/13,15278
2019/02/14,10377
2019/02/15,6869
2019/02/16,13463
2019/02/17,19205
2019/02/18,54141
2019/02/19,54273
2019/02/20,24653
2019/02/21,28999
2019/02/22,10114
2019/02/23,10888
2019/02/24,16617
2019/02/25,23203
2019/02/26,7623
2019/02/27,3179
2019/02/28,6967
2019/03/01,9450
2019/03/02,16026
2019/03/03,33069
2019/03/04,39632
2019/03/05,47674
2019/03/06,3348
2019/03/07,6609
2019/03/08,5055
2019/03/09,3388
2019/03/10,43613
2019/03/11,36389
2019/03/12,42192
2019/03/13,21178
2019/03/14,4646
2019/03/15,10466
2019/03/16,34958
2019/03/17,23847
2019/03/18,44597
2019/03/19,42926
2019/03/20,18100
2019/03/21,19784
2019/03/22,20445
2019/03/23,24166
2019/03/24,25374
2019/03/25,61626
2019/03/26,57083
2019/03/27,15613
2019/03/28,10644
2019/03/29,9052
2019/03/30,8245
2019/03/31,26018
2019/04/01,73227
2019/04/02,100873
2019/04/03,26089
2019/04/04,59121
2019/04/05,57573
2019/04/06,42339
2019/04/07,28251
2019/04/08,56029
2019/04/09,41604
2019/04/10,18777
2019/04/11,36682
2019/04/12,40885
2019/04/13,54937
2019/04/14,86485
2019/04/15,51873
2019/04/16,57039
2019/04/17,3750
2019/04/18,7192
2019/04/19,28883
2019/04/20,57777
2019/04/21,42460
2019/04/22,38361
2019/04/23,22834
2019/04/24,29520
2019/04/25,39054
2019/04/26,14733
2019/04/27,58517
2019/04/28,51988
2019/04/29,33066
2019/04/30,47604
2019/05/01,38308
2019/05/02,52471
2019/05/03,51656
2019/05/04,22167
2019/05/05,21876
2019/05/06,37030
2019/05/07,28743
2019/05/08,10833
2019/05/09,15880
2019/05/10,22766
2019/05/11,16937
2019/05/12,22392
2019/05/13,45675
2019/05/14,75739
2019/05/15,48319
2019/05/16,40275
2019/05/17,47311
2019/05/18,86879
2019/05/19,51098
2019/05/20,32300
2019/05/21,61837
2019/05/22,32127
2019/05/23,24615
2019/05/24,21689
2019/05/25,22119
2019/05/26,47393
2019/05/27,82842
2019/05/28,89254
2019/05/29,24639
2019/05/30,38745
2019/05/31,38335
2019/06/01,125119
2019/06/02,100726
2019/06/03,105569
2019/06/04,66833
2019/06/05,65794
2019/06/06,64990
2019/06/07,95845
2019/06/08,120913
2019/06/09,54512
2019/06/10,54169
2019/06/11,57808
2019/06/12,143075
2019/06/13,102534
2019/06/14,112077
2019/06/15,23865
2019/06/16,118975
2019/06/17,131805
2019/06/18,134428
2019/06/19,34711
2019/06/20,54587
2019/06/21,54870
2019/06/22,59046
2019/06/23,45564
2019/06/24,37348
2019/06/25,30962
2019/06/26,51314
2019/06/27,48574
2019/06/28,65732
2019/06/29,48784
2019/06/30,46069
2019/07/01,34775
2019/07/02,76893
2019/07/03,48120
2019/07/04,26888
2019/07/05,40429
2019/07/06,54344
2019/07/07,51358
2019/07/08,54955
2019/07/09,83161
2019/07/10,28088
2019/07/11,44578
2019/07/12,27993
2019/07/13,69592
2019/07/14,71011
2019/07/15,75614
2019/07/16,70500
2019/07/17,69800
2019/07/18,52979
2019/07/19,27037
2019/07/20,40978
2019/07/21,56035
2019/07/22,62168
2019/07/23,61575
2019/07/24,46874
2019/07/25,19400
2019/07/26,35184
2019/07/27,28081
2019/07/28,21895
2019/07/29,24389
2019/07/30,62078
2019/07/31,45216
2019/08/01,56608
2019/08/02,21726
2019/08/03,46481
2019/08/04,81098
2019/08/05,123863
2019/08/06,143790
2019/08/07,33197
2019/08/08,39779
2019/08/09,17703
2019/08/10,26489
2019/08/11,50990
2019/08/12,64647
2019/08/13,68036
2019/08/14,12655
2019/08/15,26593
2019/08/16,26745
2019/08/17,43302
2019/08/18,57664
2019/08/19,43932
2019/08/20,57288
2019/08/21,16780
2019/08/22,12174
2019/08/23,14685
2019/08/24,33304
2019/08/25,46876
2019/08/26,37436
2019/08/27,42026
2019/08/28,14204
2019/08/29,11993
2019/08/30,13773
2019/08/31,32440
2019/09/01,29681
2019/09/02,51153
2019/09/03,52912
2019/09/04,15869
2019/09/05,31392
2019/09/06,31514
2019/09/07,44781
2019/09/08,41783
2019/09/09,42438
2019/09/10,41512
2019/09/11,32014
2019/09/12,18221
2019/09/13,45180
2019/09/14,43862
2019/09/15,9648
2019/09/16,53284
2019/09/17,44779
2019/09/18,24153
2019/09/19,14571
2019/09/20,25807
2019/09/21,69221
2019/09/22,87968
2019/09/23,17779
2019/09/24,59347
2019/09/25,42130
2019/09/26,23830
2019/09/27,15776
2019/09/28,16743
2019/09/29,32308
2019/09/30,41484
2019/10/01,46638
2019/10/02,7768
2019/10/03,32988
2019/10/04,32255
2019/10/05,13729
2019/10/06,14785
2019/10/07,20555
2019/10/08,36503
2019/10/09,46035
2019/10/10,29424
2019/10/11,18111
2019/10/12,41443
