Date,transactionvalue30emaUSD
2016/08/31,584.075
2016/09/01,579.143
2016/09/02,566.425
2016/09/03,551.324
2016/09/04,538.963
2016/09/05,518.573
2016/09/06,499.82
2016/09/07,481.104
2016/09/08,470.083
2016/09/09,449.351
2016/09/10,432.115
2016/09/11,419.185
2016/09/12,407.796
2016/09/13,398.879
2016/09/14,383.909
2016/09/15,368.223
2016/09/16,375.54
2016/09/17,365.195
2016/09/18,375.706
2016/09/19,370.392
2016/09/20,406.681
2016/09/21,461.279
2016/09/22,461.861
2016/09/23,481.938
2016/09/24,476.762
2016/09/25,499.842
2016/09/26,495.359
2016/09/27,483.768
2016/09/28,502.405
2016/09/29,514.254
2016/09/30,502.714
2016/10/01,483.417
2016/10/02,482.156
2016/10/03,461.992
2016/10/04,442.873
2016/10/05,435.546
2016/10/06,428.462
2016/10/07,418.351
2016/10/08,413.437
2016/10/09,433.091
2016/10/10,449.005
2016/10/11,463.166
2016/10/12,500.084
2016/10/13,492.165
2016/10/14,508.685
2016/10/15,502.224
2016/10/16,505.019
2016/10/17,509.364
2016/10/18,520.816
2016/10/19,508.996
2016/10/20,489.192
2016/10/21,465.979
2016/10/22,446.247
2016/10/23,426.922
2016/10/24,408.935
2016/10/25,399.806
2016/10/26,389.324
2016/10/27,379.571
2016/10/28,382.003
2016/10/29,389.433
2016/10/30,406.559
2016/10/31,400.158
2016/11/01,414.937
2016/11/02,457.664
2016/11/03,593.418
2016/11/04,581.137
2016/11/05,559.994
2016/11/06,534.47
2016/11/07,510.719
2016/11/08,489.124
2016/11/09,491.92
2016/11/10,477.505
2016/11/11,508.139
2016/11/12,495.183
2016/11/13,482.069
2016/11/14,458.833
2016/11/15,444.032
2016/11/16,432.371
2016/11/17,455.199
2016/11/18,441.249
2016/11/19,426.364
2016/11/20,408.225
2016/11/21,391.437
2016/11/22,396.961
2016/11/23,395.35
2016/11/24,383.779
2016/11/25,374.85
2016/11/26,361.045
2016/11/27,347.132
2016/11/28,334.074
2016/11/29,327.36
2016/11/30,322.655
2016/12/01,317.108
2016/12/02,337.481
2016/12/03,374.942
2016/12/04,371.843
2016/12/05,388.664
2016/12/06,420.787
2016/12/07,422.865
2016/12/08,430.184
2016/12/09,435.27
2016/12/10,425.786
2016/12/11,424.527
2016/12/12,411.895
2016/12/13,398.723
2016/12/14,385.014
2016/12/15,383.794
2016/12/16,375.313
2016/12/17,389.845
2016/12/18,394.458
2016/12/19,384.096
2016/12/20,374.752
2016/12/21,370.974
2016/12/22,376.68
2016/12/23,418.953
2016/12/24,421.025
2016/12/25,407.297
2016/12/26,392.206
2016/12/27,382.347
2016/12/28,388.663
2016/12/29,415.106
2016/12/30,427.415
2016/12/31,479.427
2017/01/01,473.44
2017/01/02,480.933
2017/01/03,512.685
2017/01/04,584.14
2017/01/05,656.644
2017/01/06,723.621
2017/01/07,740.587
2017/01/08,730.536
2017/01/09,747.673
2017/01/10,763.345
2017/01/11,780.178
2017/01/12,785.006
2017/01/13,764.711
2017/01/14,729.2
2017/01/15,690.952
2017/01/16,657.362
2017/01/17,636.429
2017/01/18,608.107
2017/01/19,584.043
2017/01/20,586.342
2017/01/21,563.609
2017/01/22,541.603
2017/01/23,519.873
2017/01/24,497.036
2017/01/25,478.815
2017/01/26,463.379
2017/01/27,448.292
2017/01/28,428.352
2017/01/29,414.523
2017/01/30,398.143
2017/01/31,392.409
2017/02/01,386.631
2017/02/02,380.973
2017/02/03,382.912
2017/02/04,386.395
2017/02/05,373.014
2017/02/06,369.954
2017/02/07,364.116
2017/02/08,357.692
2017/02/09,354.596
2017/02/10,354.062
2017/02/11,345.814
2017/02/12,342.985
2017/02/13,336.509
2017/02/14,362.142
2017/02/15,401.366
2017/02/16,414.908
2017/02/17,431.09
2017/02/18,442.834
2017/02/19,454.212
2017/02/20,465.005
2017/02/21,487.615
2017/02/22,499.782
2017/02/23,512.457
2017/02/24,558.964
2017/02/25,574.363
2017/02/26,603.197
2017/02/27,728.364
2017/02/28,871.228
2017/03/01,1017
2017/03/02,1237
2017/03/03,1483
2017/03/04,1615
2017/03/05,1706
2017/03/06,1934
2017/03/07,2013
2017/03/08,2118
2017/03/09,2239
2017/03/10,2338
2017/03/11,2501
2017/03/12,2860
2017/03/13,3079
2017/03/14,3068
2017/03/15,3058
2017/03/16,3608
2017/03/17,3823
2017/03/18,4236
2017/03/19,4120
2017/03/20,4084
2017/03/21,4252
2017/03/22,4364
2017/03/23,4461
2017/03/24,4715
2017/03/25,4878
2017/03/26,4957
2017/03/27,5017
2017/03/28,5113
2017/03/29,5264
2017/03/30,5536
2017/03/31,5640
2017/04/01,5664
2017/04/02,5847
2017/04/03,5970
2017/04/04,5859
2017/04/05,5894
2017/04/06,6032
2017/04/07,5797
2017/04/08,5692
2017/04/09,5582
2017/04/10,5541
2017/04/11,5501
2017/04/12,5429
2017/04/13,5297
2017/04/14,5228
2017/04/15,5038
2017/04/16,4793
2017/04/17,4587
2017/04/18,4618
2017/04/19,4687
2017/04/20,4792
2017/04/21,4787
2017/04/22,4776
2017/04/23,4754
2017/04/24,4791
2017/04/25,4755
2017/04/26,4866
2017/04/27,5096
2017/04/28,5352
2017/04/29,5701
2017/04/30,6123
2017/05/01,6836
2017/05/02,7305
2017/05/03,7991
2017/05/04,8570
2017/05/05,9293
2017/05/06,9649
2017/05/07,10141
2017/05/08,10432
2017/05/09,10691
2017/05/10,10955
2017/05/11,11341
2017/05/12,11569
2017/05/13,11554
2017/05/14,11510
2017/05/15,11567
2017/05/16,11885
2017/05/17,11681
2017/05/18,11337
2017/05/19,11275
2017/05/20,11141
2017/05/21,11160
2017/05/22,12007
2017/05/23,12143
2017/05/24,12364
2017/05/25,12566
2017/05/26,12865
2017/05/27,12810
2017/05/28,12673
2017/05/29,12606
2017/05/30,12621
2017/05/31,13377
2017/06/01,13719
2017/06/02,14035
2017/06/03,14383
2017/06/04,14635
2017/06/05,15115
2017/06/06,15817
2017/06/07,16247
2017/06/08,16563
2017/06/09,16771
2017/06/10,16702
2017/06/11,16733
2017/06/12,17772
2017/06/13,18524
2017/06/14,18609
2017/06/15,19076
2017/06/16,19501
2017/06/17,19222
2017/06/18,18884
2017/06/19,18561
2017/06/20,18457
2017/06/21,17827
2017/06/22,17297
2017/06/23,16959
2017/06/24,16799
2017/06/25,16052
2017/06/26,15579
2017/06/27,15302
2017/06/28,15033
2017/06/29,14898
2017/06/30,14680
2017/07/01,14383
2017/07/02,13945
2017/07/03,14514
2017/07/04,14852
2017/07/05,14335
2017/07/06,13962
2017/07/07,13567
2017/07/08,13162
2017/07/09,12552
2017/07/10,12258
2017/07/11,12024
2017/07/12,11843
2017/07/13,12201
2017/07/14,12689
2017/07/15,13128
2017/07/16,13317
2017/07/17,13478
2017/07/18,13876
2017/07/19,14214
2017/07/20,14449
2017/07/21,14817
2017/07/22,14182
2017/07/23,13658
2017/07/24,13934
2017/07/25,14331
2017/07/26,14506
2017/07/27,14789
2017/07/28,15096
2017/07/29,15472
2017/07/30,15356
2017/07/31,14808
2017/08/01,14464
2017/08/02,14085
2017/08/03,13636
2017/08/04,13193
2017/08/05,12877
2017/08/06,12596
2017/08/07,12381
2017/08/08,12204
2017/08/09,12182
2017/08/10,12728
2017/08/11,14441
2017/08/12,15163
2017/08/13,15926
2017/08/14,16042
2017/08/15,15878
2017/08/16,15560
2017/08/17,15251
2017/08/18,14950
2017/08/19,14572
2017/08/20,14248
2017/08/21,13981
2017/08/22,13706
2017/08/23,13538
2017/08/24,13363
2017/08/25,13128
2017/08/26,12654
2017/08/27,13149
2017/08/28,14015
2017/08/29,14351
2017/08/30,15611
2017/08/31,15675
2017/09/01,15669
2017/09/02,15618
2017/09/03,15402
2017/09/04,15159
2017/09/05,14875
2017/09/06,14615
2017/09/07,14220
2017/09/08,13892
2017/09/09,14001
2017/09/10,14091
2017/09/11,13966
2017/09/12,13796
2017/09/13,13378
2017/09/14,13158
2017/09/15,12923
2017/09/16,12532
2017/09/17,12393
2017/09/18,12537
2017/09/19,12537
2017/09/20,12273
2017/09/21,12002
2017/09/22,11751
2017/09/23,11501
2017/09/24,11187
2017/09/25,10973
2017/09/26,10791
2017/09/27,10654
2017/09/28,10539
2017/09/29,10332
2017/09/30,10085
2017/10/01,9741
2017/10/02,9556
2017/10/03,10237
2017/10/04,10495
2017/10/05,10382
2017/10/06,10281
2017/10/07,10130
2017/10/08,10051
2017/10/09,10014
2017/10/10,9978
2017/10/11,9889
2017/10/12,9841
2017/10/13,9977
2017/10/14,9997
2017/10/15,9952
2017/10/16,9707
2017/10/17,9540
2017/10/18,9534
2017/10/19,9418
2017/10/20,9222
2017/10/21,9060
2017/10/22,8881
2017/10/23,8811
2017/10/24,8742
2017/10/25,8599
2017/10/26,8444
2017/10/27,7899
2017/10/28,7389
2017/10/29,6913
2017/10/30,6467
2017/10/31,6049
2017/11/01,6173
2017/11/02,6315
2017/11/03,6399
2017/11/04,6395
2017/11/05,6348
2017/11/06,6301
2017/11/07,6219
2017/11/08,6275
2017/11/09,6681
2017/11/10,6842
2017/11/11,7031
2017/11/12,7367
2017/11/13,7406
2017/11/14,7413
2017/11/15,7601
2017/11/16,7772
2017/11/17,7921
2017/11/18,8009
2017/11/19,8117
2017/11/20,8331
2017/11/21,8530
2017/11/22,8701
2017/11/23,8912
2017/11/24,9065
2017/11/25,9348
2017/11/26,9598
2017/11/27,9974
2017/11/28,10482
2017/11/29,11071
2017/11/30,11461
2017/12/01,11701
2017/12/02,12014
2017/12/03,12163
2017/12/04,12256
2017/12/05,11888
2017/12/06,11632
2017/12/07,11337
2017/12/08,10948
2017/12/09,10530
2017/12/10,10107
2017/12/11,9694
2017/12/12,9607
2017/12/13,9490
2017/12/14,9468
2017/12/15,9340
2017/12/16,9150
2017/12/17,8986
2017/12/18,8824
2017/12/19,8803
2017/12/20,8915
2017/12/21,8985
2017/12/22,8978
2017/12/23,8887
2017/12/24,8732
2017/12/25,8554
2017/12/26,8525
2017/12/27,8514
2017/12/28,8572
2017/12/29,8661
2017/12/30,8756
2017/12/31,8636
2018/01/01,8518
2018/01/02,8634
2018/01/03,8724
2018/01/04,9081
2018/01/05,9417
2018/01/06,9618
2018/01/07,9742
2018/01/08,10041
2018/01/09,10402
2018/01/10,10990
2018/01/11,11344
2018/01/12,11505
2018/01/13,11473
2018/01/14,12735
2018/01/15,12749
2018/01/16,12802
2018/01/17,12749
2018/01/18,12698
2018/01/19,12473
2018/01/20,12243
2018/01/21,11973
2018/01/22,11810
2018/01/23,11638
2018/01/24,11505
2018/01/25,11123
2018/01/26,11113
2018/01/27,10935
2018/01/28,10861
2018/01/29,10813
2018/01/30,10805
2018/01/31,10773
2018/02/01,10668
2018/02/02,10660
2018/02/03,10445
2018/02/04,10143
2018/02/05,9901
2018/02/06,9703
2018/02/07,9519
2018/02/08,9187
2018/02/09,8945
2018/02/10,8751
2018/02/11,8462
2018/02/12,8227
2018/02/13,8168
2018/02/14,8015
2018/02/15,7924
2018/02/16,7785
2018/02/17,7622
2018/02/18,7465
2018/02/19,7269
2018/02/20,7105
2018/02/21,6933
2018/02/22,6885
2018/02/23,6676
2018/02/24,6462
2018/02/25,6193
2018/02/26,5979
2018/02/27,5720
2018/02/28,5473
2018/03/01,5260
2018/03/02,5037
2018/03/03,4798
2018/03/04,4581
2018/03/05,4402
2018/03/06,4266
2018/03/07,4119
2018/03/08,3969
2018/03/09,3837
2018/03/10,3680
2018/03/11,3523
2018/03/12,3398
2018/03/13,3354
2018/03/14,3260
2018/03/15,3162
2018/03/16,3041
2018/03/17,2924
2018/03/18,2872
2018/03/19,2802
2018/03/20,2723
2018/03/21,2641
2018/03/22,2559
2018/03/23,2495
2018/03/24,2402
2018/03/25,2311
2018/03/26,2262
2018/03/27,2243
2018/03/28,2222
2018/03/29,2197
2018/03/30,2147
2018/03/31,2075
2018/04/01,1999
2018/04/02,1930
2018/04/03,1872
2018/04/04,1815
2018/04/05,1743
2018/04/06,1680
2018/04/07,1612
2018/04/08,1561
2018/04/09,1527
2018/04/10,1487
2018/04/11,1457
2018/04/12,1458
2018/04/13,1463
2018/04/14,1420
2018/04/15,1392
2018/04/16,1371
2018/04/17,1347
2018/04/18,1343
2018/04/19,1335
2018/04/20,1347
2018/04/21,1349
2018/04/22,1330
2018/04/23,1403
2018/04/24,1461
2018/04/25,1498
2018/04/26,1505
2018/04/27,1526
2018/04/28,1529
2018/04/29,1527
2018/04/30,1543
2018/05/01,1555
2018/05/02,1603
2018/05/03,1662
2018/05/04,1685
2018/05/05,1692
2018/05/06,1695
2018/05/07,1766
2018/05/08,1776
2018/05/09,1790
2018/05/10,1797
2018/05/11,1801
2018/05/12,1773
2018/05/13,1729
2018/05/14,1743
2018/05/15,1749
2018/05/16,1730
2018/05/17,1711
2018/05/18,1688
2018/05/19,1644
2018/05/20,1613
2018/05/21,1603
2018/05/22,1618
2018/05/23,1644
2018/05/24,1637
2018/05/25,1619
2018/05/26,1581
2018/05/27,1574
2018/05/28,1583
2018/05/29,1578
2018/05/30,1572
2018/05/31,1572
2018/06/01,1592
2018/06/02,1554
2018/06/03,1508
2018/06/04,1509
2018/06/05,1513
2018/06/06,1532
2018/06/07,1542
2018/06/08,1568
2018/06/09,1527
2018/06/10,1513
2018/06/11,1512
2018/06/12,1544
2018/06/13,1604
2018/06/14,1670
2018/06/15,1714
2018/06/16,1684
2018/06/17,1635
2018/06/18,1603
2018/06/19,1585
2018/06/20,1571
2018/06/21,1555
2018/06/22,1553
2018/06/23,1511
2018/06/24,1500
2018/06/25,1488
2018/06/26,1469
2018/06/27,1445
2018/06/28,1419
2018/06/29,1407
2018/06/30,1374
2018/07/01,1332
2018/07/02,1333
2018/07/03,1343
2018/07/04,1361
2018/07/05,1368
2018/07/06,1385
2018/07/07,1365
2018/07/08,1340
2018/07/09,1337
2018/07/10,1331
2018/07/11,1308
2018/07/12,1288
2018/07/13,1267
2018/07/14,1237
2018/07/15,1207
2018/07/16,1203
2018/07/17,1204
2018/07/18,1214
2018/07/19,1205
2018/07/20,1205
2018/07/21,1179
2018/07/22,1149
2018/07/23,1139
2018/07/24,1132
2018/07/25,1118
2018/07/26,1099
2018/07/27,1080
2018/07/28,1044
2018/07/29,1009
2018/07/30,1005
2018/07/31,1049
2018/08/01,1035
2018/08/02,1024
2018/08/03,1004
2018/08/04,974.891
2018/08/05,945.325
2018/08/06,930.594
2018/08/07,927.021
2018/08/08,953.552
2018/08/09,961.483
2018/08/10,967.947
2018/08/11,957.437
2018/08/12,928.438
2018/08/13,940.136
2018/08/14,957.059
2018/08/15,961.983
2018/08/16,940.143
2018/08/17,939.014
2018/08/18,913.088
2018/08/19,879.334
2018/08/20,863.865
2018/08/21,851.689
2018/08/22,849.78
2018/08/23,838.112
2018/08/24,826.924
2018/08/25,807.318
2018/08/26,785.45
2018/08/27,779.424
2018/08/28,773.183
2018/08/29,777.304
2018/08/30,771.149
2018/08/31,768.699
2018/09/01,752.54
2018/09/02,732.103
2018/09/03,738.094
2018/09/04,782.717
2018/09/05,799.781
2018/09/06,823.604
2018/09/07,833.984
2018/09/08,833.56
2018/09/09,828.918
2018/09/10,831.132
2018/09/11,832.491
2018/09/12,854.103
2018/09/13,852.674
2018/09/14,854.77
2018/09/15,841.972
2018/09/16,825.04
2018/09/17,820.081
2018/09/18,814.849
2018/09/19,803.566
2018/09/20,803.342
2018/09/21,830.855
2018/09/22,829.1
2018/09/23,822.071
2018/09/24,829.039
2018/09/25,825.708
2018/09/26,824.314
2018/09/27,817.805
2018/09/28,814.344
2018/09/29,809.872
2018/09/30,799.965
2018/10/01,787.508
2018/10/02,769.723
2018/10/03,760.739
2018/10/04,752.939
2018/10/05,740.211
2018/10/06,718.919
2018/10/07,700.91
2018/10/08,699.741
2018/10/09,693.647
2018/10/10,690.834
2018/10/11,717.004
2018/10/12,716.256
2018/10/13,698.394
2018/10/14,682.652
2018/10/15,719.202
2018/10/16,725.937
2018/10/17,724.231
2018/10/18,733.212
2018/10/19,722.565
2018/10/20,711.744
2018/10/21,717.699
2018/10/22,708.058
2018/10/23,702.853
2018/10/24,698.238
2018/10/25,707.06
2018/10/26,702.557
2018/10/27,683.435
2018/10/28,665.592
2018/10/29,664.47
2018/10/30,656.392
2018/10/31,651.907
2018/11/01,645.075
2018/11/02,647.941
2018/11/03,634.145
2018/11/04,632.584
2018/11/05,646.405
2018/11/06,647.723
2018/11/07,659.444
2018/11/08,660.129
2018/11/09,658.838
2018/11/10,647.457
2018/11/11,634.68
2018/11/12,638.417
2018/11/13,638.904
2018/11/14,663.16
2018/11/15,685.236
2018/11/16,687.771
2018/11/17,674.593
2018/11/18,675.867
2018/11/19,712.622
2018/11/20,748.107
2018/11/21,757.134
2018/11/22,748.287
2018/11/23,743.376
2018/11/24,731.708
2018/11/25,737.954
2018/11/26,735.176
2018/11/27,722.543
2018/11/28,716.95
2018/11/29,720.946
2018/11/30,890.624
2018/12/01,1055
2018/12/02,1009
2018/12/03,973.607
2018/12/04,939.541
2018/12/05,912.514
2018/12/06,895.319
2018/12/07,886.086
2018/12/08,857.851
2018/12/09,830.863
2018/12/10,804.278
2018/12/11,780.254
2018/12/12,755.568
2018/12/13,737.486
2018/12/14,716.385
2018/12/15,688.207
2018/12/16,663.156
2018/12/17,655.746
2018/12/18,649.249
2018/12/19,656.347
2018/12/20,665.608
2018/12/21,677.493
2018/12/22,664.526
2018/12/23,667.46
2018/12/24,685.072
2018/12/25,678.79
2018/12/26,667.535
2018/12/27,666.115
2018/12/28,665.087
2018/12/29,684.597
2018/12/30,671.953
2018/12/31,664.166
2019/01/01,654.031
2019/01/02,656.688
2019/01/03,655.459
2019/01/04,681.834
2019/01/05,721.691
2019/01/06,724.755
2019/01/07,725.638
2019/01/08,720.105
2019/01/09,712.22
2019/01/10,714.097
2019/01/11,726.983
2019/01/12,706.912
2019/01/13,690.388
2019/01/14,693.042
2019/01/15,684.643
2019/01/16,681.787
2019/01/17,670.634
2019/01/18,653.135
2019/01/19,632.599
2019/01/20,616.85
2019/01/21,600.92
2019/01/22,585.25
2019/01/23,575.794
2019/01/24,573.081
2019/01/25,565.399
2019/01/26,549.847
2019/01/27,542.73
2019/01/28,547.083
2019/01/29,539.181
2019/01/30,533.962
2019/01/31,531.273
2019/02/01,523.96
2019/02/02,508.918
2019/02/03,497.448
2019/02/04,482.418
2019/02/05,467.723
2019/02/06,464.911
2019/02/07,457.721
2019/02/08,460.632
2019/02/09,452.234
2019/02/10,452.159
2019/02/11,457.794
2019/02/12,455.631
2019/02/13,455.3
2019/02/14,453.61
2019/02/15,451.004
2019/02/16,440.757
2019/02/17,444.228
2019/02/18,469.114
2019/02/19,488.243
2019/02/20,496.333
2019/02/21,501.394
2019/02/22,506.903
2019/02/23,505.532
2019/02/24,525.954
2019/02/25,550.149
2019/02/26,544.694
2019/02/27,557.333
2019/02/28,559.838
2019/03/01,553.593
2019/03/02,542.22
2019/03/03,536.859
2019/03/04,535.4
2019/03/05,533.95
2019/03/06,533.282
2019/03/07,531.978
2019/03/08,535.458
2019/03/09,529.929
2019/03/10,526.903
2019/03/11,532.685
2019/03/12,534.377
2019/03/13,530.687
2019/03/14,530.414
2019/03/15,530.678
2019/03/16,531.279
2019/03/17,528.783
2019/03/18,535.134
2019/03/19,527.3
2019/03/20,534.25
2019/03/21,535.637
2019/03/22,530.155
2019/03/23,536.292
2019/03/24,530.279
2019/03/25,534.711
2019/03/26,535.263
2019/03/27,533.397
2019/03/28,531.832
2019/03/29,534.184
2019/03/30,534.565
2019/03/31,530.678
2019/04/01,529.108
2019/04/02,548.558
2019/04/03,574.296
2019/04/04,581.97
2019/04/05,590.034
2019/04/06,587.664
2019/04/07,595.492
2019/04/08,623.083
2019/04/09,641.146
2019/04/10,648.671
2019/04/11,650.503
2019/04/12,646.864
2019/04/13,631.853
2019/04/14,624.266
2019/04/15,627.705
2019/04/16,622.837
2019/04/17,617.808
2019/04/18,619.969
2019/04/19,617.084
2019/04/20,607.952
2019/04/21,603.642
2019/04/22,601.574
2019/04/23,604.963
2019/04/24,621.707
2019/04/25,630.492
2019/04/26,658.413
2019/04/27,650.506
2019/04/28,648.594
2019/04/29,655.988
2019/04/30,656.579
2019/05/01,652.913
2019/05/02,645.645
2019/05/03,644.422
2019/05/04,636.555
2019/05/05,626.353
2019/05/06,631.691
2019/05/07,649.608
2019/05/08,657.623
2019/05/09,658.519
2019/05/10,659.309
2019/05/11,689.887
2019/05/12,695.04
2019/05/13,715.602
2019/05/14,726.174
2019/05/15,757.079
2019/05/16,839.063
2019/05/17,872.527
2019/05/18,863.971
2019/05/19,860.037
2019/05/20,863.558
2019/05/21,864.848
2019/05/22,863.075
2019/05/23,863.97
2019/05/24,852.436
2019/05/25,833.41
2019/05/26,831.511
2019/05/27,837.977
2019/05/28,832.965
2019/05/29,849.535
2019/05/30,867.487
2019/05/31,878.166
2019/06/01,855.314
2019/06/02,831.018
2019/06/03,832.251
2019/06/04,836.783
2019/06/05,850.19
2019/06/06,834.286
2019/06/07,823.739
2019/06/08,790.867
2019/06/09,778.57
2019/06/10,768.305
2019/06/11,755.859
2019/06/12,753.096
2019/06/13,765.265
2019/06/14,770.475
2019/06/15,786.84
2019/06/16,793.468
2019/06/17,785.712
2019/06/18,793.525
2019/06/19,800.681
2019/06/20,790.298
2019/06/21,811.591
2019/06/22,832.841
2019/06/23,834.809
2019/06/24,842.9
2019/06/25,850.642
2019/06/26,890.865
2019/06/27,924.582
2019/06/28,917.453
2019/06/29,927.251
2019/06/30,924.172
2019/07/01,912.886
2019/07/02,901.338
2019/07/03,895.316
2019/07/04,881.974
2019/07/05,860.813
2019/07/06,833.726
2019/07/07,826.54
2019/07/08,816.626
2019/07/09,874.708
2019/07/10,883.759
2019/07/11,894.151
2019/07/12,881.586
2019/07/13,855.387
2019/07/14,858.305
2019/07/15,862.774
2019/07/16,843.042
2019/07/17,835.288
2019/07/18,831.909
2019/07/19,812.712
2019/07/20,795.021
2019/07/21,774.614
2019/07/22,761.193
2019/07/23,747.724
2019/07/24,722.779
2019/07/25,701
2019/07/26,711.537
2019/07/27,693.083
2019/07/28,671.289
2019/07/29,662.443
2019/07/30,652.175
2019/07/31,643.957
2019/08/01,648.382
2019/08/02,641.702
2019/08/03,623.345
2019/08/04,607.394
2019/08/05,626.897
2019/08/06,632.519
2019/08/07,626.71
2019/08/08,631.066
2019/08/09,626.005
2019/08/10,614.883
2019/08/11,603.054
