Date,difficulty30roc
2016/05/20,32.802
2016/05/21,31.688
2016/05/22,34.696
2016/05/23,30.656
2016/05/24,34.311
2016/05/25,30.11
2016/05/26,33.203
2016/05/27,34.292
2016/05/28,33.349
2016/05/29,33.55
2016/05/30,28.727
2016/05/31,26.394
2016/06/01,30.109
2016/06/02,25.588
2016/06/03,31.686
2016/06/04,32.85
2016/06/05,31.691
2016/06/06,32.837
2016/06/07,34.077
2016/06/08,31.443
2016/06/09,34.884
2016/06/10,34.508
2016/06/11,35.277
2016/06/12,28.666
2016/06/13,33.382
2016/06/14,33.748
2016/06/15,33.061
2016/06/16,36.261
2016/06/17,27.634
2016/06/18,15.607
2016/06/19,23.451
2016/06/20,25.867
2016/06/21,24.813
2016/06/22,26.46
2016/06/23,30.05
2016/06/24,28.711
2016/06/25,27.402
2016/06/26,29.108
2016/06/27,29.512
2016/06/28,28.004
2016/06/29,26.608
2016/06/30,26.184
2016/07/01,31.547
2016/07/02,31.953
2016/07/03,28.353
2016/07/04,27.633
2016/07/05,30.171
2016/07/06,26.009
2016/07/07,24.875
2016/07/08,26.2
2016/07/09,17.11
2016/07/10,24.758
2016/07/11,26.58
2016/07/12,26.112
2016/07/13,21.782
2016/07/14,20.537
2016/07/15,18.053
2016/07/16,17.926
2016/07/17,23.228
2016/07/18,30.839
2016/07/19,22.156
2016/07/20,15.162
2016/07/21,19.529
2016/07/22,16.845
2016/07/23,13.731
2016/07/24,15.381
2016/07/25,8.599
2016/07/26,6.666
2016/07/27,-7.087
2016/07/28,-0.261
2016/07/29,0.378
2016/07/30,-0.581
2016/07/31,-1.389
2016/08/01,-3.832
2016/08/02,-12.038
2016/08/03,-15.324
2016/08/04,-12.55
2016/08/05,-6.571
2016/08/06,-8.14
2016/08/07,-7.406
2016/08/08,-2.814
2016/08/09,-2.924
2016/08/10,-0.678
2016/08/11,0.641
2016/08/12,0.301
2016/08/13,-0.268
2016/08/14,2.022
2016/08/15,1.575
2016/08/16,3.281
2016/08/17,2.826
2016/08/18,1.188
2016/08/19,5.99
2016/08/20,6.165
2016/08/21,5.885
2016/08/22,6.003
2016/08/23,7.956
2016/08/24,12.838
2016/08/25,17.141
2016/08/26,36.289
2016/08/27,23.942
2016/08/28,24.756
2016/08/29,24.632
2016/08/30,25.214
2016/08/31,26.847
2016/09/01,38.977
2016/09/02,44.203
2016/09/03,34.097
2016/09/04,23.574
2016/09/05,27.652
2016/09/06,27.213
2016/09/07,25.168
2016/09/08,20.672
2016/09/09,15.984
2016/09/10,15.985
2016/09/11,18.567
2016/09/12,19.357
2016/09/13,19.624
2016/09/14,21.898
2016/09/15,18.758
2016/09/16,18.194
2016/09/17,23.418
2016/09/18,15.634
2016/09/19,-0.862
2016/09/20,18.469
2016/09/21,20.922
2016/09/22,8.463
2016/09/23,10.959
2016/09/24,10.207
2016/09/25,7.758
2016/09/26,9.307
2016/09/27,3.959
2016/09/28,19.415
2016/09/29,22.708
2016/09/30,20.656
2016/10/01,8.086
2016/10/02,8.377
2016/10/03,19.049
2016/10/04,31.337
2016/10/05,19.419
2016/10/06,22.981
2016/10/07,1.899
2016/10/08,11.278
2016/10/09,24.437
2016/10/10,23.946
2016/10/11,26.003
2016/10/12,18.155
2016/10/13,14.714
2016/10/14,26.804
2016/10/15,30.552
2016/10/16,31.003
2016/10/17,22.191
2016/10/18,28.671
2016/10/19,46.832
2016/10/20,24.167
2016/10/21,31.088
2016/10/22,45.525
2016/10/23,40.83
2016/10/24,37.03
2016/10/25,38.693
2016/10/26,38.891
2016/10/27,46.331
2016/10/28,25.015
2016/10/29,1.583
2016/10/30,-8.345
2016/10/31,7.024
2016/11/01,-3.492
2016/11/02,-20.649
2016/11/03,-28.896
2016/11/04,-29.258
2016/11/05,-36.764
2016/11/06,-26.122
2016/11/07,-23.109
2016/11/08,-20.819
2016/11/09,-20.741
2016/11/10,-30.277
2016/11/11,-28.013
2016/11/12,-26.439
2016/11/13,-29.72
2016/11/14,-28.647
2016/11/15,-26.856
2016/11/16,-26.275
2016/11/17,-28.409
2016/11/18,-28.065
2016/11/19,-22.489
2016/11/20,-23.318
2016/11/21,-18.637
2016/11/22,-20.777
2016/11/23,-25.668
2016/11/24,-34.927
2016/11/25,-37.026
2016/11/26,-34.055
2016/11/27,-35.593
2016/11/28,-20.446
2016/11/29,-9.637
2016/11/30,-15.16
2016/12/01,-4.146
2016/12/02,10.115
2016/12/03,20.708
2016/12/04,32.388
2016/12/05,38.856
2016/12/06,37.874
2016/12/07,25.672
2016/12/08,13.536
2016/12/09,15.737
2016/12/10,29.511
2016/12/11,36.902
2016/12/12,33.76
2016/12/13,27.182
2016/12/14,19.922
2016/12/15,18.566
2016/12/16,23.836
2016/12/17,27.061
2016/12/18,32.093
2016/12/19,23.562
2016/12/20,15.54
2016/12/21,6.704
2016/12/22,9.218
2016/12/23,8.7
2016/12/24,12.945
2016/12/25,19.342
2016/12/26,19.577
2016/12/27,23.538
2016/12/28,17.491
2016/12/29,13.748
2016/12/30,14.018
2016/12/31,15.308
2017/01/01,12.109
2017/01/02,8.535
2017/01/03,6.439
2017/01/04,18.638
2017/01/05,26.526
2017/01/06,24.705
2017/01/07,22.36
2017/01/08,19.239
2017/01/09,20.246
2017/01/10,19.031
2017/01/11,22.525
2017/01/12,21.589
2017/01/13,24.092
2017/01/14,24.213
2017/01/15,23.18
2017/01/16,23.186
2017/01/17,18.296
2017/01/18,14.792
2017/01/19,18.424
2017/01/20,18.583
2017/01/21,22.367
2017/01/22,32.428
2017/01/23,44.433
2017/01/24,39.536
2017/01/25,33.313
2017/01/26,37.934
2017/01/27,41.801
2017/01/28,42.166
2017/01/29,40.104
2017/01/30,36.871
2017/01/31,41.105
2017/02/01,38.424
2017/02/02,41.399
2017/02/03,28.634
2017/02/04,25.05
2017/02/05,28.666
2017/02/06,27.597
2017/02/07,26.313
2017/02/08,23.473
2017/02/09,22.681
2017/02/10,25.556
2017/02/11,24.759
2017/02/12,24.768
2017/02/13,24.391
2017/02/14,25.41
2017/02/15,24.447
2017/02/16,25.215
2017/02/17,30.597
2017/02/18,25.966
2017/02/19,28.413
2017/02/20,26.513
2017/02/21,28.888
2017/02/22,26.477
2017/02/23,27.198
2017/02/24,27.47
2017/02/25,28.004
2017/02/26,30.785
2017/02/27,35.096
2017/02/28,39.623
2017/03/01,37.529
2017/03/02,35.493
2017/03/03,43.621
2017/03/04,39.342
2017/03/05,45.972
2017/03/06,47.663
2017/03/07,40.428
2017/03/08,43.037
2017/03/09,45.629
2017/03/10,43.833
2017/03/11,44.618
2017/03/12,42.858
2017/03/13,44.501
2017/03/14,42.215
2017/03/15,44.391
2017/03/16,42.991
2017/03/17,48.783
2017/03/18,52.008
2017/03/19,43.21
2017/03/20,47.694
2017/03/21,45.484
2017/03/22,47.083
2017/03/23,50.366
2017/03/24,50.148
2017/03/25,51.107
2017/03/26,57.707
2017/03/27,62.087
2017/03/28,55.728
2017/03/29,54.534
2017/03/30,53.356
2017/03/31,57.355
2017/04/01,56.496
2017/04/02,51.067
2017/04/03,42.27
2017/04/04,46.739
2017/04/05,48.036
2017/04/06,49.831
2017/04/07,46.337
2017/04/08,45.195
2017/04/09,46.39
2017/04/10,46.144
2017/04/11,46.86
2017/04/12,44.779
2017/04/13,41.681
2017/04/14,47.49
2017/04/15,46.565
2017/04/16,41.373
2017/04/17,39.439
2017/04/18,48.135
2017/04/19,44.804
2017/04/20,42.249
2017/04/21,44.234
2017/04/22,40.892
2017/04/23,41.446
2017/04/24,39.775
2017/04/25,34.874
2017/04/26,33.357
2017/04/27,36.658
2017/04/28,41.056
2017/04/29,44.353
2017/04/30,38.496
2017/05/01,40.63
2017/05/02,38.491
2017/05/03,50.36
2017/05/04,39.833
2017/05/05,42.029
2017/05/06,40.48
2017/05/07,41.678
2017/05/08,40.138
2017/05/09,44.394
2017/05/10,42.077
2017/05/11,41.46
2017/05/12,45.339
2017/05/13,48.541
2017/05/14,49.048
2017/05/15,52.001
2017/05/16,53.011
2017/05/17,48.115
2017/05/18,46.583
2017/05/19,49.489
2017/05/20,54.844
2017/05/21,55.19
2017/05/22,55.868
2017/05/23,50.348
2017/05/24,55.474
2017/05/25,53.436
2017/05/26,47.781
2017/05/27,50.868
2017/05/28,42.766
2017/05/29,42.568
2017/05/30,54.312
2017/05/31,54.6
2017/06/01,67.363
2017/06/02,69.231
2017/06/03,71.14
2017/06/04,70.869
2017/06/05,71.693
2017/06/06,73.956
2017/06/07,78.769
2017/06/08,75.248
2017/06/09,75.976
2017/06/10,79.34
2017/06/11,80.054
2017/06/12,78.692
2017/06/13,71.604
2017/06/14,72.248
2017/06/15,74.607
2017/06/16,80.622
2017/06/17,83.745
2017/06/18,78.367
2017/06/19,76.357
2017/06/20,87.71
2017/06/21,88.794
2017/06/22,94.425
2017/06/23,92.064
2017/06/24,94.157
2017/06/25,98.153
2017/06/26,95.207
2017/06/27,98.296
2017/06/28,94.799
2017/06/29,87.591
2017/06/30,87.024
2017/07/01,76.94
2017/07/02,74.447
2017/07/03,75.934
2017/07/04,71.874
2017/07/05,70.59
2017/07/06,68.627
2017/07/07,64.131
2017/07/08,64.826
2017/07/09,67.364
2017/07/10,81.014
2017/07/11,77.812
2017/07/12,75.352
2017/07/13,73.901
2017/07/14,65.812
2017/07/15,65.869
2017/07/16,68.734
2017/07/17,58.168
2017/07/18,57.665
2017/07/19,59.13
2017/07/20,50.076
2017/07/21,49.257
2017/07/22,46.519
2017/07/23,49.175
2017/07/24,46.567
2017/07/25,46.839
2017/07/26,44.12
2017/07/27,42.066
2017/07/28,40.24
2017/07/29,38.372
2017/07/30,39.906
2017/07/31,43.713
2017/08/01,60.319
2017/08/02,58.6
2017/08/03,51.46
2017/08/04,55.497
2017/08/05,52.879
2017/08/06,54.012
2017/08/07,53.411
2017/08/08,52.763
2017/08/09,38.591
2017/08/10,35.902
2017/08/11,38.298
2017/08/12,40.116
2017/08/13,42.983
2017/08/14,43.124
2017/08/15,39.442
2017/08/16,42.261
2017/08/17,43.21
2017/08/18,41.446
2017/08/19,41.248
2017/08/20,37.367
2017/08/21,39.65
2017/08/22,37.214
2017/08/23,41.501
2017/08/24,37.625
2017/08/25,61.828
2017/08/26,66.45
2017/08/27,63.628
2017/08/28,60.135
2017/08/29,62.078
2017/08/30,56.402
2017/08/31,37.891
2017/09/01,39.031
2017/09/02,43.409
2017/09/03,41.468
2017/09/04,41.513
2017/09/05,39.533
2017/09/06,37.818
2017/09/07,37.744
2017/09/08,41.523
2017/09/09,40.68
2017/09/10,39.615
2017/09/11,36.645
2017/09/12,40.479
2017/09/13,34.432
2017/09/14,33.882
2017/09/15,38.083
2017/09/16,35.186
2017/09/17,36.978
2017/09/18,30.949
2017/09/19,32.812
2017/09/20,33.38
2017/09/21,33.307
2017/09/22,59.422
2017/09/23,61.953
2017/09/24,36.708
2017/09/25,32.382
2017/09/26,32.428
2017/09/27,36.693
2017/09/28,31.395
2017/09/29,25.629
2017/09/30,25.202
2017/10/01,28.299
2017/10/02,28.231
2017/10/03,26.154
2017/10/04,29.073
2017/10/05,33.066
2017/10/06,30.452
2017/10/07,26.781
2017/10/08,24.003
2017/10/09,26.258
2017/10/10,27.232
2017/10/11,29.603
2017/10/12,22.584
2017/10/13,30.414
2017/10/14,25.669
2017/10/15,25.206
2017/10/16,-18.203
2017/10/17,-40.156
2017/10/18,-39.932
2017/10/19,-38.663
2017/10/20,-39.182
2017/10/21,-38.848
2017/10/22,-49.634
2017/10/23,-50.83
2017/10/24,-49.181
2017/10/25,-49.039
2017/10/26,-50.227
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,-100
2017/11/01,-47.348
2017/11/02,-49.158
2017/11/03,-50.988
2017/11/04,-52.666
2017/11/05,-50.574
2017/11/06,-49.822
2017/11/07,-51.562
2017/11/08,-50.373
2017/11/09,-51.241
2017/11/10,-52.305
2017/11/11,-50.622
2017/11/12,-50.93
2017/11/13,-50.076
2017/11/14,-51.097
2017/11/15,-25.904
2017/11/16,-2.352
2017/11/17,-0.664
2017/11/18,-4.832
2017/11/19,-3.158
2017/11/20,1.243
2017/11/21,-0.569
2017/11/22,0.483
2017/11/23,1.468
2017/11/24,4.39
2017/11/25,8.702
2017/11/26,0
2017/11/27,0
2017/11/28,0
2017/11/29,0
2017/11/30,0
2017/12/01,2.688
2017/12/02,8.797
2017/12/03,6.353
2017/12/04,8.94
2017/12/05,2.637
2017/12/06,2.416
2017/12/07,4.851
2017/12/08,6.762
2017/12/09,9.335
2017/12/10,8.382
2017/12/11,9.596
2017/12/12,4.634
2017/12/13,10.706
2017/12/14,13.29
2017/12/15,20.495
2017/12/16,24.564
2017/12/17,25.048
2017/12/18,28.352
2017/12/19,23.828
2017/12/20,15.239
2017/12/21,18.354
2017/12/22,17.976
2017/12/23,18.004
2017/12/24,17.639
2017/12/25,18.639
2017/12/26,20.114
2017/12/27,21.26
2017/12/28,27.08
2017/12/29,22.999
2017/12/30,21.513
2017/12/31,24.087
2018/01/01,23.23
2018/01/02,27.487
2018/01/03,24.398
2018/01/04,28.288
2018/01/05,31.64
2018/01/06,28.257
2018/01/07,25.614
2018/01/08,29.14
2018/01/09,29.694
2018/01/10,27.302
2018/01/11,33.36
2018/01/12,30.195
2018/01/13,30.433
2018/01/14,26.388
2018/01/15,25.802
2018/01/16,25.478
2018/01/17,26.541
2018/01/18,31.041
2018/01/19,32.202
2018/01/20,35.732
2018/01/21,37.49
2018/01/22,33.632
2018/01/23,31.638
2018/01/24,32.739
2018/01/25,34.396
2018/01/26,34.164
2018/01/27,29.687
2018/01/28,33.672
2018/01/29,38.234
2018/01/30,35.252
2018/01/31,35.745
2018/02/01,38.519
2018/02/02,42.384
2018/02/03,45.911
2018/02/04,42.749
2018/02/05,46.712
2018/02/06,42.88
2018/02/07,41.45
2018/02/08,40.418
2018/02/09,43.438
2018/02/10,36.573
2018/02/11,40.532
2018/02/12,37.506
2018/02/13,36.991
2018/02/14,34.87
2018/02/15,31.364
2018/02/16,32.521
2018/02/17,30.685
2018/02/18,32.398
2018/02/19,25.938
2018/02/20,23.603
2018/02/21,21.555
2018/02/22,24.253
2018/02/23,20.64
2018/02/24,18.636
2018/02/25,23.816
2018/02/26,21.936
2018/02/27,19.132
2018/02/28,17.797
2018/03/01,19.521
2018/03/02,17.15
2018/03/03,19.68
2018/03/04,15.81
2018/03/05,13.362
2018/03/06,13.009
2018/03/07,14.643
2018/03/08,16.174
2018/03/09,11.232
2018/03/10,12.227
2018/03/11,9.441
2018/03/12,12.578
2018/03/13,7.657
2018/03/14,6.521
2018/03/15,6.373
2018/03/16,10.857
2018/03/17,12.767
2018/03/18,9.171
2018/03/19,10.543
2018/03/20,9.242
2018/03/21,9.551
2018/03/22,9.976
2018/03/23,12.808
2018/03/24,7.968
2018/03/25,10.003
2018/03/26,12.051
2018/03/27,5.753
2018/03/28,7.516
2018/03/29,6.873
2018/03/30,5.221
2018/03/31,2.772
2018/04/01,5.277
2018/04/02,0.221
2018/04/03,-0.314
2018/04/04,1.332
2018/04/05,1.052
2018/04/06,1.939
2018/04/07,-0.061
2018/04/08,1.125
2018/04/09,-2.456
2018/04/10,-0.414
2018/04/11,-1.39
2018/04/12,-1.422
2018/04/13,-1.585
2018/04/14,-0.905
2018/04/15,-4.153
2018/04/16,-4.533
2018/04/17,-4.065
2018/04/18,-6.36
2018/04/19,-5.579
2018/04/20,-5.862
2018/04/21,-1.773
2018/04/22,-4.19
2018/04/23,-1.165
2018/04/24,-4.059
2018/04/25,-6.124
2018/04/26,-1.875
2018/04/27,-3.254
2018/04/28,-1.716
2018/04/29,-0.658
2018/04/30,0.227
2018/05/01,-3.878
2018/05/02,-2.706
2018/05/03,1.095
2018/05/04,0.812
2018/05/05,2.887
2018/05/06,0.485
2018/05/07,2.84
2018/05/08,4.769
2018/05/09,5.81
2018/05/10,4.589
2018/05/11,4.405
2018/05/12,7.523
2018/05/13,10.079
2018/05/14,6.061
2018/05/15,3.989
2018/05/16,5.544
2018/05/17,4.728
2018/05/18,5.148
2018/05/19,4.901
2018/05/20,7.747
2018/05/21,5.475
2018/05/22,5.61
2018/05/23,2.23
2018/05/24,2.923
2018/05/25,2.355
2018/05/26,1.243
2018/05/27,1.993
2018/05/28,3.309
2018/05/29,0.881
2018/05/30,-0.596
2018/05/31,4.346
2018/06/01,1.296
2018/06/02,0.933
2018/06/03,-0.006
2018/06/04,-2.562
2018/06/05,-1.196
2018/06/06,-4.94
2018/06/07,-5.439
2018/06/08,-2.19
2018/06/09,0.724
2018/06/10,-1.007
2018/06/11,-3.895
2018/06/12,-1.883
2018/06/13,-1.583
2018/06/14,0.438
2018/06/15,-0.891
2018/06/16,0.376
2018/06/17,1.812
2018/06/18,4.517
2018/06/19,3.841
2018/06/20,1.018
2018/06/21,4.01
2018/06/22,5.432
2018/06/23,5.3
2018/06/24,7.864
2018/06/25,4.413
2018/06/26,4.594
2018/06/27,7.866
2018/06/28,5.826
2018/06/29,6.348
2018/06/30,6.795
2018/07/01,6.659
2018/07/02,6.198
2018/07/03,7.91
2018/07/04,8.789
2018/07/05,10.132
2018/07/06,11.017
2018/07/07,11.504
2018/07/08,8.004
2018/07/09,6.892
2018/07/10,7.593
2018/07/11,3.743
2018/07/12,3.268
2018/07/13,5.404
2018/07/14,4.505
2018/07/15,5.067
2018/07/16,4.624
2018/07/17,4.722
2018/07/18,2.395
2018/07/19,-0.035
2018/07/20,1.545
2018/07/21,-6.368
2018/07/22,-2.424
2018/07/23,3.58
2018/07/24,-0.837
2018/07/25,2.323
2018/07/26,4.945
2018/07/27,0.472
2018/07/28,4.063
2018/07/29,5.283
2018/07/30,2.675
2018/07/31,5.004
2018/08/01,3.631
2018/08/02,2.84
2018/08/03,1.18
2018/08/04,0.148
2018/08/05,1.587
2018/08/06,1.983
2018/08/07,3.291
2018/08/08,1.7
2018/08/09,3.056
2018/08/10,6.711
2018/08/11,3.248
2018/08/12,1.297
2018/08/13,2.216
2018/08/14,3.6
2018/08/15,1.781
2018/08/16,-0.412
2018/08/17,0.134
2018/08/18,0.228
2018/08/19,1.195
2018/08/20,7.982
2018/08/21,5.092
2018/08/22,2.218
2018/08/23,0.76
2018/08/24,-1.276
2018/08/25,-0.811
2018/08/26,1.902
2018/08/27,-1.396
2018/08/28,-1.864
2018/08/29,-2.998
2018/08/30,-2.761
2018/08/31,-1.405
2018/09/01,-3.569
2018/09/02,-2.629
2018/09/03,-4.463
2018/09/04,-4.845
2018/09/05,-4.446
2018/09/06,-4.671
2018/09/07,-5.334
2018/09/08,-6.381
2018/09/09,-10.406
2018/09/10,-9.365
2018/09/11,-8.41
2018/09/12,-10.494
2018/09/13,-13.972
2018/09/14,-10.384
2018/09/15,-8.438
2018/09/16,-10.15
2018/09/17,-8.762
2018/09/18,-8.359
2018/09/19,-9.273
2018/09/20,-9.657
2018/09/21,-13.408
2018/09/22,-5.037
2018/09/23,-5.311
2018/09/24,-6.737
2018/09/25,-9.726
2018/09/26,-6.058
2018/09/27,-6.141
2018/09/28,-4.932
2018/09/29,-4.852
2018/09/30,-5.936
2018/10/01,-5.444
2018/10/02,-5.139
2018/10/03,-5.297
2018/10/04,-3.918
2018/10/05,-4.613
2018/10/06,-4.329
2018/10/07,-3.658
2018/10/08,-1.905
2018/10/09,2.485
2018/10/10,2.295
2018/10/11,0.699
2018/10/12,3.323
2018/10/13,4.803
2018/10/14,2.483
2018/10/15,2.186
2018/10/16,2.432
2018/10/17,1.585
2018/10/18,1.846
2018/10/19,1.354
2018/10/20,-0.609
2018/10/21,0.521
2018/10/22,-4.987
2018/10/23,-4.589
2018/10/24,-3.594
2018/10/25,-3.113
2018/10/26,-6.666
2018/10/27,-4.547
2018/10/28,-5.756
2018/10/29,-6.551
2018/10/30,-4.928
2018/10/31,-4.08
2018/11/01,-4.68
2018/11/02,-6.868
2018/11/03,-8
2018/11/04,-7.431
2018/11/05,-8.093
2018/11/06,-7.995
2018/11/07,-9.327
2018/11/08,-6.906
2018/11/09,-8.855
2018/11/10,-6.845
2018/11/11,-4.782
2018/11/12,-5.9
2018/11/13,-5.845
2018/11/14,-4.748
2018/11/15,-4.236
2018/11/16,-3.161
2018/11/17,-6.907
2018/11/18,-6.903
2018/11/19,-5.096
2018/11/20,-6.488
2018/11/21,-10.432
2018/11/22,-11.07
2018/11/23,-12.161
2018/11/24,-11.697
2018/11/25,-11.674
2018/11/26,-13.846
2018/11/27,-18.739
2018/11/28,-21.366
2018/11/29,-21.952
2018/11/30,-21.966
2018/12/01,-17.928
2018/12/02,-19.273
2018/12/03,-19.296
2018/12/04,-18.681
2018/12/05,-19.746
2018/12/06,-18.912
2018/12/07,-21.388
2018/12/08,-24.592
2018/12/09,-23.778
2018/12/10,-21.328
2018/12/11,-23.743
2018/12/12,-24.926
2018/12/13,-26.825
2018/12/14,-27.63
2018/12/15,-27.607
2018/12/16,-28.048
2018/12/17,-25.633
2018/12/18,-25.798
2018/12/19,-24.757
2018/12/20,-23.382
2018/12/21,-18.867
2018/12/22,-17.75
2018/12/23,-16.771
2018/12/24,-13.453
2018/12/25,-9.256
2018/12/26,-6.243
2018/12/27,-0.689
2018/12/28,2.172
2018/12/29,0.809
2018/12/30,2.781
2018/12/31,-0.338
2019/01/01,-1.121
2019/01/02,0.106
2019/01/03,5.043
2019/01/04,8.046
2019/01/05,7.932
2019/01/06,14.228
2019/01/07,16.994
2019/01/08,16.583
2019/01/09,14.591
2019/01/10,13.776
2019/01/11,19.217
2019/01/12,18.286
2019/01/13,17.667
2019/01/14,18.496
2019/01/15,21.572
2019/01/16,16.937
2019/01/17,16.256
2019/01/18,14.068
2019/01/19,17.656
2019/01/20,18.124
2019/01/21,25.29
2019/01/22,25.111
2019/01/23,15.368
2019/01/24,14.193
2019/01/25,11.322
2019/01/26,10.012
2019/01/27,11.729
2019/01/28,6.832
2019/01/29,-1.978
2019/01/30,-3.981
2019/01/31,2.815
2019/02/01,-0.674
2019/02/02,-8.965
2019/02/03,-9.163
2019/02/04,-10.444
2019/02/05,-12.327
2019/02/06,-13.057
2019/02/07,-12.537
2019/02/08,-12.285
2019/02/09,-11.377
2019/02/10,3.996
2019/02/11,6.311
2019/02/12,9.101
2019/02/13,6.848
2019/02/14,2.287
2019/02/15,5.246
2019/02/16,8.163
2019/02/17,8.381
2019/02/18,6.199
2019/02/19,9.641
2019/02/20,3.291
2019/02/21,1.988
2019/02/22,5.709
2019/02/23,7.648
2019/02/24,7.057
2019/02/25,7.892
2019/02/26,8.714
2019/02/27,14.185
2019/02/28,19.793
2019/03/01,-15.315
2019/03/02,-22.002
2019/03/03,-20.721
2019/03/04,-19.993
2019/03/05,-19.205
2019/03/06,-19.063
2019/03/07,-19.436
2019/03/08,-17.857
2019/03/09,-19.317
2019/03/10,-20.553
2019/03/11,-20.536
2019/03/12,-33.792
2019/03/13,-34.015
2019/03/14,-34.894
2019/03/15,-33.927
2019/03/16,-31.524
2019/03/17,-31.063
2019/03/18,-32.539
2019/03/19,-35.088
2019/03/20,-33.37
2019/03/21,-36.491
2019/03/22,-37.225
2019/03/23,-37.547
2019/03/24,-36.54
2019/03/25,-38.954
2019/03/26,-40.415
2019/03/27,-40.619
2019/03/28,-40.393
2019/03/29,-39.78
2019/03/30,-41.35
2019/03/31,-15.462
2019/04/01,-5.901
2019/04/02,-5.892
2019/04/03,-5.212
2019/04/04,-4.356
2019/04/05,-4.725
2019/04/06,-3.22
2019/04/07,-5.505
2019/04/08,-3.057
2019/04/09,-1.738
2019/04/10,-0.271
2019/04/11,2.208
2019/04/12,2.051
2019/04/13,2.473
2019/04/14,3.791
2019/04/15,1.644
2019/04/16,-0.246
2019/04/17,-1.066
2019/04/18,2.489
2019/04/19,0.841
2019/04/20,0.641
2019/04/21,1.889
2019/04/22,3.916
2019/04/23,2.668
2019/04/24,0.558
2019/04/25,3.149
2019/04/26,4.97
2019/04/27,6.694
2019/04/28,5.228
2019/04/29,10.992
2019/04/30,12.04
2019/05/01,6.069
2019/05/02,6.222
2019/05/03,6.037
2019/05/04,6.931
2019/05/05,7.509
2019/05/06,4.057
2019/05/07,6.701
2019/05/08,5.889
2019/05/09,4.428
2019/05/10,2.511
2019/05/11,2.92
2019/05/12,4.868
2019/05/13,3.46
2019/05/14,3.954
2019/05/15,5.398
2019/05/16,6.933
2019/05/17,13.563
2019/05/18,16.633
2019/05/19,12.42
2019/05/20,11.786
2019/05/21,9.723
2019/05/22,8.304
2019/05/23,8.179
2019/05/24,8.273
2019/05/25,8.946
2019/05/26,8.985
2019/05/27,10.058
2019/05/28,8.144
2019/05/29,11.187
