Date,difficulty14var
2016/04/13,1.5933799633667E+24
2016/04/14,1.6337968465284E+24
2016/04/15,1.6953864244468E+24
2016/04/16,1.6285877391737E+24
2016/04/17,1.4263592161718E+24
2016/04/18,1.7152365640991E+24
2016/04/19,2.1156637206084E+24
2016/04/20,2.3577265941318E+24
2016/04/21,2.2144596180943E+24
2016/04/22,2.0457501066161E+24
2016/04/23,2.227383445511E+24
2016/04/24,2.2444618030164E+24
2016/04/25,2.3548946947927E+24
2016/04/26,1.848768203362E+24
2016/04/27,1.5100315567414E+24
2016/04/28,1.3224784829875E+24
2016/04/29,1.3787730738982E+24
2016/04/30,1.7745302773187E+24
2016/05/01,1.9853541856233E+24
2016/05/02,1.7738217326249E+24
2016/05/03,2.0158900029398E+24
2016/05/04,2.1218032670384E+24
2016/05/05,2.1841405646331E+24
2016/05/06,1.8255046402816E+24
2016/05/07,1.6961795936795E+24
2016/05/08,1.4328042972401E+24
2016/05/09,1.401205590413E+24
2016/05/10,1.4365108927759E+24
2016/05/11,9.7362567597902E+23
2016/05/12,7.0254674966928E+23
2016/05/13,9.6760117678986E+23
2016/05/14,1.2929776572306E+24
2016/05/15,1.6846104834432E+24
2016/05/16,1.5356249873022E+24
2016/05/17,1.5404808422356E+24
2016/05/18,1.8181486875279E+24
2016/05/19,2.5009832619695E+24
2016/05/20,3.1840174212081E+24
2016/05/21,3.8027514279074E+24
2016/05/22,3.8955712501779E+24
2016/05/23,3.9484194583047E+24
2016/05/24,4.3163045237641E+24
2016/05/25,3.952088660429E+24
2016/05/26,3.3815599078013E+24
2016/05/27,3.3934444212021E+24
2016/05/28,3.5006699473675E+24
2016/05/29,3.7594230726931E+24
2016/05/30,3.6298181793881E+24
2016/05/31,2.6326523758184E+24
2016/06/01,1.7807257536164E+24
2016/06/02,1.55703604195E+24
2016/06/03,1.9452953818325E+24
2016/06/04,2.271167859864E+24
2016/06/05,2.1613767886801E+24
2016/06/06,2.0391083541265E+24
2016/06/07,2.2716282601889E+24
2016/06/08,2.0929014735475E+24
2016/06/09,2.9510343636E+24
2016/06/10,2.8129987283612E+24
2016/06/11,2.7775973417847E+24
2016/06/12,2.9873836827406E+24
2016/06/13,3.6683243444509E+24
2016/06/14,4.3175045986306E+24
2016/06/15,3.7784762385576E+24
2016/06/16,3.2171029198931E+24
2016/06/17,2.9498296155917E+24
2016/06/18,2.7501476642288E+24
2016/06/19,2.4839238411746E+24
2016/06/20,2.7214588529337E+24
2016/06/21,2.6212381325595E+24
2016/06/22,2.4885474536998E+24
2016/06/23,3.8710905382778E+24
2016/06/24,4.2481956675476E+24
2016/06/25,4.5332706747553E+24
2016/06/26,4.8409016022973E+24
2016/06/27,6.1372652118171E+24
2016/06/28,7.501943282818E+24
2016/06/29,8.048161563713E+24
2016/06/30,8.3251150398861E+24
2016/07/01,7.7357944917331E+24
2016/07/02,4.7700745158086E+24
2016/07/03,4.602455872765E+24
2016/07/04,4.6442913611283E+24
2016/07/05,3.9586109330144E+24
2016/07/06,2.862672875747E+24
2016/07/07,2.8106707831111E+24
2016/07/08,2.3253125032426E+24
2016/07/09,1.7507532675144E+24
2016/07/10,1.5062032680489E+24
2016/07/11,1.7472009338865E+24
2016/07/12,2.1079915139392E+24
2016/07/13,2.067201218409E+24
2016/07/14,1.8018775876791E+24
2016/07/15,1.2498916523054E+24
2016/07/16,1.0547691088095E+24
2016/07/17,1.1215687598658E+24
2016/07/18,1.1298715382985E+24
2016/07/19,1.3198134774739E+24
2016/07/20,1.0845279505358E+24
2016/07/21,1.0024387017211E+24
2016/07/22,8.9927391142318E+23
2016/07/23,4.164245649977E+23
2016/07/24,4.4377760546896E+23
2016/07/25,6.1849376753592E+23
2016/07/26,9.1412466123367E+23
2016/07/27,5.1799503107267E+24
2016/07/28,5.7341532045967E+24
2016/07/29,6.4942917238139E+24
2016/07/30,7.3430750929129E+24
2016/07/31,7.9175897280712E+24
2016/08/01,8.1837237714726E+24
2016/08/02,1.0006181636781E+25
2016/08/03,1.3584697989524E+25
2016/08/04,1.3721208556237E+25
2016/08/05,1.2419774570921E+25
2016/08/06,9.7466611415645E+24
2016/08/07,6.3038127032558E+24
2016/08/08,4.9910239909411E+24
2016/08/09,4.6072830215274E+24
2016/08/10,6.1471012521625E+24
2016/08/11,8.5514348616462E+24
2016/08/12,1.0749760470862E+25
2016/08/13,1.2451787172423E+25
2016/08/14,1.4020642966284E+25
2016/08/15,1.5063888826655E+25
2016/08/16,1.518412625128E+25
2016/08/17,1.1703663635565E+25
2016/08/18,9.3233204615469E+24
2016/08/19,8.583648222852E+24
2016/08/20,7.2085579358151E+24
2016/08/21,5.1397238917886E+24
2016/08/22,3.8774317312466E+24
2016/08/23,3.9362061611325E+24
2016/08/24,4.321899001312E+24
2016/08/25,5.8324769421382E+24
2016/08/26,8.9107692853134E+24
2016/08/27,9.9483594691803E+24
2016/08/28,1.010993204315E+25
2016/08/29,8.8557745755642E+24
2016/08/30,8.3804974218035E+24
2016/08/31,7.6842015711707E+24
2016/09/01,6.7904839349272E+24
2016/09/02,5.880205010233E+24
2016/09/03,4.7219424481031E+24
2016/09/04,3.3880929826641E+24
2016/09/05,2.4602606006084E+24
2016/09/06,2.0090908880058E+24
2016/09/07,1.3768474275358E+24
2016/09/08,1.2602060929973E+24
2016/09/09,1.1213146984969E+24
2016/09/10,1.20355092101E+24
2016/09/11,1.650328857386E+24
2016/09/12,2.0100256431256E+24
2016/09/13,2.420125321381E+24
2016/09/14,3.1445798859178E+24
2016/09/15,3.9702271358058E+24
2016/09/16,4.5613321847561E+24
2016/09/17,6.4233539656123E+24
2016/09/18,5.0573121555087E+24
2016/09/19,8.6815509272965E+24
2016/09/20,9.4191438244891E+24
2016/09/21,1.2113552046981E+25
2016/09/22,1.1395003900211E+25
2016/09/23,1.0471773476361E+25
2016/09/24,1.0289847159126E+25
2016/09/25,1.0752716263345E+25
2016/09/26,1.1031619421242E+25
2016/09/27,1.105862835153E+25
2016/09/28,1.5644282779833E+25
2016/09/29,2.2291331683504E+25
2016/09/30,2.7176900683472E+25
2016/10/01,2.7261219454626E+25
2016/10/02,2.6587897123937E+25
2016/10/03,1.6106220783657E+25
2016/10/04,2.1793988378311E+25
2016/10/05,2.2447501219153E+25
2016/10/06,2.1112215640391E+25
2016/10/07,2.4023716996383E+25
2016/10/08,2.3043735816565E+25
2016/10/09,2.4613037470248E+25
2016/10/10,2.6422475179789E+25
2016/10/11,2.5854611738012E+25
2016/10/12,2.6329538686148E+25
2016/10/13,2.6040158915456E+25
2016/10/14,3.3204541561649E+25
2016/10/15,4.1451538515278E+25
2016/10/16,4.515647095795E+25
2016/10/17,4.7522655132667E+25
2016/10/18,5.1024014831605E+25
2016/10/19,5.1079211763589E+25
2016/10/20,5.2420629526057E+25
2016/10/21,3.9883379838986E+25
2016/10/22,3.6385494264405E+25
2016/10/23,3.9240910884644E+25
2016/10/24,4.0105664870001E+25
2016/10/25,4.5317004202649E+25
2016/10/26,4.0765890305627E+25
2016/10/27,2.752940248077E+25
2016/10/28,2.4967645265862E+25
2016/10/29,3.7520151139907E+25
2016/10/30,6.9388489330726E+25
2016/10/31,8.3897498497246E+25
2016/11/01,1.1851247385154E+26
2016/11/02,1.7888734715563E+26
2016/11/03,2.4398709856774E+26
2016/11/04,3.0403324755161E+26
2016/11/05,3.561182602311E+26
2016/11/06,3.9203805084E+26
2016/11/07,3.8255127967686E+26
2016/11/08,3.2784817199837E+26
2016/11/09,2.5764306852267E+26
2016/11/10,1.7761347460454E+26
2016/11/11,9.6273008490258E+25
2016/11/12,6.8981238258154E+25
2016/11/13,5.7545487326333E+25
2016/11/14,3.4095667198273E+25
2016/11/15,2.9113985838657E+25
2016/11/16,3.1043855101881E+25
2016/11/17,3.2181375299348E+25
2016/11/18,3.066134788363E+25
2016/11/19,2.6665698258665E+25
2016/11/20,2.4408079035773E+25
2016/11/21,3.941909108788E+25
2016/11/22,4.9867742267984E+25
2016/11/23,5.2320718602789E+25
2016/11/24,4.8531780089323E+25
2016/11/25,4.2985807633841E+25
2016/11/26,3.5380879085799E+25
2016/11/27,3.4605738944503E+25
2016/11/28,3.4831608342223E+25
2016/11/29,3.5000222779984E+25
2016/11/30,3.4484350186369E+25
2016/12/01,3.2827514319124E+25
2016/12/02,3.0796981774251E+25
2016/12/03,3.1142618229121E+25
2016/12/04,2.9253488099658E+25
2016/12/05,1.7676663562084E+25
2016/12/06,1.0165199716415E+25
2016/12/07,8.991173887322E+24
2016/12/08,1.0904002979562E+25
2016/12/09,1.3268246508436E+25
2016/12/10,1.7902372967729E+25
2016/12/11,2.011850855383E+25
2016/12/12,1.9795856196794E+25
2016/12/13,2.0245924960054E+25
2016/12/14,1.8807721701976E+25
2016/12/15,1.7496589205777E+25
2016/12/16,1.6821385515251E+25
2016/12/17,1.7552293222119E+25
2016/12/18,2.1042755828926E+25
2016/12/19,2.2307109138241E+25
2016/12/20,1.9409673987952E+25
2016/12/21,1.6330059096366E+25
2016/12/22,1.3286372363209E+25
2016/12/23,1.1627523094304E+25
2016/12/24,1.4959673628378E+25
2016/12/25,1.7094052804401E+25
2016/12/26,1.6476976251642E+25
2016/12/27,1.6978363136371E+25
2016/12/28,1.8116859314724E+25
2016/12/29,2.0118176895811E+25
2016/12/30,2.1655047681336E+25
2016/12/31,2.1926380403687E+25
2017/01/01,2.0937937835765E+25
2017/01/02,1.8116779068014E+25
2017/01/03,1.2694978378284E+25
2017/01/04,9.721308816314E+24
2017/01/05,1.150963589604E+25
2017/01/06,1.894712663449E+25
2017/01/07,2.5161421999891E+25
2017/01/08,3.1779188777157E+25
2017/01/09,4.2716209527784E+25
2017/01/10,5.2538674387171E+25
2017/01/11,5.8107883370983E+25
2017/01/12,5.9544057246034E+25
2017/01/13,5.903747804202E+25
2017/01/14,5.8719205672996E+25
2017/01/15,5.2800694309758E+25
2017/01/16,4.3250010751136E+25
2017/01/17,2.7647532539864E+25
2017/01/18,2.0183873377101E+25
2017/01/19,1.8406612649134E+25
2017/01/20,1.5901060183885E+25
2017/01/21,1.4448488414694E+25
2017/01/22,1.2502957586668E+25
2017/01/23,1.3717662681011E+25
2017/01/24,1.3379745712159E+25
2017/01/25,1.2216336943948E+25
2017/01/26,1.1722193755679E+25
2017/01/27,1.1880436913045E+25
2017/01/28,1.1094334845118E+25
2017/01/29,1.0009172314652E+25
2017/01/30,8.8531530095381E+24
2017/01/31,7.553417699048E+24
2017/02/01,3.2764684140491E+24
2017/02/02,3.2793030323476E+24
2017/02/03,2.2026353434307E+24
2017/02/04,1.7068573044481E+24
2017/02/05,3.9533596387367E+24
2017/02/06,7.1359817643076E+24
2017/02/07,9.2949614007808E+24
2017/02/08,1.1289506081881E+25
2017/02/09,1.3878313563732E+25
2017/02/10,1.9468055239694E+25
2017/02/11,2.3318171958617E+25
2017/02/12,2.6530770248698E+25
2017/02/13,2.876710747223E+25
2017/02/14,3.3325377396759E+25
2017/02/15,3.2831937761037E+25
2017/02/16,3.2733152448231E+25
2017/02/17,3.1209961246882E+25
2017/02/18,2.7968592769108E+25
2017/02/19,3.1662368992218E+25
2017/02/20,3.2959428709411E+25
2017/02/21,3.5317823396864E+25
2017/02/22,3.4975530162987E+25
2017/02/23,3.1106995691904E+25
2017/02/24,2.9316235498325E+25
2017/02/25,2.7980105151697E+25
2017/02/26,3.1552709641113E+25
2017/02/27,3.7620468283964E+25
2017/02/28,4.8956047710218E+25
2017/03/01,5.0202596460059E+25
2017/03/02,4.7003562918766E+25
2017/03/03,5.7075450035745E+25
2017/03/04,6.0175377713978E+25
2017/03/05,7.1054449426502E+25
2017/03/06,7.9359727439877E+25
2017/03/07,8.4442079130847E+25
2017/03/08,9.2355287138228E+25
2017/03/09,9.6491605513707E+25
2017/03/10,8.8198058231054E+25
2017/03/11,8.0587486220654E+25
2017/03/12,7.907030029196E+25
2017/03/13,8.0917029149131E+25
2017/03/14,8.1536337513406E+25
2017/03/15,7.8492500941486E+25
2017/03/16,6.8786898395962E+25
2017/03/17,8.1885050305652E+25
2017/03/18,9.241093950993E+25
2017/03/19,8.782500536622E+25
2017/03/20,9.7928889805747E+25
2017/03/21,9.6253800146891E+25
2017/03/22,9.912655859109E+25
2017/03/23,1.2296599074043E+26
2017/03/24,1.3067617747459E+26
2017/03/25,1.3055579595362E+26
2017/03/26,1.5177426379778E+26
2017/03/27,1.9965863553215E+26
2017/03/28,2.1142827076492E+26
2017/03/29,2.2536387372267E+26
2017/03/30,2.3477875351753E+26
2017/03/31,2.5390424976077E+26
2017/04/01,2.6283384324825E+26
2017/04/02,2.3599187586542E+26
2017/04/03,1.9719009793676E+26
2017/04/04,1.6683268835037E+26
2017/04/05,1.387735336529E+26
2017/04/06,1.3042611975324E+26
2017/04/07,1.0983793504092E+26
2017/04/08,8.0173210793627E+25
2017/04/09,6.9579896169968E+25
2017/04/10,7.7610246229352E+25
2017/04/11,8.5690161906542E+25
2017/04/12,9.1047567983412E+25
2017/04/13,8.7582850487623E+25
2017/04/14,1.1831360134283E+26
2017/04/15,1.3925113910769E+26
2017/04/16,1.553929825953E+26
2017/04/17,1.1400531076457E+26
2017/04/18,1.2547016322228E+26
2017/04/19,1.5418557542444E+26
2017/04/20,1.5789176982508E+26
2017/04/21,1.6909470212555E+26
2017/04/22,1.9098393559079E+26
2017/04/23,1.989898491545E+26
2017/04/24,1.8777169075879E+26
2017/04/25,1.8429093003399E+26
2017/04/26,1.9502102639926E+26
2017/04/27,1.703092205361E+26
2017/04/28,2.4183304146818E+26
2017/04/29,3.5522492415459E+26
2017/04/30,3.7317735455783E+26
2017/05/01,3.8232318938678E+26
2017/05/02,3.8332606625935E+26
2017/05/03,3.9487525927041E+26
2017/05/04,3.4984448300943E+26
2017/05/05,3.5085747610096E+26
2017/05/06,3.4364500923151E+26
2017/05/07,3.2817872735012E+26
2017/05/08,2.6513652969965E+26
2017/05/09,2.2088586757242E+26
2017/05/10,1.8493325034365E+26
2017/05/11,1.5824042618924E+26
2017/05/12,1.9662343955494E+26
2017/05/13,2.4108381202418E+26
2017/05/14,3.7579374522179E+26
2017/05/15,5.3300128116126E+26
2017/05/16,6.4359671369707E+26
2017/05/17,6.6057304270824E+26
2017/05/18,6.3980539825927E+26
2017/05/19,7.2998537922529E+26
2017/05/20,7.9879650207814E+26
2017/05/21,8.9062599325857E+26
2017/05/22,9.716338376416E+26
2017/05/23,9.3593837424816E+26
2017/05/24,8.6523768579206E+26
2017/05/25,7.4396832349747E+26
2017/05/26,6.2133006643411E+26
2017/05/27,4.9582992551052E+26
2017/05/28,4.6035945176764E+26
2017/05/29,5.1419982312993E+26
2017/05/30,6.9712714072587E+26
2017/05/31,7.7151943149699E+26
2017/06/01,1.1746605378792E+27
2017/06/02,1.6700218184543E+27
2017/06/03,2.0386231642591E+27
2017/06/04,2.5749389492351E+27
2017/06/05,3.0123980939354E+27
2017/06/06,3.3007889822987E+27
2017/06/07,3.6439834896513E+27
2017/06/08,3.7625544302663E+27
2017/06/09,3.5144759498611E+27
2017/06/10,3.4258925985891E+27
2017/06/11,3.1391054141976E+27
2017/06/12,2.6606157725179E+27
2017/06/13,2.4253652281904E+27
2017/06/14,2.1510209738734E+27
2017/06/15,2.2790891713264E+27
2017/06/16,2.3898695937883E+27
2017/06/17,2.5265657352794E+27
2017/06/18,2.7117158740806E+27
2017/06/19,2.6829488132011E+27
2017/06/20,3.6068736955974E+27
2017/06/21,4.7543864216819E+27
2017/06/22,5.3975977610517E+27
2017/06/23,5.630391107442E+27
2017/06/24,5.7833611077192E+27
2017/06/25,6.0057537622511E+27
2017/06/26,5.8853301567579E+27
2017/06/27,5.606847975818E+27
2017/06/28,5.4034429223799E+27
2017/06/29,5.1029051688277E+27
2017/06/30,4.5436164129692E+27
2017/07/01,4.1872393381241E+27
2017/07/02,3.5779363438168E+27
2017/07/03,2.6619436402462E+27
2017/07/04,2.6903152874453E+27
2017/07/05,2.7067933755904E+27
2017/07/06,2.6071423899123E+27
2017/07/07,2.3683125637723E+27
2017/07/08,2.1346179648982E+27
2017/07/09,1.9886355386794E+27
2017/07/10,4.0114697149157E+27
2017/07/11,5.7366269549303E+27
2017/07/12,6.4009023478956E+27
2017/07/13,7.0967913335323E+27
2017/07/14,6.9622131884687E+27
2017/07/15,7.0644838451733E+27
2017/07/16,7.3996564103506E+27
2017/07/17,6.8514336755087E+27
2017/07/18,6.2732919418243E+27
2017/07/19,5.4295920460415E+27
2017/07/20,4.8258248314138E+27
2017/07/21,4.1139940358551E+27
2017/07/22,2.8243028085271E+27
2017/07/23,1.733423657783E+27
2017/07/24,1.9384573847142E+27
2017/07/25,2.3742294586354E+27
2017/07/26,2.4752213503856E+27
2017/07/27,2.5032324321831E+27
2017/07/28,2.1808946654527E+27
2017/07/29,1.9635082245801E+27
2017/07/30,2.1451067740869E+27
2017/07/31,2.5432389087135E+27
2017/08/01,7.3347378831955E+27
2017/08/02,1.095328650953E+28
2017/08/03,1.2494080847355E+28
2017/08/04,1.4605232154684E+28
2017/08/05,1.5250757868753E+28
2017/08/06,1.6004513233937E+28
2017/08/07,1.6066442960479E+28
2017/08/08,1.6071389427668E+28
2017/08/09,1.5666751276809E+28
2017/08/10,1.3669610939408E+28
2017/08/11,1.0813633844008E+28
2017/08/12,7.5847522468295E+27
2017/08/13,4.0677647494856E+27
2017/08/14,2.1382879316295E+27
2017/08/15,2.7363403283144E+27
2017/08/16,2.9490169081178E+27
2017/08/17,2.7063274401978E+27
2017/08/18,2.696443367116E+27
2017/08/19,2.9736756274879E+27
2017/08/20,2.9682199577503E+27
2017/08/21,2.8208864338895E+27
2017/08/22,2.8125126837223E+27
2017/08/23,3.3064137761504E+27
2017/08/24,3.1318547896651E+27
2017/08/25,1.2441538624221E+28
2017/08/26,2.2519460582496E+28
2017/08/27,2.8994635180122E+28
2017/08/28,3.2247054047344E+28
2017/08/29,3.6490240929298E+28
2017/08/30,3.8788853694992E+28
2017/08/31,3.8802463505494E+28
2017/09/01,3.7286003588982E+28
2017/09/02,3.5377639758066E+28
2017/09/03,3.180153879133E+28
2017/09/04,2.5616964294001E+28
2017/09/05,1.8133941434915E+28
2017/09/06,1.079854200764E+28
2017/09/07,1.2065904190346E+27
2017/09/08,2.1033481587221E+27
2017/09/09,2.5954358068543E+27
2017/09/10,2.5080574202547E+27
2017/09/11,1.792634939297E+27
2017/09/12,2.4346786931393E+27
2017/09/13,2.4980255433138E+27
2017/09/14,2.3270948608792E+27
2017/09/15,2.541046430725E+27
2017/09/16,2.4252066287529E+27
2017/09/17,2.7025496077572E+27
2017/09/18,2.4281587921368E+27
2017/09/19,2.0232534140513E+27
2017/09/20,1.4148858554178E+27
2017/09/21,1.0559164256982E+27
2017/09/22,2.3878634508529E+28
2017/09/23,4.4405922137811E+28
2017/09/24,5.8937085509724E+28
2017/09/25,6.7942450839672E+28
2017/09/26,7.4087467658951E+28
2017/09/27,7.6921062392852E+28
2017/09/28,7.5346488765642E+28
2017/09/29,7.0366458490646E+28
2017/09/30,6.2310963432168E+28
2017/10/01,5.560369604277E+28
2017/10/02,4.4256107714739E+28
2017/10/03,3.2015250582514E+28
2017/10/04,1.780670079415E+28
2017/10/05,3.0711677874486E+27
2017/10/06,2.9387044169236E+27
2017/10/07,2.5788209994174E+27
2017/10/08,2.3613722732636E+27
2017/10/09,2.472893365158E+27
2017/10/10,2.5449449851148E+27
2017/10/11,3.3780690207166E+27
2017/10/12,3.41254653673E+27
2017/10/13,4.0577017114296E+27
2017/10/14,2.7292380769783E+27
2017/10/15,2.659879852613E+27
2017/10/16,6.9353550118902E+28
2017/10/17,2.0419971085305E+29
2017/10/18,3.2023734470158E+29
2017/10/19,4.0223778551214E+29
2017/10/20,4.6680142083769E+29
2017/10/21,5.1094630882016E+29
2017/10/22,5.2911062142574E+29
2017/10/23,5.2677674881712E+29
2017/10/24,5.0124520995423E+29
2017/10/25,4.4365967039181E+29
2017/10/26,3.7905072046371E+29
2017/10/27,4.6187051204874E+29
2017/10/28,4.7659019339716E+29
2017/10/29,3.9323721403047E+29
2017/10/30,4.3406553653091E+29
2017/10/31,4.9021068091102E+29
2017/11/01,4.9714568288756E+29
2017/11/02,4.9591654267304E+29
2017/11/03,4.9392165324085E+29
2017/11/04,4.8924675003024E+29
2017/11/05,4.8622969990913E+29
2017/11/06,4.8462344586084E+29
2017/11/07,4.7827896889542E+29
2017/11/08,4.7597681021475E+29
2017/11/09,4.7479360514382E+29
2017/11/10,4.2165191357604E+29
2017/11/11,3.4801125009529E+29
2017/11/12,2.5490208799547E+29
2017/11/13,1.3864417870683E+29
2017/11/14,7.197071498684E+26
2017/11/15,4.1697173037349E+26
2017/11/16,5.1455701446287E+26
2017/11/17,5.6453686996869E+26
2017/11/18,6.4011519384608E+26
2017/11/19,6.871209155254E+26
2017/11/20,9.3324665245031E+26
2017/11/21,9.9527137672091E+26
2017/11/22,1.0211155982395E+27
2017/11/23,1.4285380228588E+27
2017/11/24,2.1292217750365E+27
2017/11/25,2.8871182945638E+27
2017/11/26,3.4185202060532E+27
2017/11/27,3.7370654319727E+27
2017/11/28,3.7721473634891E+27
2017/11/29,3.672317509874E+27
2017/11/30,3.2870468339058E+27
2017/12/01,2.8001426486E+27
2017/12/02,2.0170085923126E+27
2017/12/03,1.0251034920176E+27
2017/12/04,9.3020528634657E+26
2017/12/05,8.8437269824001E+26
2017/12/06,8.3439137138033E+26
2017/12/07,9.8236891490179E+26
2017/12/08,9.9520795776786E+26
2017/12/09,9.5450093688719E+26
2017/12/10,9.3962256654245E+26
2017/12/11,1.10558486623E+27
2017/12/12,1.1246336958435E+27
2017/12/13,1.5498194192674E+27
2017/12/14,2.2653975185001E+27
2017/12/15,4.2211687813481E+27
2017/12/16,6.4663801956133E+27
2017/12/17,8.3739604359489E+27
2017/12/18,1.0607289820876E+28
2017/12/19,1.0356158824816E+28
2017/12/20,8.9562184280657E+27
2017/12/21,7.5070332612806E+27
2017/12/22,6.8606555852104E+27
2017/12/23,6.6060827446838E+27
2017/12/24,6.1184351364434E+27
2017/12/25,5.9706376929018E+27
2017/12/26,4.7270464367908E+27
2017/12/27,3.9797630859213E+27
2017/12/28,4.0137382009029E+27
2017/12/29,4.0155544230687E+27
2017/12/30,4.089370509218E+27
2017/12/31,4.626423414927E+27
2018/01/01,5.3569884048167E+27
2018/01/02,5.1647697725889E+27
2018/01/03,4.064022292243E+27
2018/01/04,3.0765363058208E+27
2018/01/05,1.6886934229244E+27
2018/01/06,1.0514329709815E+27
2018/01/07,8.820856464994E+26
2018/01/08,1.3963254651787E+27
2018/01/09,1.8307821348193E+27
2018/01/10,1.9981296127812E+27
2018/01/11,3.3262159117674E+27
2018/01/12,4.4329419234598E+27
2018/01/13,5.9050458531145E+27
2018/01/14,7.9354024399784E+27
2018/01/15,9.9988554096922E+27
2018/01/16,1.1535923394831E+28
2018/01/17,1.3242935738043E+28
2018/01/18,1.3916255040282E+28
2018/01/19,1.4026230253936E+28
2018/01/20,1.4309219376383E+28
2018/01/21,1.4480645413192E+28
2018/01/22,1.5182172864738E+28
2018/01/23,1.4553280631674E+28
2018/01/24,1.3716702419064E+28
2018/01/25,1.458278859883E+28
2018/01/26,1.4183236525616E+28
2018/01/27,1.3159172515356E+28
2018/01/28,1.2059860181689E+28
2018/01/29,1.2414569462176E+28
2018/01/30,1.1645342425165E+28
2018/01/31,1.1752679598965E+28
2018/02/01,1.1960032288308E+28
2018/02/02,1.1534809579514E+28
2018/02/03,1.3700933702543E+28
2018/02/04,1.4305705312381E+28
2018/02/05,1.4739116004073E+28
2018/02/06,1.376521427983E+28
2018/02/07,1.4331498532124E+28
2018/02/08,1.4416107023603E+28
2018/02/09,1.4502564017779E+28
2018/02/10,1.1837009737432E+28
2018/02/11,1.0786447909005E+28
2018/02/12,1.0634872118953E+28
2018/02/13,9.9565561535043E+27
2018/02/14,8.4746684454587E+27
2018/02/15,6.4675552160673E+27
2018/02/16,6.1458397674197E+27
2018/02/17,5.9340261206262E+27
2018/02/18,5.5376083173959E+27
