Date,sentbyaddress90wma
2018/06/14,243387
2018/06/15,244134
2018/06/16,243422
2018/06/17,243087
2018/06/18,242668
2018/06/19,243193
2018/06/20,244125
2018/06/21,244791
2018/06/22,245757
2018/06/23,245414
2018/06/24,245411
2018/06/25,248343
2018/06/26,248914
2018/06/27,249278
2018/06/28,249400
2018/06/29,249865
2018/06/30,247884
2018/07/01,244925
2018/07/02,242392
2018/07/03,240051
2018/07/04,237586
2018/07/05,235717
2018/07/06,233145
2018/07/07,230683
2018/07/08,229109
2018/07/09,227824
2018/07/10,226715
2018/07/11,225381
2018/07/12,223529
2018/07/13,221354
2018/07/14,219188
2018/07/15,216975
2018/07/16,216633
2018/07/17,216471
2018/07/18,217671
2018/07/19,217922
2018/07/20,217478
2018/07/21,216202
2018/07/22,216048
2018/07/23,217076
2018/07/24,218484
2018/07/25,219744
2018/07/26,220080
2018/07/27,221073
2018/07/28,220816
2018/07/29,220790
2018/07/30,221070
2018/07/31,221148
2018/08/01,221471
2018/08/02,221727
2018/08/03,222473
2018/08/04,222469
2018/08/05,221947
2018/08/06,221848
2018/08/07,221320
2018/08/08,220184
2018/08/09,218627
2018/08/10,217902
2018/08/11,217869
2018/08/12,217848
2018/08/13,217878
2018/08/14,217638
2018/08/15,217294
2018/08/16,217567
2018/08/17,217185
2018/08/18,216641
2018/08/19,215977
2018/08/20,215838
2018/08/21,214854
2018/08/22,214199
2018/08/23,213290
2018/08/24,212978
2018/08/25,212412
2018/08/26,212130
2018/08/27,212190
2018/08/28,211640
2018/08/29,210574
2018/08/30,209647
2018/08/31,208913
2018/09/01,208792
2018/09/02,208797
2018/09/03,208871
2018/09/04,208657
2018/09/05,208481
2018/09/06,207849
2018/09/07,207466
2018/09/08,206941
2018/09/09,206462
2018/09/10,205862
2018/09/11,204767
2018/09/12,203752
2018/09/13,202978
2018/09/14,201869
2018/09/15,200128
2018/09/16,198369
2018/09/17,197432
2018/09/18,196059
2018/09/19,194591
2018/09/20,193393
2018/09/21,192427
2018/09/22,191061
2018/09/23,189753
2018/09/24,188454
2018/09/25,187360
2018/09/26,185997
2018/09/27,184778
2018/09/28,183505
2018/09/29,181920
2018/09/30,180990
2018/10/01,179635
2018/10/02,178195
2018/10/03,177871
2018/10/04,177494
2018/10/05,177642
2018/10/06,177764
2018/10/07,176866
2018/10/08,176263
2018/10/09,175844
2018/10/10,175083
2018/10/11,174654
2018/10/12,174007
2018/10/13,173495
2018/10/14,172556
2018/10/15,172133
2018/10/16,171894
2018/10/17,171968
2018/10/18,171615
2018/10/19,171317
2018/10/20,170799
2018/10/21,170111
2018/10/22,170131
2018/10/23,169939
2018/10/24,169828
2018/10/25,169547
2018/10/26,169416
2018/10/27,168983
2018/10/28,168151
2018/10/29,168424
2018/10/30,168813
2018/10/31,169055
2018/11/01,168877
2018/11/02,168183
2018/11/03,167436
2018/11/04,166870
2018/11/05,166751
2018/11/06,166523
2018/11/07,165898
2018/11/08,165236
2018/11/09,165090
2018/11/10,164615
2018/11/11,164674
2018/11/12,164612
2018/11/13,164321
2018/11/14,164327
2018/11/15,164166
2018/11/16,163801
2018/11/17,163143
2018/11/18,162386
2018/11/19,163242
2018/11/20,163514
2018/11/21,163195
2018/11/22,162854
2018/11/23,162531
2018/11/24,161810
2018/11/25,161429
2018/11/26,161215
2018/11/27,160884
2018/11/28,160665
2018/11/29,160159
2018/11/30,159991
2018/12/01,159363
2018/12/02,158728
2018/12/03,158371
2018/12/04,157891
2018/12/05,157842
2018/12/06,157642
2018/12/07,157835
2018/12/08,158431
2018/12/09,158339
2018/12/10,158371
2018/12/11,158123
2018/12/12,158009
2018/12/13,157821
2018/12/14,157645
2018/12/15,157750
2018/12/16,157839
2018/12/17,157822
2018/12/18,157524
2018/12/19,157711
2018/12/20,157913
2018/12/21,157928
2018/12/22,157277
2018/12/23,157090
2018/12/24,157153
2018/12/25,156987
2018/12/26,157023
2018/12/27,157147
2018/12/28,157254
2018/12/29,157536
2018/12/30,157087
2018/12/31,156973
2019/01/01,156418
2019/01/02,156536
2019/01/03,157050
2019/01/04,156982
2019/01/05,156696
2019/01/06,156501
2019/01/07,156669
2019/01/08,156943
2019/01/09,157146
2019/01/10,157257
2019/01/11,157330
2019/01/12,156508
2019/01/13,155825
2019/01/14,156624
2019/01/15,156920
2019/01/16,156594
2019/01/17,156300
2019/01/18,156052
2019/01/19,155616
2019/01/20,155066
2019/01/21,154761
2019/01/22,154312
2019/01/23,154121
2019/01/24,153891
2019/01/25,153680
2019/01/26,152983
2019/01/27,152648
2019/01/28,152827
2019/01/29,152790
2019/01/30,152473
2019/01/31,152233
2019/02/01,151879
2019/02/02,151073
2019/02/03,150070
2019/02/04,148953
2019/02/05,147922
2019/02/06,146897
2019/02/07,145889
2019/02/08,145310
2019/02/09,144378
2019/02/10,143270
2019/02/11,142584
2019/02/12,141901
2019/02/13,141379
2019/02/14,140935
2019/02/15,140539
2019/02/16,139953
2019/02/17,139317
2019/02/18,139494
2019/02/19,139477
2019/02/20,139289
2019/02/21,138906
2019/02/22,138649
2019/02/23,138268
2019/02/24,138065
2019/02/25,137797
2019/02/26,137697
2019/02/27,137770
2019/02/28,137647
2019/03/01,137950
2019/03/02,137894
2019/03/03,137575
2019/03/04,137719
2019/03/05,138038
2019/03/06,138327
2019/03/07,138567
2019/03/08,138765
2019/03/09,139056
2019/03/10,138644
2019/03/11,138536
2019/03/12,138819
2019/03/13,138984
2019/03/14,139150
2019/03/15,139296
2019/03/16,138947
2019/03/17,138718
2019/03/18,139146
2019/03/19,139724
2019/03/20,140287
2019/03/21,140523
2019/03/22,140868
2019/03/23,140987
2019/03/24,141026
2019/03/25,141997
2019/03/26,142802
2019/03/27,143334
2019/03/28,143951
2019/03/29,144581
2019/03/30,145039
2019/03/31,145362
2019/04/01,146616
2019/04/02,148609
2019/04/03,150199
2019/04/04,151229
2019/04/05,152092
2019/04/06,152372
2019/04/07,152848
2019/04/08,153851
2019/04/09,154943
2019/04/10,155618
2019/04/11,157138
2019/04/12,159015
2019/04/13,159837
2019/04/14,159694
2019/04/15,160298
2019/04/16,160786
2019/04/17,161414
2019/04/18,162272
2019/04/19,163526
2019/04/20,166100
2019/04/21,167200
2019/04/22,168207
2019/04/23,169608
2019/04/24,170572
2019/04/25,171314
2019/04/26,171842
2019/04/27,171802
2019/04/28,171793
2019/04/29,172086
2019/04/30,172901
2019/05/01,173764
2019/05/02,173783
2019/05/03,174123
2019/05/04,174080
2019/05/05,174230
2019/05/06,174585
2019/05/07,174873
2019/05/08,175224
2019/05/09,175808
2019/05/10,176507
2019/05/11,177210
2019/05/12,177720
2019/05/13,178740
2019/05/14,180289
2019/05/15,181997
2019/05/16,184057
2019/05/17,185426
2019/05/18,186261
2019/05/19,186978
2019/05/20,188046
2019/05/21,189447
2019/05/22,190422
2019/05/23,191465
2019/05/24,192713
2019/05/25,193543
2019/05/26,194233
2019/05/27,195884
2019/05/28,197124
2019/05/29,198471
2019/05/30,199771
2019/05/31,201516
2019/06/01,204783
2019/06/02,206300
2019/06/03,207337
2019/06/04,208518
2019/06/05,209144
2019/06/06,211178
2019/06/07,211206
2019/06/08,211017
2019/06/09,211980
2019/06/10,212465
2019/06/11,214391
2019/06/12,218347
2019/06/13,219432
2019/06/14,220276
2019/06/15,220909
2019/06/16,223957
2019/06/17,224229
2019/06/18,224766
2019/06/19,225131
2019/06/20,225100
2019/06/21,226286
2019/06/22,227202
2019/06/23,227624
2019/06/24,228274
2019/06/25,228913
2019/06/26,230304
2019/06/27,230862
2019/06/28,230936
2019/06/29,230844
2019/06/30,230187
2019/07/01,230087
2019/07/02,231392
2019/07/03,232158
2019/07/04,232711
2019/07/05,232815
2019/07/06,232475
2019/07/07,231521
2019/07/08,231598
2019/07/09,232105
2019/07/10,232183
2019/07/11,231823
2019/07/12,231956
2019/07/13,230951
2019/07/14,230085
2019/07/15,230129
2019/07/16,228935
2019/07/17,228725
2019/07/18,228287
2019/07/19,227983
2019/07/20,226959
2019/07/21,225588
2019/07/22,224821
2019/07/23,223835
2019/07/24,222599
2019/07/25,221537
2019/07/26,220966
2019/07/27,220159
2019/07/28,219172
2019/07/29,218592
2019/07/30,218839
2019/07/31,218208
2019/08/01,217219
2019/08/02,216799
2019/08/03,215482
2019/08/04,214452
2019/08/05,214642
2019/08/06,215043
2019/08/07,214737
2019/08/08,214509
2019/08/09,214458
2019/08/10,214071
2019/08/11,213145
2019/08/12,213539
2019/08/13,213251
2019/08/14,213177
2019/08/15,212556
2019/08/16,212498
2019/08/17,211541
2019/08/18,210603
2019/08/19,210349
2019/08/20,210291
2019/08/21,210256
2019/08/22,210069
2019/08/23,210186
2019/08/24,209835
2019/08/25,209298
2019/08/26,209340
2019/08/27,209454
2019/08/28,209277
2019/08/29,209162
2019/08/30,208899
2019/08/31,208378
2019/09/01,207815
2019/09/02,208114
2019/09/03,208267
2019/09/04,208365
2019/09/05,208937
2019/09/06,209255
2019/09/07,209063
2019/09/08,208807
2019/09/09,209208
2019/09/10,209093
2019/09/11,209119
2019/09/12,209292
2019/09/13,208847
2019/09/14,208472
2019/09/15,208236
2019/09/16,208671
2019/09/17,208853
2019/09/18,209076
2019/09/19,209213
2019/09/20,209530
2019/09/21,208742
2019/09/22,207694
2019/09/23,206826
2019/09/24,206559
2019/09/25,206007
2019/09/26,205516
2019/09/27,205012
2019/09/28,204400
2019/09/29,203344
2019/09/30,203018
2019/10/01,202868
2019/10/02,202638
2019/10/03,201858
2019/10/04,201035
2019/10/05,200380
2019/10/06,199601
2019/10/07,199109
2019/10/08,198856
2019/10/09,199316
2019/10/10,199525
2019/10/11,199795
2019/10/12,199398
2019/10/13,198617
2019/10/14,198340
2019/10/15,198228
2019/10/16,198021
2019/10/17,197793
2019/10/18,198000
2019/10/19,197768
2019/10/20,197123
2019/10/21,196897
2019/10/22,196717
2019/10/23,196470
2019/10/24,196217
2019/10/25,196227
2019/10/26,196182
2019/10/27,195541
2019/10/28,195485
