Date,confirmationtime3rsi
2017/04/30,59.516
2017/05/01,65.966
2017/05/02,67.587
2017/05/03,47.363
2017/05/04,47.363
2017/05/05,30.019
2017/05/06,28.238
2017/05/07,12.969
2017/05/08,66.427
2017/05/09,48.099
2017/05/10,60.38
2017/05/11,33.649
2017/05/12,43.336
2017/05/13,77.756
2017/05/14,92.248
2017/05/15,92.289
2017/05/16,63.97
2017/05/17,82.846
2017/05/18,45.648
2017/05/19,54.072
2017/05/20,38.742
2017/05/21,54.264
2017/05/22,44.209
2017/05/23,61.278
2017/05/24,56.977
2017/05/25,38.088
2017/05/26,28.231
2017/05/27,59.352
2017/05/28,50.597
2017/05/29,17.201
2017/05/30,16.941
2017/05/31,72.09
2017/06/01,84.896
2017/06/02,92.513
2017/06/03,62.561
2017/06/04,68.341
2017/06/05,46.996
2017/06/06,56.334
2017/06/07,46.938
2017/06/08,57.279
2017/06/09,54.606
2017/06/10,20.889
2017/06/11,52.654
2017/06/12,55.509
2017/06/13,41.117
2017/06/14,33.704
2017/06/15,28.692
2017/06/16,18.784
2017/06/17,58.503
2017/06/18,31.229
2017/06/19,39.265
2017/06/20,90.424
2017/06/21,92.365
2017/06/22,76.549
2017/06/23,81.989
2017/06/24,62.3
2017/06/25,65.566
2017/06/26,47.242
2017/06/27,34.205
2017/06/28,54.945
2017/06/29,30.935
2017/06/30,28.432
2017/07/01,47.587
2017/07/02,34.687
2017/07/03,26.884
2017/07/04,18.125
2017/07/05,70.458
2017/07/06,43.15
2017/07/07,31.842
2017/07/08,30.892
2017/07/09,27.973
2017/07/10,94.1
2017/07/11,95.202
2017/07/12,95.397
2017/07/13,93.832
2017/07/14,94.3
2017/07/15,44.322
2017/07/16,54.245
2017/07/17,78.652
2017/07/18,48.019
2017/07/19,31.485
2017/07/20,33.448
2017/07/21,62.632
2017/07/22,35.176
2017/07/23,32.982
2017/07/24,59.945
2017/07/25,33.439
2017/07/26,45.818
2017/07/27,51.516
2017/07/28,45.318
2017/07/29,30.323
2017/07/30,23.579
2017/07/31,79.833
2017/08/01,95.355
2017/08/02,95.869
2017/08/03,96.747
2017/08/04,74.397
2017/08/05,75.191
2017/08/06,75.571
2017/08/07,44.419
2017/08/08,44.96
2017/08/09,34.839
2017/08/10,73.303
2017/08/11,40.663
2017/08/12,38.043
2017/08/13,32.235
2017/08/14,29.958
2017/08/15,31.41
2017/08/16,15.333
2017/08/17,43.38
2017/08/18,52.098
2017/08/19,16.64
2017/08/20,52.231
2017/08/21,27.607
2017/08/22,49.649
2017/08/23,38.305
2017/08/24,54.431
2017/08/25,95.513
2017/08/26,96.068
2017/08/27,91.391
2017/08/28,93.581
2017/08/29,61.288
2017/08/30,63.222
2017/08/31,74.519
2017/09/01,53.906
2017/09/02,46.091
2017/09/03,47.233
2017/09/04,55.708
2017/09/05,33.992
2017/09/06,65.254
2017/09/07,42.421
2017/09/08,26.125
2017/09/09,47.058
2017/09/10,39.909
2017/09/11,57.21
2017/09/12,29.062
2017/09/13,63.713
2017/09/14,37.706
2017/09/15,32.462
2017/09/16,37.791
2017/09/17,27.916
2017/09/18,69.743
2017/09/19,37.76
2017/09/20,50.916
2017/09/21,33.782
2017/09/22,93.149
2017/09/23,94.766
2017/09/24,81.215
2017/09/25,86.696
2017/09/26,70.168
2017/09/27,65.431
2017/09/28,74.419
2017/09/29,79.121
2017/09/30,71.09
2017/10/01,54.644
2017/10/02,65.515
2017/10/03,48.19
2017/10/04,33.249
2017/10/05,15.125
2017/10/06,63.583
2017/10/07,63.583
2017/10/08,44.909
2017/10/09,43.094
2017/10/10,25.979
2017/10/11,25.979
2017/10/12,48.263
2017/10/13,57.857
2017/10/14,63.022
2017/10/15,23.119
2017/10/16,0.862
2017/10/17,0.525
2017/10/18,0.501
2017/10/19,0.497
2017/10/20,0.731
2017/10/21,1.429
2017/10/22,1.339
2017/10/23,5.827
2017/10/24,7.294
2017/10/25,27.796
2017/10/26,33.687
2017/10/27,0.826
2017/10/28,0.826
2017/10/29,0.826
2017/10/30,0.826
2017/10/31,0.826
2017/11/01,88.202
2017/11/02,88.273
2017/11/03,85.789
2017/11/04,85.95
2017/11/05,80.385
2017/11/06,82.075
2017/11/07,80.804
2017/11/08,77.097
2017/11/09,79.425
2017/11/10,57.283
2017/11/11,62.195
2017/11/12,66.124
2017/11/13,70.354
2017/11/14,85.057
2017/11/15,46.685
2017/11/16,64.079
2017/11/17,43.195
2017/11/18,49.26
2017/11/19,35.027
2017/11/20,63.285
2017/11/21,63.817
2017/11/22,36.853
2017/11/23,57.431
2017/11/24,40.882
2017/11/25,55.59
2017/11/26,67.205
2017/11/27,84.158
2017/11/28,78.239
2017/11/29,66.082
2017/11/30,38.662
2017/12/01,54.44
2017/12/02,79.375
2017/12/03,83.767
2017/12/04,97.333
2017/12/05,97.969
2017/12/06,98.659
2017/12/07,41.329
2017/12/08,40.813
2017/12/09,39.343
2017/12/10,48.314
2017/12/11,57.784
2017/12/12,67.411
2017/12/13,79.273
2017/12/14,59.049
2017/12/15,27.712
2017/12/16,39.003
2017/12/17,36.92
2017/12/18,36.92
2017/12/19,86.443
2017/12/20,88.958
2017/12/21,89.051
2017/12/22,44.082
2017/12/23,12.409
2017/12/24,11.106
2017/12/25,9.007
2017/12/26,25.533
2017/12/27,36.842
2017/12/28,62.548
2017/12/29,79.669
2017/12/30,81.318
2017/12/31,36.636
2018/01/01,32.689
2018/01/02,72.645
2018/01/03,87.196
2018/01/04,90.477
2018/01/05,93.75
2018/01/06,69.722
2018/01/07,44.846
2018/01/08,64.965
2018/01/09,69.41
2018/01/10,56.294
2018/01/11,50.679
2018/01/12,55.552
2018/01/13,66.807
2018/01/14,15.249
2018/01/15,57.661
2018/01/16,42.002
2018/01/17,34.934
2018/01/18,35.897
2018/01/19,19.498
2018/01/20,9.497
2018/01/21,27.73
2018/01/22,20.547
2018/01/23,19.049
2018/01/24,13.107
2018/01/25,36.942
2018/01/26,36.942
2018/01/27,17.446
2018/01/28,15.617
2018/01/29,58.767
2018/01/30,72.437
2018/01/31,63.644
2018/02/01,83.574
2018/02/02,49.875
2018/02/03,28.638
2018/02/04,33.968
2018/02/05,22.294
2018/02/06,56.286
2018/02/07,59.814
2018/02/08,32.895
2018/02/09,55.224
2018/02/10,33.505
2018/02/11,54.397
2018/02/12,57.43
2018/02/13,48.29
2018/02/14,77.766
2018/02/15,41.56
2018/02/16,44.44
2018/02/17,25.951
2018/02/18,47.64
2018/02/19,69.971
2018/02/20,81.724
2018/02/21,65.554
2018/02/22,54.561
2018/02/23,35.24
2018/02/24,63.302
2018/02/25,59.204
2018/02/26,75.615
2018/02/27,45.026
2018/02/28,34.168
2018/03/01,45.493
2018/03/02,35.777
2018/03/03,19.971
2018/03/04,57.968
2018/03/05,55.613
2018/03/06,51.682
2018/03/07,33.835
2018/03/08,70.323
2018/03/09,44.213
2018/03/10,47.661
2018/03/11,21.913
2018/03/12,71.261
2018/03/13,54.741
2018/03/14,61.694
2018/03/15,44.163
2018/03/16,31.327
2018/03/17,60.389
2018/03/18,33.997
2018/03/19,27.291
2018/03/20,28.738
2018/03/21,48.173
2018/03/22,20.971
2018/03/23,46.755
2018/03/24,23.97
2018/03/25,40.303
2018/03/26,49.887
2018/03/27,74.842
2018/03/28,60.26
2018/03/29,79.415
2018/03/30,48.805
2018/03/31,25.899
2018/04/01,38.807
2018/04/02,24.329
2018/04/03,55.247
2018/04/04,54.193
2018/04/05,35.662
2018/04/06,38.506
2018/04/07,40.096
2018/04/08,34.142
2018/04/09,74.406
2018/04/10,34.89
2018/04/11,69.574
2018/04/12,79.363
2018/04/13,66.705
2018/04/14,68.508
2018/04/15,52.822
2018/04/16,57.459
2018/04/17,86.185
2018/04/18,90.323
2018/04/19,77.252
2018/04/20,90.498
2018/04/21,35.835
2018/04/22,32.6
2018/04/23,64.796
2018/04/24,73.62
2018/04/25,44.664
2018/04/26,34.767
2018/04/27,68.282
2018/04/28,68.446
2018/04/29,35.884
2018/04/30,61.07
2018/05/01,75.236
2018/05/02,50.745
2018/05/03,57.773
2018/05/04,68.561
2018/05/05,37.19
2018/05/06,32.756
2018/05/07,20.785
2018/05/08,55.318
2018/05/09,56.466
2018/05/10,70.119
2018/05/11,41.784
2018/05/12,40.709
2018/05/13,37.795
2018/05/14,80.838
2018/05/15,44.771
2018/05/16,65.739
2018/05/17,47.359
2018/05/18,64.531
2018/05/19,71.436
2018/05/20,53.122
2018/05/21,36.964
2018/05/22,66.441
2018/05/23,46.046
2018/05/24,69.855
2018/05/25,45.961
2018/05/26,29.048
2018/05/27,54.479
2018/05/28,37.73
2018/05/29,54.259
2018/05/30,64.866
2018/05/31,49.046
2018/06/01,58.263
2018/06/02,52.658
2018/06/03,60.829
2018/06/04,29.702
2018/06/05,67.738
2018/06/06,47.577
2018/06/07,44.748
2018/06/08,28.145
2018/06/09,63.433
2018/06/10,47.58
2018/06/11,39.92
2018/06/12,21.587
2018/06/13,14.87
2018/06/14,12.839
2018/06/15,10.136
2018/06/16,3.864
2018/06/17,2.668
2018/06/18,1.897
2018/06/19,63.945
2018/06/20,56.388
2018/06/21,40.028
2018/06/22,58.982
2018/06/23,30.687
2018/06/24,46.112
2018/06/25,81.015
2018/06/26,58.623
2018/06/27,39.634
2018/06/28,57.373
2018/06/29,56.776
2018/06/30,31.325
2018/07/01,43.089
2018/07/02,25.21
2018/07/03,58.81
2018/07/04,50.711
2018/07/05,59.399
2018/07/06,44.734
2018/07/07,55.659
2018/07/08,82.672
2018/07/09,38.153
2018/07/10,54.612
2018/07/11,30.172
2018/07/12,23.732
2018/07/13,36.749
2018/07/14,27.456
2018/07/15,19.222
2018/07/16,69.345
2018/07/17,59.336
2018/07/18,76.953
2018/07/19,65.205
2018/07/20,50.851
2018/07/21,23.907
2018/07/22,31.29
2018/07/23,61.065
2018/07/24,69.671
2018/07/25,43.812
2018/07/26,57.067
2018/07/27,40.201
2018/07/28,24.77
2018/07/29,22.032
2018/07/30,45.314
2018/07/31,61.89
2018/08/01,76.326
2018/08/02,77.861
2018/08/03,42.009
2018/08/04,21.597
2018/08/05,50.789
2018/08/06,54.084
2018/08/07,70.199
2018/08/08,37.059
2018/08/09,48.87
2018/08/10,50.927
2018/08/11,39.603
2018/08/12,79.603
2018/08/13,59.481
2018/08/14,32.976
2018/08/15,29.791
2018/08/16,45.115
2018/08/17,76.521
2018/08/18,55.747
2018/08/19,38.757
2018/08/20,38.024
2018/08/21,26.976
2018/08/22,54.424
2018/08/23,76.937
2018/08/24,38.294
2018/08/25,46.807
2018/08/26,38.453
2018/08/27,42.816
2018/08/28,67.662
2018/08/29,71.186
2018/08/30,50.564
2018/08/31,26.276
2018/09/01,66.932
2018/09/02,25.303
2018/09/03,60.424
2018/09/04,42.791
2018/09/05,46.237
2018/09/06,27.463
2018/09/07,61.827
2018/09/08,55.038
2018/09/09,64.474
2018/09/10,33.938
2018/09/11,35.619
2018/09/12,25.649
2018/09/13,47.252
2018/09/14,28.062
2018/09/15,37.111
2018/09/16,20.921
2018/09/17,41.277
2018/09/18,75.06
2018/09/19,34.385
2018/09/20,58.034
2018/09/21,43.006
2018/09/22,54.559
2018/09/23,42.698
2018/09/24,44.827
2018/09/25,31.541
2018/09/26,32.328
2018/09/27,55.981
2018/09/28,44.035
2018/09/29,46.184
2018/09/30,29.883
2018/10/01,54.155
2018/10/02,16.42
2018/10/03,63.588
2018/10/04,40.358
2018/10/05,56.188
2018/10/06,27.69
2018/10/07,24.838
2018/10/08,50.149
2018/10/09,60.058
2018/10/10,50.504
2018/10/11,62.34
2018/10/12,44.938
2018/10/13,41.131
2018/10/14,36.502
2018/10/15,81.756
2018/10/16,66.812
2018/10/17,53.778
2018/10/18,43.487
2018/10/19,79.208
2018/10/20,36.976
2018/10/21,51.128
2018/10/22,69.329
2018/10/23,35.223
2018/10/24,50.634
2018/10/25,51.428
2018/10/26,51.428
2018/10/27,65.295
2018/10/28,37.996
2018/10/29,56.939
2018/10/30,80.578
2018/10/31,33.997
2018/11/01,60.394
2018/11/02,60.394
2018/11/03,40.149
2018/11/04,45.179
2018/11/05,62.949
2018/11/06,68.017
2018/11/07,27.476
2018/11/08,61.247
2018/11/09,49.964
2018/11/10,40.251
2018/11/11,36.41
2018/11/12,19.302
2018/11/13,61.126
2018/11/14,68.889
2018/11/15,67.206
2018/11/16,22.824
2018/11/17,52.619
2018/11/18,37.696
2018/11/19,74.831
2018/11/20,64.202
2018/11/21,36.154
2018/11/22,55.674
2018/11/23,41.155
2018/11/24,41.56
2018/11/25,30.355
2018/11/26,64.305
2018/11/27,78.628
2018/11/28,62.872
2018/11/29,33.053
2018/11/30,57.08
2018/12/01,53.219
2018/12/02,50.655
2018/12/03,64.908
2018/12/04,59.375
2018/12/05,72.365
2018/12/06,39.162
2018/12/07,75.602
2018/12/08,49.162
2018/12/09,27.763
2018/12/10,16.619
2018/12/11,66.527
2018/12/12,46.286
2018/12/13,41.993
2018/12/14,62.71
2018/12/15,38.006
2018/12/16,57.033
2018/12/17,77.744
2018/12/18,80.664
2018/12/19,82.193
2018/12/20,78.601
2018/12/21,82.318
2018/12/22,34.08
2018/12/23,58.708
2018/12/24,37.183
2018/12/25,27.568
2018/12/26,31.529
2018/12/27,64.73
2018/12/28,56.232
2018/12/29,32.372
2018/12/30,64.253
2018/12/31,48.07
2019/01/01,66.303
2019/01/02,40.654
2019/01/03,87.049
2019/01/04,88.107
2019/01/05,66.693
2019/01/06,72.064
2019/01/07,61.432
2019/01/08,72.966
2019/01/09,50.37
2019/01/10,64.702
2019/01/11,65.421
2019/01/12,75.01
2019/01/13,29.475
2019/01/14,33.291
2019/01/15,41.261
2019/01/16,77.922
2019/01/17,58.019
2019/01/18,34.899
2019/01/19,21.21
2019/01/20,55.611
2019/01/21,91.769
2019/01/22,92.225
2019/01/23,94.078
2019/01/24,66.343
2019/01/25,60.809
2019/01/26,70.333
2019/01/27,77.279
2019/01/28,89.265
2019/01/29,90.137
2019/01/30,53.703
2019/01/31,59.261
2019/02/01,77.952
2019/02/02,45.301
2019/02/03,64.822
2019/02/04,41.664
2019/02/05,53.419
2019/02/06,56.231
2019/02/07,43.483
2019/02/08,40.83
2019/02/09,58.406
2019/02/10,97.103
2019/02/11,97.735
2019/02/12,78.24
2019/02/13,84.473
2019/02/14,84.668
2019/02/15,85.403
2019/02/16,53.882
2019/02/17,73.129
2019/02/18,51.405
2019/02/19,30.342
2019/02/20,46.58
2019/02/21,43.264
2019/02/22,50.65
2019/02/23,19.733
2019/02/24,55.039
2019/02/25,59.477
2019/02/26,42.623
2019/02/27,42.623
2019/02/28,19.17
2019/03/01,1.56
2019/03/02,1.262
2019/03/03,2.736
2019/03/04,2.722
2019/03/05,2.556
2019/03/06,8.151
2019/03/07,7.332
2019/03/08,22.371
2019/03/09,25.659
2019/03/10,13.311
2019/03/11,47.995
2019/03/12,36.564
2019/03/13,51.24
2019/03/14,44.614
2019/03/15,43.877
2019/03/16,21.264
2019/03/17,57.537
2019/03/18,68.45
2019/03/19,49.116
2019/03/20,32.48
2019/03/21,64.333
2019/03/22,51.187
2019/03/23,43.358
2019/03/24,42.912
2019/03/25,45.438
2019/03/26,78.926
2019/03/27,34.453
2019/03/28,61.819
2019/03/29,62.927
2019/03/30,61.586
2019/03/31,35.609
2019/04/01,34.208
2019/04/02,70.77
2019/04/03,77.192
2019/04/04,36.933
2019/04/05,29.993
2019/04/06,22.498
2019/04/07,16.578
2019/04/08,47.088
2019/04/09,55.516
2019/04/10,36.607
2019/04/11,73.641
2019/04/12,51.339
2019/04/13,28.24
2019/04/14,56.323
2019/04/15,46.805
2019/04/16,62.628
2019/04/17,72.266
2019/04/18,53.203
2019/04/19,31.793
2019/04/20,67.755
2019/04/21,35.305
2019/04/22,48.463
2019/04/23,77.216
2019/04/24,48.033
2019/04/25,33.696
2019/04/26,38.829
2019/04/27,32.391
2019/04/28,64.612
2019/04/29,42.519
2019/04/30,56.601
2019/05/01,38.091
2019/05/02,48.915
2019/05/03,76.504
2019/05/04,30.657
2019/05/05,58.726
2019/05/06,63.046
2019/05/07,52.396
2019/05/08,66.51
2019/05/09,54.709
2019/05/10,32.153
2019/05/11,49.847
2019/05/12,35.371
2019/05/13,64.063
2019/05/14,33.906
2019/05/15,33.693
2019/05/16,70.237
2019/05/17,43.104
2019/05/18,53.324
2019/05/19,58.231
2019/05/20,69.461
2019/05/21,72.483
2019/05/22,37.896
2019/05/23,66.11
2019/05/24,41.393
2019/05/25,19.192
2019/05/26,49.02
2019/05/27,57.582
2019/05/28,69.085
2019/05/29,27.486
2019/05/30,65.49
2019/05/31,41.167
2019/06/01,56.31
2019/06/02,52.568
2019/06/03,64.099
2019/06/04,44.234
2019/06/05,45.19
2019/06/06,30.968
2019/06/07,64.475
2019/06/08,66.341
2019/06/09,50.87
2019/06/10,27.113
2019/06/11,51.239
2019/06/12,58.34
2019/06/13,38.502
2019/06/14,42.998
2019/06/15,65.724
2019/06/16,33.459
2019/06/17,58.549
2019/06/18,63.072
2019/06/19,45.672
2019/06/20,45.01
2019/06/21,77.351
2019/06/22,28.854
2019/06/23,50.048
