Date,size30mom
2016/07/25,322.788
2016/07/26,493.496
2016/07/27,296.071
2016/07/28,127.268
2016/07/29,-194.019
2016/07/30,-906.857
2016/07/31,205.469
2016/08/01,178.321
2016/08/02,283.757
2016/08/03,250.533
2016/08/04,146.288
2016/08/05,118.391
2016/08/06,51.093
2016/08/07,-107.45
2016/08/08,87.06
2016/08/09,184.794
2016/08/10,186.144
2016/08/11,53.808
2016/08/12,202.268
2016/08/13,-105.117
2016/08/14,-51.421
2016/08/15,117.274
2016/08/16,357.655
2016/08/17,134.828
2016/08/18,161.137
2016/08/19,-226.98
2016/08/20,-69.574
2016/08/21,-161.142
2016/08/22,29.429
2016/08/23,226.198
2016/08/24,-147.375
2016/08/25,-282.875
2016/08/26,-95.818
2016/08/27,-23.302
2016/08/28,-147.347
2016/08/29,111.892
2016/08/30,30.511
2016/08/31,-22.745
2016/09/01,-104.525
2016/09/02,184.521
2016/09/03,-103.522
2016/09/04,192.103
2016/09/05,46.658
2016/09/06,249.132
2016/09/07,188.442
2016/09/08,307.886
2016/09/09,246.599
2016/09/10,-112.183
2016/09/11,-98.746
2016/09/12,154.057
2016/09/13,91.173
2016/09/14,290.851
2016/09/15,122.039
2016/09/16,487.624
2016/09/17,-75.214
2016/09/18,-58.293
2016/09/19,-111.614
2016/09/20,209.609
2016/09/21,72.688
2016/09/22,-146.802
2016/09/23,-309.76
2016/09/24,-137.156
2016/09/25,-223.312
2016/09/26,-41.716
2016/09/27,210.157
2016/09/28,-10.791
2016/09/29,-174.32
2016/09/30,-101.368
2016/10/01,227.119
2016/10/02,-163.055
2016/10/03,205.561
2016/10/04,472.33
2016/10/05,290.32
2016/10/06,215.987
2016/10/07,2427
2016/10/08,3530
2016/10/09,3829
2016/10/10,11217
2016/10/11,1302
2016/10/12,-337.121
2016/10/13,-191.114
2016/10/14,-357.265
2016/10/15,-507.173
2016/10/16,-722.915
2016/10/17,-210.981
2016/10/18,313.978
2016/10/19,297.153
2016/10/20,-223.827
2016/10/21,126.102
2016/10/22,-519.416
2016/10/23,11.373
2016/10/24,265.371
2016/10/25,288.722
2016/10/26,4.94
2016/10/27,-142.843
2016/10/28,-89.094
2016/10/29,19.883
2016/10/30,-14.167
2016/10/31,-274.283
2016/11/01,1.769
2016/11/02,-222.008
2016/11/03,-720.944
2016/11/04,-540.045
2016/11/05,-580.333
2016/11/06,-2830
2016/11/07,-4030
2016/11/08,-4207
2016/11/09,-11241
2016/11/10,-1270
2016/11/11,214.357
2016/11/12,119.917
2016/11/13,67.627
2016/11/14,339.735
2016/11/15,280.383
2016/11/16,104.596
2016/11/17,-270.714
2016/11/18,-124.592
2016/11/19,-90.321
2016/11/20,-251.551
2016/11/21,180.612
2016/11/22,416.383
2016/11/23,158.516
2016/11/24,-251.716
2016/11/25,217.487
2016/11/26,-17.07
2016/11/27,230.683
2016/11/28,269.604
2016/11/29,269.922
2016/11/30,672.979
2016/12/01,-281.156
2016/12/02,-35.124
2016/12/03,-66.13
2016/12/04,141.122
2016/12/05,133.467
2016/12/06,325.645
2016/12/07,123.245
2016/12/08,-60.253
2016/12/09,18.232
2016/12/10,-64.632
2016/12/11,218.666
2016/12/12,50.969
2016/12/13,70.537
2016/12/14,259.286
2016/12/15,4.288
2016/12/16,24.573
2016/12/17,-58.042
2016/12/18,-168.237
2016/12/19,241.029
2016/12/20,63.502
2016/12/21,231.851
2016/12/22,53.963
2016/12/23,-428.004
2016/12/24,-62.678
2016/12/25,-450.527
2016/12/26,-206.803
2016/12/27,-144.764
2016/12/28,-200.51
2016/12/29,-13.946
2016/12/30,-585.877
2016/12/31,136.853
2017/01/01,-71.352
2017/01/02,53.846
2017/01/03,224.197
2017/01/04,225.689
2017/01/05,60.63
2017/01/06,69.859
2017/01/07,154.459
2017/01/08,55.199
2017/01/09,167.725
2017/01/10,4.984
2017/01/11,114.457
2017/01/12,158.214
2017/01/13,-106.405
2017/01/14,-82.33
2017/01/15,-8.235
2017/01/16,156.929
2017/01/17,297.172
2017/01/18,-33.292
2017/01/19,15.858
2017/01/20,-160.813
2017/01/21,-257.969
2017/01/22,94.36
2017/01/23,251.441
2017/01/24,437.337
2017/01/25,349.658
2017/01/26,114.84
2017/01/27,127.29
2017/01/28,-50.77
2017/01/29,-100.27
2017/01/30,34.602
2017/01/31,148.549
2017/02/01,149.087
2017/02/02,-49.346
2017/02/03,-148.857
2017/02/04,-115.17
2017/02/05,21.73
2017/02/06,35.818
2017/02/07,269.699
2017/02/08,168.793
2017/02/09,-56.365
2017/02/10,143.869
2017/02/11,-102.785
2017/02/12,-157.806
2017/02/13,324.145
2017/02/14,416.133
2017/02/15,242.822
2017/02/16,18.569
2017/02/17,77.93
2017/02/18,220.834
2017/02/19,26.43
2017/02/20,192.305
2017/02/21,372.966
2017/02/22,178.105
2017/02/23,-86.744
2017/02/24,134.615
2017/02/25,87.684
2017/02/26,54.959
2017/02/27,191.086
2017/02/28,412.733
2017/03/01,656.091
2017/03/02,670.677
2017/03/03,476.407
2017/03/04,281.509
2017/03/05,252.972
2017/03/06,247.672
2017/03/07,349.163
2017/03/08,193.728
2017/03/09,576.36
2017/03/10,426.13
2017/03/11,384.337
2017/03/12,307.552
2017/03/13,857.792
2017/03/14,862.36
2017/03/15,632.447
2017/03/16,1157
2017/03/17,1062
2017/03/18,851.49
2017/03/19,735
2017/03/20,542.955
2017/03/21,872.169
2017/03/22,672.216
2017/03/23,523.528
2017/03/24,766.57
2017/03/25,760.573
2017/03/26,596.199
2017/03/27,1136
2017/03/28,830.321
2017/03/29,925.464
2017/03/30,917.408
2017/03/31,713.861
2017/04/01,193.391
2017/04/02,585.082
2017/04/03,928.605
2017/04/04,696.897
2017/04/05,749.49
2017/04/06,835.725
2017/04/07,976.725
2017/04/08,-154.841
2017/04/09,168.028
2017/04/10,446.617
2017/04/11,333.822
2017/04/12,244.85
2017/04/13,155.322
2017/04/14,-5.061
2017/04/15,-722.881
2017/04/16,-659.856
2017/04/17,-203.138
2017/04/18,206.915
2017/04/19,347.987
2017/04/20,74.343
2017/04/21,322.346
2017/04/22,-83.506
2017/04/23,-163.954
2017/04/24,125.317
2017/04/25,428.661
2017/04/26,-172.619
2017/04/27,551.907
2017/04/28,433.444
2017/04/29,-59.862
2017/04/30,114.869
2017/05/01,1142
2017/05/02,792.176
2017/05/03,239.308
2017/05/04,832.549
2017/05/05,613.114
2017/05/06,134.84
2017/05/07,545.444
2017/05/08,1160
2017/05/09,1018
2017/05/10,766.559
2017/05/11,974.991
2017/05/12,457.738
2017/05/13,476.3
2017/05/14,689.557
2017/05/15,1483
2017/05/16,1424
2017/05/17,1996
2017/05/18,1642
2017/05/19,2137
2017/05/20,1597
2017/05/21,1895
2017/05/22,2899
2017/05/23,4234
2017/05/24,4112
2017/05/25,3149
2017/05/26,2836
2017/05/27,2032
2017/05/28,2201
2017/05/29,2129
2017/05/30,4005
2017/05/31,3298
2017/06/01,3080
2017/06/02,4515
2017/06/03,3286
2017/06/04,3287
2017/06/05,3505
2017/06/06,4052
2017/06/07,3979
2017/06/08,3556
2017/06/09,4255
2017/06/10,3240
2017/06/11,5504
2017/06/12,6386
2017/06/13,5667
2017/06/14,4111
2017/06/15,4548
2017/06/16,3729
2017/06/17,3712
2017/06/18,3130
2017/06/19,4778
2017/06/20,4672
2017/06/21,866.234
2017/06/22,2065
2017/06/23,2457
2017/06/24,2983
2017/06/25,3420
2017/06/26,4417
2017/06/27,2532
2017/06/28,5083
2017/06/29,2392
2017/06/30,1958
2017/07/01,1565
2017/07/02,960.685
2017/07/03,3506
2017/07/04,3674
2017/07/05,3655
2017/07/06,1456
2017/07/07,2321
2017/07/08,1952
2017/07/09,-501.752
2017/07/10,3994
2017/07/11,1826
2017/07/12,1284
2017/07/13,1869
2017/07/14,2098
2017/07/15,555.649
2017/07/16,1190
2017/07/17,1857
2017/07/18,3355
2017/07/19,1326
2017/07/20,111.843
2017/07/21,2466
2017/07/22,-699.882
2017/07/23,159.519
2017/07/24,1625
2017/07/25,787.477
2017/07/26,-1141
2017/07/27,435.107
2017/07/28,-747.526
2017/07/29,-2008
2017/07/30,-1179
2017/07/31,1187
2017/08/01,1000
2017/08/02,-716.567
2017/08/03,-535.256
2017/08/04,412.889
2017/08/05,1597
2017/08/06,753.774
2017/08/07,2983
2017/08/08,6298
2017/08/09,786.473
2017/08/10,3097
2017/08/11,3694
2017/08/12,2966
2017/08/13,2956
2017/08/14,6908
2017/08/15,7178
2017/08/16,7546
2017/08/17,6044
2017/08/18,7053
2017/08/19,6978
2017/08/20,4164
2017/08/21,7187
2017/08/22,4976
2017/08/23,3792
2017/08/24,4029
2017/08/25,7369
2017/08/26,6280
2017/08/27,5687
2017/08/28,10305
2017/08/29,10835
2017/08/30,9535
2017/08/31,7933
2017/09/01,9010
2017/09/02,5737
2017/09/03,3363
2017/09/04,9333
2017/09/05,9242
2017/09/06,10736
2017/09/07,7856
2017/09/08,9603
2017/09/09,3567
2017/09/10,250.398
2017/09/11,3123
2017/09/12,5041
2017/09/13,1278
2017/09/14,885.177
2017/09/15,1951
2017/09/16,-632.794
2017/09/17,-2986
2017/09/18,1188
2017/09/19,3771
2017/09/20,848.889
2017/09/21,1846
2017/09/22,2620
2017/09/23,2154
2017/09/24,2212
2017/09/25,4952
2017/09/26,3582
2017/09/27,1136
2017/09/28,2097
2017/09/29,2712
2017/09/30,4562
2017/10/01,3345
2017/10/02,5809
2017/10/03,7047
2017/10/04,633.586
2017/10/05,608.117
2017/10/06,-946.157
2017/10/07,-1478
2017/10/08,-1826
2017/10/09,2523
2017/10/10,6759
2017/10/11,3281
2017/10/12,3100
2017/10/13,4912
2017/10/14,2664
2017/10/15,-300.323
2017/10/16,-403.302
2017/10/17,62.367
2017/10/18,-4476
2017/10/19,-3617
2017/10/20,-773.983
2017/10/21,-4121
2017/10/22,-6025
2017/10/23,-3123
2017/10/24,-4037
2017/10/25,-5230
2017/10/26,-4110
2017/10/27,-18893
2017/10/28,-20553
2017/10/29,-21540
2017/10/30,-21998
2017/10/31,-21781
2017/11/01,-5479
2017/11/02,-5184
2017/11/03,-4542
2017/11/04,-8156
2017/11/05,-10016
2017/11/06,-5861
2017/11/07,-4883
2017/11/08,-5451
2017/11/09,-7510
2017/11/10,-6633
2017/11/11,-8472
2017/11/12,-8612
2017/11/13,-5508
2017/11/14,-2779
2017/11/15,158.989
2017/11/16,866.276
2017/11/17,2240
2017/11/18,1650
2017/11/19,-703.082
2017/11/20,4671
2017/11/21,5235
2017/11/22,3151
2017/11/23,2083
2017/11/24,757.163
2017/11/25,1777
2017/11/26,16099
2017/11/27,22187
2017/11/28,18980
2017/11/29,18539
2017/11/30,18059
2017/12/01,2520
2017/12/02,2220
2017/12/03,3475
2017/12/04,7585
2017/12/05,8159
2017/12/06,7378
2017/12/07,3632
2017/12/08,7000
2017/12/09,5962
2017/12/10,7451
2017/12/11,10889
2017/12/12,12374
2017/12/13,11772
2017/12/14,9817
2017/12/15,9727
2017/12/16,11111
2017/12/17,10665
2017/12/18,13304
2017/12/19,16913
2017/12/20,10812
2017/12/21,14039
2017/12/22,13219
2017/12/23,10170
2017/12/24,5415
2017/12/25,5527
2017/12/26,6334
2017/12/27,2546
2017/12/28,6985
2017/12/29,11003
2017/12/30,11287
2017/12/31,6857
2018/01/01,6072
2018/01/02,10832
2018/01/03,12732
2018/01/04,13881
2018/01/05,12242
2018/01/06,14756
2018/01/07,10046
2018/01/08,12611
2018/01/09,12173
2018/01/10,7092
2018/01/11,5691
2018/01/12,4440
2018/01/13,5214
2018/01/14,3143
2018/01/15,5457
2018/01/16,6802
2018/01/17,4495
2018/01/18,241.822
2018/01/19,1381
2018/01/20,-2807
2018/01/21,-2400
2018/01/22,-334.896
2018/01/23,4560
2018/01/24,2845
2018/01/25,1238
2018/01/26,1325
2018/01/27,-3515
2018/01/28,-5345
2018/01/29,-4098
2018/01/30,183.818
2018/01/31,876.317
2018/02/01,-3830
2018/02/02,-6288
2018/02/03,-11089
2018/02/04,-10671
2018/02/05,-8480
2018/02/06,-6332
2018/02/07,-9531
2018/02/08,-12944
2018/02/09,-8551
2018/02/10,-9177
2018/02/11,-9673
2018/02/12,-9086
2018/02/13,-8889
2018/02/14,-9998
2018/02/15,-10963
2018/02/16,-11716
2018/02/17,-9814
2018/02/18,-8111
2018/02/19,-5603
2018/02/20,-2385
2018/02/21,-2556
2018/02/22,-3332
2018/02/23,-3773
2018/02/24,-2406
2018/02/25,-5492
2018/02/26,-799.037
2018/02/27,-3233
2018/02/28,-3655
2018/03/01,-4561
2018/03/02,-2352
2018/03/03,-5155
2018/03/04,-5391
2018/03/05,-26.281
2018/03/06,-1123
2018/03/07,-1351
2018/03/08,-3456
2018/03/09,-2598
2018/03/10,-1231
2018/03/11,-3483
2018/03/12,-453.661
2018/03/13,-35.851
2018/03/14,-2072
2018/03/15,-378.007
2018/03/16,-2346
2018/03/17,-4429
2018/03/18,-513.383
2018/03/19,-1249
2018/03/20,-667.946
2018/03/21,-1181
2018/03/22,-6531
2018/03/23,-4460
2018/03/24,-5148
2018/03/25,-5810
2018/03/26,-3424
2018/03/27,-3337
2018/03/28,-4369
2018/03/29,-3456
2018/03/30,-3136
2018/03/31,-3639
2018/04/01,-6656
2018/04/02,-4302
2018/04/03,-1717
2018/04/04,-3890
2018/04/05,-2127
2018/04/06,-5056
2018/04/07,-5647
2018/04/08,-3141
2018/04/09,-231.568
2018/04/10,-1030
2018/04/11,-3172
2018/04/12,298.624
2018/04/13,1030
2018/04/14,-1908
2018/04/15,-829.593
2018/04/16,3392
2018/04/17,2103
2018/04/18,1832
2018/04/19,5139
2018/04/20,5756
2018/04/21,3789
2018/04/22,4227
2018/04/23,7642
2018/04/24,10620
2018/04/25,7304
2018/04/26,7475
2018/04/27,6837
2018/04/28,7047
2018/04/29,6197
2018/04/30,8867
2018/05/01,8725
2018/05/02,8755
2018/05/03,7260
2018/05/04,9090
2018/05/05,4608
2018/05/06,4619
2018/05/07,7257
2018/05/08,6626
2018/05/09,5880
2018/05/10,9168
2018/05/11,6622
2018/05/12,2507
2018/05/13,2384
2018/05/14,7783
2018/05/15,6120
2018/05/16,3976
2018/05/17,2308
2018/05/18,2169
2018/05/19,-746.909
2018/05/20,-2627
2018/05/21,3908
2018/05/22,2252
2018/05/23,1724
2018/05/24,-134.703
2018/05/25,-215.399
2018/05/26,-1653
2018/05/27,-623.092
2018/05/28,859.333
2018/05/29,678.413
2018/05/30,-383.863
2018/05/31,2817
2018/06/01,-495.484
2018/06/02,-1721
2018/06/03,-2689
2018/06/04,2323
2018/06/05,3460
2018/06/06,1288
2018/06/07,524.52
2018/06/08,3.322
2018/06/09,-2587
2018/06/10,-558.574
2018/06/11,718.306
2018/06/12,161.735
2018/06/13,-483.304
2018/06/14,-643.285
2018/06/15,-2129
2018/06/16,1744
2018/06/17,-4675
2018/06/18,-2385
2018/06/19,1241
2018/06/20,6.814
2018/06/21,-1800
2018/06/22,-1465
2018/06/23,-4876
2018/06/24,-3962
2018/06/25,2176
2018/06/26,363.365
2018/06/27,-834.134
2018/06/28,-1407
2018/06/29,-2289
2018/06/30,-5351
2018/07/01,-2631
2018/07/02,-4991
2018/07/03,-3030
2018/07/04,-7512
2018/07/05,-4356
2018/07/06,-5155
2018/07/07,-4674
2018/07/08,-2147
2018/07/09,-1802
2018/07/10,-1130
2018/07/11,-2365
2018/07/12,-2444
2018/07/13,-4655
2018/07/14,-4566
2018/07/15,-3939
2018/07/16,-2920
2018/07/17,3616
2018/07/18,1517
2018/07/19,-1272
2018/07/20,-4358
2018/07/21,-4357
2018/07/22,-3707
2018/07/23,2475
2018/07/24,3259
2018/07/25,-1069
2018/07/26,-356.397
2018/07/27,-1814
2018/07/28,-4340
2018/07/29,-1345
2018/07/30,1764
2018/07/31,1419
2018/08/01,5102
2018/08/02,2555
2018/08/03,3480
2018/08/04,-219.569
2018/08/05,2985
2018/08/06,3607
2018/08/07,-2562
2018/08/08,-6099
2018/08/09,-7886
2018/08/10,-3510
2018/08/11,-953.241
2018/08/12,-1039
2018/08/13,2371
2018/08/14,3186
2018/08/15,-3668
2018/08/16,-1255
2018/08/17,-3077
2018/08/18,-1215
2018/08/19,785.726
2018/08/20,5965
2018/08/21,4456
2018/08/22,-234.073
2018/08/23,79.94
2018/08/24,-1300
2018/08/25,1433
2018/08/26,1427
2018/08/27,5280
2018/08/28,4110
2018/08/29,702.451
2018/08/30,-250.943
2018/08/31,-2609
2018/09/01,-854.125
2018/09/02,666.509
2018/09/03,3732
2018/09/04,881.069
2018/09/05,2097
2018/09/06,3675
2018/09/07,8850
2018/09/08,9665
2018/09/09,3523
2018/09/10,3240
2018/09/11,2563
2018/09/12,2179
2018/09/13,2182
2018/09/14,6544
2018/09/15,3479
2018/09/16,6671
2018/09/17,3407
2018/09/18,4161
2018/09/19,-5109
2018/09/20,-1005
2018/09/21,3412
2018/09/22,713.589
2018/09/23,2902
2018/09/24,3751
2018/09/25,4018
2018/09/26,4877
2018/09/27,3494
2018/09/28,3519
2018/09/29,-3240
2018/09/30,1728
2018/10/01,845.794
2018/10/02,1045
2018/10/03,-3582
2018/10/04,-432.52
2018/10/05,-4564
2018/10/06,-5869
2018/10/07,-9711
2018/10/08,-8172
2018/10/09,-3873
2018/10/10,-6658
2018/10/11,-4151
2018/10/12,-3931
2018/10/13,-6725
2018/10/14,-11067
2018/10/15,-8227
2018/10/16,-9538
2018/10/17,-8154
2018/10/18,-8407
2018/10/19,-1480
2018/10/20,-8492
2018/10/21,-10128
2018/10/22,-5451
2018/10/23,-8144
2018/10/24,-8021
2018/10/25,-6334
2018/10/26,-9628
2018/10/27,-14263
2018/10/28,-12497
2018/10/29,-748.273
2018/10/30,-4763
2018/10/31,-6726
2018/11/01,-6021
2018/11/02,-4256
2018/11/03,-6853
2018/11/04,-4961
2018/11/05,-47.665
2018/11/06,3492
2018/11/07,759.758
2018/11/08,134.117
2018/11/09,602.61
2018/11/10,-1791
2018/11/11,-3107
2018/11/12,1100
2018/11/13,2459
2018/11/14,1251
2018/11/15,-0.498
2018/11/16,-664.523
2018/11/17,-2266
2018/11/18,-3864
2018/11/19,3250
2018/11/20,3640
2018/11/21,-1618
2018/11/22,173.819
2018/11/23,-3008
2018/11/24,-6258
2018/11/25,-3602
2018/11/26,2043
2018/11/27,2335
2018/11/28,217.372
2018/11/29,-1269
2018/11/30,774.83
2018/12/01,-1824
2018/12/02,-1884
2018/12/03,2220
2018/12/04,2084
2018/12/05,1401
2018/12/06,270.878
2018/12/07,607.912
2018/12/08,-1057
2018/12/09,-593.794
2018/12/10,1821
2018/12/11,629.114
2018/12/12,-1744
2018/12/13,-60.218
2018/12/14,-156.571
2018/12/15,-849.702
2018/12/16,-1222
2018/12/17,3386
2018/12/18,4991
2018/12/19,627.32
2018/12/20,-167.69
2018/12/21,1709
2018/12/22,-1178
2018/12/23,-366.612
2018/12/24,3430
2018/12/25,-57.444
2018/12/26,1236
2018/12/27,-344.569
2018/12/28,-1987
2018/12/29,-897.135
2018/12/30,-4097
2018/12/31,240.3
2019/01/01,-1616
2019/01/02,103.861
2019/01/03,1373
2019/01/04,-90.79
2019/01/05,-1813
2019/01/06,-2548
2019/01/07,881.456
2019/01/08,1041
2019/01/09,-331.043
2019/01/10,1427
2019/01/11,2008
2019/01/12,-1724
2019/01/13,-2878
2019/01/14,1655
2019/01/15,2195
2019/01/16,-881.009
2019/01/17,-1772
2019/01/18,-1878
2019/01/19,-1726
2019/01/20,-1830
2019/01/21,4744
2019/01/22,5418
2019/01/23,1660
2019/01/24,3388
2019/01/25,-183.505
2019/01/26,-142.612
2019/01/27,363.424
2019/01/28,4660
2019/01/29,7558
2019/01/30,5065
2019/01/31,7137
2019/02/01,2247
2019/02/02,-1846
2019/02/03,-2275
2019/02/04,-1025
2019/02/05,745.753
2019/02/06,-1181
2019/02/07,-484.222
2019/02/08,1117
2019/02/09,-2012
2019/02/10,-85.582
2019/02/11,4782
2019/02/12,5026
2019/02/13,4916
2019/02/14,5231
2019/02/15,4743
2019/02/16,3613
2019/02/17,4448
2019/02/18,6243
2019/02/19,6749
2019/02/20,3402
2019/02/21,2507
2019/02/22,4259
2019/02/23,2001
2019/02/24,6089
2019/02/25,9269
2019/02/26,7995
2019/02/27,3763
2019/02/28,3014
2019/03/01,-2625
2019/03/02,-4344
2019/03/03,-5036
2019/03/04,2304
2019/03/05,2142
2019/03/06,1400
2019/03/07,515.008
2019/03/08,1776
2019/03/09,117.227
2019/03/10,-3937
2019/03/11,-79.286
2019/03/12,-922.064
2019/03/13,-1566
2019/03/14,-2338
2019/03/15,-5446
2019/03/16,-7037
2019/03/17,-7420
2019/03/18,-2132
2019/03/19,-1031
2019/03/20,-4426
2019/03/21,-4354
2019/03/22,-4938
2019/03/23,-7862
2019/03/24,-8030
2019/03/25,-1822
2019/03/26,-4005
2019/03/27,-6496
2019/03/28,-6549
2019/03/29,-4390
2019/03/30,-4402
2019/03/31,1011
2019/04/01,4033
2019/04/02,7726
2019/04/03,3342
2019/04/04,3053
2019/04/05,1534
2019/04/06,-101.574
2019/04/07,-1168
2019/04/08,2676
2019/04/09,4574
2019/04/10,5545
2019/04/11,6444
2019/04/12,1207
2019/04/13,-884.592
2019/04/14,-920.454
2019/04/15,5217
2019/04/16,7357
2019/04/17,1492
2019/04/18,43.311
2019/04/19,1130
2019/04/20,-58.173
2019/04/21,1049
2019/04/22,3767
2019/04/23,5032
2019/04/24,-12.163
2019/04/25,-261.285
2019/04/26,-173.438
2019/04/27,-3302
2019/04/28,-2992
2019/04/29,-1501
2019/04/30,935.618
2019/05/01,-305.664
2019/05/02,992.571
2019/05/03,-1180
2019/05/04,-3329
2019/05/05,-153.856
2019/05/06,7816
2019/05/07,10378
2019/05/08,4333
2019/05/09,3235
2019/05/10,290.062
2019/05/11,-1455
2019/05/12,1192
2019/05/13,5401
2019/05/14,7208
2019/05/15,3902
2019/05/16,3861
2019/05/17,4816
2019/05/18,1820
2019/05/19,1089
2019/05/20,4782
2019/05/21,3080
2019/05/22,4511
2019/05/23,3459
2019/05/24,5632
2019/05/25,2923
2019/05/26,1814
2019/05/27,10329
2019/05/28,7695
2019/05/29,6857
2019/05/30,4820
2019/05/31,3211
2019/06/01,1131
2019/06/02,2355
2019/06/03,6872
2019/06/04,6192
2019/06/05,-1420
2019/06/06,-4622
2019/06/07,-1866
2019/06/08,5390
2019/06/09,-2506
2019/06/10,5043
2019/06/11,5556
2019/06/12,1643
2019/06/13,-2043
2019/06/14,-1694
2019/06/15,-329.864
2019/06/16,-2180
2019/06/17,3691
2019/06/18,2581
2019/06/19,1840
2019/06/20,4203
2019/06/21,-2659
2019/06/22,-3496
2019/06/23,-3297
2019/06/24,1205
2019/06/25,5126
2019/06/26,487.562
2019/06/27,-287.949
2019/06/28,2550
2019/06/29,-4536
2019/06/30,-2753
2019/07/01,2452
2019/07/02,1798
2019/07/03,-2260
2019/07/04,-2619
2019/07/05,1525
2019/07/06,3175
2019/07/07,2951
2019/07/08,2739
2019/07/09,3072
