Date,mining_profitability14trx
2016/05/18,-0.387
2016/05/19,-0.219
2016/05/20,-0.038
2016/05/21,0.124
2016/05/22,0.278
2016/05/23,0.414
2016/05/24,0.505
2016/05/25,0.548
2016/05/26,0.553
2016/05/27,0.511
2016/05/28,0.436
2016/05/29,0.351
2016/05/30,0.272
2016/05/31,0.213
2016/06/01,0.192
2016/06/02,0.188
2016/06/03,0.18
2016/06/04,0.17
2016/06/05,0.16
2016/06/06,0.15
2016/06/07,0.14
2016/06/08,0.138
2016/06/09,0.128
2016/06/10,0.115
2016/06/11,0.095
2016/06/12,0.084
2016/06/13,0.101
2016/06/14,0.157
2016/06/15,0.236
2016/06/16,0.345
2016/06/17,0.437
2016/06/18,0.452
2016/06/19,0.393
2016/06/20,0.273
2016/06/21,0.129
2016/06/22,0.006
2016/06/23,-0.126
2016/06/24,-0.242
2016/06/25,-0.339
2016/06/26,-0.426
2016/06/27,-0.505
2016/06/28,-0.589
2016/06/29,-0.681
2016/06/30,-0.769
2016/07/01,-0.855
2016/07/02,-0.941
2016/07/03,-1.026
2016/07/04,-1.11
2016/07/05,-1.205
2016/07/06,-1.298
2016/07/07,-1.392
2016/07/08,-1.476
2016/07/09,-1.536
2016/07/10,-1.582
2016/07/11,-1.621
2016/07/12,-1.653
2016/07/13,-1.678
2016/07/14,-1.684
2016/07/15,-1.657
2016/07/16,-1.607
2016/07/17,-1.552
2016/07/18,-1.492
2016/07/19,-1.432
2016/07/20,-1.351
2016/07/21,-1.255
2016/07/22,-1.129
2016/07/23,-0.974
2016/07/24,-0.823
2016/07/25,-0.669
2016/07/26,-0.524
2016/07/27,-0.368
2016/07/28,-0.229
2016/07/29,-0.106
2016/07/30,0.001
2016/07/31,0.084
2016/08/01,0.135
2016/08/02,0.149
2016/08/03,0.134
2016/08/04,0.114
2016/08/05,0.088
2016/08/06,0.054
2016/08/07,0.018
2016/08/08,-0.02
2016/08/09,-0.053
2016/08/10,-0.078
2016/08/11,-0.108
2016/08/12,-0.141
2016/08/13,-0.174
2016/08/14,-0.211
2016/08/15,-0.251
2016/08/16,-0.299
2016/08/17,-0.352
2016/08/18,-0.407
2016/08/19,-0.465
2016/08/20,-0.52
2016/08/21,-0.568
2016/08/22,-0.61
2016/08/23,-0.651
2016/08/24,-0.689
2016/08/25,-0.723
2016/08/26,-0.758
2016/08/27,-0.79
2016/08/28,-0.819
2016/08/29,-0.842
2016/08/30,-0.857
2016/08/31,-0.861
2016/09/01,-0.848
2016/09/02,-0.821
2016/09/03,-0.782
2016/09/04,-0.731
2016/09/05,-0.679
2016/09/06,-0.629
2016/09/07,-0.584
2016/09/08,-0.545
2016/09/09,-0.508
2016/09/10,-0.475
2016/09/11,-0.446
2016/09/12,-0.423
2016/09/13,-0.4
2016/09/14,-0.382
2016/09/15,-0.367
2016/09/16,-0.349
2016/09/17,-0.331
2016/09/18,-0.299
2016/09/19,-0.226
2016/09/20,-0.154
2016/09/21,-0.096
2016/09/22,-0.042
2016/09/23,0.006
2016/09/24,0.034
2016/09/25,0.046
2016/09/26,0.044
2016/09/27,0.044
2016/09/28,0.028
2016/09/29,-0.007
2016/09/30,-0.05
2016/10/01,-0.085
2016/10/02,-0.11
2016/10/03,-0.138
2016/10/04,-0.176
2016/10/05,-0.214
2016/10/06,-0.258
2016/10/07,-0.276
2016/10/08,-0.296
2016/10/09,-0.335
2016/10/10,-0.394
2016/10/11,-0.466
2016/10/12,-0.535
2016/10/13,-0.593
2016/10/14,-0.658
2016/10/15,-0.73
2016/10/16,-0.803
2016/10/17,-0.865
2016/10/18,-0.91
2016/10/19,-0.942
2016/10/20,-0.965
2016/10/21,-0.996
2016/10/22,-1.031
2016/10/23,-1.064
2016/10/24,-1.093
2016/10/25,-1.126
2016/10/26,-1.16
2016/10/27,-1.192
2016/10/28,-1.216
2016/10/29,-1.208
2016/10/30,-1.152
2016/10/31,-1.07
2016/11/01,-0.953
2016/11/02,-0.778
2016/11/03,-0.554
2016/11/04,-0.282
2016/11/05,0.04
2016/11/06,0.383
2016/11/07,0.672
2016/11/08,0.866
2016/11/09,0.973
2016/11/10,1.042
2016/11/11,1.084
2016/11/12,1.096
2016/11/13,1.066
2016/11/14,0.995
2016/11/15,0.895
2016/11/16,0.789
2016/11/17,0.682
2016/11/18,0.571
2016/11/19,0.445
2016/11/20,0.295
2016/11/21,0.124
2016/11/22,-0.041
2016/11/23,-0.183
2016/11/24,-0.291
2016/11/25,-0.367
2016/11/26,-0.427
2016/11/27,-0.47
2016/11/28,-0.512
2016/11/29,-0.566
2016/11/30,-0.618
2016/12/01,-0.668
2016/12/02,-0.726
2016/12/03,-0.795
2016/12/04,-0.874
2016/12/05,-0.96
2016/12/06,-1.05
2016/12/07,-1.122
2016/12/08,-1.161
2016/12/09,-1.19
2016/12/10,-1.213
2016/12/11,-1.235
2016/12/12,-1.247
2016/12/13,-1.25
2016/12/14,-1.245
2016/12/15,-1.242
2016/12/16,-1.246
2016/12/17,-1.256
2016/12/18,-1.271
2016/12/19,-1.291
2016/12/20,-1.316
2016/12/21,-1.337
2016/12/22,-1.353
2016/12/23,-1.356
2016/12/24,-1.336
2016/12/25,-1.306
2016/12/26,-1.275
2016/12/27,-1.24
2016/12/28,-1.198
2016/12/29,-1.121
2016/12/30,-1.019
2016/12/31,-0.915
2017/01/01,-0.802
2017/01/02,-0.689
2017/01/03,-0.563
2017/01/04,-0.407
2017/01/05,-0.247
2017/01/06,-0.108
2017/01/07,0
2017/01/08,0.085
2017/01/09,0.153
2017/01/10,0.203
2017/01/11,0.228
2017/01/12,0.221
2017/01/13,0.191
2017/01/14,0.146
2017/01/15,0.094
2017/01/16,0.034
2017/01/17,-0.018
2017/01/18,-0.053
2017/01/19,-0.087
2017/01/20,-0.111
2017/01/21,-0.125
2017/01/22,-0.132
2017/01/23,-0.14
2017/01/24,-0.148
2017/01/25,-0.157
2017/01/26,-0.17
2017/01/27,-0.187
2017/01/28,-0.203
2017/01/29,-0.216
2017/01/30,-0.226
2017/01/31,-0.234
2017/02/01,-0.237
2017/02/02,-0.24
2017/02/03,-0.237
2017/02/04,-0.22
2017/02/05,-0.206
2017/02/06,-0.195
2017/02/07,-0.185
2017/02/08,-0.177
2017/02/09,-0.177
2017/02/10,-0.189
2017/02/11,-0.203
2017/02/12,-0.22
2017/02/13,-0.24
2017/02/14,-0.247
2017/02/15,-0.231
2017/02/16,-0.204
2017/02/17,-0.177
2017/02/18,-0.152
2017/02/19,-0.134
2017/02/20,-0.121
2017/02/21,-0.12
2017/02/22,-0.124
2017/02/23,-0.129
2017/02/24,-0.13
2017/02/25,-0.127
2017/02/26,-0.122
2017/02/27,-0.104
2017/02/28,-0.069
2017/03/01,-0.017
2017/03/02,0.079
2017/03/03,0.211
2017/03/04,0.357
2017/03/05,0.485
2017/03/06,0.597
2017/03/07,0.688
2017/03/08,0.733
2017/03/09,0.731
2017/03/10,0.71
2017/03/11,0.696
2017/03/12,0.715
2017/03/13,0.811
2017/03/14,0.965
2017/03/15,1.159
2017/03/16,1.483
2017/03/17,1.91
2017/03/18,2.272
2017/03/19,2.582
2017/03/20,2.849
2017/03/21,3.055
2017/03/22,3.174
2017/03/23,3.205
2017/03/24,3.211
2017/03/25,3.227
2017/03/26,3.214
2017/03/27,3.156
2017/03/28,3.062
2017/03/29,2.954
2017/03/30,2.831
2017/03/31,2.676
2017/04/01,2.507
2017/04/02,2.325
2017/04/03,2.134
2017/04/04,1.913
2017/04/05,1.69
2017/04/06,1.463
2017/04/07,1.234
2017/04/08,1.018
2017/04/09,0.816
2017/04/10,0.625
2017/04/11,0.449
2017/04/12,0.29
2017/04/13,0.177
2017/04/14,0.081
2017/04/15,-0.002
2017/04/16,-0.069
2017/04/17,-0.126
2017/04/18,-0.173
2017/04/19,-0.212
2017/04/20,-0.246
2017/04/21,-0.277
2017/04/22,-0.312
2017/04/23,-0.348
2017/04/24,-0.374
2017/04/25,-0.395
2017/04/26,-0.409
2017/04/27,-0.397
2017/04/28,-0.345
2017/04/29,-0.264
2017/04/30,-0.15
2017/05/01,0.003
2017/05/02,0.166
2017/05/03,0.325
2017/05/04,0.504
2017/05/05,0.699
2017/05/06,0.886
2017/05/07,1.058
2017/05/08,1.191
2017/05/09,1.261
2017/05/10,1.297
2017/05/11,1.302
2017/05/12,1.278
2017/05/13,1.228
2017/05/14,1.151
2017/05/15,1.056
2017/05/16,0.947
2017/05/17,0.833
2017/05/18,0.733
2017/05/19,0.684
2017/05/20,0.698
2017/05/21,0.759
2017/05/22,0.91
2017/05/23,1.118
2017/05/24,1.394
2017/05/25,1.706
2017/05/26,1.975
2017/05/27,2.118
2017/05/28,2.208
2017/05/29,2.259
2017/05/30,2.314
2017/05/31,2.395
2017/06/01,2.439
2017/06/02,2.439
2017/06/03,2.4
2017/06/04,2.346
2017/06/05,2.287
2017/06/06,2.227
2017/06/07,2.157
2017/06/08,2.069
2017/06/09,1.983
2017/06/10,1.922
2017/06/11,1.909
2017/06/12,1.954
2017/06/13,2.03
2017/06/14,2.09
2017/06/15,2.078
2017/06/16,2.035
2017/06/17,1.965
2017/06/18,1.879
2017/06/19,1.776
2017/06/20,1.646
2017/06/21,1.476
2017/06/22,1.28
2017/06/23,1.075
2017/06/24,0.866
2017/06/25,0.644
2017/06/26,0.398
2017/06/27,0.135
2017/06/28,-0.102
2017/06/29,-0.305
2017/06/30,-0.488
2017/07/01,-0.666
2017/07/02,-0.834
2017/07/03,-0.984
2017/07/04,-1.116
2017/07/05,-1.237
2017/07/06,-1.345
2017/07/07,-1.444
2017/07/08,-1.542
2017/07/09,-1.634
2017/07/10,-1.74
2017/07/11,-1.868
2017/07/12,-1.997
2017/07/13,-2.119
2017/07/14,-2.235
2017/07/15,-2.349
2017/07/16,-2.476
2017/07/17,-2.592
2017/07/18,-2.676
2017/07/19,-2.721
2017/07/20,-2.74
2017/07/21,-2.736
2017/07/22,-2.708
2017/07/23,-2.662
2017/07/24,-2.599
2017/07/25,-2.537
2017/07/26,-2.481
2017/07/27,-2.426
2017/07/28,-2.375
2017/07/29,-2.331
2017/07/30,-2.287
2017/07/31,-2.249
2017/08/01,-2.215
2017/08/02,-2.179
2017/08/03,-2.133
2017/08/04,-2.082
2017/08/05,-2.015
2017/08/06,-1.918
2017/08/07,-1.798
2017/08/08,-1.655
2017/08/09,-1.487
2017/08/10,-1.303
2017/08/11,-1.11
2017/08/12,-0.915
2017/08/13,-0.74
2017/08/14,-0.586
2017/08/15,-0.463
2017/08/16,-0.349
2017/08/17,-0.247
2017/08/18,-0.158
2017/08/19,-0.099
2017/08/20,-0.063
2017/08/21,-0.023
2017/08/22,0.011
2017/08/23,0.038
2017/08/24,0.063
2017/08/25,0.056
2017/08/26,0.024
2017/08/27,-0.019
2017/08/28,-0.055
2017/08/29,-0.081
2017/08/30,-0.089
2017/08/31,-0.077
2017/09/01,-0.051
2017/09/02,-0.036
2017/09/03,-0.041
2017/09/04,-0.077
2017/09/05,-0.139
2017/09/06,-0.194
2017/09/07,-0.244
2017/09/08,-0.303
2017/09/09,-0.377
2017/09/10,-0.459
2017/09/11,-0.542
2017/09/12,-0.622
2017/09/13,-0.708
2017/09/14,-0.808
2017/09/15,-0.923
2017/09/16,-1.029
2017/09/17,-1.13
2017/09/18,-1.195
2017/09/19,-1.236
2017/09/20,-1.253
2017/09/21,-1.263
2017/09/22,-1.306
2017/09/23,-1.361
2017/09/24,-1.412
2017/09/25,-1.452
2017/09/26,-1.478
2017/09/27,-1.49
2017/09/28,-1.484
2017/09/29,-1.465
2017/09/30,-1.427
2017/10/01,-1.381
2017/10/02,-1.331
2017/10/03,-1.279
2017/10/04,-1.229
2017/10/05,-1.184
2017/10/06,-1.135
2017/10/07,-1.072
2017/10/08,-1.004
2017/10/09,-0.94
2017/10/10,-0.881
2017/10/11,-0.823
2017/10/12,-0.765
2017/10/13,-0.702
2017/10/14,-0.618
2017/10/15,-0.532
2017/10/16,-0.441
2017/10/17,-0.311
2017/10/18,-0.175
2017/10/19,-0.045
2017/10/20,0.075
2017/10/21,0.17
2017/10/22,0.239
2017/10/23,0.283
2017/10/24,0.316
2017/10/25,0.335
2017/10/26,0.351
2017/10/27,0.108
2017/10/28,-0.292
2017/10/29,-0.777
2017/10/30,-1.3
2017/10/31,-1.83
2017/11/01,-2.094
2017/11/02,-2.16
2017/11/03,-2.069
2017/11/04,-1.861
2017/11/05,-1.582
2017/11/06,-1.26
2017/11/07,-0.918
2017/11/08,-0.576
2017/11/09,-0.229
2017/11/10,0.095
2017/11/11,0.381
2017/11/12,0.616
2017/11/13,0.816
2017/11/14,0.993
2017/11/15,1.157
2017/11/16,1.299
2017/11/17,1.415
2017/11/18,1.508
2017/11/19,1.594
2017/11/20,1.651
2017/11/21,1.689
2017/11/22,1.71
2017/11/23,1.731
2017/11/24,1.762
2017/11/25,1.818
2017/11/26,1.875
2017/11/27,1.939
2017/11/28,2.001
2017/11/29,2.047
2017/11/30,2.043
2017/12/01,2.007
2017/12/02,1.955
2017/12/03,1.907
2017/12/04,1.852
2017/12/05,1.804
2017/12/06,1.747
2017/12/07,1.683
2017/12/08,1.618
2017/12/09,1.568
2017/12/10,1.503
2017/12/11,1.431
2017/12/12,1.414
2017/12/13,1.472
2017/12/14,1.591
2017/12/15,1.694
2017/12/16,1.785
2017/12/17,1.861
2017/12/18,1.917
2017/12/19,2.006
2017/12/20,2.097
2017/12/21,2.177
2017/12/22,2.182
2017/12/23,2.138
2017/12/24,2.028
2017/12/25,1.893
2017/12/26,1.753
2017/12/27,1.617
2017/12/28,1.463
2017/12/29,1.32
2017/12/30,1.176
2017/12/31,1.036
2018/01/01,0.91
2018/01/02,0.834
2018/01/03,0.808
2018/01/04,0.834
2018/01/05,0.916
2018/01/06,1.045
2018/01/07,1.203
2018/01/08,1.381
2018/01/09,1.576
2018/01/10,1.806
2018/01/11,1.983
2018/01/12,2.097
2018/01/13,2.187
2018/01/14,2.241
2018/01/15,2.255
2018/01/16,2.184
2018/01/17,2.009
2018/01/18,1.798
2018/01/19,1.571
2018/01/20,1.351
2018/01/21,1.13
2018/01/22,0.903
2018/01/23,0.675
2018/01/24,0.457
2018/01/25,0.259
2018/01/26,0.078
2018/01/27,-0.077
2018/01/28,-0.19
2018/01/29,-0.273
2018/01/30,-0.344
2018/01/31,-0.414
2018/02/01,-0.476
2018/02/02,-0.567
2018/02/03,-0.673
2018/02/04,-0.79
2018/02/05,-0.934
2018/02/06,-1.105
2018/02/07,-1.268
2018/02/08,-1.415
2018/02/09,-1.543
2018/02/10,-1.643
2018/02/11,-1.73
2018/02/12,-1.798
2018/02/13,-1.852
2018/02/14,-1.881
2018/02/15,-1.878
2018/02/16,-1.855
2018/02/17,-1.807
2018/02/18,-1.746
2018/02/19,-1.676
2018/02/20,-1.595
2018/02/21,-1.522
2018/02/22,-1.467
2018/02/23,-1.421
2018/02/24,-1.38
2018/02/25,-1.35
2018/02/26,-1.32
2018/02/27,-1.278
2018/02/28,-1.235
2018/03/01,-1.195
2018/03/02,-1.155
2018/03/03,-1.122
2018/03/04,-1.091
2018/03/05,-1.059
2018/03/06,-1.032
2018/03/07,-1.023
2018/03/08,-1.038
2018/03/09,-1.074
2018/03/10,-1.113
2018/03/11,-1.157
2018/03/12,-1.197
2018/03/13,-1.236
2018/03/14,-1.278
2018/03/15,-1.333
2018/03/16,-1.397
2018/03/17,-1.468
2018/03/18,-1.558
2018/03/19,-1.648
2018/03/20,-1.731
2018/03/21,-1.796
2018/03/22,-1.846
2018/03/23,-1.892
2018/03/24,-1.923
2018/03/25,-1.946
2018/03/26,-1.971
2018/03/27,-2
2018/03/28,-2.033
2018/03/29,-2.072
2018/03/30,-2.122
2018/03/31,-2.169
2018/04/01,-2.218
2018/04/02,-2.26
2018/04/03,-2.284
2018/04/04,-2.298
2018/04/05,-2.302
2018/04/06,-2.305
2018/04/07,-2.298
2018/04/08,-2.274
2018/04/09,-2.226
2018/04/10,-2.163
2018/04/11,-2.081
2018/04/12,-1.97
2018/04/13,-1.811
2018/04/14,-1.627
2018/04/15,-1.421
2018/04/16,-1.207
2018/04/17,-0.997
2018/04/18,-0.79
2018/04/19,-0.58
2018/04/20,-0.352
2018/04/21,-0.124
2018/04/22,0.104
2018/04/23,0.326
2018/04/24,0.56
2018/04/25,0.765
2018/04/26,0.923
2018/04/27,1.061
2018/04/28,1.184
2018/04/29,1.284
2018/04/30,1.358
2018/05/01,1.401
2018/05/02,1.428
2018/05/03,1.46
2018/05/04,1.506
2018/05/05,1.558
2018/05/06,1.597
2018/05/07,1.595
2018/05/08,1.566
2018/05/09,1.518
2018/05/10,1.466
2018/05/11,1.388
2018/05/12,1.275
2018/05/13,1.153
2018/05/14,1.042
2018/05/15,0.948
2018/05/16,0.855
2018/05/17,0.769
2018/05/18,0.683
2018/05/19,0.605
2018/05/20,0.534
2018/05/21,0.469
2018/05/22,0.402
2018/05/23,0.317
2018/05/24,0.217
2018/05/25,0.115
2018/05/26,0.013
2018/05/27,-0.089
2018/05/28,-0.198
2018/05/29,-0.305
2018/05/30,-0.395
2018/05/31,-0.468
2018/06/01,-0.52
2018/06/02,-0.556
2018/06/03,-0.572
2018/06/04,-0.572
2018/06/05,-0.567
2018/06/06,-0.55
2018/06/07,-0.524
2018/06/08,-0.498
2018/06/09,-0.48
2018/06/10,-0.479
2018/06/11,-0.5
2018/06/12,-0.54
2018/06/13,-0.6
2018/06/14,-0.664
2018/06/15,-0.723
2018/06/16,-0.777
2018/06/17,-0.825
2018/06/18,-0.87
2018/06/19,-0.902
2018/06/20,-0.918
2018/06/21,-0.923
2018/06/22,-0.932
2018/06/23,-0.949
2018/06/24,-0.979
2018/06/25,-1.012
2018/06/26,-1.044
2018/06/27,-1.085
2018/06/28,-1.124
2018/06/29,-1.164
2018/06/30,-1.178
2018/07/01,-1.153
2018/07/02,-1.072
2018/07/03,-0.972
2018/07/04,-0.872
2018/07/05,-0.784
2018/07/06,-0.698
2018/07/07,-0.619
2018/07/08,-0.55
2018/07/09,-0.5
2018/07/10,-0.479
2018/07/11,-0.472
2018/07/12,-0.475
2018/07/13,-0.481
2018/07/14,-0.474
2018/07/15,-0.447
2018/07/16,-0.428
2018/07/17,-0.409
2018/07/18,-0.385
2018/07/19,-0.367
2018/07/20,-0.356
2018/07/21,-0.335
2018/07/22,-0.318
2018/07/23,-0.314
2018/07/24,-0.309
2018/07/25,-0.304
2018/07/26,-0.301
2018/07/27,-0.302
2018/07/28,-0.305
2018/07/29,-0.311
2018/07/30,-0.321
2018/07/31,-0.34
2018/08/01,-0.37
2018/08/02,-0.412
2018/08/03,-0.459
2018/08/04,-0.508
2018/08/05,-0.56
2018/08/06,-0.61
2018/08/07,-0.648
2018/08/08,-0.682
2018/08/09,-0.716
2018/08/10,-0.757
2018/08/11,-0.826
2018/08/12,-0.907
2018/08/13,-0.996
2018/08/14,-1.109
2018/08/15,-1.218
2018/08/16,-1.315
2018/08/17,-1.383
2018/08/18,-1.435
2018/08/19,-1.475
2018/08/20,-1.508
2018/08/21,-1.541
2018/08/22,-1.568
2018/08/23,-1.588
2018/08/24,-1.592
2018/08/25,-1.591
2018/08/26,-1.584
2018/08/27,-1.571
2018/08/28,-1.543
2018/08/29,-1.498
2018/08/30,-1.446
2018/08/31,-1.39
2018/09/01,-1.325
2018/09/02,-1.247
2018/09/03,-1.166
2018/09/04,-1.084
2018/09/05,-1.022
2018/09/06,-1
2018/09/07,-1.007
2018/09/08,-1.04
2018/09/09,-1.089
2018/09/10,-1.147
2018/09/11,-1.21
2018/09/12,-1.281
2018/09/13,-1.329
2018/09/14,-1.348
2018/09/15,-1.342
2018/09/16,-1.314
2018/09/17,-1.275
2018/09/18,-1.238
2018/09/19,-1.194
2018/09/20,-1.146
2018/09/21,-1.071
2018/09/22,-0.98
2018/09/23,-0.878
2018/09/24,-0.774
2018/09/25,-0.692
2018/09/26,-0.631
2018/09/27,-0.581
2018/09/28,-0.532
2018/09/29,-0.481
2018/09/30,-0.426
2018/10/01,-0.369
2018/10/02,-0.313
2018/10/03,-0.271
2018/10/04,-0.238
2018/10/05,-0.214
2018/10/06,-0.194
2018/10/07,-0.178
2018/10/08,-0.165
2018/10/09,-0.152
2018/10/10,-0.142
2018/10/11,-0.152
2018/10/12,-0.181
2018/10/13,-0.218
2018/10/14,-0.257
2018/10/15,-0.286
2018/10/16,-0.304
2018/10/17,-0.313
2018/10/18,-0.321
2018/10/19,-0.329
2018/10/20,-0.33
2018/10/21,-0.323
2018/10/22,-0.31
2018/10/23,-0.294
2018/10/24,-0.279
2018/10/25,-0.262
2018/10/26,-0.241
2018/10/27,-0.224
2018/10/28,-0.206
2018/10/29,-0.188
2018/10/30,-0.179
2018/10/31,-0.176
2018/11/01,-0.172
2018/11/02,-0.159
2018/11/03,-0.141
2018/11/04,-0.119
2018/11/05,-0.084
2018/11/06,-0.039
2018/11/07,0.018
2018/11/08,0.071
2018/11/09,0.118
2018/11/10,0.157
2018/11/11,0.182
2018/11/12,0.205
2018/11/13,0.22
2018/11/14,0.213
2018/11/15,0.171
2018/11/16,0.104
2018/11/17,0.026
2018/11/18,-0.053
2018/11/19,-0.148
2018/11/20,-0.268
2018/11/21,-0.398
2018/11/22,-0.527
2018/11/23,-0.663
2018/11/24,-0.797
2018/11/25,-0.936
2018/11/26,-1.068
2018/11/27,-1.185
2018/11/28,-1.261
2018/11/29,-1.301
2018/11/30,-1.318
2018/12/01,-1.324
2018/12/02,-1.31
2018/12/03,-1.291
2018/12/04,-1.271
2018/12/05,-1.25
2018/12/06,-1.244
2018/12/07,-1.262
2018/12/08,-1.284
2018/12/09,-1.299
2018/12/10,-1.314
2018/12/11,-1.331
2018/12/12,-1.337
2018/12/13,-1.332
2018/12/14,-1.323
2018/12/15,-1.315
2018/12/16,-1.301
2018/12/17,-1.274
2018/12/18,-1.22
2018/12/19,-1.134
2018/12/20,-1.015
2018/12/21,-0.868
2018/12/22,-0.713
2018/12/23,-0.521
2018/12/24,-0.283
2018/12/25,-0.073
2018/12/26,0.105
2018/12/27,0.239
2018/12/28,0.341
2018/12/29,0.448
2018/12/30,0.547
2018/12/31,0.626
2019/01/01,0.698
2019/01/02,0.783
2019/01/03,0.855
2019/01/04,0.914
2019/01/05,0.968
2019/01/06,0.997
2019/01/07,1.004
2019/01/08,0.991
2019/01/09,0.96
2019/01/10,0.895
2019/01/11,0.792
2019/01/12,0.67
2019/01/13,0.537
2019/01/14,0.401
2019/01/15,0.272
2019/01/16,0.152
2019/01/17,0.045
2019/01/18,-0.049
2019/01/19,-0.131
2019/01/20,-0.21
2019/01/21,-0.299
2019/01/22,-0.391
2019/01/23,-0.472
2019/01/24,-0.547
2019/01/25,-0.616
2019/01/26,-0.671
2019/01/27,-0.717
2019/01/28,-0.756
2019/01/29,-0.778
2019/01/30,-0.778
2019/01/31,-0.766
2019/02/01,-0.742
2019/02/02,-0.705
2019/02/03,-0.657
2019/02/04,-0.605
2019/02/05,-0.553
2019/02/06,-0.507
2019/02/07,-0.462
2019/02/08,-0.41
2019/02/09,-0.336
2019/02/10,-0.29
2019/02/11,-0.258
2019/02/12,-0.242
2019/02/13,-0.229
2019/02/14,-0.214
2019/02/15,-0.199
2019/02/16,-0.185
2019/02/17,-0.166
2019/02/18,-0.114
2019/02/19,0.032
2019/02/20,0.152
2019/02/21,0.248
2019/02/22,0.329
2019/02/23,0.39
2019/02/24,0.442
2019/02/25,0.462
2019/02/26,0.455
2019/02/27,0.429
2019/02/28,0.381
2019/03/01,0.322
2019/03/02,0.267
2019/03/03,0.215
2019/03/04,0.162
2019/03/05,0.115
2019/03/06,0.084
2019/03/07,0.067
2019/03/08,0.054
2019/03/09,0.049
2019/03/10,0.047
2019/03/11,0.044
2019/03/12,0.043
2019/03/13,0.043
2019/03/14,0.041
2019/03/15,0.042
2019/03/16,0.051
2019/03/17,0.06
2019/03/18,0.11
2019/03/19,0.155
2019/03/20,0.187
2019/03/21,0.209
2019/03/22,0.223
2019/03/23,0.229
2019/03/24,0.228
2019/03/25,0.221
2019/03/26,0.214
2019/03/27,0.22
2019/03/28,0.232
2019/03/29,0.248
2019/03/30,0.28
2019/03/31,0.316
2019/04/01,0.342
2019/04/02,0.382
2019/04/03,0.462
2019/04/04,0.537
2019/04/05,0.605
2019/04/06,0.664
2019/04/07,0.721
2019/04/08,0.792
2019/04/09,0.856
2019/04/10,0.916
2019/04/11,0.964
2019/04/12,0.992
2019/04/13,0.994
2019/04/14,0.969
2019/04/15,0.933
2019/04/16,0.895
2019/04/17,0.869
2019/04/18,0.866
2019/04/19,0.853
