Date,size14roc
2016/05/24,3.182
2016/05/25,7.142
2016/05/26,3.207
2016/05/27,3.127
2016/05/28,44.747
2016/05/29,8.813
2016/05/30,3.481
2016/05/31,5.195
2016/06/01,-7.502
2016/06/02,-7.803
2016/06/03,-14.82
2016/06/04,-15.764
2016/06/05,-6.55
2016/06/06,-9.102
2016/06/07,10.748
2016/06/08,-13.948
2016/06/09,-14.813
2016/06/10,-16.753
2016/06/11,-43.286
2016/06/12,-12.703
2016/06/13,3.625
2016/06/14,7.508
2016/06/15,-2.51
2016/06/16,10.368
2016/06/17,49.651
2016/06/18,45.059
2016/06/19,16.332
2016/06/20,19.862
2016/06/21,-3.784
2016/06/22,12.343
2016/06/23,2.496
2016/06/24,13.943
2016/06/25,2.39
2016/06/26,-0.68
2016/06/27,-11.859
2016/06/28,-13.478
2016/06/29,17.67
2016/06/30,47.582
2016/07/01,-35.457
2016/07/02,-32.364
2016/07/03,-13.573
2016/07/04,-17.205
2016/07/05,-9.712
2016/07/06,-12.738
2016/07/07,-6.557
2016/07/08,-3.486
2016/07/09,0.156
2016/07/10,-3.138
2016/07/11,0.782
2016/07/12,5.683
2016/07/13,-24.291
2016/07/14,-35.107
2016/07/15,5.626
2016/07/16,-2.381
2016/07/17,-9.964
2016/07/18,-1.226
2016/07/19,2.145
2016/07/20,21.953
2016/07/21,7.642
2016/07/22,3.813
2016/07/23,5.609
2016/07/24,27.708
2016/07/25,22.292
2016/07/26,24.218
2016/07/27,25.72
2016/07/28,4.795
2016/07/29,9.642
2016/07/30,8.206
2016/07/31,25.443
2016/08/01,11.683
2016/08/02,12.351
2016/08/03,-3.062
2016/08/04,6.205
2016/08/05,-6.937
2016/08/06,-2.072
2016/08/07,-18.015
2016/08/08,-13.442
2016/08/09,-18.205
2016/08/10,-5.798
2016/08/11,0.67
2016/08/12,-2.441
2016/08/13,-2.005
2016/08/14,-11.308
2016/08/15,-6.021
2016/08/16,-3.909
2016/08/17,-7.989
2016/08/18,2.87
2016/08/19,-2.365
2016/08/20,-0.86
2016/08/21,0.446
2016/08/22,1.452
2016/08/23,27.093
2016/08/24,-1.048
2016/08/25,2.637
2016/08/26,3.262
2016/08/27,10.865
2016/08/28,3.172
2016/08/29,7.183
2016/08/30,-0.345
2016/08/31,0.371
2016/09/01,-4.82
2016/09/02,24.072
2016/09/03,4.165
2016/09/04,16.179
2016/09/05,-0.903
2016/09/06,-14.867
2016/09/07,6.434
2016/09/08,14.218
2016/09/09,15.126
2016/09/10,-4.923
2016/09/11,0.661
2016/09/12,0.82
2016/09/13,-7.34
2016/09/14,14.281
2016/09/15,10.147
2016/09/16,9.193
2016/09/17,4.937
2016/09/18,-16.666
2016/09/19,-11.302
2016/09/20,-1.913
2016/09/21,-5.55
2016/09/22,-1.233
2016/09/23,-30.927
2016/09/24,1.178
2016/09/25,-5.047
2016/09/26,-2.542
2016/09/27,10.926
2016/09/28,-11.167
2016/09/29,-17.319
2016/09/30,-28.878
2016/10/01,13.992
2016/10/02,17.739
2016/10/03,28.164
2016/10/04,29.723
2016/10/05,12.755
2016/10/06,3.305
2016/10/07,221.767
2016/10/08,255.768
2016/10/09,309.837
2016/10/10,723.795
2016/10/11,66.329
2016/10/12,-20.076
2016/10/13,-9.393
2016/10/14,-2.524
2016/10/15,-31.695
2016/10/16,-23.109
2016/10/17,-19.89
2016/10/18,-20.3
2016/10/19,-9.102
2016/10/20,-24.391
2016/10/21,-58.137
2016/10/22,-75.008
2016/10/23,-77.272
2016/10/24,-85.922
2016/10/25,-39.355
2016/10/26,24.182
2016/10/27,16.221
2016/10/28,5.134
2016/10/29,18.207
2016/10/30,9.672
2016/10/31,11.539
2016/11/01,-3.325
2016/11/02,-8.636
2016/11/03,0.342
2016/11/04,-26.808
2016/11/05,0.081
2016/11/06,-0.174
2016/11/07,-21.884
2016/11/08,-11.9
2016/11/09,-4.245
2016/11/10,-1.69
2016/11/11,-0.679
2016/11/12,-2.42
2016/11/13,3.201
2016/11/14,2.626
2016/11/15,-6.585
2016/11/16,-1.018
2016/11/17,0.364
2016/11/18,19.919
2016/11/19,1.27
2016/11/20,14.238
2016/11/21,9.867
2016/11/22,15.721
2016/11/23,31.412
2016/11/24,-4.608
2016/11/25,20.851
2016/11/26,5.251
2016/11/27,16.005
2016/11/28,9.833
2016/11/29,7.289
2016/11/30,49.091
2016/12/01,-4.642
2016/12/02,-3.436
2016/12/03,2.124
2016/12/04,-4.726
2016/12/05,-2.995
2016/12/06,-5.444
2016/12/07,-21.914
2016/12/08,-0.555
2016/12/09,-14.998
2016/12/10,-4.878
2016/12/11,-1.292
2016/12/12,-14.673
2016/12/13,-9.091
2016/12/14,-16.904
2016/12/15,12.381
2016/12/16,3.042
2016/12/17,0.957
2016/12/18,-4.13
2016/12/19,8.368
2016/12/20,-4.865
2016/12/21,16.201
2016/12/22,24.459
2016/12/23,1.323
2016/12/24,-4.68
2016/12/25,-21.673
2016/12/26,-12.383
2016/12/27,1.277
2016/12/28,-16.609
2016/12/29,6.117
2016/12/30,7.756
2016/12/31,8.914
2017/01/01,3.336
2017/01/02,-9.774
2017/01/03,5.928
2017/01/04,-2.951
2017/01/05,-4.899
2017/01/06,4.636
2017/01/07,15.375
2017/01/08,18.281
2017/01/09,23.283
2017/01/10,8.198
2017/01/11,3.984
2017/01/12,1.091
2017/01/13,6.539
2017/01/14,-2.909
2017/01/15,7.738
2017/01/16,7.991
2017/01/17,0.923
2017/01/18,-7.814
2017/01/19,-7.361
2017/01/20,1.005
2017/01/21,-4.215
2017/01/22,3.791
2017/01/23,1.059
2017/01/24,4.037
2017/01/25,3.287
2017/01/26,-1.398
2017/01/27,-4.114
2017/01/28,8.558
2017/01/29,1.654
2017/01/30,0.258
2017/01/31,-6.316
2017/02/01,1.541
2017/02/02,1.667
2017/02/03,-2.503
2017/02/04,3.755
2017/02/05,-0.128
2017/02/06,-0.396
2017/02/07,4.165
2017/02/08,7.327
2017/02/09,-2.598
2017/02/10,4.678
2017/02/11,-2.071
2017/02/12,3.19
2017/02/13,15.493
2017/02/14,24.381
2017/02/15,13.081
2017/02/16,5.256
2017/02/17,5.905
2017/02/18,13.628
2017/02/19,1.283
2017/02/20,5.624
2017/02/21,8.883
2017/02/22,1.486
2017/02/23,2.312
2017/02/24,2.481
2017/02/25,10.461
2017/02/26,9.015
2017/02/27,-0.261
2017/02/28,1.116
2017/03/01,22.96
2017/03/02,33.013
2017/03/03,25.461
2017/03/04,4.881
2017/03/05,11.394
2017/03/06,6.594
2017/03/07,-1.301
2017/03/08,0.516
2017/03/09,44.156
2017/03/10,23.165
2017/03/11,14.38
2017/03/12,19.275
2017/03/13,34.804
2017/03/14,25.743
2017/03/15,9.887
2017/03/16,38.995
2017/03/17,38.19
2017/03/18,35.11
2017/03/19,31.552
2017/03/20,28.093
2017/03/21,27.692
2017/03/22,31.606
2017/03/23,4.555
2017/03/24,16.74
2017/03/25,20.553
2017/03/26,16.237
2017/03/27,18.128
2017/03/28,4.503
2017/03/29,11.738
2017/03/30,-7.109
2017/03/31,2.405
2017/04/01,-4.368
2017/04/02,11.393
2017/04/03,20.388
2017/04/04,0.439
2017/04/05,7.985
2017/04/06,11.394
2017/04/07,8.58
2017/04/08,-7.383
2017/04/09,-0.683
2017/04/10,-15.044
2017/04/11,-6.542
2017/04/12,-1.735
2017/04/13,-9.25
2017/04/14,-16.886
2017/04/15,-2.277
2017/04/16,-16.829
2017/04/17,-17.173
2017/04/18,3.362
2017/04/19,4.162
2017/04/20,-7.776
2017/04/21,-3.082
2017/04/22,8.041
2017/04/23,1.47
2017/04/24,3.764
2017/04/25,17.946
2017/04/26,1.001
2017/04/27,19.553
2017/04/28,29.654
2017/04/29,18.939
2017/04/30,38.022
2017/05/01,53.478
2017/05/02,32.973
2017/05/03,13.646
2017/05/04,29.798
2017/05/05,17.834
2017/05/06,20.774
2017/05/07,38.812
2017/05/08,33.519
2017/05/09,20.434
2017/05/10,18.486
2017/05/11,8.295
2017/05/12,-0.734
2017/05/13,9.749
2017/05/14,2.505
2017/05/15,8.095
2017/05/16,5.28
2017/05/17,42.193
2017/05/18,26.694
2017/05/19,51.426
2017/05/20,42.427
2017/05/21,38.059
2017/05/22,56.312
2017/05/23,96.281
2017/05/24,106.552
2017/05/25,77.587
2017/05/26,76.241
2017/05/27,67.262
2017/05/28,71.277
2017/05/29,28.469
2017/05/30,93.999
2017/05/31,58.947
2017/06/01,54.08
2017/06/02,57.089
2017/06/03,58.813
2017/06/04,40.818
2017/06/05,20.837
2017/06/06,11.274
2017/06/07,10.835
2017/06/08,16.462
2017/06/09,34.59
2017/06/10,28.579
2017/06/11,60.971
2017/06/12,92.01
2017/06/13,24.587
2017/06/14,16.07
2017/06/15,25.241
2017/06/16,6.525
2017/06/17,19.906
2017/06/18,22.812
2017/06/19,39.101
2017/06/20,25.557
2017/06/21,-16.149
2017/06/22,25.38
2017/06/23,21.93
2017/06/24,35.541
2017/06/25,3.707
2017/06/26,0.986
2017/06/27,-10.177
2017/06/28,25.975
2017/06/29,15.487
2017/06/30,9.531
2017/07/01,1.862
2017/07/02,7.209
2017/07/03,13.245
2017/07/04,9.438
2017/07/05,62.949
2017/07/06,1.594
2017/07/07,6.422
2017/07/08,-0.567
2017/07/09,-22.262
2017/07/10,10.917
2017/07/11,32.532
2017/07/12,7.293
2017/07/13,12.845
2017/07/14,14.087
2017/07/15,7.917
2017/07/16,8.487
2017/07/17,-3.238
2017/07/18,11.395
2017/07/19,1.862
2017/07/20,6.116
2017/07/21,-10.792
2017/07/22,-10.047
2017/07/23,32.98
2017/07/24,-0.249
2017/07/25,-6.843
2017/07/26,-21.723
2017/07/27,-21.824
2017/07/28,-7.791
2017/07/29,-14.804
2017/07/30,-17.388
2017/07/31,-5.315
2017/08/01,-15.797
2017/08/02,-8.326
2017/08/03,2.419
2017/08/04,21.315
2017/08/05,30.473
2017/08/06,12.714
2017/08/07,12.38
2017/08/08,35.953
2017/08/09,35.34
2017/08/10,62.726
2017/08/11,55.863
2017/08/12,83.047
2017/08/13,70.536
2017/08/14,68.47
2017/08/15,72.598
2017/08/16,84.173
2017/08/17,80.589
2017/08/18,64.987
2017/08/19,56.791
2017/08/20,22.577
2017/08/21,27.907
2017/08/22,7.383
2017/08/23,26.198
2017/08/24,1.585
2017/08/25,9.303
2017/08/26,7.213
2017/08/27,14.993
2017/08/28,13.426
2017/08/29,12.514
2017/08/30,8.452
2017/08/31,0.612
2017/09/01,6.35
2017/09/02,-6.204
2017/09/03,8.154
2017/09/04,30.18
2017/09/05,38.193
2017/09/06,57.488
2017/09/07,53.192
2017/09/08,32.993
2017/09/09,17.244
2017/09/10,-1.773
2017/09/11,-5.592
2017/09/12,-2.268
2017/09/13,-10.061
2017/09/14,-0.852
2017/09/15,4.749
2017/09/16,8.892
2017/09/17,3.454
2017/09/18,-11.252
2017/09/19,-15.777
2017/09/20,-29.089
2017/09/21,-23.801
2017/09/22,-19.085
2017/09/23,-6.98
2017/09/24,22.505
2017/09/25,16.78
2017/09/26,2.717
2017/09/27,11.572
2017/09/28,18.886
2017/09/29,11.538
2017/09/30,31.745
2017/10/01,51.788
2017/10/02,20.567
2017/10/03,26.044
2017/10/04,27.239
2017/10/05,26.131
2017/10/06,27.6
2017/10/07,23.237
2017/10/08,6.486
2017/10/09,0.479
2017/10/10,15.715
2017/10/11,6.101
2017/10/12,2.842
2017/10/13,1.418
2017/10/14,-9.304
2017/10/15,-12.717
2017/10/16,-22.934
2017/10/17,-31.102
2017/10/18,-35.957
2017/10/19,-36.106
2017/10/20,-29.565
2017/10/21,-39.04
2017/10/22,-42.832
2017/10/23,-34.788
2017/10/24,-34.949
2017/10/25,-28.429
2017/10/26,-31.792
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,-100
2017/11/01,19.934
2017/11/02,21.228
2017/11/03,3.916
2017/11/04,1.446
2017/11/05,6.328
2017/11/06,7.548
2017/11/07,2.3
2017/11/08,-0.883
2017/11/09,-3.387
2017/11/10,0
2017/11/11,0
2017/11/12,0
2017/11/13,0
2017/11/14,0
2017/11/15,5.039
2017/11/16,-2.893
2017/11/17,-3.472
2017/11/18,20.333
2017/11/19,25.002
2017/11/20,20.714
2017/11/21,13.428
2017/11/22,12.366
2017/11/23,15.076
2017/11/24,12.608
2017/11/25,27.863
2017/11/26,21.658
2017/11/27,53.618
2017/11/28,16.927
2017/11/29,12.679
2017/11/30,18.202
2017/12/01,18.843
2017/12/02,22.734
2017/12/03,32.816
2017/12/04,18.539
2017/12/05,22.353
2017/12/06,32.517
2017/12/07,11.668
2017/12/08,40.497
2017/12/09,22.833
2017/12/10,29.6
2017/12/11,6.16
2017/12/12,34.916
2017/12/13,41.405
2017/12/14,44.244
2017/12/15,43.976
2017/12/16,46.985
2017/12/17,34.357
2017/12/18,41.494
2017/12/19,58.909
2017/12/20,29.711
2017/12/21,68.842
2017/12/22,37.592
2017/12/23,31.709
2017/12/24,-1.654
2017/12/25,-7.782
2017/12/26,-12.394
2017/12/27,-5.653
2017/12/28,-0.322
2017/12/29,12.843
2017/12/30,11.206
2017/12/31,-3.562
2018/01/01,-13.987
2018/01/02,-4.151
2018/01/03,18.232
2018/01/04,11.448
2018/01/05,14.449
2018/01/06,24.646
2018/01/07,52.375
2018/01/08,49.635
2018/01/09,47.269
2018/01/10,23.904
2018/01/11,20.538
2018/01/12,3.766
2018/01/13,6.535
2018/01/14,17.104
2018/01/15,32.55
2018/01/16,8.655
2018/01/17,-0.142
2018/01/18,-5.865
2018/01/19,-13.676
2018/01/20,-16.05
2018/01/21,-14.291
2018/01/22,-20.425
2018/01/23,-24.088
2018/01/24,-19.841
2018/01/25,-24.369
2018/01/26,-14.994
2018/01/27,-28.189
2018/01/28,-17.481
2018/01/29,-20.719
2018/01/30,-23.021
2018/01/31,-23.206
2018/02/01,-16.961
2018/02/02,-9.228
2018/02/03,-17.59
2018/02/04,-15.123
2018/02/05,-6.527
2018/02/06,-0.579
2018/02/07,-6.489
2018/02/08,-15.114
2018/02/09,-15.209
2018/02/10,-1.468
2018/02/11,-13.288
2018/02/12,-12.16
2018/02/13,-18.99
2018/02/14,-12.262
2018/02/15,-17.179
2018/02/16,-20.906
2018/02/17,-3.103
2018/02/18,-8.838
2018/02/19,-9.778
2018/02/20,-2.089
2018/02/21,1.462
2018/02/22,8.231
2018/02/23,-5.896
2018/02/24,-3.871
2018/02/25,-1.98
2018/02/26,-2.371
2018/02/27,2.592
2018/02/28,-1.167
2018/03/01,-5.236
2018/03/02,8.88
2018/03/03,-3.28
2018/03/04,0.284
2018/03/05,3.458
2018/03/06,-11.431
2018/03/07,-2.072
2018/03/08,-1.236
2018/03/09,-2.013
2018/03/10,-11.301
2018/03/11,-9.501
2018/03/12,0.073
2018/03/13,-0.084
2018/03/14,-6.887
2018/03/15,-2.938
2018/03/16,-13.515
2018/03/17,-17.934
2018/03/18,-2.87
2018/03/19,-8.525
2018/03/20,-7.194
2018/03/21,-9.614
2018/03/22,-16.741
2018/03/23,-7.494
2018/03/24,-11.996
2018/03/25,-19.503
2018/03/26,-17.66
2018/03/27,-17.742
2018/03/28,-14.04
2018/03/29,-12.704
2018/03/30,-5.359
2018/03/31,-2.022
2018/04/01,-21.308
2018/04/02,-18.269
2018/04/03,-4.933
2018/04/04,-9.475
2018/04/05,9.021
2018/04/06,-5.721
2018/04/07,-4.627
2018/04/08,15.02
2018/04/09,4.423
2018/04/10,2.044
2018/04/11,7.017
2018/04/12,21.341
2018/04/13,14.515
2018/04/14,6.599
2018/04/15,17.484
2018/04/16,23.098
2018/04/17,16.893
2018/04/18,20.341
2018/04/19,29.29
2018/04/20,48.496
2018/04/21,36.895
2018/04/22,33.894
2018/04/23,30.116
2018/04/24,45.617
2018/04/25,35.95
2018/04/26,16.29
2018/04/27,14.12
2018/04/28,35.303
2018/04/29,32.035
2018/04/30,24.671
2018/05/01,10.395
2018/05/02,14.024
2018/05/03,4.489
2018/05/04,5.23
2018/05/05,11.22
2018/05/06,-2.973
2018/05/07,-4.754
2018/05/08,-6.808
2018/05/09,-2.527
2018/05/10,8.278
2018/05/11,4.138
2018/05/12,-3.27
2018/05/13,-4.6
2018/05/14,0.155
2018/05/15,0.705
2018/05/16,-3.445
2018/05/17,-6.565
2018/05/18,-11.247
2018/05/19,1.476
2018/05/20,6.127
2018/05/21,10.792
2018/05/22,6.148
2018/05/23,5.937
2018/05/24,-4.795
2018/05/25,-0.75
2018/05/26,-2.944
2018/05/27,-0.097
2018/05/28,-1.995
2018/05/29,2.18
2018/05/30,3.087
2018/05/31,11.488
2018/06/01,1.979
2018/06/02,0.643
2018/06/03,5.545
2018/06/04,3.309
2018/06/05,2.06
2018/06/06,-6.12
2018/06/07,-4.255
2018/06/08,-1.671
2018/06/09,4.818
2018/06/10,4.522
2018/06/11,-3.714
2018/06/12,-6.516
2018/06/13,-0.232
2018/06/14,-11.98
2018/06/15,-10.011
2018/06/16,7.054
2018/06/17,-20.374
2018/06/18,-16.471
2018/06/19,-3.279
2018/06/20,4.968
2018/06/21,-3.517
2018/06/22,-0.052
2018/06/23,-14.784
2018/06/24,-14.623
2018/06/25,3.098
2018/06/26,0.755
2018/06/27,-3.411
2018/06/28,-0.923
2018/06/29,2.669
2018/06/30,-16.196
2018/07/01,12.68
2018/07/02,-11.093
2018/07/03,-11.812
2018/07/04,-26.075
2018/07/05,-8.646
2018/07/06,-21.548
2018/07/07,-4.279
2018/07/08,6.666
2018/07/09,-11.362
2018/07/10,-1.807
2018/07/11,-10.066
2018/07/12,-11.234
2018/07/13,-10.448
2018/07/14,-11.33
2018/07/15,-16.993
2018/07/16,19.403
2018/07/17,6.969
2018/07/18,24.717
2018/07/19,10.402
2018/07/20,10.449
2018/07/21,-2.746
2018/07/22,-7.033
2018/07/23,3.151
2018/07/24,3.407
2018/07/25,9.288
2018/07/26,10.67
2018/07/27,9.491
2018/07/28,0.016
2018/07/29,17.12
2018/07/30,1.776
2018/07/31,1.423
2018/08/01,4.818
2018/08/02,3.684
2018/08/03,5.489
2018/08/04,10.974
2018/08/05,6.797
2018/08/06,1.086
2018/08/07,-18.261
2018/08/08,-32.684
2018/08/09,-33.871
2018/08/10,-18.319
2018/08/11,3.569
2018/08/12,-9.689
2018/08/13,-7.948
2018/08/14,-8.601
2018/08/15,-20.067
2018/08/16,-9.241
2018/08/17,-8.4
2018/08/18,5.829
2018/08/19,-0.86
2018/08/20,7.791
2018/08/21,27.496
2018/08/22,40.397
2018/08/23,56.388
2018/08/24,22.923
2018/08/25,22.934
2018/08/26,22.472
2018/08/27,13.265
2018/08/28,18.855
2018/08/29,24.218
2018/08/30,6
2018/08/31,7.821
2018/09/01,5.487
2018/09/02,4.752
2018/09/03,-0.513
2018/09/04,-8.56
2018/09/05,11.305
2018/09/06,-3.41
2018/09/07,9.862
2018/09/08,1.088
2018/09/09,-8.577
2018/09/10,-5.393
2018/09/11,-14.112
2018/09/12,-1.707
2018/09/13,1.588
2018/09/14,18.95
2018/09/15,8.676
2018/09/16,17.88
2018/09/17,3.657
2018/09/18,13.38
2018/09/19,-21.206
2018/09/20,3.259
2018/09/21,4.505
2018/09/22,-0.742
2018/09/23,16.468
2018/09/24,21.946
2018/09/25,26.412
2018/09/26,23.246
2018/09/27,22.598
2018/09/28,6.696
2018/09/29,-20.847
2018/09/30,-12.282
2018/10/01,-5.115
2018/10/02,-7.906
2018/10/03,6.983
2018/10/04,-6.555
2018/10/05,-20.556
2018/10/06,-29.621
2018/10/07,-40.213
2018/10/08,-40.616
2018/10/09,-35.328
2018/10/10,-43.291
2018/10/11,-38.374
2018/10/12,-28.034
2018/10/13,-15.218
2018/10/14,-36.079
2018/10/15,-28.515
2018/10/16,-26.798
2018/10/17,-17.071
2018/10/18,-21.567
2018/10/19,-11.056
2018/10/20,-10.548
2018/10/21,4.638
2018/10/22,14.879
2018/10/23,-3.442
2018/10/24,22.532
2018/10/25,20.432
2018/10/26,-0.433
2018/10/27,-12.155
2018/10/28,2.175
2018/10/29,11.939
2018/10/30,8.14
2018/10/31,0.571
2018/11/01,1.784
2018/11/02,-7.429
2018/11/03,0.319
2018/11/04,-1.414
2018/11/05,-10.264
2018/11/06,7.247
2018/11/07,-13.894
2018/11/08,-15.991
2018/11/09,-13.149
2018/11/10,7.633
2018/11/11,9.761
2018/11/12,-6.404
2018/11/13,-7.24
2018/11/14,5.399
2018/11/15,-2.432
2018/11/16,-0.381
2018/11/17,-1.895
2018/11/18,-7.599
2018/11/19,8.198
2018/11/20,4.565
2018/11/21,0.882
2018/11/22,-3.201
2018/11/23,1.089
2018/11/24,-4.615
2018/11/25,-3.407
2018/11/26,-6.307
2018/11/27,1.171
2018/11/28,5.656
2018/11/29,0.954
2018/11/30,9.01
2018/12/01,4.9
2018/12/02,4.098
2018/12/03,-5.155
2018/12/04,-9.029
2018/12/05,5.628
2018/12/06,7.722
2018/12/07,4.213
2018/12/08,10.903
2018/12/09,2.202
2018/12/10,5.44
2018/12/11,-1.036
2018/12/12,-16.191
2018/12/13,-0.972
2018/12/14,0.178
2018/12/15,3.284
2018/12/16,3.904
2018/12/17,4.809
2018/12/18,9.456
2018/12/19,3.513
2018/12/20,2.212
2018/12/21,6.838
2018/12/22,-4.095
2018/12/23,2.474
2018/12/24,4.689
2018/12/25,-7.159
2018/12/26,10.904
2018/12/27,-0.437
2018/12/28,-4.096
2018/12/29,0.719
2018/12/30,-8.401
2018/12/31,-12.632
2019/01/01,-30.53
2019/01/02,-7.657
2019/01/03,-1.24
2019/01/04,-4.017
2019/01/05,4.442
2019/01/06,-8.314
2019/01/07,-4.438
2019/01/08,8.883
2019/01/09,-3.398
2019/01/10,9.032
2019/01/11,4.318
2019/01/12,-5.91
2019/01/13,8.611
2019/01/14,11.81
2019/01/15,32.257
2019/01/16,-0.652
2019/01/17,-7.471
2019/01/18,-5.94
2019/01/19,2.95
2019/01/20,12.465
2019/01/21,17.32
2019/01/22,26.763
2019/01/23,15.923
2019/01/24,3.611
2019/01/25,-1.998
2019/01/26,9.449
2019/01/27,15.674
2019/01/28,16.939
2019/01/29,22.291
2019/01/30,19.771
2019/01/31,16.216
2019/02/01,14.772
2019/02/02,-2.036
2019/02/03,-6.921
2019/02/04,-23.557
2019/02/05,-26.903
2019/02/06,-17.801
2019/02/07,-12.147
2019/02/08,3.67
2019/02/09,-1.626
2019/02/10,1.775
2019/02/11,-4.068
2019/02/12,-5.788
2019/02/13,8.345
2019/02/14,12.03
2019/02/15,11.672
2019/02/16,22.939
2019/02/17,33.753
2019/02/18,47.655
2019/02/19,48.069
2019/02/20,45.443
2019/02/21,44.664
2019/02/22,31.539
2019/02/23,27.451
2019/02/24,31.191
2019/02/25,28.941
2019/02/26,26.146
2019/02/27,8.439
2019/02/28,7.775
2019/03/01,-16.737
2019/03/02,-23.495
2019/03/03,-30.911
2019/03/04,-17.85
2019/03/05,-23.763
2019/03/06,-28.407
2019/03/07,-32.127
2019/03/08,-24.707
2019/03/09,-19.658
2019/03/10,-38.337
2019/03/11,-36.085
2019/03/12,-32.711
2019/03/13,-24.491
2019/03/14,-26.403
2019/03/15,-5.39
2019/03/16,-1.154
2019/03/17,-0.04
2019/03/18,-2.128
2019/03/19,12.963
2019/03/20,11.027
2019/03/21,18.174
2019/03/22,5.435
2019/03/23,-1.101
2019/03/24,12.584
2019/03/25,17.364
2019/03/26,15.375
2019/03/27,5.541
2019/03/28,6.675
2019/03/29,16.891
2019/03/30,27.328
2019/03/31,30.158
2019/04/01,5.726
2019/04/02,8.949
2019/04/03,17.606
2019/04/04,7.741
2019/04/05,-2.835
2019/04/06,-1.967
2019/04/07,4.092
2019/04/08,1.019
2019/04/09,-3.795
2019/04/10,11.936
2019/04/11,22.316
2019/04/12,-2.904
2019/04/13,-15.032
2019/04/14,-14.798
2019/04/15,4.852
2019/04/16,-1.628
2019/04/17,-9.813
2019/04/18,-2.662
2019/04/19,8.055
2019/04/20,18.538
2019/04/21,18.367
2019/04/22,4.437
2019/04/23,11.98
2019/04/24,-11.482
2019/04/25,-16.534
2019/04/26,-1.577
2019/04/27,-6.727
2019/04/28,5.62
2019/04/29,-10.572
2019/04/30,-7.923
2019/05/01,-3.297
2019/05/02,13.406
2019/05/03,5.549
2019/05/04,-8.456
2019/05/05,-8.454
2019/05/06,17.551
2019/05/07,27.49
2019/05/08,22.738
2019/05/09,13.522
2019/05/10,14.354
2019/05/11,38.056
