Date,fee_to_reward7trxUSD
2016/03/29,-0.982
2016/03/30,-0.962
2016/03/31,-1.134
2016/04/01,-1.413
2016/04/02,-1.962
2016/04/03,-2.563
2016/04/04,-2.737
2016/04/05,-2.446
2016/04/06,-2.305
2016/04/07,-2.234
2016/04/08,-1.994
2016/04/09,-1.942
2016/04/10,-2.028
2016/04/11,-2.152
2016/04/12,-1.997
2016/04/13,-1.095
2016/04/14,-0.051
2016/04/15,0.347
2016/04/16,0.017
2016/04/17,0.223
2016/04/18,0
2016/04/19,-0.411
2016/04/20,-0.55
2016/04/21,-0.11
2016/04/22,-0.121
2016/04/23,-0.396
2016/04/24,-0.537
2016/04/25,-0.537
2016/04/26,-0.563
2016/04/27,-0.695
2016/04/28,-0.691
2016/04/29,-0.563
2016/04/30,0.173
2016/05/01,1.427
2016/05/02,1.963
2016/05/03,2.04
2016/05/04,1.935
2016/05/05,1.954
2016/05/06,2.232
2016/05/07,1.874
2016/05/08,1.56
2016/05/09,1.15
2016/05/10,0.83
2016/05/11,0.832
2016/05/12,1.316
2016/05/13,2.094
2016/05/14,2.425
2016/05/15,2.254
2016/05/16,1.702
2016/05/17,1.079
2016/05/18,0.837
2016/05/19,0.712
2016/05/20,0.868
2016/05/21,1.004
2016/05/22,0.738
2016/05/23,0.384
2016/05/24,-0.005
2016/05/25,-0.171
2016/05/26,-0.059
2016/05/27,0.253
2016/05/28,2.269
2016/05/29,2.976
2016/05/30,2.648
2016/05/31,1.932
2016/06/01,1.135
2016/06/02,0.187
2016/06/03,-0.712
2016/06/04,-1.487
2016/06/05,-2.09
2016/06/06,-2.453
2016/06/07,-0.721
2016/06/08,-0.096
2016/06/09,-0.031
2016/06/10,-0.168
2016/06/11,-0.496
2016/06/12,-0.756
2016/06/13,-0.573
2016/06/14,-0.144
2016/06/15,-0.038
2016/06/16,0.408
2016/06/17,8.97
2016/06/18,19.344
2016/06/19,17.941
2016/06/20,13.503
2016/06/21,9.809
2016/06/22,6.419
2016/06/23,3.282
2016/06/24,0.882
2016/06/25,-1.141
2016/06/26,-2.778
2016/06/27,-4.03
2016/06/28,-4.841
2016/06/29,-4.687
2016/06/30,-3.193
2016/07/01,-2.365
2016/07/02,-2.506
2016/07/03,-2.872
2016/07/04,-3.386
2016/07/05,-3.758
2016/07/06,-4.02
2016/07/07,-4.247
2016/07/08,-3.953
2016/07/09,-3.086
2016/07/10,-2.754
2016/07/11,-2.657
2016/07/12,-2.479
2016/07/13,-2.587
2016/07/14,-2.457
2016/07/15,-2.346
2016/07/16,-2.466
2016/07/17,-2.824
2016/07/18,-2.97
2016/07/19,-2.77
2016/07/20,-0.149
2016/07/21,1.095
2016/07/22,1.711
2016/07/23,1.681
2016/07/24,1.621
2016/07/25,1.599
2016/07/26,1.922
2016/07/27,1.833
2016/07/28,2.659
2016/07/29,2.926
2016/07/30,2.236
2016/07/31,1.26
2016/08/01,0.342
2016/08/02,-0.265
2016/08/03,-0.705
2016/08/04,-1.07
2016/08/05,-1.434
2016/08/06,-1.844
2016/08/07,-2.153
2016/08/08,-1.229
2016/08/09,-0.851
2016/08/10,-0.656
2016/08/11,-0.616
2016/08/12,-0.733
2016/08/13,-1.103
2016/08/14,-1.555
2016/08/15,-1.84
2016/08/16,-1.789
2016/08/17,-1.688
2016/08/18,-1.251
2016/08/19,-0.954
2016/08/20,-0.928
2016/08/21,-0.919
2016/08/22,-0.835
2016/08/23,1.406
2016/08/24,2.041
2016/08/25,1.999
2016/08/26,1.625
2016/08/27,0.997
2016/08/28,0.232
2016/08/29,-0.298
2016/08/30,-0.508
2016/08/31,-0.663
2016/09/01,-0.66
2016/09/02,0.025
2016/09/03,0.081
2016/09/04,0.9
2016/09/05,0.888
2016/09/06,0.772
2016/09/07,0.63
2016/09/08,0.825
2016/09/09,1.129
2016/09/10,0.769
2016/09/11,0.216
2016/09/12,-0.044
2016/09/13,-0.329
2016/09/14,-0.342
2016/09/15,-0.222
2016/09/16,0.424
2016/09/17,0.658
2016/09/18,0.53
2016/09/19,-0.033
2016/09/20,-0.382
2016/09/21,-0.682
2016/09/22,0.447
2016/09/23,1.312
2016/09/24,2.826
2016/09/25,4.013
2016/09/26,6.82
2016/09/27,8.288
2016/09/28,8.042
2016/09/29,6.227
2016/09/30,4.176
2016/10/01,3.579
2016/10/02,3.368
2016/10/03,2.907
2016/10/04,2.97
2016/10/05,2.495
2016/10/06,1.564
2016/10/07,0.485
2016/10/08,-0.377
2016/10/09,-0.811
2016/10/10,-1.106
2016/10/11,-1.638
2016/10/12,-2.096
2016/10/13,-0.927
2016/10/14,0.114
2016/10/15,0.824
2016/10/16,1.147
2016/10/17,1.384
2016/10/18,2.088
2016/10/19,2.673
2016/10/20,2.144
2016/10/21,1.035
2016/10/22,-0.463
2016/10/23,-1.929
2016/10/24,-2.652
2016/10/25,-3.044
2016/10/26,-3.422
2016/10/27,-3.748
2016/10/28,-3.89
2016/10/29,-3.985
2016/10/30,-4.1
2016/10/31,-4.078
2016/11/01,-3.62
2016/11/02,-3.413
2016/11/03,-3.301
2016/11/04,-3.505
2016/11/05,-3.703
2016/11/06,-3.9
2016/11/07,-3.85
2016/11/08,-3.502
2016/11/09,-2.788
2016/11/10,-1.948
2016/11/11,-0.811
2016/11/12,-0.293
2016/11/13,0.006
2016/11/14,0.395
2016/11/15,0.72
2016/11/16,0.846
2016/11/17,0.673
2016/11/18,0.482
2016/11/19,0.037
2016/11/20,-0.237
2016/11/21,-0.24
2016/11/22,0.043
2016/11/23,2.24
2016/11/24,3.759
2016/11/25,4.56
2016/11/26,5.412
2016/11/27,7.348
2016/11/28,9.187
2016/11/29,9.684
2016/11/30,7.463
2016/12/01,4.546
2016/12/02,1.914
2016/12/03,-0.29
2016/12/04,-1.997
2016/12/05,-3.134
2016/12/06,-3.785
2016/12/07,-4.081
2016/12/08,-4.118
2016/12/09,-4.107
2016/12/10,-4.111
2016/12/11,-3.81
2016/12/12,-3.539
2016/12/13,-3.301
2016/12/14,-2.921
2016/12/15,-2.481
2016/12/16,-2.212
2016/12/17,-1.945
2016/12/18,-1.906
2016/12/19,-1.552
2016/12/20,-0.773
2016/12/21,0.553
2016/12/22,1.243
2016/12/23,1.106
2016/12/24,0.459
2016/12/25,-0.394
2016/12/26,-1.237
2016/12/27,-1.339
2016/12/28,-1.316
2016/12/29,-0.828
2016/12/30,-0.01
2016/12/31,0.115
2017/01/01,-0.249
2017/01/02,-0.622
2017/01/03,-0.377
2017/01/04,0.039
2017/01/05,0.263
2017/01/06,0.224
2017/01/07,-0.002
2017/01/08,-0.128
2017/01/09,-0.063
2017/01/10,0.226
2017/01/11,0.36
2017/01/12,0.513
2017/01/13,0.574
2017/01/14,0.271
2017/01/15,-0.094
2017/01/16,-0.307
2017/01/17,-0.091
2017/01/18,0.013
2017/01/19,-0.095
2017/01/20,-0.12
2017/01/21,-0.26
2017/01/22,-0.189
2017/01/23,-0.068
2017/01/24,0.344
2017/01/25,0.646
2017/01/26,0.762
2017/01/27,0.759
2017/01/28,0.582
2017/01/29,0.246
2017/01/30,-0.045
2017/01/31,-0.283
2017/02/01,-0.179
2017/02/02,-0.065
2017/02/03,-0.024
2017/02/04,-0.091
2017/02/05,-0.096
2017/02/06,-0.031
2017/02/07,0.512
2017/02/08,1.045
2017/02/09,1.345
2017/02/10,1.715
2017/02/11,1.679
2017/02/12,1.535
2017/02/13,2.198
2017/02/14,2.573
2017/02/15,3.303
2017/02/16,2.975
2017/02/17,2.25
2017/02/18,1.682
2017/02/19,0.942
2017/02/20,0.398
2017/02/21,0.503
2017/02/22,0.738
2017/02/23,0.692
2017/02/24,0.457
2017/02/25,0.275
2017/02/26,-0.056
2017/02/27,-0.175
2017/02/28,-0.011
2017/03/01,0.328
2017/03/02,0.743
2017/03/03,0.84
2017/03/04,0.649
2017/03/05,0.372
2017/03/06,0.046
2017/03/07,-0.162
2017/03/08,-0.419
2017/03/09,-0.301
2017/03/10,0.086
2017/03/11,0.317
2017/03/12,0.479
2017/03/13,1.457
2017/03/14,2.544
2017/03/15,3.065
2017/03/16,3.859
2017/03/17,4.459
2017/03/18,4.084
2017/03/19,3.287
2017/03/20,2.388
2017/03/21,1.788
2017/03/22,1.251
2017/03/23,0.846
2017/03/24,0.733
2017/03/25,0.486
2017/03/26,0.212
2017/03/27,0.471
2017/03/28,0.581
2017/03/29,0.694
2017/03/30,0.842
2017/03/31,1.101
2017/04/01,0.874
2017/04/02,0.713
2017/04/03,0.758
2017/04/04,0.638
2017/04/05,0.532
2017/04/06,0.586
2017/04/07,0.644
2017/04/08,0.228
2017/04/09,-0.188
2017/04/10,-0.383
2017/04/11,-0.563
2017/04/12,-0.178
2017/04/13,-0.066
2017/04/14,-0.09
2017/04/15,-0.242
2017/04/16,-0.508
2017/04/17,-0.653
2017/04/18,-0.389
2017/04/19,0.194
2017/04/20,0.602
2017/04/21,1.346
2017/04/22,1.69
2017/04/23,1.522
2017/04/24,1.373
2017/04/25,1.305
2017/04/26,1.255
2017/04/27,1.483
2017/04/28,1.554
2017/04/29,1.348
2017/04/30,1.234
2017/05/01,1.725
2017/05/02,2.472
2017/05/03,2.402
2017/05/04,2.299
2017/05/05,1.981
2017/05/06,1.601
2017/05/07,1.624
2017/05/08,1.619
2017/05/09,1.753
2017/05/10,1.864
2017/05/11,1.989
2017/05/12,2.038
2017/05/13,2.015
2017/05/14,1.988
2017/05/15,2.344
2017/05/16,2.802
2017/05/17,4.499
2017/05/18,5.254
2017/05/19,5.607
2017/05/20,5.331
2017/05/21,4.831
2017/05/22,4.518
2017/05/23,5.095
2017/05/24,5.938
2017/05/25,5.941
2017/05/26,5.375
2017/05/27,4.398
2017/05/28,3.475
2017/05/29,2.593
2017/05/30,2.897
2017/05/31,5.126
2017/06/01,5.549
2017/06/02,5.513
2017/06/03,4.66
2017/06/04,3.811
2017/06/05,2.78
2017/06/06,2.136
2017/06/07,1.775
2017/06/08,1.316
2017/06/09,0.944
2017/06/10,0.408
2017/06/11,0.497
2017/06/12,1.83
2017/06/13,2.25
2017/06/14,1.97
2017/06/15,1.574
2017/06/16,1.046
2017/06/17,0.425
2017/06/18,-0.076
2017/06/19,-0.286
2017/06/20,2.139
2017/06/21,6.303
2017/06/22,8.782
2017/06/23,8.727
2017/06/24,8.116
2017/06/25,6.558
2017/06/26,5.322
2017/06/27,3.627
2017/06/28,2.853
2017/06/29,2.127
2017/06/30,1.125
2017/07/01,0.054
2017/07/02,-0.88
2017/07/03,-1.28
2017/07/04,-1.552
2017/07/05,-1.583
2017/07/06,-1.835
2017/07/07,-1.972
2017/07/08,-1.981
2017/07/09,-2.285
2017/07/10,-2.525
2017/07/11,-2.557
2017/07/12,-2.253
2017/07/13,-1.803
2017/07/14,-1.566
2017/07/15,-1.413
2017/07/16,-1.337
2017/07/17,-1.257
2017/07/18,-0.471
2017/07/19,-0.017
2017/07/20,-0.114
2017/07/21,-0.331
2017/07/22,-0.796
2017/07/23,-0.984
2017/07/24,-0.902
2017/07/25,-0.486
2017/07/26,-0.299
2017/07/27,-0.358
2017/07/28,-0.443
2017/07/29,-0.902
2017/07/30,-1.439
2017/07/31,-1.763
2017/08/01,-1.568
2017/08/02,-1.288
2017/08/03,-0.982
2017/08/04,-0.833
2017/08/05,-0.635
2017/08/06,-0.39
2017/08/07,0.318
2017/08/08,1.199
2017/08/09,1.522
2017/08/10,1.833
2017/08/11,2.252
2017/08/12,2.534
2017/08/13,2.438
2017/08/14,2.384
2017/08/15,2.515
2017/08/16,4.436
2017/08/17,5.623
2017/08/18,6.793
2017/08/19,6.474
2017/08/20,4.876
2017/08/21,3.191
2017/08/22,1.699
2017/08/23,0.465
2017/08/24,-0.453
2017/08/25,-0.939
2017/08/26,-1.205
2017/08/27,-1.408
2017/08/28,-1.294
2017/08/29,-0.245
2017/08/30,0.713
2017/08/31,2.435
2017/09/01,3.432
2017/09/02,3.318
2017/09/03,2.455
2017/09/04,2.187
2017/09/05,2.548
2017/09/06,3.696
2017/09/07,4.66
2017/09/08,5.312
2017/09/09,4.573
2017/09/10,3.285
2017/09/11,1.943
2017/09/12,1.08
2017/09/13,0.422
2017/09/14,-0.22
2017/09/15,-0.124
2017/09/16,0.365
2017/09/17,0.086
2017/09/18,-0.362
2017/09/19,-0.884
2017/09/20,-0.801
2017/09/21,-1.184
2017/09/22,-1.562
2017/09/23,-1.807
2017/09/24,-1.492
2017/09/25,-1.097
2017/09/26,-0.684
2017/09/27,-0.399
2017/09/28,-0.208
2017/09/29,-0.192
2017/09/30,-0.106
2017/10/01,-0.163
2017/10/02,-0.237
2017/10/03,-0.131
2017/10/04,0.024
2017/10/05,0.184
2017/10/06,0.537
2017/10/07,0.426
2017/10/08,0.292
2017/10/09,0.262
2017/10/10,0.334
2017/10/11,0.584
2017/10/12,0.78
2017/10/13,1.052
2017/10/14,1.056
2017/10/15,0.879
2017/10/16,0.4
2017/10/17,-0.441
2017/10/18,-1.403
2017/10/19,-2.312
2017/10/20,-2.691
2017/10/21,-3.272
2017/10/22,-3.974
2017/10/23,-4.405
2017/10/24,-4.329
2017/10/25,-4.168
2017/10/26,-4.027
2017/10/27,-3.785
2017/10/28,-3.72
2017/10/29,-3.706
2017/10/30,-3.413
2017/10/31,-2.911
2017/11/01,-2.103
2017/11/02,-1.18
2017/11/03,-0.769
2017/11/04,-0.968
2017/11/05,-1.474
2017/11/06,-1.765
2017/11/07,-1.714
2017/11/08,-1.281
2017/11/09,-0.781
2017/11/10,-0.508
2017/11/11,-0.57
2017/11/12,-0.491
2017/11/13,-0.257
2017/11/14,0.234
2017/11/15,1.038
2017/11/16,1.443
2017/11/17,1.717
2017/11/18,1.354
2017/11/19,0.9
2017/11/20,0.904
2017/11/21,1.041
2017/11/22,1.206
2017/11/23,1.29
2017/11/24,1.093
2017/11/25,0.682
2017/11/26,0.48
2017/11/27,0.589
2017/11/28,0.962
2017/11/29,1.513
2017/11/30,1.852
2017/12/01,2.018
2017/12/02,1.787
2017/12/03,1.644
2017/12/04,3.135
2017/12/05,6.248
2017/12/06,10.255
2017/12/07,15.186
2017/12/08,18.265
2017/12/09,18.481
2017/12/10,16.7
2017/12/11,13.723
2017/12/12,10.862
2017/12/13,8.199
2017/12/14,6.409
2017/12/15,4.848
2017/12/16,3.605
2017/12/17,2.338
2017/12/18,1.214
2017/12/19,0.617
2017/12/20,0.568
2017/12/21,0.801
2017/12/22,0.97
2017/12/23,0.629
2017/12/24,-0.038
2017/12/25,-1.022
2017/12/26,-2.001
2017/12/27,-2.747
2017/12/28,-3.258
2017/12/29,-3.372
2017/12/30,-3.295
2017/12/31,-3.211
2018/01/01,-3.235
2018/01/02,-2.91
2018/01/03,-2.214
2018/01/04,-1.133
2018/01/05,1.707
2018/01/06,5.216
2018/01/07,7.363
2018/01/08,8.39
2018/01/09,8.657
2018/01/10,8.723
2018/01/11,8.071
2018/01/12,6.64
2018/01/13,5.213
2018/01/14,3.846
2018/01/15,2.744
2018/01/16,1.83
2018/01/17,1.04
2018/01/18,0.477
2018/01/19,-0.094
2018/01/20,-0.658
2018/01/21,-1.374
2018/01/22,-2.145
2018/01/23,-2.679
2018/01/24,-3.092
2018/01/25,-3.522
2018/01/26,-3.952
2018/01/27,-4.421
2018/01/28,-4.76
2018/01/29,-4.633
2018/01/30,-4.395
2018/01/31,-4.092
2018/02/01,-3.298
2018/02/02,-2.662
2018/02/03,-2.483
2018/02/04,-2.552
2018/02/05,-2.673
2018/02/06,-2.694
2018/02/07,-2.741
2018/02/08,-3.027
2018/02/09,-3.267
2018/02/10,-3.361
2018/02/11,-3.491
2018/02/12,-3.596
2018/02/13,-3.652
2018/02/14,-3.599
2018/02/15,-3.502
2018/02/16,-3.403
2018/02/17,-3.146
2018/02/18,-2.618
2018/02/19,-2.23
2018/02/20,-1.744
2018/02/21,-1.311
2018/02/22,-1.162
2018/02/23,-1.147
2018/02/24,-1.157
2018/02/25,-1.307
2018/02/26,-1.498
2018/02/27,-1.621
2018/02/28,-1.287
2018/03/01,-1.167
2018/03/02,-0.825
2018/03/03,-0.88
2018/03/04,-1.024
2018/03/05,-1.01
2018/03/06,-1.128
2018/03/07,-1.056
2018/03/08,-1.04
2018/03/09,-1.141
2018/03/10,-1.528
2018/03/11,-2.064
2018/03/12,-2.167
2018/03/13,-2.362
2018/03/14,-2.476
2018/03/15,-2.581
2018/03/16,-2.681
2018/03/17,-2.935
2018/03/18,-3.021
2018/03/19,-2.937
2018/03/20,-2.77
2018/03/21,-2.305
2018/03/22,-1.809
2018/03/23,-1.231
2018/03/24,-0.955
2018/03/25,-0.997
2018/03/26,-0.939
2018/03/27,-0.959
2018/03/28,-0.978
2018/03/29,-0.91
2018/03/30,-0.928
2018/03/31,-1.237
2018/04/01,-1.716
2018/04/02,-1.972
2018/04/03,-1.974
2018/04/04,-2.026
2018/04/05,-1.254
2018/04/06,-0.847
2018/04/07,-1.007
2018/04/08,-1.209
2018/04/09,-1.277
2018/04/10,-1.334
2018/04/11,-1.189
2018/04/12,-0.72
2018/04/13,0.057
2018/04/14,0.315
2018/04/15,0.202
2018/04/16,0.118
2018/04/17,0.173
2018/04/18,0.566
2018/04/19,1.093
2018/04/20,1.603
2018/04/21,1.549
2018/04/22,1.308
2018/04/23,1.139
2018/04/24,1.379
2018/04/25,1.607
2018/04/26,1.763
2018/04/27,1.96
2018/04/28,2.004
2018/04/29,2.238
2018/04/30,2.542
2018/05/01,2.338
2018/05/02,2.002
2018/05/03,1.974
2018/05/04,1.961
2018/05/05,1.535
2018/05/06,0.851
2018/05/07,0.347
2018/05/08,0.096
2018/05/09,0.145
2018/05/10,1
2018/05/11,1.948
2018/05/12,2.057
2018/05/13,1.87
2018/05/14,1.991
2018/05/15,2.178
2018/05/16,2.439
2018/05/17,2.798
2018/05/18,2.96
2018/05/19,2.726
2018/05/20,2.208
2018/05/21,1.835
2018/05/22,1.763
2018/05/23,1.775
2018/05/24,1.706
2018/05/25,1.471
2018/05/26,0.994
2018/05/27,0.383
2018/05/28,0.468
2018/05/29,0.76
2018/05/30,1.167
2018/05/31,1.957
2018/06/01,2.337
2018/06/02,1.85
2018/06/03,1.059
2018/06/04,0.542
2018/06/05,0.039
2018/06/06,-0.087
2018/06/07,-0.374
2018/06/08,-0.841
2018/06/09,-1.542
2018/06/10,-2.209
2018/06/11,-2.703
2018/06/12,-3.024
2018/06/13,-3.136
2018/06/14,-3.007
2018/06/15,-2.559
2018/06/16,-2.538
2018/06/17,-2.878
2018/06/18,-3.252
2018/06/19,-3.186
2018/06/20,-2.965
2018/06/21,-2.713
2018/06/22,-1.817
2018/06/23,-1.591
2018/06/24,-1.549
2018/06/25,-1.179
2018/06/26,-1.11
2018/06/27,-1.163
2018/06/28,-1.294
2018/06/29,-1.346
2018/06/30,2.923
2018/07/01,11.646
2018/07/02,23.351
2018/07/03,26.991
2018/07/04,24.042
2018/07/05,19.327
2018/07/06,15.903
2018/07/07,12.896
2018/07/08,9.072
2018/07/09,5.519
2018/07/10,2.369
2018/07/11,-0.093
2018/07/12,-1.546
2018/07/13,-2.234
2018/07/14,-1.486
2018/07/15,0.088
2018/07/16,-0.286
2018/07/17,-1.526
2018/07/18,-2.96
2018/07/19,-4.336
2018/07/20,-5.394
2018/07/21,-6.149
2018/07/22,-6.886
2018/07/23,-7.285
2018/07/24,-7.532
2018/07/25,-7.676
2018/07/26,-7.762
2018/07/27,-7.81
2018/07/28,-7.655
2018/07/29,-7.598
2018/07/30,-7.457
2018/07/31,-7.209
2018/08/01,-6.915
2018/08/02,-6.571
2018/08/03,-6.14
2018/08/04,-5.714
2018/08/05,-5.468
2018/08/06,-4.761
2018/08/07,-1.006
2018/08/08,8.294
2018/08/09,15.808
2018/08/10,16.935
2018/08/11,13.048
2018/08/12,8.419
2018/08/13,4.758
2018/08/14,2.163
2018/08/15,0.328
2018/08/16,-1.135
2018/08/17,-0.146
2018/08/18,-0.475
2018/08/19,-1.403
2018/08/20,-2.408
2018/08/21,-3.326
2018/08/22,-3.519
2018/08/23,-3.686
2018/08/24,-3.21
2018/08/25,-3.338
2018/08/26,-3.342
2018/08/27,-3.54
2018/08/28,-3.738
2018/08/29,-3.698
2018/08/30,-3.56
2018/08/31,-3.313
2018/09/01,-3.236
2018/09/02,-3.3
2018/09/03,-3.263
2018/09/04,-2.885
2018/09/05,-2.641
2018/09/06,-2.03
2018/09/07,-1.313
2018/09/08,-0.92
2018/09/09,-0.63
2018/09/10,-0.376
2018/09/11,0.07
2018/09/12,0.522
2018/09/13,0.907
2018/09/14,0.757
2018/09/15,0.36
2018/09/16,-0.134
2018/09/17,-0.361
2018/09/18,-0.385
2018/09/19,0.477
2018/09/20,0.943
2018/09/21,1.559
2018/09/22,1.453
2018/09/23,0.886
2018/09/24,0.721
2018/09/25,0.667
2018/09/26,0.743
2018/09/27,0.964
2018/09/28,1.362
2018/09/29,1.775
2018/09/30,1.739
2018/10/01,1.791
2018/10/02,1.916
2018/10/03,1.435
2018/10/04,0.767
2018/10/05,0.096
2018/10/06,-0.896
2018/10/07,-1.808
2018/10/08,-2.201
2018/10/09,-2.408
2018/10/10,-2.286
2018/10/11,-1.936
2018/10/12,-1.559
2018/10/13,-1.599
2018/10/14,-1.942
2018/10/15,-1.933
2018/10/16,-1.945
2018/10/17,-1.83
2018/10/18,-1.723
2018/10/19,-1.411
2018/10/20,-1.236
2018/10/21,-1.24
2018/10/22,-1.041
2018/10/23,-0.772
2018/10/24,-0.22
2018/10/25,0.64
2018/10/26,1.224
2018/10/27,1.086
2018/10/28,0.589
2018/10/29,0.372
2018/10/30,0.289
2018/10/31,0.248
2018/11/01,0.195
2018/11/02,0.295
2018/11/03,0.15
2018/11/04,-0.141
2018/11/05,0.098
2018/11/06,0.553
2018/11/07,0.84
2018/11/08,1.141
2018/11/09,1.055
2018/11/10,0.386
2018/11/11,-0.49
2018/11/12,-0.719
2018/11/13,-0.504
2018/11/14,0.254
2018/11/15,1.313
2018/11/16,1.96
2018/11/17,1.832
2018/11/18,1.532
2018/11/19,1.815
2018/11/20,2.293
2018/11/21,2.303
2018/11/22,2.03
2018/11/23,1.725
2018/11/24,1.211
2018/11/25,0.906
2018/11/26,0.694
2018/11/27,0.457
2018/11/28,0.691
2018/11/29,1.298
2018/11/30,2.416
2018/12/01,2.64
2018/12/02,2.242
2018/12/03,1.875
2018/12/04,1.573
2018/12/05,1.425
2018/12/06,0.955
2018/12/07,0.387
2018/12/08,-0.506
2018/12/09,-1.426
2018/12/10,-2.069
2018/12/11,-2.519
2018/12/12,-2.838
2018/12/13,-2.919
2018/12/14,-2.834
2018/12/15,-2.889
2018/12/16,-3.048
2018/12/17,-2.876
2018/12/18,-2.372
2018/12/19,-1.708
2018/12/20,-1.046
2018/12/21,-0.531
2018/12/22,-0.54
2018/12/23,-0.627
2018/12/24,-0.473
2018/12/25,-0.206
2018/12/26,-0.138
2018/12/27,-0.318
2018/12/28,-0.48
2018/12/29,-0.781
2018/12/30,-0.173
2018/12/31,-0.125
2019/01/01,-0.451
2019/01/02,-0.709
2019/01/03,-0.871
2019/01/04,-0.831
2019/01/05,-0.671
2019/01/06,-0.758
2019/01/07,-0.862
2019/01/08,-0.934
2019/01/09,-1.048
2019/01/10,-0.857
2019/01/11,-0.678
2019/01/12,-0.901
2019/01/13,-1.185
2019/01/14,-0.347
2019/01/15,0.446
2019/01/16,0.948
2019/01/17,0.996
2019/01/18,0.993
2019/01/19,0.773
2019/01/20,0.409
2019/01/21,0.371
2019/01/22,0.812
2019/01/23,1.051
2019/01/24,1.162
2019/01/25,1.034
2019/01/26,0.579
2019/01/27,0.058
2019/01/28,0.124
2019/01/29,0.206
2019/01/30,0.372
2019/01/31,0.721
2019/02/01,0.961
2019/02/02,0.727
2019/02/03,0.204
2019/02/04,-0.322
2019/02/05,-0.748
2019/02/06,-0.979
2019/02/07,-1.035
2019/02/08,-0.838
2019/02/09,-0.713
2019/02/10,-0.509
2019/02/11,0.004
2019/02/12,0.513
2019/02/13,1.203
2019/02/14,1.737
2019/02/15,2.449
2019/02/16,2.757
2019/02/17,2.831
2019/02/18,3.353
2019/02/19,3.848
2019/02/20,4.042
2019/02/21,3.947
2019/02/22,3.589
2019/02/23,2.911
2019/02/24,2.528
2019/02/25,2.517
2019/02/26,2.585
2019/02/27,2.443
2019/02/28,2.453
2019/03/01,1.982
2019/03/02,1.176
2019/03/03,0.264
2019/03/04,-0.231
2019/03/05,-0.486
2019/03/06,-0.634
2019/03/07,-0.72
2019/03/08,-0.774
2019/03/09,-0.934
2019/03/10,-1.298
2019/03/11,-1.529
2019/03/12,-1.645
2019/03/13,-1.697
2019/03/14,-1.787
2019/03/15,-1.836
2019/03/16,-2.066
2019/03/17,-2.298
2019/03/18,-1.914
2019/03/19,-1.212
2019/03/20,-0.633
2019/03/21,0.479
2019/03/22,1.263
2019/03/23,1.29
2019/03/24,0.986
2019/03/25,0.95
2019/03/26,1.062
2019/03/27,1.333
2019/03/28,1.392
2019/03/29,1.548
2019/03/30,1.295
2019/03/31,0.897
2019/04/01,0.846
2019/04/02,1.222
2019/04/03,2.033
2019/04/04,2.272
2019/04/05,1.832
2019/04/06,1.008
2019/04/07,0.172
2019/04/08,-0.221
2019/04/09,-0.54
2019/04/10,0.066
2019/04/11,4.006
2019/04/12,7.745
2019/04/13,9.302
2019/04/14,9.243
2019/04/15,8.838
2019/04/16,8.772
2019/04/17,8.799
2019/04/18,8.87
2019/04/19,7.275
2019/04/20,4.329
2019/04/21,1.468
2019/04/22,-0.868
2019/04/23,-2.657
2019/04/24,-4.013
2019/04/25,-5.088
2019/04/26,-5.736
2019/04/27,-6.339
2019/04/28,-6.794
