Date,transactionvalue7emaUSD
2019/08/08,621.812
2019/08/09,604.513
2019/08/10,566.787
2019/08/11,532.974
2019/08/12,512.735
2019/08/13,507.865
2019/08/14,537.177
2019/08/15,578.108
2019/08/16,565.907
2019/08/17,513.032
2019/08/18,478.66
2019/08/19,477.046
2019/08/20,520.808
2019/08/21,504.915
2019/08/22,493.652
2019/08/23,488.963
2019/08/24,454.035
2019/08/25,426.532
2019/08/26,438.11
2019/08/27,429.028
2019/08/28,443.055
2019/08/29,450.67
2019/08/30,458.258
2019/08/31,496.982
2019/09/01,448.283
2019/09/02,438.351
2019/09/03,483.172
2019/09/04,481.467
2019/09/05,456.141
2019/09/06,445.148
2019/09/07,455.27
2019/09/08,445.343
2019/09/09,449.843
2019/09/10,434.406
2019/09/11,443.529
2019/09/12,428.796
2019/09/13,462.432
2019/09/14,433.067
2019/09/15,423.318
2019/09/16,471.986
2019/09/17,533.404
2019/09/18,596.505
2019/09/19,596.131
2019/09/20,589.087
2019/09/21,537.512
2019/09/22,499.651
2019/09/23,520.584
2019/09/24,615.197
2019/09/25,634.13
2019/09/26,650.81
2019/09/27,633.972
2019/09/28,589.711
2019/09/29,534.077
2019/09/30,566.71
2019/10/01,543.082
2019/10/02,495.124
2019/10/03,443.247
2019/10/04,415.809
2019/10/05,375.221
2019/10/06,354.279
2019/10/07,364.995
2019/10/08,378.404
2019/10/09,398.319
2019/10/10,397.693
2019/10/11,395.437
2019/10/12,384.503
2019/10/13,354.005
2019/10/14,412.698
2019/10/15,398.388
2019/10/16,393.181
2019/10/17,370.09
2019/10/18,378.144
2019/10/19,341.018
2019/10/20,340.389
2019/10/21,342.707
2019/10/22,337.272
2019/10/23,395.477
2019/10/24,434.324
2019/10/25,438.541
2019/10/26,476.428
2019/10/27,443.342
2019/10/28,531.946
2019/10/29,529.754
2019/10/30,509.743
2019/10/31,487.974
2019/11/01,456.668
2019/11/02,415.665
2019/11/03,396.544
2019/11/04,421.351
2019/11/05,458.95
2019/11/06,435.499
2019/11/07,393.394
2019/11/08,391.06
2019/11/09,357.796
2019/11/10,330.507
2019/11/11,329.797
2019/11/12,357.852
2019/11/13,353.73
2019/11/14,342.871
2019/11/15,356.875
2019/11/16,332.564
2019/11/17,310.408
2019/11/18,319.432
2019/11/19,327.592
2019/11/20,330.832
2019/11/21,355.581
2019/11/22,429.691
2019/11/23,396.295
2019/11/24,363.593
2019/11/25,409.107
2019/11/26,379.67
2019/11/27,409.303
2019/11/28,433.226
2019/11/29,404.52
2019/11/30,389.171
2019/12/01,342.669
2019/12/02,351.155
2019/12/03,341.211
2019/12/04,333.998
2019/12/05,333.194
2019/12/06,342.083
2019/12/07,314.463
2019/12/08,283.529
2019/12/09,280.956
2019/12/10,301.939
2019/12/11,278.431
2019/12/12,275.682
2019/12/13,270.582
2019/12/14,255.132
2019/12/15,235.551
2019/12/16,263.065
2019/12/17,331.451
2019/12/18,394.03
2019/12/19,464.457
2019/12/20,419.953
2019/12/21,364.786
2019/12/22,323.151
2019/12/23,337.388
2019/12/24,317.964
2019/12/25,320.207
2019/12/26,303.323
2019/12/27,296.048
2019/12/28,283.47
2019/12/29,282.585
2019/12/30,295.959
2019/12/31,345.258
2020/01/01,302.437
2020/01/02,298.431
2020/01/03,328.538
2020/01/04,314.6
2020/01/05,295.023
2020/01/06,315.566
2020/01/07,314.428
2020/01/08,342.118
2020/01/09,331.763
2020/01/10,325.378
2020/01/11,332.801
2020/01/12,319.062
2020/01/13,330.973
2020/01/14,397.915
2020/01/15,422.405
2020/01/16,415.803
2020/01/17,411.024
2020/01/18,427.143
2020/01/19,402.466
2020/01/20,375.648
2020/01/21,355.936
2020/01/22,342.733
2020/01/23,340.219
2020/01/24,376.7
2020/01/25,324.236
2020/01/26,301.923
2020/01/27,322.378
2020/01/28,339.435
2020/01/29,356.067
2020/01/30,373.625
2020/01/31,429.255
2020/02/01,413.61
2020/02/02,408.296
2020/02/03,407.408
2020/02/04,446.625
2020/02/05,461.936
2020/02/06,547.141
2020/02/07,622.27
2020/02/08,575.955
2020/02/09,550.892
2020/02/10,565.437
2020/02/11,539.039
2020/02/12,626.248
2020/02/13,671.923
2020/02/14,672.768
2020/02/15,691.984
2020/02/16,686.579
2020/02/17,759.043
2020/02/18,778.972
2020/02/19,761.799
2020/02/20,783.851
2020/02/21,755.253
2020/02/22,666.527
2020/02/23,638.278
2020/02/24,645.133
2020/02/25,663.453
2020/02/26,734.904
2020/02/27,764.223
2020/02/28,720.989
2020/02/29,645.893
2020/03/01,629.585
2020/03/02,681.253
2020/03/03,662.178
2020/03/04,622.659
2020/03/05,605.884
2020/03/06,617.917
2020/03/07,577.804
2020/03/08,591.657
2020/03/09,690.55
2020/03/10,692.322
2020/03/11,687.67
2020/03/12,988.081
2020/03/13,1044
2020/03/14,933.731
2020/03/15,848.295
2020/03/16,862.115
2020/03/17,772.41
2020/03/18,682.332
2020/03/19,649.847
2020/03/20,644.261
2020/03/21,548.175
2020/03/22,486.858
2020/03/23,470.132
2020/03/24,542.274
2020/03/25,510.362
2020/03/26,475.936
2020/03/27,435.511
2020/03/28,417.3
2020/03/29,377.232
2020/03/30,357.541
2020/03/31,362.777
2020/04/01,341.164
2020/04/02,363.515
2020/04/03,381.502
2020/04/04,353.708
2020/04/05,321.863
2020/04/06,377.169
2020/04/07,436.34
2020/04/08,420.879
2020/04/09,405.467
2020/04/10,470.599
2020/04/11,410.802
2020/04/12,371.726
2020/04/13,388.165
2020/04/14,357.784
2020/04/15,337.119
2020/04/16,395.666
2020/04/17,388.286
2020/04/18,389.895
2020/04/19,381.17
2020/04/20,423.687
2020/04/21,430.871
2020/04/22,434.021
2020/04/23,446.978
2020/04/24,524.28
2020/04/25,482.128
2020/04/26,445.284
2020/04/27,454.559
2020/04/28,416.965
2020/04/29,467.73
2020/04/30,537.658
2020/05/01,496.711
2020/05/02,457.042
2020/05/03,427.548
2020/05/04,431.884
2020/05/05,429.933
2020/05/06,458.67
2020/05/07,521.219
2020/05/08,522.034
2020/05/09,479.436
2020/05/10,534.657
2020/05/11,527.272
2020/05/12,525.856
2020/05/13,535.907
2020/05/14,540.773
2020/05/15,513.796
2020/05/16,457.851
2020/05/17,429.314
2020/05/18,453.016
2020/05/19,440.143
2020/05/20,434.025
2020/05/21,444.155
2020/05/22,436.33
2020/05/23,426.733
2020/05/24,398.107
2020/05/25,387.548
2020/05/26,395.076
2020/05/27,383.792
2020/05/28,410.219
2020/05/29,458.762
2020/05/30,505.01
2020/05/31,531.043
2020/06/01,533.426
2020/06/02,633.024
2020/06/03,575.598
2020/06/04,535.417
2020/06/05,529.532
2020/06/06,456.559
2020/06/07,415.214
2020/06/08,411.059
2020/06/09,417.312
2020/06/10,434.367
2020/06/11,481.779
2020/06/12,469.576
2020/06/13,412.307
2020/06/14,385.257
2020/06/15,452.639
2020/06/16,445.453
2020/06/17,442.232
2020/06/18,449.048
2020/06/19,455.388
2020/06/20,405.348
2020/06/21,392.678
2020/06/22,432.081
2020/06/23,454.289
2020/06/24,576.048
2020/06/25,749.488
2020/06/26,722.204
2020/06/27,644.371
2020/06/28,559.09
2020/06/29,503.125
2020/06/30,479.613
2020/07/01,461.094
2020/07/02,446.335
2020/07/03,435.856
2020/07/04,399.473
2020/07/05,365.723
2020/07/06,404.588
2020/07/07,431.583
2020/07/08,501.332
2020/07/09,515.734
2020/07/10,529.797
2020/07/11,464.994
2020/07/12,423.95
2020/07/13,461.306
2020/07/14,521.237
2020/07/15,493.472
2020/07/16,491.75
2020/07/17,471.944
2020/07/18,428.695
2020/07/19,410.945
2020/07/20,425.661
2020/07/21,447.257
2020/07/22,494.991
2020/07/23,671.297
2020/07/24,688.904
2020/07/25,693.232
2020/07/26,748.364
2020/07/27,876.644
2020/07/28,870.04
2020/07/29,863.566
2020/07/30,885.114
2020/07/31,900.86
2020/08/01,912.848
2020/08/02,963.31
2020/08/03,988.929
2020/08/04,1026
2020/08/05,972.786
2020/08/06,933.674
2020/08/07,924.045
2020/08/08,828.407
2020/08/09,771.151
2020/08/10,830.506
2020/08/11,861.69
2020/08/12,971.743
2020/08/13,1054
2020/08/14,1200
2020/08/15,1118
2020/08/16,1033
2020/08/17,1047
2020/08/18,1042
2020/08/19,1035
2020/08/20,1040
2020/08/21,1034
2020/08/22,968.099
2020/08/23,858.351
2020/08/24,894.36
2020/08/25,914.299
2020/08/26,921.75
2020/08/27,887.091
2020/08/28,965.008
2020/08/29,970.005
2020/08/30,1046
2020/08/31,1266
2020/09/01,1590
2020/09/02,1827
2020/09/03,1960
2020/09/04,2022
2020/09/05,2070
2020/09/06,1990
2020/09/07,1839
2020/09/08,1704
2020/09/09,1636
2020/09/10,1706
2020/09/11,1702
2020/09/12,1671
2020/09/13,1663
2020/09/14,1720
2020/09/15,1671
2020/09/16,1677
2020/09/17,1681
2020/09/18,1786
2020/09/19,1653
2020/09/20,1541
2020/09/21,1556
2020/09/22,1461
2020/09/23,1435
2020/09/24,1351
2020/09/25,1271
2020/09/26,1162
2020/09/27,1111
2020/09/28,1108
2020/09/29,1134
2020/09/30,1161
2020/10/01,1209
2020/10/02,1199
2020/10/03,1069
2020/10/04,960.315
2020/10/05,937.267
2020/10/06,919.393
2020/10/07,976.308
2020/10/08,983.714
2020/10/09,1017
2020/10/10,973.149
2020/10/11,912.772
2020/10/12,970.899
2020/10/13,953.274
2020/10/14,1023
2020/10/15,957.141
2020/10/16,954.591
2020/10/17,844.901
2020/10/18,766.057
2020/10/19,763.931
2020/10/20,771.376
2020/10/21,890.352
2020/10/22,988.682
2020/10/23,1008
2020/10/24,940.798
2020/10/25,860.139
2020/10/26,950.569
2020/10/27,967.893
2020/10/28,1030
2020/10/29,971.399
2020/10/30,1012
2020/10/31,938.01
2020/11/01,847.021
2020/11/02,916.712
2020/11/03,937.636
2020/11/04,991.995
2020/11/05,1105
2020/11/06,1230
2020/11/07,1285
2020/11/08,1139
2020/11/09,1126
2020/11/10,1095
2020/11/11,1148
2020/11/12,1277
2020/11/13,1286
2020/11/14,1171
2020/11/15,1063
2020/11/16,1069
2020/11/17,1214
2020/11/18,1354
2020/11/19,1333
2020/11/20,1388
2020/11/21,1535
2020/11/22,1570
2020/11/23,1722
2020/11/24,1918
2020/11/25,1797
2020/11/26,1909
2020/11/27,1807
2020/11/28,1581
2020/11/29,1431
2020/11/30,1486
2020/12/01,1640
2020/12/02,1568
2020/12/03,1501
2020/12/04,1473
2020/12/05,1359
2020/12/06,1251
2020/12/07,1309
2020/12/08,1303
2020/12/09,1387
2020/12/10,1427
2020/12/11,1431
2020/12/12,1297
2020/12/13,1184
2020/12/14,1137
2020/12/15,1147
2020/12/16,1251
2020/12/17,1530
2020/12/18,1559
2020/12/19,1594
2020/12/20,1467
2020/12/21,1572
2020/12/22,1590
2020/12/23,1539
2020/12/24,1525
2020/12/25,1386
2020/12/26,1316
2020/12/27,1465
2020/12/28,1619
2020/12/29,1830
2020/12/30,1922
2020/12/31,1926
2021/01/01,1853
2021/01/02,1802
2021/01/03,2368
2021/01/04,3291
2021/01/05,3472
2021/01/06,3859
2021/01/07,4222
2021/01/08,4554
2021/01/09,4216
2021/01/10,4076
2021/01/11,4483
2021/01/12,4224
2021/01/13,4093
2021/01/14,4712
2021/01/15,4450
2021/01/16,4073
2021/01/17,3711
2021/01/18,3513
2021/01/19,4134
2021/01/20,4697
2021/01/21,4701
2021/01/22,4699
2021/01/23,4197
2021/01/24,4067
2021/01/25,4222
2021/01/26,4280
2021/01/27,4330
2021/01/28,4185
2021/01/29,4529
2021/01/30,4309
2021/01/31,4043
2021/02/01,3844
2021/02/02,4269
2021/02/03,4612
2021/02/04,5052
2021/02/05,5155
2021/02/06,5057
2021/02/07,4762
2021/02/08,4879
2021/02/09,4853
2021/02/10,4840
2021/02/11,4681
2021/02/12,4667
2021/02/13,4314
2021/02/14,4052
2021/02/15,4051
2021/02/16,4070
2021/02/17,4182
2021/02/18,4520
2021/02/19,4500
2021/02/20,4695
2021/02/21,4441
2021/02/22,4776
2021/02/23,5713
2021/02/24,5529
2021/02/25,5240
2021/02/26,5191
2021/02/27,4692
2021/02/28,4514
2021/03/01,4446
2021/03/02,4317
2021/03/03,4107
2021/03/04,4056
2021/03/05,3909
2021/03/06,3868
2021/03/07,4752
2021/03/08,4722
2021/03/09,4684
2021/03/10,4615
2021/03/11,4554
2021/03/12,4732
2021/03/13,4404
2021/03/14,3944
2021/03/15,4197
2021/03/16,4202
2021/03/17,4153
2021/03/18,4012
2021/03/19,3781
2021/03/20,3494
2021/03/21,3357
2021/03/22,3447
2021/03/23,3408
2021/03/24,3367
2021/03/25,3772
2021/03/26,3758
2021/03/27,3482
2021/03/28,3193
2021/03/29,3450
2021/03/30,3760
2021/03/31,4023
2021/04/01,4082
2021/04/02,4631
2021/04/03,5204
2021/04/04,4816
2021/04/05,5040
2021/04/06,4917
2021/04/07,4855
2021/04/08,4717
2021/04/09,4550
2021/04/10,4434
2021/04/11,4105
2021/04/12,4108
2021/04/13,4477
2021/04/14,5004
2021/04/15,5015
2021/04/16,5340
2021/04/17,5108
2021/04/18,5999
2021/04/19,5715
2021/04/20,5310
2021/04/21,5284
2021/04/22,5945
2021/04/23,6102
2021/04/24,5469
2021/04/25,4911
2021/04/26,4933
2021/04/27,5091
2021/04/28,5362
2021/04/29,5464
2021/04/30,5582
2021/05/01,5373
2021/05/02,4956
2021/05/03,5871
2021/05/04,7047
2021/05/05,7305
2021/05/06,7177
2021/05/07,7454
2021/05/08,7418
2021/05/09,7063
2021/05/10,8241
2021/05/11,8804
2021/05/12,9603
2021/05/13,10544
2021/05/14,10072
2021/05/15,9116
2021/05/16,8672
2021/05/17,9100
2021/05/18,8812
2021/05/19,11452
2021/05/20,12198
2021/05/21,11742
2021/05/22,10639
2021/05/23,10767
2021/05/24,10861
2021/05/25,10735
2021/05/26,10333
2021/05/27,10123
2021/05/28,9554
2021/05/29,8795
2021/05/30,7849
2021/05/31,6986
2021/06/01,6975
2021/06/02,6574
2021/06/03,6354
2021/06/04,6166
2021/06/05,5614
2021/06/06,4908
2021/06/07,4825
2021/06/08,5601
2021/06/09,5940
2021/06/10,5452
2021/06/11,5118
2021/06/12,4625
2021/06/13,4125
2021/06/14,4319
2021/06/15,4233
2021/06/16,4621
2021/06/17,4573
2021/06/18,4738
2021/06/19,4182
2021/06/20,3891
2021/06/21,4569
2021/06/22,5369
2021/06/23,4970
2021/06/24,4765
2021/06/25,4733
2021/06/26,4120
2021/06/27,3724
2021/06/28,3711
2021/06/29,3851
2021/06/30,3801
2021/07/01,4168
2021/07/02,4372
2021/07/03,3759
2021/07/04,3371
2021/07/05,3312
2021/07/06,3340
2021/07/07,3517
2021/07/08,4040
2021/07/09,4082
2021/07/10,3739
2021/07/11,3171
2021/07/12,3481
2021/07/13,3517
2021/07/14,3670
2021/07/15,3535
2021/07/16,3761
2021/07/17,3299
2021/07/18,2952
2021/07/19,3069
2021/07/20,3118
2021/07/21,3420
2021/07/22,3470
2021/07/23,3395
2021/07/24,3152
2021/07/25,2809
2021/07/26,3501
2021/07/27,3605
2021/07/28,3547
2021/07/29,3676
2021/07/30,3787
2021/07/31,3883
2021/08/01,3811
2021/08/02,3767
2021/08/03,3978
2021/08/04,4276
2021/08/05,4597
2021/08/06,4824
2021/08/07,4833
2021/08/08,4642
2021/08/09,5254
2021/08/10,5271
2021/08/11,5082
2021/08/12,4992
2021/08/13,5103
2021/08/14,4864
2021/08/15,4660
2021/08/16,5161
2021/08/17,5195
2021/08/18,5245
2021/08/19,5065
2021/08/20,5301
2021/08/21,4824
2021/08/22,4464
2021/08/23,4962
2021/08/24,5598
2021/08/25,5762
2021/08/26,5464
2021/08/27,5582
2021/08/28,5204
2021/08/29,4990
2021/08/30,5171
2021/08/31,5871
2021/09/01,6423
2021/09/02,7177
2021/09/03,7403
2021/09/04,6825
2021/09/05,6142
2021/09/06,6087
2021/09/07,6928
2021/09/08,7091
2021/09/09,7084
2021/09/10,6916
2021/09/11,6683
2021/09/12,5871
2021/09/13,5636
2021/09/14,5315
2021/09/15,5991
2021/09/16,5711
2021/09/17,5955
2021/09/18,5567
2021/09/19,5025
2021/09/20,5632
2021/09/21,5952
2021/09/22,5999
2021/09/23,5838
2021/09/24,6736
2021/09/25,5749
2021/09/26,6706
2021/09/27,6197
2021/09/28,5676
2021/09/29,5202
2021/09/30,4889
2021/10/01,4945
2021/10/02,4673
2021/10/03,4340
2021/10/04,4498
2021/10/05,5080
2021/10/06,5341
2021/10/07,5598
2021/10/08,5776
2021/10/09,5065
2021/10/10,4677
2021/10/11,4614
2021/10/12,4624
2021/10/13,4951
2021/10/14,6458
2021/10/15,6902
2021/10/16,6625
2021/10/17,6195
2021/10/18,6181
2021/10/19,5983
2021/10/20,6140
2021/10/21,6985
2021/10/22,7061
2021/10/23,6338
2021/10/24,5532
2021/10/25,5412
2021/10/26,5381
2021/10/27,6109
2021/10/28,5817
2021/10/29,6598
2021/10/30,5990
2021/10/31,5556
2021/11/01,5682
2021/11/02,6037
2021/11/03,6981
2021/11/04,6954
2021/11/05,6859
2021/11/06,6269
2021/11/07,5536
2021/11/08,5861
2021/11/09,6093
2021/11/10,6246
2021/11/11,6324
2021/11/12,6529
2021/11/13,5981
2021/11/14,5586
2021/11/15,7590
2021/11/16,7748
2021/11/17,7374
2021/11/18,7338
2021/11/19,7186
2021/11/20,6698
2021/11/21,6464
2021/11/22,6475
2021/11/23,6426
2021/11/24,6536
2021/11/25,6343
2021/11/26,6989
2021/11/27,6208
2021/11/28,5590
2021/11/29,5890
2021/11/30,6898
2021/12/01,7700
2021/12/02,7618
2021/12/03,7927
2021/12/04,8706
2021/12/05,7813
2021/12/06,8514
2021/12/07,8437
2021/12/08,7997
2021/12/09,7682
2021/12/10,7512
2021/12/11,6706
2021/12/12,5669
2021/12/13,6318
2021/12/14,6559
2021/12/15,6405
2021/12/16,6516
2021/12/17,6280
2021/12/18,5767
2021/12/19,5061
2021/12/20,5020
2021/12/21,5026
2021/12/22,5017
2021/12/23,5146
2021/12/24,5058
2021/12/25,4866
2021/12/26,4323
2021/12/27,4631
2021/12/28,5040
2021/12/29,5022
2021/12/30,6254
2021/12/31,6483
2022/01/01,5727
2022/01/02,4984
2022/01/03,4669
2022/01/04,4896
2022/01/05,5301
2022/01/06,5907
2022/01/07,6217
2022/01/08,5636
2022/01/09,4964
2022/01/10,4891
2022/01/11,4682
2022/01/12,4673
2022/01/13,4841
2022/01/14,4743
2022/01/15,4302
2022/01/16,3967
2022/01/17,4005
2022/01/18,4042
2022/01/19,4490
2022/01/20,4609
2022/01/21,5930
2022/01/22,6354
2022/01/23,6073
2022/01/24,6329
2022/01/25,5990
2022/01/26,6015
2022/01/27,5950
2022/01/28,5673
2022/01/29,5140
2022/01/30,4728
2022/01/31,4723
2022/02/01,4713
2022/02/02,4479
2022/02/03,4858
2022/02/04,4904
2022/02/05,4458
2022/02/06,3912
2022/02/07,4311
2022/02/08,4500
2022/02/09,4532
2022/02/10,5287
2022/02/11,5406
2022/02/12,4866
2022/02/13,4278
2022/02/14,4227
2022/02/15,4374
2022/02/16,4187
2022/02/17,4261
2022/02/18,4152
2022/02/19,3611
2022/02/20,3308
2022/02/21,3462
2022/02/22,3418
2022/02/23,3438
2022/02/24,4611
2022/02/25,4703
2022/02/26,4183
2022/02/27,3804
2022/02/28,3983
2022/03/01,4346
2022/03/02,4310
2022/03/03,4210
2022/03/04,4261
2022/03/05,3787
2022/03/06,3261
2022/03/07,3364
2022/03/08,3438
2022/03/09,3386
2022/03/10,3385
2022/03/11,3263
2022/03/12,2795
2022/03/13,2579
2022/03/14,2611
2022/03/15,3416
2022/03/16,3519
2022/03/17,3639
2022/03/18,3857
2022/03/19,3951
2022/03/20,3432
2022/03/21,3570
2022/03/22,3974
2022/03/23,3936
2022/03/24,4225
2022/03/25,4537
2022/03/26,3870
2022/03/27,3510
2022/03/28,3934
2022/03/29,4515
2022/03/30,4875
2022/03/31,5068
2022/04/01,5267
2022/04/02,5031
2022/04/03,4522
2022/04/04,4402
2022/04/05,4491
2022/04/06,4732
2022/04/07,4838
2022/04/08,4653
2022/04/09,4123
2022/04/10,3609
2022/04/11,4258
2022/04/12,4073
2022/04/13,3974
2022/04/14,3851
2022/04/15,3819
2022/04/16,3677
2022/04/17,3496
2022/04/18,3598
2022/04/19,3733
2022/04/20,4358
2022/04/21,4299
2022/04/22,4253
2022/04/23,3660
2022/04/24,3251
2022/04/25,3761
2022/04/26,3926
2022/04/27,3893
2022/04/28,4034
2022/04/29,4586
2022/04/30,4092
2022/05/01,4084
2022/05/02,4623
2022/05/03,5198
2022/05/04,5117
2022/05/05,4999
2022/05/06,4951
2022/05/07,4430
2022/05/08,4140
2022/05/09,5076
2022/05/10,5584
2022/05/11,6679
2022/05/12,8052
2022/05/13,7811
2022/05/14,6498
2022/05/15,5451
2022/05/16,5774
2022/05/17,5189
2022/05/18,4848
2022/05/19,4633
2022/05/20,4661
2022/05/21,3912
2022/05/22,3449
2022/05/23,3646
2022/05/24,3459
2022/05/25,3102
2022/05/26,3762
2022/05/27,4087
2022/05/28,3505
2022/05/29,3042
2022/05/30,3116
2022/05/31,3274
2022/06/01,3425
2022/06/02,3507
2022/06/03,3283
2022/06/04,2789
2022/06/05,2446
2022/06/06,2526
2022/06/07,2774
2022/06/08,2688
2022/06/09,2631
2022/06/10,3086
2022/06/11,3612
2022/06/12,3663
2022/06/13,4955
2022/06/14,5259
2022/06/15,5280
2022/06/16,4971
2022/06/17,4581
2022/06/18,4371
2022/06/19,3912
2022/06/20,3657
2022/06/21,3405
2022/06/22,3165
2022/06/23,3019
2022/06/24,2887
2022/06/25,2584
2022/06/26,2305
2022/06/27,2394
2022/06/28,2385
2022/06/29,2756
2022/06/30,2832
2022/07/01,2696
2022/07/02,2297
2022/07/03,1907
2022/07/04,1898
2022/07/05,1864
2022/07/06,1861
2022/07/07,2316
2022/07/08,2265
2022/07/09,1924
2022/07/10,1745
2022/07/11,1747
2022/07/12,1857
2022/07/13,2023
2022/07/14,2002
2022/07/15,2298
2022/07/16,2107
2022/07/17,1950
2022/07/18,2401
2022/07/19,3123
2022/07/20,3058
2022/07/21,3837
2022/07/22,3380
2022/07/23,2835
2022/07/24,2404
2022/07/25,2299
2022/07/26,2128
2022/07/27,2324
2022/07/28,2613
2022/07/29,2751
2022/07/30,2428
2022/07/31,2101
2022/08/01,2104
2022/08/02,2107
2022/08/03,1998
2022/08/04,1863
2022/08/05,1934
2022/08/06,1801
2022/08/07,1768
2022/08/08,1879
2022/08/09,2041
2022/08/10,2483
2022/08/11,2661
2022/08/12,2621
2022/08/13,2535
2022/08/14,2317
2022/08/15,2530
2022/08/16,2439
2022/08/17,3050
2022/08/18,2833
2022/08/19,2955
2022/08/20,2604
2022/08/21,2259
2022/08/22,2137
2022/08/23,2091
2022/08/24,2104
2022/08/25,2111
2022/08/26,2265
2022/08/27,2206
2022/08/28,2189
2022/08/29,2422
2022/08/30,2536
2022/08/31,2614
2022/09/01,2666
2022/09/02,2995
2022/09/03,2584
2022/09/04,2146
2022/09/05,2076
2022/09/06,2993
2022/09/07,3060
2022/09/08,3034
2022/09/09,3103
2022/09/10,2722
2022/09/11,2418
2022/09/12,2940
2022/09/13,3957
2022/09/14,5705
2022/09/15,6224
2022/09/16,5875
2022/09/17,4755
2022/09/18,4006
2022/09/19,3970
2022/09/20,3695
2022/09/21,3585
2022/09/22,3459
2022/09/23,3298
2022/09/24,2769
2022/09/25,2389
2022/09/26,2380
2022/09/27,2417
2022/09/28,2291
2022/09/29,2551
2022/09/30,2494
2022/10/01,2134
2022/10/02,1812
2022/10/03,1788
2022/10/04,1673
2022/10/05,1538
2022/10/06,1558
2022/10/07,1577
2022/10/08,1395
2022/10/09,1169
2022/10/10,1138
2022/10/11,1224
2022/10/12,1243
2022/10/13,1578
2022/10/14,1618
2022/10/15,1414
2022/10/16,1278
2022/10/17,1328
2022/10/18,1412
2022/10/19,1422
2022/10/20,1414
2022/10/21,1548
2022/10/22,1404
2022/10/23,1328
2022/10/24,1549
2022/10/25,2056
2022/10/26,2602
2022/10/27,2728
2022/10/28,2677
2022/10/29,2609
2022/10/30,2378
2022/10/31,2410
2022/11/01,2279
2022/11/02,2497
2022/11/03,2460
2022/11/04,2628
2022/11/05,2371
2022/11/06,2270
2022/11/07,2645
2022/11/08,3712
2022/11/09,4595
2022/11/10,4951
2022/11/11,4650
2022/11/12,4246
2022/11/13,4058
2022/11/14,3841
2022/11/15,3550
2022/11/16,3411
2022/11/17,3171
2022/11/18,2961
2022/11/19,2670
2022/11/20,2416
2022/11/21,3008
2022/11/22,3029
2022/11/23,2783
2022/11/24,2510
2022/11/25,2291
2022/11/26,2031
2022/11/27,1824
2022/11/28,1898
2022/11/29,1920
