Date,transactions14sma
2019/10/27,694158
2019/10/28,699211
2019/10/29,700422
2019/10/30,702067
2019/10/31,704953
2019/11/01,702908
2019/11/02,697608
2019/11/03,694663
2019/11/04,694110
2019/11/05,695041
2019/11/06,692994
2019/11/07,702455
2019/11/08,699418
2019/11/09,691360
2019/11/10,688960
2019/11/11,688162
2019/11/12,688236
2019/11/13,687945
2019/11/14,683330
2019/11/15,681761
2019/11/16,682167
2019/11/17,684243
2019/11/18,688792
2019/11/19,688526
2019/11/20,687243
2019/11/21,680495
2019/11/22,687324
2019/11/23,689300
2019/11/24,688408
2019/11/25,692175
2019/11/26,690109
2019/11/27,687352
2019/11/28,683322
2019/11/29,682430
2019/11/30,681588
2019/12/01,682653
2019/12/02,678848
2019/12/03,669919
2019/12/04,667864
2019/12/05,657490
2019/12/06,641695
2019/12/07,631442
2019/12/08,620284
2019/12/09,611183
2019/12/10,607745
2019/12/11,604201
2019/12/12,605098
2019/12/13,601594
2019/12/14,599185
2019/12/15,592894
2019/12/16,589571
2019/12/17,592176
2019/12/18,592339
2019/12/19,592512
2019/12/20,595420
2019/12/21,599509
2019/12/22,605885
2019/12/23,605612
2019/12/24,603556
2019/12/25,599252
2019/12/26,595752
2019/12/27,592786
2019/12/28,590301
2019/12/29,586954
2019/12/30,583364
2019/12/31,576736
2020/01/01,562682
2020/01/02,554508
2020/01/03,552173
2020/01/04,553151
2020/01/05,552774
2020/01/06,552409
2020/01/07,555528
2020/01/08,561862
2020/01/09,564344
2020/01/10,566137
2020/01/11,568513
2020/01/12,571643
2020/01/13,570283
2020/01/14,578679
2020/01/15,595241
2020/01/16,608670
2020/01/17,615450
2020/01/18,620385
2020/01/19,626864
2020/01/20,624917
2020/01/21,618666
2020/01/22,608666
2020/01/23,603747
2020/01/24,596036
2020/01/25,587886
2020/01/26,581090
2020/01/27,574743
2020/01/28,564353
2020/01/29,553862
2020/01/30,544748
2020/01/31,538091
2020/02/01,532205
2020/02/02,526114
2020/02/03,527680
2020/02/04,525217
2020/02/05,532147
2020/02/06,536002
2020/02/07,545224
2020/02/08,561377
2020/02/09,575650
2020/02/10,589380
2020/02/11,602451
2020/02/12,620068
2020/02/13,634262
2020/02/14,647724
2020/02/15,658680
2020/02/16,668066
2020/02/17,673364
2020/02/18,688329
2020/02/19,694404
2020/02/20,700339
2020/02/21,703503
2020/02/22,699518
2020/02/23,697922
2020/02/24,699275
2020/02/25,696488
2020/02/26,689828
2020/02/27,686237
2020/02/28,680299
2020/02/29,674678
2020/03/01,672322
2020/03/02,671330
2020/03/03,666145
2020/03/04,663869
2020/03/05,666049
2020/03/06,666495
2020/03/07,668291
2020/03/08,672310
2020/03/09,679195
2020/03/10,685647
2020/03/11,686228
2020/03/12,689535
2020/03/13,700910
2020/03/14,705294
2020/03/15,707376
2020/03/16,714706
2020/03/17,721970
2020/03/18,729432
2020/03/19,739711
2020/03/20,750094
2020/03/21,766273
2020/03/22,772247
2020/03/23,773472
2020/03/24,775708
2020/03/25,779446
2020/03/26,780282
2020/03/27,773198
2020/03/28,772191
2020/03/29,768643
2020/03/30,764351
2020/03/31,762111
2020/04/01,756009
2020/04/02,745762
2020/04/03,738657
2020/04/04,722117
2020/04/05,712675
2020/04/06,710535
2020/04/07,709933
2020/04/08,714564
2020/04/09,711352
2020/04/10,711128
2020/04/11,712042
2020/04/12,717081
2020/04/13,718531
2020/04/14,724404
2020/04/15,732200
2020/04/16,737184
2020/04/17,741681
2020/04/18,752907
2020/04/19,762026
2020/04/20,766141
2020/04/21,768247
2020/04/22,765411
2020/04/23,772475
2020/04/24,779701
2020/04/25,787685
2020/04/26,796501
2020/04/27,803421
2020/04/28,805170
2020/04/29,812715
2020/04/30,820509
2020/05/01,823474
2020/05/02,822251
2020/05/03,825680
2020/05/04,821762
2020/05/05,819802
2020/05/06,822867
2020/05/07,826491
2020/05/08,829416
2020/05/09,836707
2020/05/10,842222
2020/05/11,845533
2020/05/12,848549
2020/05/13,845634
2020/05/14,839979
2020/05/15,844376
2020/05/16,852161
2020/05/17,853502
2020/05/18,859474
2020/05/19,863940
2020/05/20,865507
2020/05/21,864834
2020/05/22,866872
2020/05/23,865018
2020/05/24,861204
2020/05/25,860350
2020/05/26,862943
2020/05/27,865747
2020/05/28,871959
2020/05/29,876286
2020/05/30,876784
2020/05/31,879758
2020/06/01,884917
2020/06/02,894408
2020/06/03,897478
2020/06/04,901957
2020/06/05,900936
2020/06/06,906491
2020/06/07,914922
2020/06/08,921394
2020/06/09,921829
2020/06/10,924949
2020/06/11,926239
2020/06/12,921957
2020/06/13,918480
2020/06/14,913831
2020/06/15,912574
2020/06/16,907147
2020/06/17,905817
2020/06/18,904634
2020/06/19,907773
2020/06/20,907431
2020/06/21,910522
2020/06/22,919513
2020/06/23,933540
2020/06/24,942895
2020/06/25,951210
2020/06/26,960359
2020/06/27,973492
2020/06/28,988680
2020/06/29,998959
2020/06/30,1013701
2020/07/01,1025465
2020/07/02,1034413
2020/07/03,1039853
2020/07/04,1040201
2020/07/05,1032560
2020/07/06,1027412
2020/07/07,1023488
2020/07/08,1025012
2020/07/09,1027055
2020/07/10,1028299
2020/07/11,1025855
2020/07/12,1025878
2020/07/13,1032710
2020/07/14,1031806
2020/07/15,1036586
2020/07/16,1038682
2020/07/17,1042682
2020/07/18,1051627
2020/07/19,1066082
2020/07/20,1074917
2020/07/21,1078887
2020/07/22,1082161
2020/07/23,1087634
2020/07/24,1095596
2020/07/25,1109352
2020/07/26,1119347
2020/07/27,1127177
2020/07/28,1136012
2020/07/29,1139761
2020/07/30,1146620
2020/07/31,1156672
2020/08/01,1163819
2020/08/02,1166922
2020/08/03,1169286
2020/08/04,1172417
2020/08/05,1175607
2020/08/06,1180530
2020/08/07,1187917
2020/08/08,1188410
2020/08/09,1194928
2020/08/10,1196966
2020/08/11,1199244
2020/08/12,1203913
2020/08/13,1207103
2020/08/14,1205867
2020/08/15,1201315
2020/08/16,1203203
2020/08/17,1203573
2020/08/18,1208239
2020/08/19,1210681
2020/08/20,1208332
2020/08/21,1208836
2020/08/22,1203127
2020/08/23,1195511
2020/08/24,1186382
2020/08/25,1178093
2020/08/26,1173593
2020/08/27,1168410
2020/08/28,1163437
2020/08/29,1165091
2020/08/30,1164383
2020/08/31,1168232
2020/09/01,1169407
2020/09/02,1166858
2020/09/03,1164475
2020/09/04,1156222
2020/09/05,1151824
2020/09/06,1144977
2020/09/07,1137070
2020/09/08,1129106
2020/09/09,1120990
2020/09/10,1119875
2020/09/11,1115768
2020/09/12,1108882
2020/09/13,1101713
2020/09/14,1090558
2020/09/15,1079425
2020/09/16,1068982
2020/09/17,1087295
2020/09/18,1094695
2020/09/19,1098202
2020/09/20,1103105
2020/09/21,1108975
2020/09/22,1112889
2020/09/23,1115139
2020/09/24,1112751
2020/09/25,1109921
2020/09/26,1106347
2020/09/27,1100950
2020/09/28,1100978
2020/09/29,1100864
2020/09/30,1104008
2020/10/01,1076346
2020/10/02,1059012
2020/10/03,1049479
2020/10/04,1041632
2020/10/05,1034062
2020/10/06,1034205
2020/10/07,1030726
2020/10/08,1025862
2020/10/09,1026918
2020/10/10,1030617
2020/10/11,1033347
2020/10/12,1034210
2020/10/13,1037007
2020/10/14,1038071
2020/10/15,1054552
2020/10/16,1065909
2020/10/17,1072713
2020/10/18,1073445
2020/10/19,1080677
2020/10/20,1082261
2020/10/21,1091116
2020/10/22,1103230
2020/10/23,1109166
2020/10/24,1107438
2020/10/25,1104617
2020/10/26,1104186
2020/10/27,1100691
2020/10/28,1103954
2020/10/29,1093837
2020/10/30,1090257
2020/10/31,1092958
2020/11/01,1096890
2020/11/02,1098886
2020/11/03,1099863
2020/11/04,1098283
2020/11/05,1093954
2020/11/06,1096761
2020/11/07,1105301
2020/11/08,1108963
2020/11/09,1113359
2020/11/10,1119002
2020/11/11,1115928
2020/11/12,1115314
2020/11/13,1118555
2020/11/14,1116946
2020/11/15,1115994
2020/11/16,1112325
2020/11/17,1116158
2020/11/18,1114983
2020/11/19,1114577
2020/11/20,1113927
2020/11/21,1116817
2020/11/22,1126197
2020/11/23,1130907
2020/11/24,1136808
2020/11/25,1144618
2020/11/26,1149910
2020/11/27,1146089
2020/11/28,1140751
2020/11/29,1137644
2020/11/30,1143245
2020/12/01,1143198
2020/12/02,1139669
2020/12/03,1139057
2020/12/04,1137019
2020/12/05,1128700
2020/12/06,1120609
2020/12/07,1112671
2020/12/08,1106210
2020/12/09,1102274
2020/12/10,1096496
2020/12/11,1097872
2020/12/12,1104996
2020/12/13,1115622
2020/12/14,1119742
2020/12/15,1122808
2020/12/16,1136406
2020/12/17,1152700
2020/12/18,1156958
2020/12/19,1164611
2020/12/20,1167453
2020/12/21,1170628
2020/12/22,1170449
2020/12/23,1177841
2020/12/24,1181434
2020/12/25,1182738
2020/12/26,1186131
2020/12/27,1188608
2020/12/28,1189693
2020/12/29,1189080
2020/12/30,1186643
2020/12/31,1173900
2021/01/01,1169802
2021/01/02,1170371
2021/01/03,1181808
2021/01/04,1190966
2021/01/05,1198912
2021/01/06,1200779
2021/01/07,1211909
2021/01/08,1222519
2021/01/09,1229092
2021/01/10,1231466
2021/01/11,1233145
2021/01/12,1230202
2021/01/13,1222979
2021/01/14,1224455
2021/01/15,1230927
2021/01/16,1232534
2021/01/17,1225296
2021/01/18,1221209
2021/01/19,1220773
2021/01/20,1216023
2021/01/21,1207424
2021/01/22,1199841
2021/01/23,1193347
2021/01/24,1186714
2021/01/25,1181494
2021/01/26,1183572
2021/01/27,1184604
2021/01/28,1185054
2021/01/29,1189824
2021/01/30,1191602
2021/01/31,1199590
2021/02/01,1205483
2021/02/02,1209101
2021/02/03,1216314
2021/02/04,1225719
2021/02/05,1235298
2021/02/06,1241524
2021/02/07,1249588
2021/02/08,1254483
2021/02/09,1263979
2021/02/10,1276792
2021/02/11,1282484
2021/02/12,1282222
2021/02/13,1284659
2021/02/14,1281927
2021/02/15,1275492
2021/02/16,1269423
2021/02/17,1265394
2021/02/18,1264577
2021/02/19,1265057
2021/02/20,1272891
2021/02/21,1273097
2021/02/22,1275699
2021/02/23,1273938
2021/02/24,1271427
2021/02/25,1268730
2021/02/26,1264868
2021/02/27,1261302
2021/02/28,1259387
2021/03/01,1257641
2021/03/02,1259231
2021/03/03,1257556
2021/03/04,1253019
2021/03/05,1244806
2021/03/06,1232164
2021/03/07,1228349
2021/03/08,1221508
2021/03/09,1219542
2021/03/10,1217460
2021/03/11,1221175
2021/03/12,1227563
2021/03/13,1234058
2021/03/14,1241060
2021/03/15,1250736
2021/03/16,1255651
2021/03/17,1258312
2021/03/18,1262944
2021/03/19,1268844
2021/03/20,1276114
2021/03/21,1277965
2021/03/22,1284468
2021/03/23,1286154
2021/03/24,1289969
2021/03/25,1294604
2021/03/26,1290330
2021/03/27,1285859
2021/03/28,1281147
2021/03/29,1277469
2021/03/30,1276896
2021/03/31,1282775
2021/04/01,1287650
2021/04/02,1292463
2021/04/03,1294679
2021/04/04,1294098
2021/04/05,1293347
2021/04/06,1295979
2021/04/07,1296205
2021/04/08,1291542
2021/04/09,1294045
2021/04/10,1300063
2021/04/11,1303277
2021/04/12,1308854
2021/04/13,1312389
2021/04/14,1314656
2021/04/15,1302466
2021/04/16,1307348
2021/04/17,1318753
2021/04/18,1332960
2021/04/19,1345809
2021/04/20,1361507
2021/04/21,1379558
2021/04/22,1400479
2021/04/23,1417351
2021/04/24,1422643
2021/04/25,1432104
2021/04/26,1439281
2021/04/27,1446269
2021/04/28,1455644
2021/04/29,1479457
2021/04/30,1480475
2021/05/01,1478659
2021/05/02,1480137
2021/05/03,1480979
2021/05/04,1479590
2021/05/05,1476270
2021/05/06,1473051
2021/05/07,1472393
2021/05/08,1495377
2021/05/09,1518752
2021/05/10,1537897
2021/05/11,1557022
2021/05/12,1564627
2021/05/13,1568759
2021/05/14,1575220
2021/05/15,1578430
2021/05/16,1578977
2021/05/17,1575976
2021/05/18,1568043
2021/05/19,1563921
2021/05/20,1558704
2021/05/21,1547208
2021/05/22,1516692
2021/05/23,1484382
2021/05/24,1455542
2021/05/25,1425071
2021/05/26,1403810
2021/05/27,1382583
2021/05/28,1366397
2021/05/29,1353606
2021/05/30,1343261
2021/05/31,1332637
2021/06/01,1321873
2021/06/02,1311362
2021/06/03,1302674
2021/06/04,1298021
2021/06/05,1290379
2021/06/06,1281113
2021/06/07,1274885
2021/06/08,1270001
2021/06/09,1260561
2021/06/10,1253216
2021/06/11,1244516
2021/06/12,1232970
2021/06/13,1221860
2021/06/14,1214050
2021/06/15,1210461
2021/06/16,1202395
2021/06/17,1193926
2021/06/18,1184525
2021/06/19,1175490
2021/06/20,1169973
2021/06/21,1168832
2021/06/22,1174288
2021/06/23,1174838
2021/06/24,1176156
2021/06/25,1179302
2021/06/26,1180637
2021/06/27,1179194
2021/06/28,1194590
2021/06/29,1197463
2021/06/30,1198256
2021/07/01,1197739
2021/07/02,1198553
2021/07/03,1203721
2021/07/04,1207153
2021/07/05,1202748
2021/07/06,1206889
2021/07/07,1213246
2021/07/08,1217219
2021/07/09,1216959
2021/07/10,1216149
2021/07/11,1215950
2021/07/12,1200762
2021/07/13,1194983
2021/07/14,1195746
2021/07/15,1199193
2021/07/16,1200439
2021/07/17,1203445
2021/07/18,1207981
2021/07/19,1211361
2021/07/20,1199742
2021/07/21,1192898
2021/07/22,1188628
2021/07/23,1187163
2021/07/24,1193334
2021/07/25,1195268
2021/07/26,1200208
2021/07/27,1209830
2021/07/28,1215358
2021/07/29,1215298
2021/07/30,1218392
2021/07/31,1221799
2021/08/01,1223354
2021/08/02,1228658
2021/08/03,1230580
2021/08/04,1232628
2021/08/05,1229544
2021/08/06,1230175
2021/08/07,1228241
2021/08/08,1232192
2021/08/09,1229191
2021/08/10,1221622
2021/08/11,1216917
2021/08/12,1212357
2021/08/13,1209122
2021/08/14,1205380
2021/08/15,1200714
2021/08/16,1199607
2021/08/17,1201927
2021/08/18,1200308
2021/08/19,1207150
2021/08/20,1210581
2021/08/21,1209747
2021/08/22,1209727
2021/08/23,1211658
2021/08/24,1214150
2021/08/25,1210605
2021/08/26,1209160
2021/08/27,1203590
2021/08/28,1201575
2021/08/29,1203136
2021/08/30,1199209
2021/08/31,1195935
2021/09/01,1197645
2021/09/02,1198044
2021/09/03,1193667
2021/09/04,1193833
2021/09/05,1190435
2021/09/06,1187640
2021/09/07,1191999
2021/09/08,1191547
2021/09/09,1194746
2021/09/10,1203720
2021/09/11,1212106
2021/09/12,1216686
2021/09/13,1221579
2021/09/14,1223359
2021/09/15,1222108
2021/09/16,1219489
2021/09/17,1218689
2021/09/18,1215411
2021/09/19,1214832
2021/09/20,1212551
2021/09/21,1204353
2021/09/22,1204019
2021/09/23,1202105
2021/09/24,1195532
2021/09/25,1186386
2021/09/26,1177619
2021/09/27,1168077
2021/09/28,1159283
2021/09/29,1154160
2021/09/30,1146412
2021/10/01,1147798
2021/10/02,1145991
2021/10/03,1146134
2021/10/04,1142345
2021/10/05,1145372
2021/10/06,1157090
2021/10/07,1167893
2021/10/08,1177489
2021/10/09,1182545
2021/10/10,1186071
2021/10/11,1189612
2021/10/12,1196430
2021/10/13,1200286
2021/10/14,1208229
2021/10/15,1215088
2021/10/16,1219597
2021/10/17,1220594
2021/10/18,1226034
2021/10/19,1226593
2021/10/20,1220994
2021/10/21,1216207
2021/10/22,1213993
2021/10/23,1217072
2021/10/24,1225887
2021/10/25,1234173
2021/10/26,1244260
2021/10/27,1257163
2021/10/28,1277406
2021/10/29,1288359
2021/10/30,1302480
2021/10/31,1313908
2021/11/01,1324198
2021/11/02,1335066
2021/11/03,1346337
2021/11/04,1351687
2021/11/05,1357660
2021/11/06,1359157
2021/11/07,1360278
2021/11/08,1362386
2021/11/09,1361627
2021/11/10,1363073
2021/11/11,1351440
2021/11/12,1343497
2021/11/13,1337908
2021/11/14,1335875
2021/11/15,1332154
2021/11/16,1326017
2021/11/17,1321446
2021/11/18,1316593
2021/11/19,1310602
2021/11/20,1303760
2021/11/21,1302613
2021/11/22,1294934
2021/11/23,1289994
2021/11/24,1286547
2021/11/25,1283249
2021/11/26,1279849
2021/11/27,1273610
2021/11/28,1263605
2021/11/29,1260609
2021/11/30,1258550
2021/12/01,1249152
2021/12/02,1247797
2021/12/03,1244633
2021/12/04,1250031
2021/12/05,1258999
2021/12/06,1260660
2021/12/07,1257787
2021/12/08,1254488
2021/12/09,1250908
2021/12/10,1246637
2021/12/11,1245656
2021/12/12,1248941
2021/12/13,1248605
2021/12/14,1243889
2021/12/15,1246519
2021/12/16,1238674
2021/12/17,1242878
2021/12/18,1237462
2021/12/19,1219683
2021/12/20,1216573
2021/12/21,1215064
2021/12/22,1210565
2021/12/23,1210129
2021/12/24,1214435
2021/12/25,1221587
2021/12/26,1223394
2021/12/27,1224035
2021/12/28,1225902
2021/12/29,1225457
2021/12/30,1232616
2021/12/31,1228602
2022/01/01,1230110
2022/01/02,1231633
2022/01/03,1232199
2022/01/04,1233462
2022/01/05,1234627
2022/01/06,1232288
2022/01/07,1224465
2022/01/08,1216205
2022/01/09,1209161
2022/01/10,1207820
2022/01/11,1210436
2022/01/12,1212658
2022/01/13,1214603
2022/01/14,1214911
2022/01/15,1214473
2022/01/16,1214762
2022/01/17,1214016
2022/01/18,1210316
2022/01/19,1208424
2022/01/20,1206805
2022/01/21,1206906
2022/01/22,1208389
2022/01/23,1206215
2022/01/24,1200066
2022/01/25,1192923
2022/01/26,1183120
2022/01/27,1172461
2022/01/28,1166682
2022/01/29,1164704
2022/01/30,1166197
2022/01/31,1164653
2022/02/01,1164895
2022/02/02,1159861
2022/02/03,1154231
2022/02/04,1152737
2022/02/05,1154908
2022/02/06,1161765
2022/02/07,1162924
2022/02/08,1163148
2022/02/09,1167418
2022/02/10,1172560
2022/02/11,1175875
2022/02/12,1173553
2022/02/13,1168656
2022/02/14,1166543
2022/02/15,1167951
2022/02/16,1170953
2022/02/17,1173167
2022/02/18,1179139
2022/02/19,1173077
2022/02/20,1185219
2022/02/21,1183148
2022/02/22,1179465
2022/02/23,1175304
2022/02/24,1173554
2022/02/25,1170263
2022/02/26,1174060
2022/02/27,1174758
2022/02/28,1171942
2022/03/01,1169723
2022/03/02,1169464
2022/03/03,1171264
2022/03/04,1165182
2022/03/05,1160026
2022/03/06,1144267
2022/03/07,1147140
2022/03/08,1151884
2022/03/09,1154076
2022/03/10,1157534
2022/03/11,1156208
2022/03/12,1152838
2022/03/13,1146893
2022/03/14,1146165
2022/03/15,1148211
2022/03/16,1151421
2022/03/17,1151945
2022/03/18,1158981
2022/03/19,1162525
2022/03/20,1162227
2022/03/21,1161373
2022/03/22,1163155
2022/03/23,1162163
2022/03/24,1156619
2022/03/25,1158578
2022/03/26,1158810
2022/03/27,1164585
2022/03/28,1173164
2022/03/29,1173857
2022/03/30,1167870
2022/03/31,1167341
2022/04/01,1159737
2022/04/02,1157384
2022/04/03,1153221
2022/04/04,1149090
2022/04/05,1139558
2022/04/06,1136897
2022/04/07,1135170
2022/04/08,1132145
2022/04/09,1129379
2022/04/10,1128062
2022/04/11,1120580
2022/04/12,1114339
2022/04/13,1108323
2022/04/14,1104763
2022/04/15,1101299
2022/04/16,1098772
2022/04/17,1097520
2022/04/18,1097424
2022/04/19,1106522
2022/04/20,1114690
2022/04/21,1114128
2022/04/22,1117014
2022/04/23,1114609
2022/04/24,1112290
2022/04/25,1114859
2022/04/26,1115768
2022/04/27,1122448
2022/04/28,1125178
2022/04/29,1129256
2022/04/30,1140141
2022/05/01,1148108
2022/05/02,1148724
2022/05/03,1138939
2022/05/04,1128990
2022/05/05,1133839
2022/05/06,1131820
2022/05/07,1131821
2022/05/08,1132922
2022/05/09,1133573
2022/05/10,1139122
2022/05/11,1142637
2022/05/12,1154940
2022/05/13,1167391
2022/05/14,1162257
2022/05/15,1157589
2022/05/16,1158467
2022/05/17,1162625
2022/05/18,1168029
2022/05/19,1161283
2022/05/20,1161015
2022/05/21,1164090
2022/05/22,1161837
2022/05/23,1156660
2022/05/24,1149358
2022/05/25,1141068
2022/05/26,1122741
2022/05/27,1104960
2022/05/28,1099961
2022/05/29,1098244
2022/05/30,1094385
2022/05/31,1095344
2022/06/01,1089156
2022/06/02,1089080
2022/06/03,1085842
2022/06/04,1081147
2022/06/05,1077680
2022/06/06,1074713
2022/06/07,1071160
2022/06/08,1067454
2022/06/09,1063974
2022/06/10,1062973
2022/06/11,1060245
2022/06/12,1057119
2022/06/13,1059913
2022/06/14,1055456
2022/06/15,1055865
2022/06/16,1056437
2022/06/17,1059515
2022/06/18,1061625
2022/06/19,1062451
2022/06/20,1062315
2022/06/21,1059592
2022/06/22,1055730
2022/06/23,1051838
2022/06/24,1047554
2022/06/25,1040934
2022/06/26,1033654
2022/06/27,1025416
2022/06/28,1017546
2022/06/29,1011015
2022/06/30,1007727
2022/07/01,1012567
2022/07/02,1021928
2022/07/03,1031812
2022/07/04,1039639
2022/07/05,1051756
2022/07/06,1064095
2022/07/07,1080264
2022/07/08,1092646
2022/07/09,1109204
2022/07/10,1125574
2022/07/11,1136450
2022/07/12,1147830
2022/07/13,1159924
2022/07/14,1169587
2022/07/15,1172391
2022/07/16,1176095
2022/07/17,1182416
2022/07/18,1186814
2022/07/19,1186315
2022/07/20,1188460
2022/07/21,1189179
2022/07/22,1189813
2022/07/23,1187936
2022/07/24,1186036
2022/07/25,1195286
2022/07/26,1234074
2022/07/27,1235685
2022/07/28,1233474
2022/07/29,1231670
2022/07/30,1227277
2022/07/31,1221042
2022/08/01,1230230
2022/08/02,1232420
2022/08/03,1236665
2022/08/04,1254894
2022/08/05,1255258
2022/08/06,1255526
2022/08/07,1258714
2022/08/08,1250931
2022/08/09,1211374
2022/08/10,1208727
2022/08/11,1204448
2022/08/12,1200056
2022/08/13,1194805
2022/08/14,1190814
2022/08/15,1173829
2022/08/16,1165266
2022/08/17,1154436
2022/08/18,1130026
2022/08/19,1121921
2022/08/20,1118197
2022/08/21,1111791
2022/08/22,1104151
2022/08/23,1100621
2022/08/24,1092295
2022/08/25,1090571
2022/08/26,1085351
2022/08/27,1081187
2022/08/28,1075664
2022/08/29,1074149
2022/08/30,1071696
2022/08/31,1067116
2022/09/01,1064779
2022/09/02,1064057
2022/09/03,1059736
2022/09/04,1062298
2022/09/05,1064539
2022/09/06,1064626
2022/09/07,1066374
2022/09/08,1066643
2022/09/09,1069229
2022/09/10,1065673
2022/09/11,1065632
2022/09/12,1064616
2022/09/13,1067562
2022/09/14,1072850
2022/09/15,1085741
2022/09/16,1102073
2022/09/17,1122537
2022/09/18,1125664
2022/09/19,1129013
2022/09/20,1134163
2022/09/21,1136437
2022/09/22,1139291
2022/09/23,1141143
2022/09/24,1149075
2022/09/25,1154985
2022/09/26,1160146
2022/09/27,1168795
2022/09/28,1168833
2022/09/29,1159113
2022/09/30,1152973
2022/10/01,1141256
2022/10/02,1141754
2022/10/03,1153821
2022/10/04,1156409
2022/10/05,1161354
2022/10/06,1167381
2022/10/07,1171699
2022/10/08,1176762
2022/10/09,1173999
2022/10/10,1172725
2022/10/11,1166726
2022/10/12,1164191
2022/10/13,1163803
2022/10/14,1152803
2022/10/15,1144220
2022/10/16,1131134
2022/10/17,1114415
2022/10/18,1105650
2022/10/19,1099882
2022/10/20,1096519
2022/10/21,1091981
2022/10/22,1076219
2022/10/23,1072022
2022/10/24,1066011
2022/10/25,1060132
2022/10/26,1062312
2022/10/27,1061430
2022/10/28,1060554
2022/10/29,1060621
2022/10/30,1064392
2022/10/31,1063691
2022/11/01,1064364
2022/11/02,1059174
2022/11/03,1054773
2022/11/04,1047438
2022/11/05,1046913
2022/11/06,1043562
2022/11/07,1048381
2022/11/08,1054384
2022/11/09,1062593
2022/11/10,1067796
2022/11/11,1072035
2022/11/12,1071652
2022/11/13,1078792
2022/11/14,1088048
2022/11/15,1092685
2022/11/16,1097532
2022/11/17,1098205
2022/11/18,1097801
2022/11/19,1094931
2022/11/20,1092388
2022/11/21,1082191
2022/11/22,1070110
2022/11/23,1052462
2022/11/24,1038574
2022/11/25,1030014
2022/11/26,1022981
2022/11/27,1004974
2022/11/28,997466
2022/11/29,991072
