Date,Y_test,y_pred,pred_returns
2021-06-01,33731.0,35680.163314839454,
2021-06-02,33285.0,38285.53426829859,0.07302015213522162
2021-06-03,34298.0,36170.99344055287,-0.05523080370061895
2021-06-04,35271.0,35712.016247970154,-0.012689095568719888
2021-06-05,34100.0,35680.163314839454,-0.0008919388059617228
2021-06-06,34153.0,36129.02199382423,0.01258006234512088
2021-06-07,34557.0,35680.163314839454,-0.01242377053720145
2021-06-08,32896.0,35712.016247970154,0.0008927350710150606
2021-06-09,33163.0,35400.577166349736,-0.00872084845218224
2021-06-10,33705.0,38285.53426829859,0.081494634632431
2021-06-11,33795.0,35680.163314839454,-0.06805105383148458
2021-06-12,33701.0,38285.53426829859,0.07302015213522162
2021-06-13,32855.0,38262.54980958053,-0.0006003431624327371
2021-06-14,32489.0,38285.53426829859,0.0006007037908462021
2021-06-15,32109.0,38326.23210151368,0.0010630081045726048
2021-06-16,31750.0,38326.23210151368,0.0
2021-06-17,31556.0,38297.055752038425,-0.0007612631838677109
2021-06-18,31763.0,36160.87492695493,-0.055779244203904454
2021-06-19,31188.0,35712.016247970154,-0.012412826843694269
2021-06-20,29837.0,35680.163314839454,-0.0008919388059617228
2021-06-21,31172.0,35712.016247970154,0.0008927350710150606
2021-06-22,32128.0,35432.430099480436,-0.007828909646220517
2021-06-23,32475.0,38275.774658065384,0.08024695316132546
2021-06-24,33847.0,38275.774658065384,0.0
2021-06-25,34348.0,35993.37403877349,-0.05963042262845375
2021-06-26,38286.0,35457.96609882992,-0.01487518061982196
2021-06-27,37661.0,35426.11316569922,-0.0008983293921009938
2021-06-28,39851.0,38587.088314353256,0.08922726390753466
2021-06-29,39851.0,36134.63639473317,-0.06355628337751118
2021-06-30,39610.0,38291.14866920753,0.059679921804573155
2021-07-01,41622.0,38298.263985814454,0.00018582144579659676
2021-07-02,41514.0,35476.51356953797,-0.07367828519124653
2021-07-03,39591.0,38607.0099127938,0.0882413751599267
2021-07-04,38471.0,38807.90822327949,0.005203674434758998
2021-07-05,38711.0,39090.88934106798,0.007291841553540346
2021-07-06,39416.0,39940.96684853265,0.021746179782397457
2021-07-07,41331.0,41020.61993155534,0.027031220528963118
2021-07-08,43524.0,46019.74916827925,0.12186869055282878
2021-07-09,44325.0,45723.542964141605,-0.006436501925608518
2021-07-10,44866.0,46133.86383555166,0.008973951815847814
2021-07-11,45589.0,45650.48057799658,-0.010477840297056895
2021-07-12,46075.0,46133.86383555166,0.010588787925883691
2021-07-13,44927.0,46133.86383555166,0.0
2021-07-14,46133.0,46133.86383555166,0.0
2021-07-15,47095.0,45223.75941383838,-0.0197274701498541
2021-07-16,46413.0,46064.67513374817,0.0185945558442997
2021-07-17,46913.0,45326.644000586966,-0.016021628960116163
2021-07-18,45963.0,45967.89944783113,0.01414742832572946
2021-07-19,45125.0,45967.89944783113,0.0
2021-07-20,45200.0,39896.585030855036,-0.13207726456734037
2021-07-21,47750.0,45387.62604612803,0.13763185523338306
2021-07-22,49017.0,45387.62604612803,0.0
2021-07-23,48868.0,45213.038605615424,-0.003846586740076985
2021-07-24,49864.0,45479.1287968954,0.005885253446489713
2021-07-25,48904.0,45548.715862568395,0.0015300879219513064
2021-07-26,48247.0,46243.22700909794,0.015247655908128044
2021-07-27,47348.0,46303.68157853547,0.0013073172732007698
2021-07-28,47710.0,46315.20306227531,0.00024882435579764994
2021-07-29,48876.0,46315.20306227531,0.0
2021-07-30,48633.0,46315.20306227531,0.0
2021-07-31,48075.0,46465.43015535097,0.0032435805770660853
2021-08-01,47296.0,46709.19048742878,0.005246057795286196
2021-08-02,47671.0,46709.19048742878,0.0
2021-08-03,49644.0,46637.1615606611,-0.0015420718281783374
2021-08-04,49885.0,46637.1615606611,0.0
2021-08-05,50052.0,46637.1615606611,0.0
2021-08-06,50328.0,46709.19048742878,0.001544453486389541
2021-08-07,51762.0,46697.51842468369,-0.000249887926193737
2021-08-08,49996.0,46710.43422240449,0.0002765842416581066
2021-08-09,46294.0,46217.666184062255,-0.010549421056460173
2021-08-10,46406.0,46010.71455670288,-0.004477760225606975
2021-08-11,45928.0,45990.352239242566,-0.0004425559928050715
2021-08-12,45367.0,41577.08197972017,-0.09596078404802144
2021-08-13,45624.0,42044.10779647485,0.01123277042343851
2021-08-14,44807.0,42056.37232488756,0.0002917062355582978
2021-08-15,46027.0,42056.37232488756,0.0
2021-08-16,47555.0,42104.27623625398,0.0011390405001259207
2021-08-17,47895.0,42451.04720668668,0.008236003594668473
2021-08-18,47571.0,42451.04720668668,0.0
2021-08-19,48211.0,42412.57482068456,-0.0009062764886530461
2021-08-20,47731.0,42392.97600330901,-0.0004620992113402167
2021-08-21,44664.0,41752.575286646046,-0.015106293000354154
2021-08-22,42474.0,41391.62715212281,-0.00864493105024533
2021-08-23,42525.0,41371.93178270923,-0.0004758297938178835
2021-08-24,44068.0,41129.8754955661,-0.00585073688157578
2021-08-25,43142.0,41478.804323103046,0.008483585795793669
2021-08-26,42569.0,41452.6769934127,-0.0006298959219466216
2021-08-27,42793.0,40574.84386462727,-0.021176753649105207
2021-08-28,43533.0,39374.87695016013,-0.029574159754518714
2021-08-29,41958.0,39366.783415196594,-0.00020555073667349877
2021-08-30,41870.0,39582.42529727119,0.005477762300268418
2021-08-31,43259.0,39845.26108499889,0.006640214331329108
2021-09-01,45991.0,39853.35461996243,0.0002031241543698492
2021-09-02,47827.0,40000.77131690799,0.003698978375880957
2021-09-03,48014.0,40000.77131690799,0.0
2021-09-04,48102.0,39974.56345931858,-0.0006551838058764803
